cyc,freq (MHz),cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
78,44.44,78,12333.4,-0.205404,18.3294,15.8867,118.862,0.122546,-39.8323,30.8224,-3.62717,-1.38798,-1.03053,-2.70402,-1.74826,11.7188,4556.24,33.0884,7648.09,9638.19,-3.70096,-1.46177,-1.17811,-2.77781,-1.82205,0.892319,4543.58,32.5719,7635.43,0.395375,0.98761,0.00779694,11491.8 
79,44.437,79,11507.6,-0.176263,17.5105,15.5296,116.678,0.0252139,500.528,499.989,0.145538,-2.75232,-3.19475,0.603085,-1.14059,-7.16157,4321.23,46.8827,7181.62,9263.09,0.190632,-2.70722,-3.10456,0.648179,-1.0955,0.488411,4328.97,47.1983,7189.36,0.398202,0.981277,0.011949,10871.3 
80,44.4,80,12935.8,-0.189803,19.9352,15.1746,117.529,0.0233167,36.3753,458.404,-1.74172,-3.21284,-2.73021,-1.19216,-3.95072,-28.4877,4841.83,48.007,7975.58,9875.28,-1.56234,-3.03346,-2.37145,-1.01278,-3.77135,0.798198,4872.59,49.2627,8006.34,0.400761,0.982615,0.0112074,12158.4 
81,44.47,81,11371.1,-0.155326,17.057,15.5134,116.403,-0.020209,200.82,56.1383,-4.5987,-1.28599,-2.847,-1.43422,-0.505388,-13.9007,3994.61,47.8782,7220.69,8746.09,-4.51117,-1.19847,-2.67194,-1.34669,-0.417858,0.736654,4009.62,48.4909,7235.7,0.378476,0.979275,0.0121945,10594.1 
82,44.5,82,11377.6,-0.0288614,17.8473,14.7772,116.38,-0.00127468,3.40667,500,-1.27622,-1.80889,-5.93351,-0.973785,-2.53326,-18.6777,4528.08,38.1299,6874.13,8585.56,-1.15862,-1.69128,-5.69829,-0.856176,-2.41565,0.517912,4548.25,38.9531,6894.3,0.420276,0.985234,0.0103008,10822.1 
83,44.443,83,11053,-0.220548,16.6493,15.9225,118.082,0.106806,-36.6534,483.064,-5.75124,-5.0274,-5.40966,-5.26874,-2.22741,-17.7484,4186.39,40.3228,6865.4,8757.3,-5.63948,-4.91564,-5.18615,-5.15698,-2.11565,0.774652,4205.56,41.1051,6884.57,0.401657,0.983183,0.0108788,10470.5 
84,44.419,84,12132.1,-0.170445,18.172,15.5655,117.365,0.699287,-419.923,17.6843,0.188114,0.307251,-0.862613,-2.62629,-2.72554,11.368,4349.39,36.3711,7703.43,18767,0.116533,0.235669,-1.00578,-2.69788,-2.79712,0.836421,4337.12,35.87,7691.16,0.382594,0.985733,0.00851802,11336.1 
85,44.33,85,11424.5,-0.181099,17.4611,15.3882,115.28,-0.000480011,59.8736,10.8028,-5.52041,-4.13,-2.29947,0.833011,2.70769,-13.3879,4281.42,49.5661,7104.88,8747.85,-5.43611,-4.0457,-2.13087,0.917311,2.79199,0.730385,4295.88,50.1562,7119.34,0.398709,0.979977,0.0128115,10774.5 
86,44.31,86,11455.3,-0.146718,17.5201,15.152,115.621,-0.0495208,357.211,457.498,-2.50168,-2.69463,-1.3685,-0.992326,-2.23172,-40.7573,4188.32,43.2059,7361.97,9217.62,-2.24504,-2.43799,-0.855224,-0.735688,-1.97508,0.896324,4232.34,45.0023,7405.98,0.385748,0.981732,0.0110696,10971.8 
87,44.458,87,11609.9,-0.135708,16.804,16.2864,116.879,0.0443715,13.4566,499.999,-1.90308,-3.79431,-1.44645,0.280706,-3.47538,9.76728,4375.46,45.4584,7111.27,8928.51,-1.96458,-3.85581,-1.56945,0.219205,-3.53688,0.853425,4364.92,45.0279,7100.73,0.403167,0.982267,0.0115465,10826.6 
88,44.59,88,12651.6,-0.223023,19.3564,15.5041,118.287,-0.0140671,20.1002,499.803,-3.27876,-3.06012,-6.44837,-0.471165,-0.157932,-12.184,5035.82,37.0616,7502.69,9778.56,-3.20204,-2.9834,-6.29493,-0.394446,-0.0812126,0.514131,5048.97,37.5986,7515.84,0.424698,0.987136,0.00913113,11888.4 
89,44.41,89,12457,-0.19334,18.9652,15.4235,116.419,0.108579,-25.4677,457.706,-3.26199,-1.67334,-5.2047,-0.809275,0.114578,-21.4829,4717.47,42.4525,7655.49,9612.2,-3.12672,-1.53806,-4.93415,-0.674002,0.24985,0.507721,4740.67,43.3994,7678.69,0.404208,0.984232,0.0103042,11728.3 
90,44.425,90,11282.3,-0.0659726,17.0924,15.3949,115.905,0.037194,-15.8264,3.33016e-06,-5.37702,-1.51124,-0.0471588,0.0829465,-0.368744,23.5077,4207.54,36.7283,7069.57,8585.12,-5.52504,-1.65926,-0.343202,-0.0650754,-0.516766,0.957678,4182.16,35.6922,7044.18,0.394828,0.985285,0.00924744,10592.4 
91,44.54,91,11384.3,-0.0604363,17.1988,15.2344,116.022,-0.111092,1079.95,500,-4.65151,-2.30741,-3.23718,-0.176047,-0.739226,-10.8876,4983.13,49.8905,6360.01,12435,-4.58295,-2.23886,-3.10007,-0.107491,-0.67067,0.710275,4994.88,50.3704,6371.76,0.462781,0.982658,0.0143533,10793.2 
92,44.428,92,11537.2,-0.200511,17.9595,15.2199,116.555,-0.0111815,89.8799,496.806,-2.83993,-1.71582,-2.76411,-2.37101,-1.00954,-30.9675,4195.14,40.2097,7347.96,8930.93,-2.64494,-1.52083,-2.37412,-2.17602,-0.814545,0.750891,4228.58,41.5747,7381.4,0.386325,0.983085,0.0102689,10945.7 
93,44.461,93,10900.3,-0.175503,16.2789,15.7672,116.727,0.0608644,-92.7271,499.833,-3.37014,0.0541153,-6.59427,-1.46109,-1.49605,-7.36057,4171.95,36.3143,6679.09,8539.27,-3.32379,0.100463,-6.50158,-1.41474,-1.44971,0.483566,4179.9,36.6388,6687.04,0.407195,0.984892,0.00999217,10265.1 
94,44.35,94,12155.3,-0.200709,18.5728,15.4415,115.989,-0.00578482,93.5948,66.4825,-1.90505,-5.53153,-7.86297,-3.54801,-2.05267,-17.9989,4625.73,42.2373,7501.6,9353.65,-1.79172,-5.41819,-7.6363,-3.43468,-1.93934,0.622344,4645.16,43.0307,7521.04,0.404303,0.984047,0.0104294,11489.3 
95,44.452,95,10151.5,-0.0537097,15.675,15.0258,116.718,0.0909127,35.5793,8.239e-07,-1.43139,0.300051,-3.72862,-3.3523,-3.14076,-33.1681,3752.52,30.9382,6463.67,7772.53,-1.22254,0.508902,-3.31092,-3.14345,-2.93191,0.672184,3788.34,32.4002,6499.49,0.390435,0.985254,0.0090994,9702.87 
96,44.52,96,11326.5,-0.189011,16.3748,16.3338,116.529,0.0869134,-205.677,3.06406,-4.68668,-1.57212,-1.42238,-0.555422,-5.57627,11.5512,5142.93,46.8662,6085.69,9288.71,-4.75942,-1.64485,-1.56785,-0.628157,-5.649,0.88997,5130.45,46.3571,6073.21,0.481413,0.984434,0.0138659,10657.1 
97,44.434,97,11686.9,-0.191839,18.1179,15.2122,117.165,-0.00546603,38.421,90.6856,-4.15247,-2.7522,-3.29621,-0.600266,-1.08,-8.34913,4447.58,45.7443,7287.1,8978.92,-4.09989,-2.69963,-3.19107,-0.547693,-1.02743,0.724092,4456.6,46.1123,7296.12,0.401638,0.982215,0.0115083,11096.1 
98,44.36,98,13089.5,-0.174212,20.5975,14.763,116.429,0.117391,69.3357,0.0429385,-2.36691,-3.15975,-4.39433,1.71736,-3.12726,4.9739,4935.48,46.7872,8038.25,10163.8,-2.39822,-3.19107,-4.45696,1.68604,-3.15858,0.613071,4930.11,46.568,8032.88,0.402786,0.983739,0.0105662,12240 
99,44.55,99,11465.2,-0.218647,17.0913,16.0157,117.755,-0.165099,334.085,499.824,-3.59089,-2.87836,-3.03091,-0.215914,-0.605904,-25.0162,4779.92,40.869,6704.9,10706.3,-3.43337,-2.72084,-2.71587,-0.0583934,-0.448383,0.710364,4806.93,41.9717,6731.91,0.439673,0.98495,0.0113546,10933 
100,44.39,100,12030,-0.145838,18.1545,15.3047,115.739,0.00505415,56.4978,497.488,-0.89683,1.21804,-1.69816,-1.82573,-1.79895,-13.8717,4482.3,44.7477,7424.81,9054.19,-0.809484,1.30539,-1.52346,-1.73838,-1.71161,0.659755,4497.28,45.3591,7439.79,0.399138,0.982656,0.0111063,11267.5 
101,44.34,101,10563.4,-0.166678,16.5554,15.0014,117.46,0.0409336,71.9239,3.70181,-3.35422,0.0624246,-2.09705,-4.03816,0.362106,-18.7005,4090.03,35.8261,6541.45,8180.62,-3.23647,0.180177,-1.86154,-3.92041,0.479858,0.777284,4110.23,36.6504,6561.64,0.407707,0.984635,0.0101844,10081.3 
102,44.455,102,10611.4,-0.124847,15.5736,16.1164,116.58,0.1192,-387.876,500,-3.31066,-1.57688,-0.355735,-2.4106,-1.79967,-23.247,3964.79,42.9567,6645.68,9675.65,-3.16428,-1.4305,-0.0629745,-2.26422,-1.65329,0.992656,3989.89,43.9814,6670.78,0.396597,0.981074,0.0119995,10060.3 
103,44.57,103,11600.5,-0.184456,18.1433,15.0413,116.767,-0.0272481,62.5036,38.9676,-2.06715,-2.8763,-5.28387,1.28024,-1.56407,-13.8499,5045.19,38.4799,6613.08,8939.18,-1.97994,-2.78909,-5.10946,1.36744,-1.47686,0.488435,5060.15,39.0904,6628.04,0.456212,0.986661,0.0107475,11091.7 
104,44.51,104,10345.6,-0.204462,15.3112,16.1913,119.964,-0.136236,121.298,499.655,-5.47737,-0.963596,-0.671312,-1.82017,1.20702,-26.9041,5141.26,43.9714,5204.31,8608.18,-5.30796,-0.794188,-0.332496,-1.65076,1.37643,0.95044,5170.32,45.1573,5233.36,0.520536,0.984946,0.0156463,9932.67 
105,44.422,105,11704.2,-0.246925,17.3169,16.2922,116.714,0.759909,2217.89,411.327,-4.08031,-3.54381,-1.51311,-1.06322,-2.81812,18.5464,4290.63,43.0508,7337.27,64049.4,-4.19709,-3.66059,-1.74667,-1.18,-2.9349,0.872685,4270.6,42.2334,7317.24,0.390748,0.982988,0.0105203,10929.3 
106,44.464,106,11658.2,-0.168352,17.5406,15.5254,116.296,0.0590555,31.5392,5.98254,-4.53321,-0.990129,-2.68567,-2.80029,-3.00926,-33.344,4438.73,46.8886,7115.73,8925.7,-4.32325,-0.780171,-2.26575,-2.59033,-2.7993,0.822417,4474.74,48.3583,7151.73,0.407431,0.981439,0.0123026,10982.8 
107,44.449,107,10309.9,-0.17526,15.8622,15.3713,116.236,-0.248977,208.461,409.635,-4.21101,0.991211,-6.90701,-1.64561,-4.17469,-24.2925,3896.62,39.8331,6495.51,9626.79,-4.05804,1.14417,-6.60108,-1.49264,-4.02173,0.560787,3922.86,40.9038,6521.74,0.397951,0.98208,0.0114216,9857.64 
108,44.446,108,11900.6,-0.208586,17.6831,15.9561,117.614,-0.0214302,61.0128,0.125704,-4.41125,-2.7786,-3.65357,-0.230988,-4.22782,-23.8241,4490.11,52.581,7321.7,9227.57,-4.26124,-2.62859,-3.35354,-0.0809737,-4.07781,0.76715,4515.83,53.6311,7347.43,0.403128,0.97964,0.0132677,11202 
109,44.53,109,11510.9,-0.225414,17.1835,16.0376,117.629,0.0661643,145.648,337.02,-2.92235,-1.66772,-7.19997,-2.78626,-4.3483,-22.0226,5206.11,44.4657,6266.68,9284.8,-2.78368,-1.52905,-6.92263,-2.64759,-4.20963,0.617378,5229.89,45.4364,6290.47,0.477432,0.985024,0.0131309,10954.2 
110,44.48,110,12159.8,-0.033005,17.7707,15.7566,116.728,0.0199572,-2.84723,2.74409e-12,-4.69492,-1.52239,-3.09506,-2.05722,-0.905679,-4.97017,4626.76,46.8526,7399.73,9116.94,-4.66362,-1.4911,-3.03247,-2.02592,-0.874383,0.749124,4632.13,47.0716,7405.1,0.407372,0.982527,0.0115741,11370.8 
111,44.37,111,13954.8,-0.132172,21.3233,15.0924,116.21,-0.106535,533.997,499.997,-3.69942,-1.75385,-3.04191,-1.23229,-0.821244,7.67024,5095.65,48.3449,8637.28,12328.2,-3.74772,-1.80215,-3.1385,-1.28059,-0.869541,0.71043,5087.37,48.0068,8629,0.393158,0.983754,0.0101445,12939.8 
112,44.32,112,13063,-0.174912,19.7896,15.3406,117.481,-0.0155843,36.6454,351.81,-4.3968,-2.93129,-0.134009,-2.92074,-1.64408,-12.6737,4982.18,49.2287,7922.63,9901.25,-4.317,-2.85149,0.0255968,-2.84094,-1.56428,1.00222,4995.87,49.7873,7936.32,0.408897,0.982859,0.0114242,12217.9 
113,44.431,113,12607.9,-0.0188276,18.6925,15.5263,117.72,-0.00727625,47.7838,500,-3.27989,-1.14353,-5.69621,-1.61765,-2.1925,-39.308,4759.26,34.9839,7740.93,9459.12,-3.03237,-0.89602,-5.20119,-1.37014,-1.94499,0.582056,4801.71,36.7165,7783.38,0.404028,0.986795,0.00861489,11884.6 
114,44.413,114,11824.3,-0.160685,17.5967,15.6315,116.36,-0.137777,350.215,81.2816,-2.96183,-0.69807,-2.50171,-2.78849,-2.88453,-6.74943,4373.4,40.864,7358.2,10525,-2.91933,-0.65557,-2.41671,-2.74599,-2.84203,0.791297,4380.69,41.1615,7365.49,0.395252,0.983823,0.0101896,11083.3 
115,44.49,115,10718.6,-0.0170433,15.7282,15.7527,115.993,-0.00276474,4.71507,500,-3.96799,-0.342127,-2.78957,0.544332,-2.36911,11.3125,4182.44,32.3474,6457.77,8065.9,-4.03923,-0.413359,-2.93204,0.4731,-2.44034,0.686476,4170.22,31.8488,6445.55,0.41554,0.986811,0.00902013,10035.7 
116,44.38,116,11813.6,-0.191686,18.5731,14.9865,116.766,-0.00750996,-30.0096,304.488,-1.19357,-1.584,-10.8678,-3.24266,-3.61289,-13.3703,4339.94,47.161,7449.4,9068.45,-1.10938,-1.49981,-10.6994,-3.15847,-3.5287,0.464916,4354.38,47.7503,7463.84,0.390651,0.981171,0.0116477,11146.5 
117,44.58,117,12833,0.00125042,18.3656,15.9591,118.032,-0.000130658,-4.95184,3.69272e-10,-1.60075,-2.3491,0.180669,-1.32161,-0.747803,-16.5235,5123.99,37.3696,7466.25,9541.38,-1.49671,-2.24506,0.388757,-1.21757,-0.643759,1.07456,5141.83,38.098,7484.09,0.430194,0.9872,0.00929016,11952.4 
118,44.56,118,13642.8,-0.215231,20.5577,15.6024,117.94,0.204734,-222.286,414.798,-4.21165,-4.62505,-7.09372,-1.89584,-2.28736,2.59099,5599.08,54.648,7816.68,11923,-4.22796,-4.64136,-7.12635,-1.91216,-2.30367,0.647411,5596.28,54.5338,7813.88,0.440412,0.983233,0.012693,12706.9 
119,44.467,119,10436.2,-0.192223,16.2135,15.326,116.393,0.0597111,12.1068,444.597,-2.86912,-2.60498,-3.44989,-2.38184,-4.1737,-35.7548,3881.68,40.0128,6630.89,8112.65,-2.64398,-2.37984,-2.99961,-2.1567,-3.94856,0.787694,3920.29,41.5888,6669.5,0.39244,0.981773,0.0113563,9989.53 
120,44.416,120,12971.2,-0.182301,19.3079,15.6633,118.229,0.012495,531.324,335.52,-3.25541,-1.4952,-2.86258,-1.24053,-0.744972,12.2681,4919.77,51.841,7861.07,10061.1,-3.33266,-1.57245,-3.01708,-1.31778,-0.82222,0.700157,4906.52,51.3002,7847.83,0.407246,0.982032,0.0118983,12048 
121,44.44,121,10834.5,-0.121654,16.3861,15.5081,117.159,0.0380178,-3.25389,499.999,-3.17628,0.681131,-4.25746,0.103063,-5.00389,-25.7471,4051.6,34.9012,6846.71,8276.38,-3.01416,0.843253,-3.93321,0.265185,-4.84177,0.631746,4079.41,36.036,6874.51,0.39471,0.984776,0.00956392,10335.2 
122,44.437,122,11813.3,-0.148413,17.8155,15.348,116.322,0.0545859,56.6503,202.92,-3.84551,-3.88285,-1.82777,-1.53679,-5.08776,-13.7349,4457.24,41.6334,7232.33,9001.8,-3.75902,-3.79636,-1.6548,-1.45031,-5.00127,0.894341,4472.07,42.2388,7247.16,0.404091,0.98374,0.0106223,11067 
123,44.4,123,12098.6,-0.146774,18.4903,15.113,116.517,0.0949743,-119.616,480.117,-2.31277,-0.383909,-1.82787,-1.18905,-2.9493,-20.0642,4511.23,45.0327,7510.14,9466.63,-2.18643,-0.257569,-1.57519,-1.06271,-2.82296,0.800732,4532.9,45.917,7531.81,0.398082,0.982582,0.0111055,11386.8 
124,44.47,124,10689.7,-0.160155,16.2164,15.6572,116.965,0.061189,146.741,500,-2.43645,-3.09572,-3.72261,0.0740291,-1.93628,-7.62439,3941.22,40.7754,6752.49,8557.72,-2.38844,-3.04771,-3.62659,0.122038,-1.88827,0.665103,3949.45,41.1115,6760.72,0.390969,0.982109,0.0110776,10101.7 
125,44.5,125,11375.5,-0.197166,16.8741,15.9684,117.032,0.18983,-18.7144,88.2792,-4.73111,-0.516139,-7.10515,-1.32844,-0.928068,1.42589,4533.65,40.3767,6730.48,8887.22,-4.74009,-0.525117,-7.12311,-1.33742,-0.937047,0.514205,4532.11,40.3138,6728.94,0.425333,0.984672,0.0109158,10655.4 
126,44.443,126,12334.9,-0.175935,18.4903,15.5694,116.308,0.0167759,41.81,348.059,-3.32927,-0.774851,-2.80476,0.913435,-0.258134,-23.8883,4634.46,45.5947,7594.19,9394.39,-3.17885,-0.624433,-2.50393,1.06385,-0.107716,0.53207,4660.25,46.6476,7619.98,0.401939,0.982785,0.0111512,11594.4 
127,44.419,127,11450.6,-0.191276,17.2156,15.7076,117.217,0.00692716,31.0837,1.50459,-0.907118,-1.15691,-5.41536,-4.36638,1.39197,-20.493,4103.2,32.2738,7306.65,8809.93,-0.778079,-1.02787,-5.15728,-4.23734,1.52101,0.467199,4125.33,33.1771,7328.78,0.382169,0.986121,0.00827016,10794.5 
128,44.33,128,12798.1,-0.122483,18.2141,16.5311,115.785,0.0768982,-16.3761,500,-3.29721,-3.48082,-4.87204,0.187459,-2.11997,-21.0223,4806.1,44.5452,7925.18,9842.8,-3.16484,-3.34845,-4.6073,0.31983,-1.9876,0.639727,4828.8,45.4718,7947.88,0.400353,0.983788,0.0104292,12061.4 
129,44.47,129,11438.4,-0.0349635,17.2031,15.2937,115.821,-0.184275,68.0213,8.2731e-07,-2.30662,-3.75499,-5.96811,-0.500974,-3.4857,5.12861,4035.12,39.2452,7308.31,8972.8,-2.33892,-3.78729,-6.03269,-0.533267,-3.518,0.627845,4029.58,39.0191,7302.77,0.377475,0.983337,0.00974654,10675.1 
130,44.48,130,11339.2,-0.184786,17.0006,15.7207,115.699,0.0231324,-35.1886,3.67853,-2.82952,-4.56782,-5.41417,0.0361928,-0.130841,-45.8997,4453.74,44.1405,6851.28,8726.71,-2.5405,-4.2788,-4.83613,0.325211,0.158178,0.567122,4503.31,46.1636,6900.84,0.417628,0.982377,0.0121729,10783.1 
131,44.49,131,11227,-0.192438,16.6513,15.9562,118.576,0.0231219,-57.2761,380.038,-0.226218,-0.42106,-5.91216,-2.4125,-3.14667,3.16451,4376.03,33.7154,6687.32,8692.22,-0.246144,-0.440986,-5.95201,-2.43242,-3.16659,0.513651,4372.61,33.5759,6683.9,0.418233,0.98674,0.00916879,10455 
132,44.5,132,10723.9,-0.190368,16.2869,15.6277,117.934,0.0573534,-75.6119,0.0769089,-0.45578,-0.343844,-4.94627,-0.210886,-2.05169,5.56416,3983.76,42.001,6661.2,8426.88,-0.490816,-0.37888,-5.01634,-0.245922,-2.08672,0.389642,3977.75,41.7557,6655.19,0.396428,0.981961,0.0114256,10034 
133,44.51,133,12341.1,-0.00636153,17.2695,16.4869,116.924,-0.00490536,-32.5765,500,-2.09589,-0.463798,-5.93431,-2.0712,-3.20155,5.21349,6141.69,56.6954,6068.8,9273.81,-2.12872,-0.496626,-5.99997,-2.10403,-3.23438,0.570317,6136.06,56.4656,6063.17,0.52654,0.984151,0.016866,11653.5 
134,44.52,134,11487.1,-0.179371,17.4948,15.425,117.21,0.0840732,-36.3094,214.811,-2.43731,-5.03748,-3.86138,-1.112,-1.76819,-30.1412,5400.35,46.01,6047.23,8884.14,-2.24752,-4.84769,-3.4818,-0.922214,-1.57839,0.733759,5432.9,47.3385,6079.78,0.495454,0.984981,0.0141402,10965.5 
135,44.53,135,12745.3,-0.19386,19.149,15.6055,117.612,0.0272798,28.765,497.018,-1.84873,-1.46387,-4.01286,-1.04839,-2.12477,-16.3363,5576.27,40.9912,7059.11,9753.47,-1.74586,-1.361,-3.80713,-0.945527,-2.02191,0.614719,5593.91,41.7113,7076.75,0.464852,0.987119,0.010741,12033.7 
136,44.54,136,11830.8,-0.180481,17.7578,15.624,117.342,0.123266,-56.7429,79.6658,0.846837,-3.67488,-7.04539,0.296399,-1.33553,-18.5425,5082.47,38.6257,6715.22,9259.56,0.963594,-3.55812,-6.81188,0.413156,-1.21877,0.332955,5102.49,39.443,6735.24,0.454299,0.986653,0.0106726,11231.6 
137,44.55,137,12720.1,-0.167801,19.169,15.4065,116.613,0.0685459,-99.0138,499.992,-0.893667,-3.21338,-4.92658,1.31765,0.967931,-9.11307,5226.41,51.6946,7190.56,9834.84,-0.836284,-3.156,-4.81181,1.37503,1.02531,0.248595,5236.25,52.0963,7200.4,0.444179,0.982887,0.0131527,11788.6 
138,44.56,138,12117.9,-0.200061,18.1723,15.7331,116.436,0.00722928,58.4419,0.0502434,-1.41239,-0.457812,-5.70158,-2.17024,-1.34335,-26.3147,4843.15,43.8684,7147.24,9320.95,-1.2467,-0.292116,-5.37019,-2.00454,-1.17765,0.467835,4871.57,45.0283,7175.66,0.427277,0.984082,0.0114274,11401.4 
139,44.57,139,11474.1,-0.161603,16.804,15.9225,115.923,0.041669,88.4747,386.291,-2.99729,-3.44229,-5.78733,-2.91215,-1.91198,27.5269,4501.38,47.8716,6839.69,8830.02,-3.17061,-3.61562,-6.13399,-3.08548,-2.0853,0.660937,4471.66,46.6583,6809.96,0.419137,0.982068,0.0124638,10668.7 
140,44.58,140,10081.2,-0.12587,15.2273,15.4863,115.609,0.0743074,-74.1819,8.7954e-05,-2.85517,-4.64389,-5.05483,1.11418,-2.62566,-12.115,4050.48,37.3084,6059.69,7855.99,-2.77889,-4.56761,-4.90226,1.19046,-2.54937,0.639743,4063.56,37.8424,6072.77,0.423738,0.983964,0.0113488,9589.78 
141,44.59,141,12269.2,-0.0378176,18.6954,15.0221,116.683,-0.0538475,-45.9699,0.288576,-1.28026,-1.66478,-9.50204,-1.86131,-3.65831,-27.3059,4945.78,46.8256,7272.27,9222.96,-1.10832,-1.49284,-9.15817,-1.68937,-3.48638,0.459219,4975.27,48.0292,7301.76,0.428169,0.983387,0.0119719,11619.9 
142,44.428,142,11562.5,-0.172066,17.8172,15.1913,116.424,0.049589,50.8906,18.2373,-2.6804,-3.65663,-2.84313,-1.78103,-2.49244,-37.8486,4322.18,38.8446,7215.26,8893.24,-2.44208,-3.41831,-2.36649,-1.5427,-2.25411,0.803181,4363.05,40.5129,7256.13,0.397866,0.98401,0.0101803,10966.1 
143,44.452,143,9488.48,-0.0588615,14.2104,15.5567,118.003,-0.429413,2702.5,7.61237e-06,-0.96095,-0.556762,-2.40022,-0.128016,-1.98599,-29.9656,3570.86,26.7312,5957.15,44974.3,-0.772265,-0.368076,-2.02285,0.0606693,-1.79731,0.58716,3603.22,28.052,5989.51,0.397984,0.986559,0.00855374,9053.68 
144,44.452,144,11564.2,-0.231565,17.2366,16.0784,117.229,0.00389536,-513.359,112.055,-3.97264,-1.59425,-5.76152,-2.96694,-0.835344,-29.8634,4266.3,38.498,7223.01,9086.79,-3.78459,-1.4062,-5.38543,-2.7789,-0.647303,0.615393,4298.54,39.8143,7255.26,0.394332,0.98405,0.0100076,10900.8 
145,44.428,145,12242.6,-0.0188077,18.3254,-15.3205,116.116,-0.000233345,13.0483,6.13423e-12,-3.26584,-2.88144,-4.36975,0.151608,-0.908477,-2.88198,4558.35,40.7045,7486.72,9139.54,-3.24769,-2.86329,-4.33346,0.169755,-0.89033,0.611872,4561.46,40.8315,7489.83,0.40093,0.984577,0.00994256,11377.2 
146,44.452,146,10800.6,-0.150815,16.1288,15.606,116.462,0.155897,-61.6942,102.261,-0.238522,-0.921588,-4.4639,-2.16105,-2.06902,-30.1676,4122.06,43.9573,6560.68,8506.96,-0.048565,-0.731631,-4.08398,-1.97109,-1.87906,0.531349,4154.64,45.287,6593.26,0.409142,0.981281,0.0124947,10154.5 
147,44.428,147,12851.8,-0.227441,19.8081,15.3954,117.024,0.186491,13.9519,33.6293,-0.95187,-4.36287,-2.82009,-0.829647,-1.16593,-22.8737,4799.24,50.5158,7978.04,10011.9,-0.80784,-4.21884,-2.53203,-0.685618,-1.0219,0.726747,4823.94,51.524,8002.74,0.398461,0.981651,0.011721,12106.4 
148,44.452,148,11277.3,-0.0636067,16.3283,16.0356,118.397,0.0336131,-29.1929,0.00357746,-0.150737,-5.27187,-2.86082,-1.4406,-1.25844,-14.6363,4133.61,36.752,7120.01,8555.53,-0.058576,-5.17971,-2.6765,-1.34843,-1.16628,0.743372,4149.42,37.3971,7135.81,0.389873,0.984473,0.00956173,10643 
149,44.428,149,10541.4,-0.15078,15.6748,16.1151,116.568,0.0580101,171.162,164.146,-2.64541,-3.06042,-4.86505,-1.99287,-2.69973,-30.7019,4113.09,39.4532,6491.43,8546.24,-2.45209,-2.8671,-4.4784,-1.79955,-2.50641,0.682463,4146.24,40.8064,6524.58,0.411186,0.983069,0.0113898,10083.6 
150,44.452,150,11809.8,-0.15278,17.4928,15.6552,116.372,0.0673045,5.05158,207.445,-0.402608,-1.03056,-3.22435,-2.16031,-0.875714,-6.8277,4310.22,42.3475,7353.56,8925.86,-0.359616,-0.98757,-3.13837,-2.11732,-0.832722,0.577926,4317.6,42.6485,7360.94,0.391937,0.983008,0.0105602,11016 
