cyc,freq (MHz),cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
79,44.56,79,14287.2,-0.462833,23.2325,15.6407,117.491,0.0317617,19.51,115.691,-0.410473,-4.81963,-3.88566,-1.53178,1.44161,104.474,6432.51,63.784,8667.38,11849.1,-1.06832,-5.47747,-5.20134,-2.18962,0.783767,0.60455,6319.69,59.1791,8554.56,0.448067,0.983877,0.012583,14104.3 
80,44.33,80,12477,-0.339064,21.1003,14.7381,116.564,0.127856,-47.9074,500,-1.71899,-2.66994,-3.50627,-0.524662,0.379201,101.189,5414.29,49.4268,7759.71,10322.8,-2.35615,-3.3071,-4.78059,-1.16182,-0.25796,0.597038,5305.01,44.9667,7650.44,0.432465,0.985383,0.0107113,12266.9 
81,44.4225,81,11047.2,-0.202218,18.3238,15.1225,116.847,-0.217202,-64.9137,1.50866e-12,-0.471264,-2.59099,-3.91616,-1.48396,0.319551,84.6558,5013.69,49.9014,6895.89,9479.57,-1.00432,-3.12404,-4.98227,-2.01702,-0.213505,0.560691,4922.27,46.17,6804.47,0.442876,0.98385,0.0123448,11114.3 
82,44.3975,82,12597.3,-0.353901,20.998,14.9426,116.478,0.00432862,543.366,153.595,-2.74071,-4.49539,-4.96526,-2.23333,-0.332859,88.1613,5462.26,44.3128,7820.04,10290.7,-3.29584,-5.05052,-6.07552,-2.78846,-0.887987,0.664305,5367.06,40.4269,7724.84,0.432944,0.98699,0.00954835,12396.7 
83,44.4,83,12704.8,-0.0421564,20.896,14.6604,115.379,-0.0154609,45.3382,500,-3.64466,-2.01275,-5.0035,-1.08093,-1.53085,50.3697,5494.51,45.1458,7957.26,9995.27,-3.96182,-2.32992,-5.63783,-1.39809,-1.84802,0.628496,5440.11,42.9256,7902.87,0.430671,0.98638,0.00990655,12631.7 
84,44.52,84,13176.5,-0.0575674,20.6939,15.262,115.797,0.0187967,89.5144,7.00937e-12,-1.28696,-2.90038,-4.47472,-2.17777,-4.09194,116.631,6285.67,47.142,7461.96,10336.1,-2.02136,-3.63477,-5.9435,-2.91217,-4.82633,0.692654,6159.72,42.0013,7336.01,0.479897,0.988208,0.0104366,12835.5 
85,44.435,85,11356.4,-0.0831019,18.5203,15.0058,116.621,0.00334478,27.8615,0.43919,-3.9365,-2.82369,-6.02076,-2.12611,1.69735,52.5308,4867.8,45.0283,7199.44,9049.99,-4.26727,-3.15446,-6.68231,-2.45688,1.36658,0.560211,4811.07,42.7129,7142.71,0.425347,0.984701,0.0108956,11310.9 
86,44.4175,86,10862,-0.374713,18.8927,14.7375,117.403,0.17195,-747.963,449.742,-2.68959,-0.832564,-3.72292,-2.75916,-3.72585,58.9308,4904.79,40.6259,6891.75,13250.6,-3.06066,-1.20364,-4.46506,-3.13023,-4.09692,0.720173,4841.15,38.0284,6828.11,0.437926,0.98644,0.0101552,11054.7 
87,44.445,87,13315.6,0.00387769,21.2494,15.1758,115.871,-0.00841474,7.85859,500,-4.23308,-1.67543,-0.433911,-0.624275,0.881044,75.4404,5587.75,53.6774,8434.2,10499.8,-4.7081,-2.15046,-1.38397,-1.0993,0.406016,0.845121,5506.28,50.3522,8352.73,0.420094,0.984249,0.0109827,13107.3 
88,44.45,88,11757.8,-0.374139,19.2088,15.5045,116.793,0.0325191,302.268,124.403,-1.87476,-0.166291,-5.16825,-0.705707,-0.687706,35.0974,5153.57,45.2494,7252.29,10015.1,-2.09576,-0.38729,-5.61024,-0.926706,-0.908704,0.434947,5115.66,43.7024,7214.39,0.437957,0.98527,0.0110357,11680.8 
89,44.4075,89,12204.9,0.012511,19.5781,15.0513,118.153,-0.0189168,9.4589,0.000127504,-2.56532,-0.265552,-2.03694,1.0599,1.05634,51.8246,5261.37,43.2351,7600.29,9598.52,-2.89165,-0.591878,-2.68959,0.733577,0.730019,0.428904,5205.4,40.9509,7544.32,0.431242,0.98642,0.00990003,12070.7 
90,44.4425,90,11234.1,-0.383963,19.1919,14.9836,117.915,0.16026,-939.145,414.39,-3.52708,-1.74177,-6.24784,-2.32072,-0.660738,95.8058,4682.69,37.7493,7401.37,14260.7,-4.13034,-2.34503,-7.45436,-2.92398,-1.264,0.58856,4579.23,33.5264,7297.91,0.408119,0.98735,0.00839158,11220.3 
91,44.53,91,12812.2,-0.413231,21.0538,15.4443,117.088,-0.131379,108.232,121.142,-3.69289,-4.29702,-0.964321,0.647671,1.2766,122.131,6202.11,43.711,7320.44,11048,-4.46192,-5.06605,-2.50237,-0.121355,0.507571,0.785096,6070.22,38.3278,7188.55,0.481313,0.989071,0.00972618,12611.8 
92,44.51,92,13530.4,-0.400373,21.9568,15.4527,117.595,0.396693,-867.103,28.8882,-3.00497,-2.33803,-2.85961,-2.24822,0.113112,75.6863,6842.41,46.6102,7407.13,22242.5,-3.48155,-2.81461,-3.81276,-2.7248,-0.363464,0.711093,6760.67,43.2742,7325.4,0.503521,0.988923,0.0107649,13426.8 
93,44.41,93,11755.3,-0.0223221,20.14,14.1901,118.193,0.00671486,-21.8661,1.03768e-11,-4.02239,-3.3495,-2.2106,-1.37144,-2.37214,109.903,5034.86,36.9391,7595.78,9308.11,-4.71442,-4.04153,-3.59466,-2.06347,-3.06417,0.794335,4916.18,32.0949,7477.1,0.419457,0.988704,0.00784506,11720.3 
94,44.44,94,12437.8,-0.360469,19.8245,15.69,115.647,-0.0881739,217.923,443.424,-2.40723,-3.36946,-1.5704,-2.67949,-1.60488,53.1259,5467.87,48.2201,7704.37,10751.1,-2.74175,-3.70398,-2.23944,-3.01401,-1.9394,0.835801,5410.5,45.8785,7647,0.437415,0.985378,0.010931,12369.3 
95,44.42,95,11315.7,-0.377539,18.4582,15.6358,116.902,0.175153,26.9733,346.782,-5.53179,-1.6434,-1.43075,-0.970409,1.3818,75.6452,5042.76,39.537,7082.23,9548.95,-6.00811,-2.11972,-2.38338,-1.44673,0.905485,0.784357,4961.07,36.2028,7000.54,0.43781,0.987391,0.00943642,11331.6 
96,44.4475,96,12169.9,-0.405234,19.0299,16.3061,116.659,-0.0496525,209.505,90.3657,-1.70884,-3.20715,-0.272332,-1.89767,-0.946386,56.3296,5208.74,49.518,7698.86,10440,-2.06354,-3.56184,-0.981717,-2.25236,-1.30108,0.903379,5147.91,47.0352,7638.03,0.425499,0.984262,0.0112165,12098.5 
97,44.46,97,10595.8,-0.0235023,17.7055,14.8401,116.691,0.00748596,-4.68723,28.803,-1.1005,-3.04399,-3.80146,-0.187052,-0.723675,71.4661,4907.2,39.8925,6710.75,8554.58,-1.55051,-3.49399,-4.70147,-0.637055,-1.17368,0.593182,4830.02,36.7424,6633.57,0.444484,0.986862,0.0101001,10866.6 
98,44.46,98,11983.7,-0.136738,20.0685,14.824,117.489,-0.0377302,-138.027,500,1.19186,-1.78899,1.7218,0.129483,1.16798,109.915,5352.48,45.0043,7595.47,9854.02,0.499754,-2.4811,0.337588,-0.562621,0.475872,1.19508,5233.79,40.1596,7476.77,0.434785,0.98675,0.00979745,12037.7 
99,44.46,99,10970.5,-0.336488,18.3268,15.0846,117.251,0.0151759,-82.5522,489.141,-2.84031,-2.27279,0.563783,1.47501,-0.626826,101.084,5139.07,38.145,6577.97,9040.25,-3.47681,-2.90929,-0.709215,0.838511,-1.26332,0.905691,5029.91,33.6895,6468.81,0.460761,0.988415,0.00950251,10916.5 
100,44.46,100,13447.3,-0.435271,21.8479,15.6288,117.148,0.101728,-68.7163,258.07,-3.01916,-2.55082,-2.04252,-0.242902,-2.95862,122.66,5891.48,47.3755,8269.61,11343.1,-3.79151,-3.32318,-3.58723,-1.01526,-3.73098,0.767789,5759.02,41.969,8137.15,0.437488,0.987407,0.0094116,13163.8 
101,44.46,101,13997.1,-0.347071,22.6961,15.1302,116.423,-0.165187,446.357,196.176,-0.958101,-2.40598,-1.89326,-2.68935,-0.548957,39.1249,6000.99,54.1191,8580.93,13578.9,-1.20446,-2.65233,-2.38597,-2.93571,-0.795316,0.760776,5958.74,52.3946,8538.68,0.434027,0.984846,0.0111771,13728.9 
102,44.46,102,10110.6,-0.317144,17.0848,15.0544,116.61,0.329048,369.651,2.83775e-05,-2.63994,-3.99431,-0.0108627,-1.53292,-2.3715,105.627,4739.45,33.5252,6235.16,12332.3,-3.30504,-4.65941,-1.34107,-2.19803,-3.03661,0.907768,4625.38,28.8695,6121.1,0.453665,0.989195,0.00861325,10195.6 
103,44.46,103,11701.3,-0.382297,19.08,15.5934,117.354,0.0564203,-159.591,495.139,-1.35784,-0.792651,-0.257392,0.0109442,0.978171,77.2255,5336.53,42.9473,7168.72,9978.48,-1.84411,-1.27892,-1.22993,-0.475324,0.491902,0.71637,5253.13,39.5434,7085.33,0.448956,0.986998,0.0101762,11700.8 
104,44.46,104,11251.5,-0.386866,19.2504,14.9748,116.418,-0.0132345,22.6352,464.35,-2.04737,-0.459306,-1.58428,2.07948,0.0230103,120.154,5005.38,35.2988,7153.51,9393.92,-2.80395,-1.21589,-3.09744,1.3229,-0.73357,0.525511,4875.63,30.0028,7023.75,0.432726,0.989346,0.00780733,11267.2 
105,44.46,105,13649.3,-0.0557571,22.1463,14.97,118.439,0.013524,29.3046,498.892,-2.14076,-2.6234,-1.9055,-1.38886,-1.41169,73.4354,6118.32,56.0553,8308.66,10805.3,-2.60316,-3.0858,-2.83031,-1.85126,-1.8741,0.768853,6039.02,52.8185,8229.36,0.446418,0.984925,0.011685,13527.7 
106,44.3925,106,10932.3,-0.352076,19.2018,14.4461,116.247,0.104705,-130.343,489.867,-2.1418,-0.320868,-3.648,-0.97387,-1.79688,66.9908,4837.44,42.8761,6938.88,9474.28,-2.56362,-0.742691,-4.49164,-1.39569,-2.21871,0.606423,4765.09,39.9234,6866.54,0.432654,0.98555,0.0105969,11013.6 
107,44.395,107,11807,-0.2958,19.8439,15.2622,117.016,0.200305,-249.689,5.25238e-06,-3.19431,-3.95742,-2.48953,-2.20211,-2.19099,88.0442,5411.42,43.9672,7348.19,11487.3,-3.7487,-4.51182,-3.59831,-2.7565,-2.74538,0.792733,5316.35,40.0865,7253.12,0.446126,0.986976,0.0100783,11916.7 
108,44.3975,108,11739.5,-0.179461,19.3706,15.2623,117.001,-0.0434604,96.7599,4.49965e-09,-0.207751,-3.42059,-1.94707,0.713852,0.646484,126.68,5307.91,41.698,7516.54,9760.91,-1.00542,-4.21826,-3.54241,-0.0838166,-0.151184,0.606447,5171.11,36.1143,7379.74,0.435034,0.987926,0.00893419,11886.7 
109,44.4,109,11145,-0.0263002,18.4567,15.1487,116.339,0.0117098,10.7133,499.998,-2.23225,-1.81666,-2.75959,-1.11264,2.54662,110.08,5016.89,43.5783,7158.82,9105.84,-2.92539,-2.5098,-4.14587,-1.80578,1.85347,0.56512,4898.02,38.7263,7039.95,0.433285,0.986352,0.0100316,11304.4 
110,44.4025,110,11024.9,-0.497387,18.8056,15.7337,117.497,-0.22897,875.747,97.1673,-1.30536,-0.543872,0.812185,-2.32675,0.275737,121.69,4796.1,41.3656,7423.25,16159.5,-2.07161,-1.31012,-0.720309,-3.09299,-0.49051,0.906277,4664.69,36.0019,7291.84,0.412795,0.986674,0.00901303,11300.3 
111,44.405,111,11352.9,-0.318229,19.1655,15.2806,117.113,0.643152,-1225.25,4.66674e-07,-1.00653,-0.816301,-2.15533,0.852065,1.27083,133.251,5189.65,41.4718,7253.89,35186.3,-1.84557,-1.65535,-3.83342,0.0130202,0.431783,0.443588,5045.76,35.5984,7109.99,0.438157,0.987804,0.0091388,11515.9 
112,44.4075,112,10872.4,-0.0997687,19.0599,14.2804,117.635,0.0398897,-39.1841,0.00366253,-4.18426,-4.02691,-0.715736,1.14082,-0.791968,137.138,5075.75,40.4194,6891.11,8911.33,-5.04778,-4.89043,-2.44278,0.277296,-1.65549,0.822462,4927.66,34.3748,6743.02,0.445385,0.987939,0.00930338,11063.8 
113,44.41,113,10846.8,-0.457185,18.833,15.2634,116.885,-0.970234,2842.73,408.341,-3.3865,-1.66501,-3.37236,-1.26282,-0.395474,117.652,5074.15,34.3293,6998.83,99143.3,-4.12733,-2.40584,-4.85401,-2.00365,-1.1363,0.665866,4947.1,29.1436,6871.78,0.441689,0.989796,0.0077519,11200.4 
114,44.4125,114,10628.4,-0.122221,17.8536,14.8906,116.721,-0.0315895,-65.272,500,-4.00638,-1.94735,-4.06847,-1.05966,-1.25978,71.18,4755.64,43.2405,6837.31,8721.46,-4.45458,-2.39555,-4.96487,-1.50786,-1.70798,0.669688,4678.78,40.1031,6760.44,0.431989,0.985222,0.0108093,10830.8 
115,44.415,115,9845.16,-0.0173614,16.567,14.8599,116.807,0.0120669,18.7821,500,-0.712431,-3.12604,-2.78018,-3.41173,-0.00276173,135.372,4631.65,34.3807,6216.8,8021.44,-1.56483,-3.97844,-4.48499,-4.26413,-0.855164,0.703913,4485.46,28.4139,6070.61,0.448111,0.989036,0.0085484,10009.7 
116,44.4175,116,10594.9,-0.399402,18.075,15.2382,115.793,0.210047,318.221,98.7237,-2.82954,-2.81558,-2.23242,-1.19139,1.62921,150.219,4918.04,45.1236,6750.91,11142.1,-3.77543,-3.76146,-4.12419,-2.13728,0.683322,0.685537,4755.82,38.5024,6588.69,0.442339,0.98603,0.0106501,10751.5 
117,44.42,117,11631.4,-0.0169713,18.8532,15.1039,116.52,0.0118457,12.2596,2.91051e-11,0.0891041,-0.663468,-3.24098,-2.16126,-1.24834,105.236,5056.7,50.8887,7573.91,9274.5,-0.573537,-1.32611,-4.56626,-2.8239,-1.91098,0.592327,4943.05,46.2502,7460.27,0.421335,0.98389,0.0112912,11731.9 
118,44.4225,118,11617.7,-0.45857,19.9103,15.2864,117.4,0.87436,571.182,420.032,1.19195,-2.79803,-1.42336,-3.821,-0.589291,96.5531,5396.92,41.1264,7525.51,26165.5,0.583979,-3.406,-2.6393,-4.42897,-1.19726,0.761958,5292.65,36.8706,7421.24,0.439371,0.987956,0.00906904,12046 
119,44.425,119,9578.4,-0.384691,16.7675,15.0101,117.065,0.0313336,826.97,487.637,-2.40384,-1.13316,2.64086,-1.10061,0.0206598,133.475,4449.62,29.2475,6338.23,9036.61,-3.2443,-1.97362,0.959937,-1.94107,-0.8198,1.13677,4305.48,23.3643,6194.1,0.433055,0.990593,0.00690052,9942.1 
120,44.4275,120,12293,-0.0702107,19.8323,15.1999,117.958,5.2563,-3335.81,500,-2.03243,-3.77796,-1.10938,0.629106,-0.607493,123.446,5825.75,52.2124,7441.31,580604,-2.80974,-4.55527,-2.664,-0.1482,-1.3848,0.76959,5692.44,46.7713,7308,0.461198,0.985825,0.0116521,12342.7 
121,44.43,121,12573.7,-0.41654,20.4892,15.705,118.109,-0.0659969,463.609,494.428,-1.02332,-2.37993,0.295516,-0.716391,1.01413,120.436,5794.57,50.9159,7838.92,11471.1,-1.78168,-3.13829,-1.22119,-1.47475,0.255774,0.83408,5664.51,45.6074,7708.86,0.446743,0.986106,0.0107808,12679.6 
122,44.4325,122,11711.4,-0.442723,18.617,16.3583,118.528,0.287209,-454.901,391.557,-4.26829,-1.34723,-5.08428,-2.65993,-0.76287,104.872,5524.79,48.3782,7118.7,14167,-4.92864,-2.00758,-6.40498,-3.32028,-1.42322,0.645834,5411.54,43.7558,7005.45,0.45913,0.986048,0.0113748,11786.5 
123,44.435,123,10025.4,-0.00395029,16.3184,15.1953,116.596,0.0021171,8.04729,1.86509e-12,-2.63403,-1.65699,0.0503568,-2.03605,-2.40508,72.0235,4648.38,33.1445,6372.57,8072.55,-3.08754,-2.11051,-0.856669,-2.48957,-2.85859,0.924873,4570.6,29.9699,6294.79,0.443797,0.988655,0.00869413,10298.9 
124,44.4375,124,12125,-0.333516,19.9321,15.111,116.971,-0.0335907,118.301,17.1634,-3.7954,-0.246931,-2.14747,-1.4409,-0.635826,82.7807,5143.54,34.3522,7673.66,9934.22,-4.31664,-0.768179,-3.18997,-1.96215,-1.15707,0.720031,5054.14,30.7035,7584.26,0.422735,0.989481,0.00740222,11955.8 
125,44.44,125,10366.2,-0.25971,15.7338,16.5025,118.904,-0.0354045,283.436,500,-2.61534,0.104126,-2.36189,-2.65556,-0.255024,56.6407,4706.83,46.3246,6303.79,8779.03,-2.97199,-0.252526,-3.07519,-3.01221,-0.611676,0.690113,4645.66,43.8281,6242.62,0.44988,0.983758,0.0127679,10326.4 
126,44.4425,126,11867,-0.285093,18.8309,15.6201,115.225,-1.28214,-294.52,499.966,-1.94546,-1.80541,-5.28535,-0.328583,-3.11557,37.5058,5109.3,47.7482,7397.46,21867.9,-2.18162,-2.04158,-5.75768,-0.564747,-3.35173,0.5857,5068.79,46.0951,7356.96,0.430887,0.984335,0.01141,11763.6 
127,44.445,127,11529.9,-0.347537,18.8653,15.3647,117.803,0.00314056,124.733,481.533,-1.79927,-2.22557,-1.61869,-2.05539,-2.77204,59.6588,5049.2,43.6955,7203.01,9448.62,-2.17492,-2.60122,-2.37,-2.43105,-3.1477,0.813751,4984.77,41.0659,7138.58,0.43418,0.985788,0.0104859,11480.9 
128,44.4475,128,11655.1,-0.3886,19.4713,15.2653,117.368,-0.132369,402.669,8.18182,-0.904554,-3.83494,-6.42237,-4.6118,-0.431043,75.0058,4938.9,35.7799,7636.07,11411.1,-1.37685,-4.30723,-7.36695,-5.08409,-0.903334,0.613049,4857.91,32.4739,7555.07,0.414037,0.988437,0.0078557,11733 
129,44.3925,129,11575.9,-0.108709,18.9813,14.9182,115.232,-0.0710858,-71.3638,499.714,0.632545,-0.0700943,-2.10229,-1.01426,-0.932565,70.7215,5158.17,38.1894,7247.14,9383.16,0.187231,-0.515408,-2.99292,-1.45957,-1.37788,0.514022,5081.8,35.0722,7170.77,0.437814,0.988066,0.00892928,11607.2 
130,44.395,130,11760.9,-0.3601,19.0649,15.5417,117.854,0.117978,423.399,132.223,-2.45557,-1.53819,-2.16513,-0.147601,-0.327102,73.1452,5179.49,40.4468,7322.92,11271.7,-2.91614,-1.99877,-3.08628,-0.608177,-0.787678,0.671569,5100.5,37.2228,7243.93,0.436221,0.98739,0.00937687,11692.5 
131,44.3975,131,13152.5,-0.408302,21.0163,15.7969,117.784,0.152104,716.846,430.639,-4.99789,-0.80549,0.84966,-3.04578,0.0928539,37.385,5551.77,48.8121,8379.01,14356.9,-5.23329,-1.04089,0.378854,-3.28118,-0.142549,1.04065,5511.4,47.1643,8338.63,0.420732,0.985245,0.0103117,13099.6 
132,44.3,132,13501.1,-0.352437,22.1552,14.9896,117.05,-0.0968997,563.24,0.063877,-1.79188,-0.680358,-4.96168,-1.34218,0.489497,84.9077,5965.3,46.0586,8181.17,12587.5,-2.32652,-1.215,-6.03096,-1.87682,-0.0451444,0.475315,5873.61,42.3161,8089.48,0.443793,0.987549,0.0095441,13235 
133,44.31,133,12151.8,-0.369369,20.169,15.164,118.315,-0.0801133,-16.537,358.987,-2.06062,-0.0741371,-3.09273,-0.550414,2.12856,49.1504,5481.62,40.6458,7450.27,9999.34,-2.3701,-0.383624,-3.7117,-0.859901,1.81907,0.325913,5428.54,38.4794,7397.19,0.446427,0.987747,0.00949148,12160 
134,44.32,134,12901.5,-0.0184569,21.3165,14.6193,115.673,0.0308245,7.43909,500,-1.07378,-3.82164,-3.50366,-0.281819,-1.88552,53.2953,5568.93,39.0238,8117.13,10152.1,-1.40936,-4.15723,-4.17484,-0.617406,-2.22111,0.668135,5511.38,36.6747,8059.57,0.429048,0.988489,0.00831272,12845.6 
135,44.33,135,12352.6,-0.0520694,20.0021,14.9551,116.914,-0.0248932,9.72209,500,-3.07278,-2.93454,0.323269,-0.617325,0.222261,82.3717,5294.32,39.4747,7721.19,9745.68,-3.59146,-3.45321,-0.714076,-1.136,-0.296411,0.922308,5205.36,35.844,7632.24,0.4284,0.988093,0.00857706,12150.7 
136,44.34,136,13187.1,-0.407479,21.3316,15.5944,117.608,0.201317,-38.6852,240.208,-0.379475,-4.11402,-3.70972,0.350344,-0.0562725,37.6128,5706.75,43.3592,8190.86,11082.5,-0.616313,-4.35086,-4.1834,0.113507,-0.29311,0.551627,5666.14,41.7013,8150.25,0.433096,0.987284,0.00933725,13082.9 
137,44.35,137,12966.8,-0.231935,21.5985,14.6406,117.038,0.323733,-136.879,500,-3.71034,-4.3833,-3.63372,-0.595238,-0.532448,54.5141,5790.08,46.9536,7839.43,11736.3,-4.0536,-4.72656,-4.32024,-0.938499,-0.875709,0.710335,5731.21,44.5507,7780.56,0.447348,0.986579,0.0104376,12811.5 
138,44.36,138,14026.7,-0.311077,21.6112,15.8206,116.544,-0.141888,210.624,2.18129e-10,-1.12154,-1.12137,-0.00795971,-1.52566,-0.255044,59.8278,6140.07,44.9495,8407.51,12102.9,-1.49826,-1.49809,-0.761399,-1.90238,-0.631763,0.878987,6075.46,42.3125,8342.9,0.444519,0.987959,0.00925608,13667.5 
139,44.37,139,12937.8,-0.0720772,20.3225,15.5886,118.622,0.0964116,-71.6152,500,-2.60916,-1.94344,-2.57569,-0.480766,-0.478688,68.0356,5439.53,50.8561,8187.65,10537.7,-3.03756,-2.37185,-3.4325,-0.909168,-0.90709,0.677947,5366.06,47.8573,8114.18,0.420869,0.984632,0.0107479,12750 
140,44.38,140,11980.3,-0.37882,19.6518,15.4233,117.725,0.846681,-248.06,351.121,-3.51505,-4.46583,-0.104983,-0.953629,-3.5991,53.3285,5292.77,48.8342,7376.22,16703.9,-3.85084,-4.80162,-0.776573,-1.28942,-3.9349,0.947004,5235.18,46.4837,7318.63,0.440111,0.984699,0.0115647,11895.1 
141,44.3,141,13672.4,-0.170822,21.8398,15.0614,116.942,0.08112,164.958,500,-4.84969,-3.50601,0.528345,-1.4017,-1.18733,37.5976,6011.48,64.1165,8251.53,11143.6,-5.08643,-3.74275,0.0548602,-1.63845,-1.42407,1.00463,5970.88,62.4593,8210.93,0.444169,0.982023,0.013819,13442.8 
142,44.31,142,13622.4,-0.374224,21.4013,15.8092,117.186,-0.258149,290.701,32.7989,-4.07083,-2.45374,-1.88563,-2.85559,1.91864,51.5238,5715.22,50.047,8559.93,13456.9,-4.39526,-2.77817,-2.53449,-3.18002,1.59421,0.775584,5659.58,47.7759,8504.29,0.422404,0.985442,0.0102427,13398.5 
143,44.32,143,13878.2,-0.383931,22.6635,15.2224,116.709,0.100168,123.951,68.0525,-3.06456,-2.82044,-2.37747,0.396208,-0.690539,83.5829,6087.04,56.6187,8493.81,11634.9,-3.59086,-3.34674,-3.43007,-0.130091,-1.21684,0.707197,5996.78,52.9346,8403.55,0.439518,0.984787,0.0114705,13644 
144,44.33,144,13994.8,-0.0418013,22.546,14.9058,117.14,0.00590686,35.9598,499.877,-1.81879,-2.43757,-2.87543,-3.69304,-0.230001,59.4533,6071.2,46.0334,8460.05,10946.9,-2.19315,-2.81193,-3.62415,-4.06741,-0.604363,0.727528,6007,43.4129,8395.85,0.440163,0.987511,0.0094352,13647.2 
145,44.34,145,13146.1,-0.00526473,21.4074,14.8016,117.375,-0.00412193,6.86906,6.06511e-12,-2.78197,-0.895488,-5.91167,0.562248,-1.28937,78.9136,6006.2,42.7378,7952.6,10315.9,-3.27887,-1.39239,-6.90547,0.0653496,-1.78627,0.4807,5920.98,39.2595,7867.38,0.452664,0.98853,0.00910867,13080.3 
146,44.35,146,12191.5,-0.365633,19.8522,15.428,117.692,-0.0609006,383.22,6.42142,-2.13116,-2.66169,-6.5659,-2.34585,1.91507,70.9296,5532.89,40.5194,7403.51,10730.2,-2.57778,-3.10832,-7.45915,-2.79247,1.46844,0.484484,5456.29,37.393,7326.91,0.450049,0.988149,0.00931366,12123.8 
147,44.36,147,14445.3,-0.347806,22.9831,15.3684,115.854,0.194534,750.367,270.247,-3.71281,-1.75581,-3.6569,-0.180261,-3.05934,70.4582,6024.72,60.9565,8995.7,16250.2,-4.15647,-2.19947,-4.54421,-0.623917,-3.503,0.697598,5948.64,57.8509,8919.61,0.422925,0.983266,0.0118065,14065.5 
148,44.37,148,12364.9,-0.165899,19.7238,15.1642,116.473,-0.0705824,25.7426,262.96,-0.601786,-1.85953,-0.486981,-1.03634,-1.43942,85.8735,5494.42,41.8835,7667.86,9795.69,-1.14251,-2.40025,-1.56843,-1.57706,-1.98014,0.819064,5401.68,38.0985,7575.13,0.439338,0.987808,0.00917967,12295 
149,45,149,13638,-0.38031,22.846,14.8544,116.255,-0.1226,317.917,1.74762,-4.2712,-3.56792,-2.72465,-1.59942,0.17186,99.551,5662.32,49.0764,8772.18,12316.3,-4.89805,-4.19476,-3.97834,-2.22627,-0.454986,0.747446,5554.81,44.6885,8664.68,0.413315,0.986117,0.00941133,13439.7 
150,45,150,11456.3,-0.364222,19.0231,15.2526,117.392,0.0679499,164.319,447.309,-2.52884,-0.400523,-1.88552,-0.489911,-1.89958,79.3627,5233.11,40.4666,7020.84,9808.86,-3.02857,-0.900249,-2.88497,-0.989637,-2.39931,0.717235,5147.41,36.9685,6935.14,0.449226,0.987588,0.00972406,11458.4 
151,45,151,13414.4,0.00538806,21.6685,15.0022,118.754,0.00909241,-4.35901,0.906881,-1.09341,-3.04973,-1.03197,-0.944035,-3.02437,91.8599,5824.64,49.57,8449.37,10583.5,-1.67183,-3.62814,-2.18881,-1.52245,-3.60278,0.826478,5725.44,45.521,8350.18,0.429706,0.986277,0.00994241,13324.1 
152,45,152,12048.8,-0.266054,19.7384,15.308,117.401,-0.0988373,12.8869,500,-2.14275,-1.5409,-2.80614,-2.34762,-1.15588,114.111,5281.87,35.3667,7639.28,9877.65,-2.86128,-2.25942,-4.24319,-3.06614,-1.8744,0.703365,5158.64,30.3371,7516.05,0.42995,0.989813,0.00738042,11998.2 
153,45,153,14515.4,-0.427491,24.4154,14.8994,116.652,0.0834129,104.974,47.9779,-1.49425,-3.24412,1.96604,1.91407,-0.200823,132.989,6200.3,44.7504,9169.03,12127.1,-2.33165,-4.08152,0.291251,1.07667,-1.03822,1.04788,6056.68,38.8886,9025.42,0.42444,0.988888,0.00787474,14269.8 
154,45,154,13700.3,-0.400835,22.2306,15.4313,117.913,0.231463,97.3692,306.274,-1.94613,-3.21493,-0.346572,-2.79746,-1.92355,114.489,6192.74,54.9427,8311.01,11901,-2.66704,-3.93584,-1.78838,-3.51836,-2.64445,0.877122,6069.1,49.8963,8187.37,0.448911,0.985817,0.0111017,13519.6 
155,45,155,12856,-0.387241,21.1939,15.248,115.381,1.74413,-1275.6,277.563,-4.20061,-2.56011,-1.41575,-1.99689,-1.43798,78.726,5732.67,49.6359,8017.49,82945.4,-4.69632,-3.05582,-2.40719,-2.49261,-1.9337,0.834962,5647.66,46.1658,7932.47,0.438953,0.985897,0.0106071,12866.2 
156,45,156,14372.5,-0.0757224,22.7425,15.308,117.15,-0.00521837,51.5256,500,-3.79566,-4.31494,-2.24856,-1.96137,-3.9911,96.4863,6317.7,54.9748,8745.97,11341.9,-4.40321,-4.92249,-3.46366,-2.56892,-4.59865,0.826443,6213.51,50.722,8641.78,0.441378,0.985916,0.0106964,14077.5 
157,45,157,13394.8,0.0143871,21.6331,15.0124,117.978,-0.00180947,-1.70157,2.92604e-12,-4.72776,-3.79037,-5.6925,-1.18108,-0.476023,64.5119,6086.51,47.0451,8178.42,10572.2,-5.13398,-4.19658,-6.50492,-1.5873,-0.882237,0.644637,6016.84,44.2016,8108.76,0.449158,0.987307,0.00994167,13395.8 
158,45,158,12977.7,-0.441551,21.2161,15.647,118.372,1.07337,-568.39,460.705,-2.42506,-6.02986,-3.19894,-2.7372,0.195065,129.37,5857.6,53.7956,8074.43,30667.2,-3.23968,-6.84447,-4.82816,-3.55181,-0.619545,0.747,5717.9,48.0934,7934.72,0.441929,0.985494,0.011042,12938.5 
