cyc,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
41,44.14,41,17091.6,0.157086,31.1122,11.1751,123.639,0.190174,-223.268,500,-1.17134,-0.813736,3.23201,-1.45788,-1.40491,-21.716,7659.38,64.5734,6955.59,12700.4,-1.0346,-0.676996,3.50549,-1.32114,-1.26817,5.40707,7682.83,65.5306,6979.04,0.462375,0.985293,0.0170026,16616 
42,44.06,42,15400.4,-0.0158485,27.1099,-11.6446,123.612,0.0043236,-2.06744,4.64311e-12,1.09327,2.4533,3.49808,7.12207,1.54378,22.7514,6547.12,57.2656,6513.99,10276.8,0.95001,2.31004,3.21157,6.97881,1.40052,0.783747,6522.55,56.2628,6489.43,0.439851,0.985129,0.0157198,14829 
43,44.02,43,17884.4,-0.0127771,34.0326,10.9931,123.548,-0.0068182,8.37918,2.00937e-11,-3.02329,0.281203,-3.92099,-1.77437,-4.84011,-4.31392,8029.13,73.5934,7630.94,12180.8,-2.99612,0.308366,-3.86666,-1.7472,-4.81295,0.705163,8033.79,73.7835,7635.6,0.45115,0.984182,0.0174891,17807.4 
44,43.98,44,17799.2,0.268457,32.4958,10.9609,123.53,-0.200319,10.1774,112.318,2.05187,1.21487,0.198623,-4.04129,-1.19918,-54.7066,7833.26,62.6625,7471.19,11661.3,2.39634,1.55935,0.887569,-3.69681,-0.854708,-2.04236,7892.33,65.0738,7530.26,0.450191,0.985776,0.0156694,17531.1 
45,44.12,45,15269.2,0.0187891,27.8867,11.0426,123.27,0.0789984,-34.684,500,2.08714,3.36311,0.99436,-1.38123,1.64198,2.78298,6455.34,44.2953,6279.85,10113.7,2.06962,3.34559,0.959313,-1.39875,1.62445,0.854654,6452.33,44.1726,6276.85,0.445397,0.988161,0.0127977,14486.7 
46,44.15,46,15626.2,0.204346,26.9842,11.7198,123.197,-0.218681,-19.6333,210.677,0.237616,-1.27667,-2.44278,1.79687,-1.88303,31.6593,6878.93,74.325,6427.48,10434.8,0.0382663,-1.47602,-2.84148,1.59752,-2.08238,0.403564,6844.74,72.9295,6393.29,0.455461,0.981695,0.0205808,15028.2 
47,44.05,47,16262.9,0.063544,28.9966,11.2009,123.258,-0.0385888,-0.838026,6.23773e-12,3.63945,-0.359193,2.63472,-0.232873,1.29046,-19.9664,6884.29,65.483,6676.85,10574,3.76517,-0.23347,2.88617,-0.107149,1.41618,0.626478,6905.85,66.3631,6698.41,0.44612,0.983461,0.0179232,15479.8 
48,44.03,48,15849,0.182293,29.0911,11.1234,123.5,0.291823,-104.194,0.404787,2.76638,-1.25385,5.92977,0.168727,-0.807552,11.3208,6797.12,65.632,6830.04,11523.8,2.69509,-1.32513,5.7872,0.097443,-0.878836,0.0923134,6784.9,65.133,6817.81,0.437405,0.983478,0.017294,15511.7 
49,44.01,49,17550.2,0.0244262,32.8112,-11.0449,123.455,-0.00562043,-18.3378,3.51438e-13,-1.13182,-5.83402,-3.91495,-2.2209,-0.389968,40.7959,7713.6,81.3862,7537.35,11800.6,-1.3887,-6.0909,-4.42871,-2.47778,-0.646849,0.7054,7669.55,79.588,7493.29,0.444329,0.982164,0.01919,17261 
50,44.13,50,18447.4,0.00989223,34.1773,11.3042,123.258,0.0785865,-115.477,500,-4.23643,-0.556813,7.12477,2.57255,-2.09717,-31.2065,7869.95,80.6105,8259.82,12872.4,-4.03993,-0.360314,7.51777,2.76905,-1.90067,-0.88609,7903.65,81.986,8293.52,0.426778,0.982171,0.0178845,18519.4 
51,44.09,51,15806.7,0.247737,28.2745,11.1497,123.405,-0.339477,-22.7459,49.1589,2.49545,-1.47959,5.9422,-0.493386,1.8642,-0.230743,6797.72,49.2888,6707.7,10513.9,2.4969,-1.47813,5.94511,-0.491933,1.86565,0.286952,6797.97,49.299,6707.95,0.441881,0.987468,0.0133574,15384.1 
52,44.15,52,16191,0.0335256,27.8564,11.6303,123.228,0.0102131,-38.1506,500,5.12715,4.9502,-8.30786,2.40532,-2.70229,3.21542,6713.81,61.3242,6744.04,10559.2,5.1069,4.92995,-8.34835,2.38508,-2.72254,7.17925,6710.34,61.1825,6740.57,0.43749,0.984295,0.0164454,15338.3 
