,TTF,C,e_C
48,0.5214021212121212,1.1445136755171514,0.07959066628614776
49,0.5276990404040404,1.1283359323887412,0.0800751802162059
50,0.5339959595959596,1.1121623576578585,0.08056019814047861
51,0.5402928787878787,1.0959887829269759,0.08104571101050881
52,0.546589797979798,1.0798152081960928,0.08153170998424511
53,0.5528867171717171,1.0636416334652103,0.08201818642046169
54,0.5591836363636363,1.0478131770307637,0.08250513187334817
55,0.5654805555555555,1.0327044808532224,0.08299253808726388
56,0.5717774747474746,1.0175957846756811,0.08348039699165147
57,0.578074393939394,1.0024870884981394,0.08396870069610421
58,0.5843713131313131,0.9873783923205982,0.08445744148558217
59,0.5906682323232323,0.9722696961430567,0.08494661181577258
60,0.5969651515151515,0.957871356329697,0.08543620430858911
61,0.6032620707070706,0.9438515226631922,0.08567231578911577
62,0.6095589898989899,0.9298316889966868,0.08567231578911577
63,0.615855909090909,0.915811855330182,0.08567231578911577
64,0.6221528282828283,0.9017920216636768,0.08567231578911577
65,0.6284497474747475,0.8877721879971717,0.08567231578911577
66,0.6347466666666666,0.8748220431530669,0.08567231578911577
67,0.6410435858585859,0.8618929761859615,0.08567231578911577
68,0.647340505050505,0.8489639092188567,0.08567231578911577
69,0.6536374242424242,0.8360348422517515,0.08567231578911577
70,0.6599343434343434,0.8231057752846465,0.08567231578911577
71,0.6662312626262625,0.8105060156429374,0.08567231578911577
72,0.6725281818181819,0.7986427775602181,0.08567231578911577
73,0.678825101010101,0.786779539477499,0.08567231578911577
74,0.6851220202020202,0.7749163013947797,0.08567231578911577
75,0.6914189393939394,0.7630530633120605,0.08567231578911577
76,0.6977158585858585,0.7511898252293415,0.08567231578911577
77,0.7040127777777778,0.7399757038711332,0.08567231578911577
78,0.7103096969696969,0.7291310708013818,0.08567231578911577
79,0.7166066161616161,0.7182864377316304,0.08567231578911577
80,0.7229035353535354,0.7074418046618788,0.08567231578911577
81,0.7292004545454545,0.6965971715921275,0.08567231578911577
82,0.7354973737373738,0.6857525385223758,0.08567231578911577
83,0.7417942929292929,0.6758403195510991,0.08567231578911577
84,0.748091212121212,0.6659613656366306,0.08567231578911577
85,0.7543881313131313,0.6560824117221615,0.08567231578911577
86,0.7606850505050504,0.646203457807693,0.08567231578911577
87,0.7669819696969697,0.636324503893224,0.08567231578911577
88,0.7732788888888888,0.6267101483360888,0.08567231578911577
89,0.779575808080808,0.6177316639411354,0.08567231578911577
90,0.7858727272727273,0.6087531795461817,0.08567231578911577
91,0.7921696464646464,0.5997746951512284,0.08567231578911577
92,0.7984665656565657,0.5907962107562746,0.08567231578911577
93,0.8047634848484848,0.5818177263613212,0.08567231578911577
94,0.8110604040404039,0.5733629916606547,0.08567231578911577
95,0.8173573232323232,0.5652263630463635,0.08567231578911577
96,0.8236542424242423,0.5570897344320728,0.08567231578911577
97,0.8299511616161617,0.5489531058177817,0.08567231578911577
98,0.8362480808080808,0.5408164772034908,0.08567231578911577
99,0.842545,0.5326798485891998,0.08567231578911577
