cyc,freq (MHz),cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
13,43.16,13,19848.5,-0.0492437,42.5981,11.6687,121.924,-0.0473911,-1.88686,499.918,-7.00796,-4.25711,-7.28816,-5.0078,-2.50699,134.881,12695,39.5864,9317.53,16183.9,-7.85727,-5.10642,-8.98678,-5.85711,-3.3563,0.711628,12505.8,32.5796,9128.35,0.614349,0.995462,0.00653164,20356.2,-0.00239792,1.26799,11.7198,10.4535,121.776,89.3062,0.831548,12.0208,12.1241,120.885,139.287,0.891416,-49.9803 
14,43.06,14,18726.8,-0.634451,40.5105,11.8173,122.173,0.170546,212.933,469.512,-9.89095,-5.82752,-12.8773,-6.89075,-7.04166,119.149,12095.6,36.7944,8717.09,16766.2,-10.6412,-6.57777,-14.3778,-7.641,-7.79191,0.694282,11928.5,30.6049,8549.97,0.61865,0.99553,0.00655067,19281.5,-0.00223064,1.23513,11.6521,10.2807,122.084,89.0555,0.807569,11.8596,11.7474,121.125,138.783,0.959018,-49.7276 
15,43.185,15,18533,-0.700634,39.5236,12.1957,122.093,1.1971,1541.92,18.1121,-6.00699,-7.31378,-7.03858,-7.652,-7.17078,130.815,11464.5,31.9785,9236.35,75779.3,-6.8307,-8.13749,-8.686,-8.47571,-7.99449,0.783523,11281,25.1829,9052.87,0.591666,0.996109,0.00509816,19066.4,-0.00222648,1.11467,11.9189,10.4665,122.025,88.7757,0.81314,12.2553,11.9395,120.748,138.569,1.27692,-49.7933 
16,43.3,16,17509.7,-0.747251,38.9528,11.9395,122.457,-0.0241481,844.748,20.0435,-12.4217,-11.1483,-3.40798,-11.2264,-7.90008,123.771,11380.8,23.1619,8521.03,15803.8,-13.201,-11.9277,-4.96668,-12.0058,-8.67943,0.902193,11207.2,16.7322,8347.43,0.609551,0.997394,0.00367887,18386,-0.00262039,1.14739,11.7851,10.3514,122.296,88.9911,0.781638,11.9596,11.8731,121.414,138.882,0.881305,-49.891 
17,43.19,17,17068.9,-0.0382726,36.2683,12.0208,122.264,0.0652684,-23.8719,499.999,-6.98304,-8.5413,-17.4877,-7.25793,-0.497778,124.964,11205.5,43.1895,8216.23,14243.1,-7.76991,-9.32817,-19.0615,-8.04479,-1.28464,0.580965,11030.2,36.6979,8040.95,0.614653,0.994211,0.00833704,17945.4,-0.00252507,1.06573,12.1675,10.619,122.124,89.1109,0.713343,12.1846,12.2574,121.123,138.968,1.00138,-49.8566 
18,43.27,18,15858.2,-0.172952,34.3266,11.8827,122.082,-0.818082,929.515,0.331182,-11.192,-5.57475,-8.52022,-7.84346,-3.8371,103.056,10178,22.8675,7871.55,38032.5,-11.841,-6.22366,-9.81804,-8.49237,-4.48602,0.759721,10033.4,17.5139,7727.01,0.601573,0.996955,0.00415793,16678.7,-0.00234948,1.00241,11.9531,10.3744,121.89,89.1242,0.702079,12.1151,12.0691,121.127,139.089,0.763063,-49.9646 
19,43.225,19,15305.7,-0.00295591,33.6269,11.803,122.531,-0.00654137,-15.5343,500,-8.26572,-5.09073,-11.1536,-4.08608,-3.04671,81.0385,9998.46,32.8281,7668.02,12923.7,-8.776,-5.60101,-12.1741,-4.59636,-3.55698,0.649205,9884.79,28.6183,7554.35,0.603411,0.994959,0.00693012,16381.5,-0.00249147,0.969989,11.9305,10.5816,122.367,89.3028,0.658584,12.1814,12.4285,121.667,139.441,0.699958,-50.1385 
20,43.32,20,16726.6,-0.0175959,36.8879,11.5233,122.174,0.0974791,-6.07374,500,-1.27021,-4.99924,-16.8452,-5.64232,-4.55761,119.454,10798.3,29.8868,8053.16,13856.7,-2.02238,-5.75141,-18.3495,-6.39449,-5.30979,0.514917,10630.7,23.6813,7885.61,0.610528,0.996117,0.00550161,17412.4,-0.0023002,1.09018,11.7303,10.3698,122.142,88.8659,0.741683,11.8172,11.9013,121.095,138.67,1.04721,-49.8042 
21,43.12,21,17630.5,-0.274066,38.9758,11.714,122.281,-1.22113,826.482,0.000506369,-8.69889,-3.30748,-11.5769,-12.0897,-2.61168,172.845,11183.4,24.4622,8709.81,47716.9,-9.78724,-4.39584,-13.7536,-13.178,-3.70004,0.693101,10940.9,15.4832,8467.38,0.600396,0.99753,0.00335712,18222.9,-0.00238826,1.10737,11.6964,10.5247,122.187,89.3598,0.781076,11.9165,12.1301,121.129,139.416,1.05752,-50.0558 
22,43.195,22,17904.1,-0.685216,38.1238,12.2393,121.964,-0.021616,413.233,37.0439,-1.44683,-6.253,-7.91304,-5.15432,-2.4121,123.56,11765.4,30.2243,8140.74,15480.4,-2.22486,-7.03102,-9.46908,-5.93235,-3.19012,0.659966,11592.1,23.8056,7967.43,0.6285,0.996419,0.00547384,18444.1,-0.00228308,1.12522,12.0965,10.6205,121.903,89.1476,0.714667,12.1824,12.2388,120.637,139.157,1.26672,-50.0095 
23,43.26,23,15428.6,-0.0185296,33.455,-11.7869,122.287,-0.00403458,6.06759,500,-4.32814,-3.75326,-7.95477,-9.97992,-4.46881,112.015,10063.5,24.6123,7557.55,12837.6,-5.03346,-4.45859,-9.36542,-10.6852,-5.17414,0.730234,9906.39,18.7934,7400.44,0.608846,0.996691,0.00465623,16270.8,-0.00236124,0.950202,12.0112,10.8248,122.148,89.7249,0.667982,12.0376,12.227,121.303,139.912,0.845471,-50.1868 
24,43.23,24,15121.3,-0.146755,32.8563,11.9618,122.264,-0.294537,383.6,0.000124776,-8.5402,-2.74436,-11.6727,-7.20694,-6.71188,122.143,9945.24,31.1841,7380.96,16472.2,-9.3093,-3.51346,-13.2109,-7.97604,-7.48098,0.681594,9773.92,24.8391,7209.64,0.611856,0.995572,0.0063065,15974.2,-0.00239327,0.934993,12.1402,10.7855,122.025,89.034,0.635485,12.272,12.3242,121.203,139.037,0.821065,-50.0029 
25,43.175,25,16236.2,-0.736617,36.3166,-11.9367,122.258,-0.651991,-22.578,135.214,-3.58561,-3.89725,-10.8424,-4.80665,-0.530845,121.189,10728.8,32.7777,7628.74,14591,-4.3487,-4.66034,-12.3686,-5.56975,-1.29394,0.56204,10558.8,26.4821,7458.76,0.622082,0.99563,0.00649785,16973.4,-0.00233301,1.09193,11.6447,10.3661,122.082,89.3985,0.686837,12.037,12.0422,121.213,139.17,0.868784,-49.7719 
26,43.34,26,20269.4,-0.00319962,43.6948,11.5099,122.256,-0.0175834,-12.6821,500,-5.70575,-6.37495,-10.8206,-4.89132,-4.59125,128.747,12938.3,35.1029,9546.91,16379.1,-6.51643,-7.18563,-12.442,-5.70201,-5.40194,0.665969,12757.7,28.4148,9366.33,0.612976,0.996117,0.00555736,20812.8,-0.00236078,1.30004,11.6665,10.4596,122.231,89.6554,0.877512,11.77,11.8644,121.295,139.743,0.93546,-50.0876 
27,43.24,27,14290.7,-0.138918,31.9797,-11.6988,122.321,0.134096,-248.599,499.971,-5.02149,-2.24657,-9.22554,-4.32806,-1.58592,123.975,9511.09,32.7027,7008.81,13264.2,-5.80213,-3.02721,-10.7868,-5.1087,-2.36656,0.601836,9337.2,26.2625,6834.92,0.613674,0.995102,0.00702835,15215.2,-0.00246592,0.92262,11.8209,10.7754,122.115,89.3807,0.613973,12.115,12.3483,121.284,139.606,0.831068,-50.2256 
28,43.38,28,19389.1,-0.186287,42.7982,11.4466,122.191,-0.0385613,-76.7071,3.81621e-12,-8.94163,-4.54433,-11.8716,-6.35466,-6.09084,124.093,12362.5,33.1951,9309.95,16044,-9.723,-5.32571,-13.4344,-7.13604,-6.87222,0.683832,12188.4,26.7487,9135.9,0.608044,0.996174,0.0053645,20045.3,-0.0024437,1.26464,11.5904,10.3471,122.236,89.5192,0.869848,11.6052,11.8753,121.186,139.56,1.05006,-50.0411 
29,43.21,29,16366.7,-0.231623,34.9269,12.0958,121.989,-0.0552411,-24.9207,0.000825121,-8.50929,-8.1866,-11.7056,-5.56107,-6.51396,81.085,10753.2,35.0174,7694.7,13797.6,-9.01986,-8.69717,-12.7267,-6.07164,-7.02453,0.7077,10639.4,30.8052,7580.97,0.620047,0.994959,0.00742976,17159.1,-0.00222942,1.02381,12.1574,10.6392,121.804,89.4152,0.654909,12.227,12.3761,120.825,139.573,0.979039,-50.158 
30,43.22,30,15821.1,-0.282126,34.278,12.0925,122.114,-1.57713,2170.15,496.666,-10.0096,-7.51255,-11.2559,-8.51392,1.56281,172.883,10160.9,13.513,7872.97,124911,-11.0982,-8.60115,-13.4331,-9.60252,0.474212,0.682137,9918.45,4.5321,7630.49,0.601823,0.999201,0.00109292,16480.7,-0.00238641,0.986,11.8887,10.6234,122.061,89.6198,0.676086,12.1843,12.4416,121.323,139.982,0.737094,-50.3626 
31,43.03,31,20437.6,-0.445953,43.751,11.9288,121.898,-4.80794,-1262.28,0.00134324,-8.05079,-6.96147,-5.94383,-7.1711,-3.77999,142.363,13330,35.749,9242.1,214554,-8.94721,-7.85789,-7.73667,-8.06753,-4.67641,0.792503,13130.3,28.3535,9042.42,0.62804,0.996235,0.00574295,20906.8,-0.00239013,1.33604,11.9506,10.2574,121.828,88.858,0.845608,11.9088,11.9037,120.761,138.715,1.06698,-49.8574 
32,43,32,18522.2,-0.22481,40.3741,11.6539,122.195,0.173507,92.7193,0.05803,-4.88546,-2.99153,-12.7689,-2.12367,-3.65017,90.131,12316.9,30.6516,8396.98,15840.5,-5.45299,-3.55906,-13.904,-2.69121,-4.2177,0.533813,12190.5,25.9694,8270.56,0.631527,0.996286,0.00575092,19303.2,-0.00239123,1.25313,11.7595,10.2372,122.042,89.2386,0.766831,11.9548,11.9263,121.173,139.193,0.869457,-49.9542 
33,43.41,33,18318.2,-0.29478,39.9027,11.6536,122.276,-0.349523,542.951,0.000307197,-7.30208,-1.82406,-10.5852,-4.88213,-5.30708,170.159,11650.2,27.1094,8742.94,21315.3,-8.37353,-2.89551,-12.7281,-5.95358,-6.37852,0.649647,11411.6,18.27,8504.27,0.609421,0.997206,0.00394186,18725.2,-0.00233316,1.18397,11.6429,10.3455,122.135,89.7143,0.817779,11.8011,11.8408,121.189,139.751,0.945902,-50.0363 
34,43.44,34,16985.2,-0.0857044,37.5384,11.5519,122.334,0.0394234,-0.473459,500,-9.14853,-4.71518,-7.23786,-6.59204,-4.11845,81.6361,10814.5,18.1069,8375.64,14116.9,-9.66257,-5.22922,-8.26595,-7.10608,-4.63249,0.763128,10700,13.8661,8261.14,0.600969,0.997737,0.00308239,17804.6,-0.00251361,1.10782,11.73,10.2842,122.183,89.6213,0.789802,11.8829,11.6579,121.184,139.75,0.998766,-50.1285 
