cyc,freq (MHz),cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
10,43.17,10,15161.1,-0.129244,34.0093,11.6889,122.445,0.0277931,46.357,500,-6.26584,-3.99062,-7.82466,-5.52548,-11.0068,148.745,10102.4,26.6839,7542.09,12982.9,-7.20244,-4.92723,-9.69788,-6.46209,-11.9434,0.758957,9893.81,18.9569,7333.46,0.610707,0.996658,0.00473926,16200.6,-0.00250471,0.978259,11.9122,10.6008,122.131,89.4037,0.66881,11.9279,12.1643,121.358,139.548,0.773736,-50.1446 
11,43.205,11,12695.6,-0.0223235,29.9695,11.7391,122.819,-0.0127616,16.2773,500,-5.54854,-7.97802,-18.2612,-11.2119,-6.80559,-10.4812,8708.58,24.8277,6777.84,11459.5,-5.48255,-7.91202,-18.1293,-11.1459,-6.73959,0.63308,8723.29,25.3722,6792.54,0.598926,0.994936,0.0068338,14564.9,-0.00311286,0.87019,11.8961,10.6558,122.405,89.5443,0.589887,12.2719,12.2248,121.76,139.867,0.645212,-50.3226 
12,43.1,12,16339.8,-0.743446,37.6555,11.6645,122.516,0.451922,512.451,255.038,-8.69683,-5.97778,-10.3169,-7.44047,-7.17724,131.924,10577,35.6986,8278.45,21837.4,-9.52752,-6.80847,-11.9782,-8.27116,-8.00793,0.731389,10391.9,28.8454,8093.41,0.59888,0.995166,0.00652255,17352.3,-0.00263249,1.09621,11.5412,10.2194,122.312,89.1371,0.785739,11.6456,11.7484,121.409,139.184,0.903206,-50.0469 
13,43.16,13,14229.7,-0.633334,31.8958,12.0805,122.337,0.195646,169.725,2.38285e-05,-7.04127,-5.45176,-11.6879,-2.48242,-3.86264,134.457,9296.02,33.7144,7283.8,13624.3,-7.88791,-6.2984,-13.3812,-3.32905,-4.70928,0.624186,9107.43,26.7296,7095.21,0.598806,0.99489,0.00689189,15209.3,-0.00236721,0.905091,11.8667,10.4646,122.112,90.0595,0.651393,12.1203,12.0145,121.395,140.227,0.717489,-50.168 
14,43.06,14,15055.2,-0.0399206,35.0655,11.3735,122.394,0.033222,0.581561,500,-0.880572,-7.56625,-9.84657,-4.4087,-6.35229,171.323,10275.5,28.1251,7439.25,12983.4,-1.95935,-8.64503,-12.0041,-5.48748,-7.43107,0.662113,10035.2,19.2252,7198.95,0.618453,0.996659,0.00489537,16226.3,-0.00268854,1.0715,11.4863,10.1831,122.214,89.4636,0.690208,11.6514,11.9996,121.271,139.531,0.942338,-50.0678 
15,43.185,15,11505.8,-0.0179695,26.3405,11.793,122.687,-0.0290858,-51.4592,499.992,-3.69128,-9.81261,-13.4955,-10.0205,-7.59589,152.598,7716.32,33.9068,6231.58,10160.8,-4.65215,-10.7735,-15.4173,-10.9814,-8.55676,0.693987,7502.29,25.9796,6017.55,0.591785,0.993976,0.00789019,12677.4,-0.00255077,0.739459,12.0137,10.6548,122.403,88.933,0.544051,12.0886,12.4323,121.629,139.316,0.774201,-50.3831 
16,43.3,16,14871.6,-0.229554,33.4601,11.3443,122.457,0.109236,808.989,432.758,-3.97067,-7.15224,-17.2334,-1.51982,-4.32348,147.619,9709.22,21.383,7668.38,15233.4,-4.90018,-8.08176,-19.0925,-2.44934,-5.253,0.520009,9502.17,13.7145,7461.33,0.596911,0.997481,0.00337451,15918.9,-0.00257587,1.00324,11.6946,10.1874,122.168,89.4575,0.719555,11.6513,11.7479,121.278,139.361,0.889742,-49.903 
17,43.19,17,11618.6,-0.159707,26.3928,12.0999,122.525,0.181942,-27.2833,500,-6.00215,-2.39644,-15.5174,-6.07202,-4.37133,104.581,7902.35,14.9755,6103.66,10557.5,-6.66066,-3.05495,-16.8344,-6.73053,-5.02985,0.560578,7755.66,9.54275,5956.97,0.60221,0.997851,0.00294227,12878.7,-0.00252828,0.739184,12.1578,10.846,122.24,89.2538,0.518916,12.5374,12.2992,121.345,139.183,0.894904,-49.9287 
18,43.27,18,14890.9,-0.0599059,33.9798,11.3724,122.483,0.0525646,-11.4173,5.32386e-12,-6.94824,-8.6205,-6.68254,-12.374,-5.51372,169.236,10019.4,30.3789,7201.46,12599.1,-8.01387,-9.68613,-8.8138,-13.4397,-6.57935,0.81059,9782.04,21.5875,6964.09,0.620249,0.996153,0.00567779,15771.2,-0.00244344,1.03174,11.5466,10.3355,122.458,89.1297,0.681394,11.5525,11.8505,121.36,139.085,1.09785,-49.955 
19,43.225,19,13719.4,-0.650385,29.9811,12.3999,122.379,0.264285,-346.01,1.77755,-4.97452,-0.473558,-6.04032,-10.4278,-7.8098,96.6585,8578.74,37.8105,7276.49,15078.9,-5.58316,-1.08219,-7.25758,-11.0364,-8.41843,0.782562,8443.17,32.7892,7140.91,0.578919,0.99325,0.00838753,14584.4,-0.00213447,0.786218,12.2944,10.7752,122.254,89.2268,0.612116,12.3062,12.4273,121.306,139.434,0.948573,-50.2068 
21,43.12,21,15940.5,-0.0387862,35.1418,11.7178,122.296,-0.0161708,37.6741,1.03301e-12,-7.69226,-7.56115,-7.13085,-6.3023,-3.15431,193.543,10300.4,29.2553,7998.1,13424.8,-8.91094,-8.77984,-9.56822,-7.52099,-4.373,0.75562,10028.9,19.2012,7726.63,0.601477,0.996661,0.00455689,16673.8,-0.00240856,1.01331,11.7201,10.507,122.245,90.062,0.738444,11.9445,11.7918,121.225,140.385,1.02006,-50.3233 
22,43.195,22,11720.4,-0.0515938,26.3429,11.9151,122.566,0.0209943,-10.2228,500,-12.4911,-1.85869,-6.25478,-4.75183,-6.13003,139.539,7955.75,14.2633,6030.58,10224.8,-13.3697,-2.73733,-8.01206,-5.63047,-7.00867,0.782033,7760.04,7.01454,5834.86,0.607296,0.998421,0.00220965,12778,-0.00246261,0.744726,12.1968,10.89,122.437,89.6645,0.530617,12.0905,12.2996,121.531,140.04,0.906162,-50.3754 
23,43.26,23,13652.8,-0.694537,30.7997,12.1858,122.504,0.800316,1538.99,264.273,-5.76667,-3.34966,-17.6172,-6.71754,-3.79082,129.756,9074.33,22.5729,7001.09,52313.1,-6.5837,-4.16669,-19.2513,-7.53458,-4.60786,0.543204,8892.33,15.8323,6819.1,0.602594,0.996894,0.00425872,14756.8,-0.00248166,0.865828,12.0882,10.5846,122.369,89.2393,0.6112,12.2048,12.1976,121.331,139.47,1.03838,-50.2304 
24,43.23,24,13069.1,-0.0074843,28.9296,12.008,122.391,-0.00545259,-31.5445,500,-5.657,-3.31914,-12.9991,-7.89446,-7.17173,161.51,8688.49,20.9784,6863.18,11314.2,-6.67398,-4.33612,-15.033,-8.91144,-8.18871,0.651556,8461.95,12.5883,6636.65,0.597196,0.997403,0.00348192,14169.5,-0.0024392,0.80277,12.2072,10.8018,122.206,89.7541,0.574249,12.2932,12.4904,121.197,140.177,1.00899,-50.4229 
