cyc,freq (MHz),cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
10,43.08,10,17823.2,-0.0170681,40.4028,11.3735,121.564,-0.00619786,25.3694,4.96556e-13,-10.7923,-8.84922,-11.2044,-5.12751,0.608011,143.201,11044.9,21.3176,9454.26,14964,-11.694,-9.75092,-13.0078,-6.02921,-0.293688,0.680991,10844.1,13.8786,9253.41,0.576751,0.997765,0.00275524,18802,-0.00279585,1.12543,11.5676,10.3845,121.571,89.9256,0.874483,11.7091,11.9197,120.506,139.928,1.0645,-50.0027 
11,43.12,11,18134.1,-0.76337,41.0769,11.6968,122.115,-0.0052375,375.547,152.835,-4.04566,-5.79917,-16.5843,-5.91861,-2.55979,212.334,11855.6,31.1711,8904.66,15704.9,-5.38266,-7.13618,-19.2583,-7.25562,-3.8968,0.551397,11557.8,20.1408,8606.84,0.609598,0.99696,0.00429219,18959.6,-0.00280558,1.21496,11.5962,10.2875,121.902,89.4689,0.828259,11.7701,11.9245,121.162,139.602,0.739804,-50.1335 
12,43.18,12,13039.7,-0.0710272,30.9779,11.5557,121.961,0.0434282,1.5425,0.00210183,-11.3923,-5.69087,-17.5585,-6.93496,-9.25889,224.207,8965.94,12.4162,6915.89,11655.3,-12.8041,-7.10264,-20.382,-8.34673,-10.6707,0.656326,8651.47,0.769059,6601.42,0.603787,0.999844,0.000214558,14328.7,-0.0029841,0.908033,11.6426,10.4666,121.652,89.5421,0.638928,11.8849,11.9286,120.935,139.827,0.71649,-50.2853 
13,43.225,13,16192.8,-0.851841,36.913,12.1414,121.727,0.940629,728.08,464.767,-4.31305,-5.98484,-15.8898,-3.40999,-3.10417,206.341,10810.7,34.6318,8314.15,36883.8,-5.61233,-7.28412,-18.4884,-4.70926,-4.40344,0.543469,10521.3,23.9128,8024.74,0.603889,0.996038,0.00545929,17422.6,-0.00315659,1.06801,11.9585,10.4501,121.552,90.1598,0.745558,12.0902,12.0705,120.737,140.691,0.814699,-50.531 
14,43.3,14,17412.2,-0.00208126,38.7339,11.4322,121.715,-0.0809112,41.4339,4.26101e-11,-8.95708,-7.21654,-12.0724,-9.54376,-0.987017,240.457,10758.7,38.2413,9059.25,14524.2,-10.4712,-8.73063,-15.1006,-11.0579,-2.50111,0.684493,10421.4,25.75,8721.99,0.581476,0.995695,0.00540904,17922.3,-0.00244149,1.1148,11.4949,10.1817,121.556,89.9773,0.850931,11.7701,11.6629,120.771,140.118,0.78524,-50.1407 
15,43.215,15,14675.3,-0.763933,33.1734,12.2207,121.829,0.43262,-910.535,422.998,-8.14004,-9.37374,-13.7752,-5.66181,-5.62089,152.068,9607.6,16.3504,7649.04,26020.4,-9.09758,-10.3313,-15.6903,-6.61934,-6.57843,0.675263,9394.31,8.45075,7435.75,0.594989,0.998428,0.00208919,15789.1,-0.00257361,0.96346,11.7963,10.302,121.687,89.1095,0.654854,12.2873,12.2407,120.767,139.155,0.920062,-50.0454 
16,43.27,16,18126,-0.0995395,40.4266,11.5532,121.827,0.00466947,-2.64417,496.603,-5.81479,-6.23279,-8.15385,-7.03958,1.35323,164.286,11148.4,31.5371,9476.14,15204.7,-6.84926,-7.26725,-10.2228,-8.07405,0.318769,0.68148,10918,23.0027,9245.71,0.578611,0.996327,0.00456213,18869.3,-0.00273036,1.15139,11.6142,10.2849,121.661,89.9541,0.877434,11.8295,11.8027,120.784,139.973,0.877022,-50.0191 
17,43.21,17,16099.7,-0.15941,35.0469,11.9855,122.048,0.284166,-34.7416,5.0129e-08,-5.49918,-8.22236,-10.3915,-5.25318,-0.222879,165.902,10424.4,30.7281,8079.07,13995.6,-6.54382,-9.267,-12.4808,-6.29782,-1.26752,0.651928,10191.7,22.1098,7846.38,0.60165,0.996218,0.00516395,16939.6,-0.0026863,0.97478,12.2251,10.82,121.901,89.6786,0.692969,12.3385,12.3576,120.954,140.119,0.947172,-50.4402 
18,43.32,18,16775.8,-0.130534,38.6037,11.3946,122.061,-0.0574004,53.7344,499.742,-4.3868,-9.97893,-11.4309,-6.54306,-6.96275,177.611,10734.6,28.0279,8722.24,14419.7,-5.50517,-11.0973,-13.6677,-7.66143,-8.08112,0.702959,10485.5,18.8013,8473.12,0.589987,0.996872,0.00407088,17772.4,-0.00288074,1.13613,11.4466,10.1528,121.914,90.0569,0.823943,11.7042,11.7745,121.017,140.245,0.897166,-50.1881 
19,43.18,19,13457.3,-0.0501581,30.5255,11.7398,122.074,0.0248291,26.3443,3.85596e-12,-3.08153,-5.36026,-9.16159,-7.11332,-8.53973,182.727,9018.33,18.0268,6939.57,11687.2,-4.23211,-6.51085,-11.4628,-8.2639,-9.69031,0.714572,8762.04,8.53452,6683.28,0.603876,0.998298,0.00234684,14509.7,-0.0026873,0.872669,12.1171,10.5542,121.957,89.6118,0.623873,12.0475,12.0578,121.171,139.811,0.78613,-50.199 
20,43.1,20,19970.1,-0.142661,43.2573,-11.8368,121.749,-0.12549,223.292,72.3184,-8.7553,-10.02,-5.78203,-7.35582,-2.59251,172.667,12089.5,39.8597,10254.4,17580.4,-9.84253,-11.1072,-7.9565,-8.44306,-3.67975,0.806077,11847.3,30.89,10012.2,0.579111,0.995458,0.00565122,20457.8,-0.00243774,1.19634,11.9052,10.3626,121.689,89.9855,0.92913,11.8605,11.8865,120.661,139.966,1.0284,-49.9802 
21,43,21,21407.1,0.0452317,46.3976,-11.5019,121.662,-0.537696,206.641,2.46293e-11,-6.67165,-6.83492,-7.29088,-8.94252,-4.13459,206.075,13370.7,22.8938,10481.9,20989.5,-7.96925,-8.13251,-9.88608,-10.2401,-5.43219,0.762697,13081.6,12.1886,10192.8,0.59877,0.998372,0.00219795,21847.5,-0.00254754,1.33971,11.6759,10.4268,121.627,89.7475,0.963375,11.776,11.8659,120.633,139.844,0.994319,-50.0969 
22,43.17,22,16480.8,-0.013779,35.6249,12.0135,122.16,-0.0022012,3.47211,0.263139,-5.05264,-6.23908,-6.95693,-12.4655,-6.1048,195.938,10660.1,27.5793,8536.51,13932.4,-6.28641,-7.47285,-9.42448,-13.6993,-7.33857,0.786881,10385.2,17.4007,8261.69,0.593772,0.997076,0.00386483,17490.3,-0.00287615,1.00181,12.1819,10.7117,121.919,89.6809,0.725975,12.5034,12.2483,121.148,139.798,0.770572,-50.1167 
23,43.195,23,13687.9,-0.808823,31.5183,12.3434,122.199,-0.157734,349.379,9.17688,-5.22979,-7.50581,-15.1382,-4.89668,-6.31493,203.302,9071.53,20.8304,7342.76,14458.6,-6.50993,-8.78595,-17.6985,-6.17682,-7.59507,0.621554,8786.38,10.2692,7057.61,0.591439,0.997959,0.00267321,14855.9,-0.00288975,0.881913,12.0226,10.5408,121.906,89.6992,0.632112,12.2337,12.4275,121.148,140.063,0.757878,-50.3643 
24,43.2,24,14805.5,-0.824834,33.33,12.4553,122.16,-0.152161,119.257,119.262,-4.23098,-7.25673,-8.33671,-6.56637,-10.7853,187.118,9764.05,30.5902,7629.61,14104.7,-5.40922,-8.43497,-10.6932,-7.74461,-11.9635,0.758322,9501.6,20.8697,7367.16,0.599949,0.996171,0.00519124,15837.4,-0.00276962,0.916733,12.1639,10.7831,121.877,89.7484,0.638825,12.371,12.6093,121.214,139.94,0.663229,-50.1921 
25,43.4,25,21429.7,-0.0554207,46.2365,-11.684,122.123,-0.0345419,153.349,2.83176e-10,-5.27583,-7.40856,-9.78766,-1.68622,-5.60804,157.885,13066.2,50.7712,10823,17758.6,-6.26999,-8.40272,-11.776,-2.68038,-6.60221,0.670429,12844.8,42.5694,10601.5,0.584861,0.994234,0.00734247,21962.1,-0.00265806,1.29472,11.8246,10.4646,122.04,90.4342,0.972121,11.8763,12.0671,121.18,140.632,0.85966,-50.198 
26,43.235,26,17625.6,-0.0616372,38.4119,11.9069,122.109,-0.331459,172.194,499.99,-4.78944,-5.12851,-14.1108,-4.50743,-1.7956,198.596,10997.6,33.7806,9216.28,16746.8,-6.03995,-6.37901,-16.6118,-5.75794,-3.04611,0.560938,10719,23.4639,8937.73,0.582382,0.996184,0.00481274,18405.5,-0.00271342,1.04776,12.0278,10.6702,122.023,89.5088,0.79284,12.1199,12.4057,120.999,139.743,1.0245,-50.2346 
27,43.14,27,17551.3,-0.00356587,38.8249,11.6615,122.04,-0.0268409,-2.07649,500,-6.77841,0.911933,-4.89525,-7.47826,-3.38922,246.616,11348.5,22.4317,8727.48,14740.6,-8.33129,-0.640944,-8.001,-9.03114,-4.94209,0.741457,11002.6,9.6205,8381.58,0.604181,0.998472,0.00210993,18210.7,-0.00270757,1.1299,11.8621,10.4101,121.932,89.7622,0.7973,11.8554,11.9713,120.953,139.974,0.978526,-50.2117 
28,43.19,28,14971.9,-0.756323,33.8091,12.2308,121.729,0.250734,314.126,442.51,-9.34712,-7.95706,-14.093,-5.59259,-5.40874,228.824,9499.27,17.5229,8146.21,16025.2,-10.788,-9.3979,-16.9747,-7.03343,-6.84958,0.667447,9178.33,5.63596,7825.27,0.576961,0.998927,0.00132497,15908.1,-0.00278262,0.903093,12.0067,10.6905,121.604,89.5302,0.716329,12.1349,12.2168,120.817,139.848,0.786215,-50.3176 
29,43.22,29,14131,-0.765646,32.318,12.1843,122.075,0.379061,87.8881,15.7761,-4.00504,-3.94718,-4.66922,-0.837286,-6.66459,168.831,9249.92,20.079,7536.79,13903.1,-5.06812,-5.01027,-6.79539,-1.90037,-7.72768,0.743588,9013.12,11.3085,7299.99,0.589435,0.997809,0.00284552,15291.1,-0.00278804,0.917012,11.856,10.4746,121.877,89.761,0.675444,12.0977,11.9937,120.923,139.999,0.953962,-50.2384 
30,43.34,30,17488.3,-0.00960375,39.8823,-11.5714,122.049,-0.0555619,31.9354,3.70921e-11,-1.58102,-7.56231,-15.675,-5.10353,-7.18068,244.393,11007.4,29.5252,9449.15,15080.9,-3.1199,-9.10119,-18.7527,-6.6424,-8.71956,0.595286,10664.6,16.8294,9106.37,0.576588,0.997246,0.00339283,18496.1,-0.00314416,1.12424,11.7252,10.2274,121.93,89.5591,0.878227,11.8911,11.7929,120.998,139.665,0.931897,-50.106 
31,43.25,31,17304.9,0.0110073,39.1821,11.633,122.308,-0.00853969,-15.4072,4.90879e-11,-5.74731,-7.1936,-11.3497,-1.27019,3.32233,263.428,11366.5,28.3166,8908.43,14842.3,-7.40604,-8.85234,-14.6672,-2.92893,1.66359,0.544368,10997,14.632,8538.95,0.599603,0.997677,0.00314663,18340.5,-0.00314022,1.14989,11.7444,10.3396,122.12,89.4272,0.82465,11.8625,11.862,121.248,139.451,0.871556,-50.0243 
32,43.16,32,15363.4,-0.120261,34.877,11.7573,122.272,0.0456816,-5.55942,500,-2.37242,-6.32964,-9.38535,-5.28204,-6.67871,234.131,10136.9,23.5834,8036.42,13357,-3.84668,-7.8039,-12.3339,-6.7563,-8.15297,0.682883,9808.5,11.4207,7708.03,0.596718,0.997966,0.00272195,16437.4,-0.00289563,1.01626,11.8416,10.3577,122.036,89.4664,0.741276,11.8531,11.8177,121.152,139.554,0.884029,-50.0877 
33,43.04,33,17291.8,-0.889935,40.6157,-11.731,122.226,0.961908,-112.534,5.35907,-3.29455,-4.38742,-3.97736,-3.12638,-3.87664,191.501,11331.1,26.029,8737.55,19034.2,-4.50039,-5.59326,-6.38903,-4.33221,-5.08248,0.753294,11062.5,16.0809,8468.96,0.602999,0.997463,0.00348561,18345.8,-0.00307595,1.20363,11.4736,10.1517,121.995,89.7312,0.827899,11.6591,11.8542,121.181,139.857,0.813375,-50.1257 
34,43.2,34,12668.2,-0.0375733,30.2251,11.6554,122.142,0.000556155,-0.827165,500,-3.14294,-4.51785,-9.8311,-9.1263,-3.30649,143.065,8191.21,17.2683,7185.56,11468.1,-4.04378,-5.41869,-11.6328,-10.0271,-4.20733,0.670737,7990.55,9.83639,6984.9,0.570853,0.99785,0.00258741,13997.6,-0.0030532,0.797609,11.9416,10.7138,121.959,89.6337,0.64803,12.0952,12.1961,121.102,139.778,0.857477,-50.1438 
35,43.38,35,19642.1,-0.0502522,44.5485,11.412,121.918,-0.0478651,41.5756,500,1.19106,-3.90116,-0.953409,-6.10244,-7.09739,257.922,12447.2,37.4977,10041.2,16614.5,-0.433013,-5.52522,-4.20155,-7.72651,-8.72146,0.842093,12085.4,24.0992,9679.45,0.592139,0.996523,0.0045654,20409.7,-0.00311996,1.27818,11.5707,10.3484,121.87,89.3729,0.946219,11.7225,11.8088,120.871,139.216,0.999019,-49.843 
36,43.02,36,17249.1,-0.025902,40.1196,11.2772,121.941,-0.0134216,22.9768,9.52438e-11,-2.34197,-2.75944,-10.2998,-3.12509,-3.37986,216.189,11013.4,23.4732,9023.44,14738.4,-3.70325,-4.12072,-13.0223,-4.48637,-4.74114,0.566988,10710.2,12.2426,8720.21,0.588163,0.998004,0.00257952,18209.6,-0.00306212,1.16228,11.4275,10.2502,121.725,89.9961,0.863626,11.5812,11.7737,120.935,140.112,0.789238,-50.116 
