cyc,freq (MHz),cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
34,43.41,34,19155.6,-0.0830091,42.9682,11.3403,122.612,-0.110157,15.1195,497.18,-5.51559,-5.50044,-4.29535,-5.3381,-2.29772,179.579,11751,30.3245,9793.05,15916.6,-6.64635,-6.6312,-6.55687,-6.46886,-3.42848,0.779466,11499.2,20.9958,9541.17,0.583579,0.996815,0.00403727,19704.6,-0.00263742,1.22518,11.4178,10.3591,122.373,90.4105,0.924539,11.6995,11.6911,121.698,140.527,0.674977,-50.1169 
35,43.41,35,17096.8,-0.0137776,37.61,11.5146,122.34,0.0294977,-25.6902,67.6807,-4.63734,-6.60746,-12.0965,-6.24124,-4.68526,120.518,10850.3,24.815,8582.77,14122.3,-5.39621,-7.36633,-13.6143,-7.00011,-5.44413,0.649307,10681.3,18.5543,8413.73,0.596151,0.996969,0.00404586,17917.1,-0.00260242,1.12316,11.6207,10.1977,122.262,90.2085,0.837602,11.7565,11.43,121.401,140.456,0.86116,-50.2474 
36,43.41,36,20024.7,-0.109875,43.6325,11.5781,122.219,-0.191493,228.366,0.0195983,-5.46462,-0.60324,-6.3334,-5.70801,-2.04694,148.405,12747.4,19.0631,9562.84,17868.8,-6.39909,-1.53771,-8.20233,-6.64248,-2.98141,0.681624,12539.2,11.3538,9354.69,0.609166,0.998418,0.00223078,20584.3,-0.00247242,1.30426,11.6895,10.2533,121.971,89.9541,0.883698,11.8299,11.8047,121.112,140.086,0.858577,-50.1319 
37,43.41,37,19030.9,-0.0383633,41.7932,11.4154,122.445,-0.0731807,-103.802,500,-2.83791,-1.17309,-3.39087,-6.28086,-7.85537,156.484,12119.9,26.8928,9186.85,15778.1,-3.82325,-2.15842,-5.36154,-7.2662,-8.8407,0.80468,11900.5,18.7638,8967.37,0.606782,0.997248,0.00383972,19612.4,-0.00241502,1.25029,11.5243,10.2496,122.34,89.685,0.882007,11.6866,11.5515,121.438,139.821,0.90223,-50.1358 
38,43.41,38,18145.9,-0.012138,39.3392,11.7012,122.446,-0.0122445,21.0627,500,-6.35094,-7.15755,-11.236,-4.7031,-2.33176,230.216,11597.5,19.2447,8937.9,14993.2,-7.80054,-8.60716,-14.1352,-6.15271,-3.78137,0.650784,11274.6,7.28546,8615,0.603452,0.99887,0.00155539,18683.5,-0.00257248,1.17821,11.857,10.1803,122.315,89.5352,0.827857,12.0154,11.6492,121.359,139.569,0.956433,-50.0336 
39,43.41,39,18844.7,-0.143988,40.7156,-11.6846,122.414,-0.107445,-5.92453,500,-8.80991,-7.30798,-16.008,-2.08237,-4.08864,181.539,12078.6,23.4244,9052.87,15507.9,-9.95302,-8.45108,-18.2942,-3.22547,-5.23175,0.594863,11824,13.9938,8798.24,0.609783,0.997933,0.00292135,19390.5,-0.00249113,1.20913,11.7886,10.3763,122.259,89.6183,0.830941,11.9705,11.8256,121.354,139.701,0.905358,-50.0832 
40,43.44,40,20905.2,-0.131805,44.4118,11.7798,122.529,0.105829,87.8166,500,-1.76238,-6.14603,-2.29375,-10.5524,-5.90976,204.87,13122.9,38.0513,10158.7,17333.1,-3.05239,-7.43604,-4.87378,-11.8424,-7.19977,0.858338,12835.6,27.4086,9871.37,0.601904,0.996277,0.00508873,21325,-0.00264312,1.3112,11.8944,10.3144,122.411,89.6445,0.938449,12.017,11.7073,121.479,139.694,0.932133,-50.0496 
41,43.165,41,19466.3,-0.00456941,41.9067,-11.6961,122.335,-0.0115148,98.709,4.6737e-12,-2.20692,-3.93839,-10.7349,-5.52405,-3.85072,148.446,12190.7,40.2982,9668.88,15992.9,-3.14165,-4.87312,-12.6043,-6.45878,-4.78544,0.604425,11982.5,32.5867,9460.67,0.59559,0.995263,0.00630501,20118.7,-0.00256073,1.20334,11.9879,10.3362,122.147,89.7732,0.878826,11.9082,11.9451,121.441,139.897,0.705483,-50.1242 
42,43.36,42,20616.8,-0.760009,44.2801,-12.0599,122.076,0.170807,2640.92,10.4481,-2.01143,-2.77732,1.63502,-3.18092,1.38479,159.357,12949.6,36.959,9832.11,32068.3,-3.01486,-3.78075,-0.371835,-4.18435,0.381362,0.966106,12726.1,28.6807,9608.6,0.606307,0.996072,0.00546844,20989.5,-0.00241176,1.28718,11.9467,10.3804,121.93,89.949,0.884328,12.0427,11.8799,120.969,140.08,0.961019,-50.1314 
43,43.18,43,18770.7,-0.0898206,39.6269,11.8838,122.481,-0.0206368,39.5583,499.489,-4.02522,-10.9316,-4.06758,-6.22406,-3.72643,147.615,11577.9,29.9246,9383.65,15356.5,-4.95472,-11.8611,-5.92657,-7.15355,-4.65592,0.828473,11370.9,22.2563,9176.61,0.590303,0.996586,0.00444784,19262.7,-0.00237716,1.12868,12.019,10.4755,122.293,89.9061,0.833514,12.147,11.9444,121.573,140.149,0.720597,-50.2432 
44,43.08,44,20807,-0.149022,44.1672,11.8185,122.569,-0.0346388,181.391,500,-7.28427,-4.25892,-6.96052,-8.27189,-2.57024,113.424,12971.8,39.8673,10233.5,17197,-7.99847,-4.97312,-8.38892,-8.98608,-3.28444,0.75056,12812.7,33.9752,10074.4,0.596587,0.995381,0.00617401,21476.7,-0.00252783,1.2607,12.0027,10.4565,122.513,90.2221,0.92949,11.9701,11.8515,121.495,140.46,1.0183,-50.2379 
45,43.235,45,14955.1,-0.0364847,33.3803,11.8113,122.589,-0.0145501,-5.60933,487.704,-7.87603,-3.59952,-10.3339,-8.08421,-3.89479,131.852,9545.87,18.4509,7977.65,12837.3,-8.70627,-4.42976,-11.9944,-8.91444,-4.72502,0.690627,9360.93,11.6014,7792.72,0.582776,0.997836,0.00273494,16062.7,-0.00272384,0.908634,12.2631,10.5704,122.209,89.706,0.697909,12.072,12.2621,121.519,140.051,0.690454,-50.3448 
46,43.215,46,15292.1,-0.741038,34.9693,11.878,122.337,6.29392,684.753,452.947,-5.22525,-3.05557,-17.3595,-2.88183,-8.9172,136.999,9500.29,21.4238,8388.58,153819,-6.08789,-3.91822,-19.0847,-3.74447,-9.77984,0.552161,9308.14,14.307,8196.42,0.569059,0.997317,0.00320512,16357.1,-0.00275045,0.929348,11.9104,10.6062,122.23,90.2186,0.735441,12.1022,12.1559,121.353,140.537,0.87682,-50.3185 
47,43.25,47,13756.2,-0.017808,31.5424,11.5654,122.419,-0.0107429,-2.16193,500,-5.16043,-6.51345,-3.67071,-8.42913,-3.21232,120.085,8895.59,21.0271,7399.64,11876.3,-5.91657,-7.26959,-5.18299,-9.18527,-3.96846,0.83558,8727.16,14.7889,7231.21,0.583913,0.997043,0.00375325,14946,-0.00269805,0.882795,11.8746,10.4477,122.099,90.1868,0.680712,11.8873,11.9281,121.57,140.444,0.528748,-50.2572 
48,43.28,48,16510.1,-0.747716,37.5274,11.8158,122.494,0.885652,695.933,71.7422,-2.39032,-1.90802,-10.0636,-8.64596,-8.27019,157.871,10626.9,31.06,8372.92,34499.1,-3.38439,-2.90209,-12.0518,-9.64003,-9.26426,0.676398,10405.4,22.8589,8151.49,0.597474,0.99617,0.0051392,17415.7,-0.00270014,1.06648,11.7579,10.4174,122.363,90.3792,0.774479,11.8198,11.928,121.577,140.498,0.786227,-50.1192 
49,43.2,49,14761.3,-0.777452,34.0991,11.9887,122.78,-0.269572,353.604,69.3937,-0.659992,-2.27069,-6.28966,-0.498585,-6.30339,118.159,9607.88,22.4915,7734.33,16410.9,-1.404,-3.01471,-7.77768,-1.2426,-7.0474,0.620349,9442.16,16.3534,7568.6,0.591942,0.996978,0.00396444,15951.2,-0.0028178,0.962698,11.7189,10.5216,122.474,90.2942,0.700507,12.0861,11.9673,121.723,140.485,0.750611,-50.1908 
50,43.14,50,17926.2,-0.231523,39.4397,11.6938,122.05,1.10458,6250.89,465.252,-0.851412,-2.31068,-6.66938,-2.84522,-5.04183,155.787,11481.2,23.2609,8899.24,239782,-1.83236,-3.29163,-8.63129,-3.82617,-6.02278,0.634333,11262.7,15.1681,8680.73,0.601379,0.997649,0.00320843,18728.1,-0.00275317,1.18073,11.752,10.1711,121.884,89.7914,0.842117,11.9387,11.6153,121.11,139.674,0.774195,-49.8823 
51,43.17,51,17185,-0.746157,38.6179,11.8572,122.222,0.772657,173.235,192.711,-7.63454,-0.679066,-0.949382,-3.83721,-2.78843,160.943,10780.6,25.3771,8834.94,19263.4,-8.64796,-1.69248,-2.97621,-4.85062,-3.80184,0.864527,10554.9,17.0164,8609.2,0.587727,0.997187,0.00362778,17958.8,-0.00258118,1.09262,11.8265,10.2493,122.063,90.3872,0.830904,11.6443,11.7824,121.196,140.623,0.86755,-50.2363 
52,43.205,52,16937.6,-0.0415585,36.8354,11.8554,122.27,0.0224971,6.42493,1.98292e-12,-9.33042,-8.82651,-5.61908,-4.77939,-7.95367,197.107,10850.8,34.4115,8590.19,14220.6,-10.5716,-10.0676,-8.10135,-6.02052,-9.1948,0.815694,10574.3,24.1722,8313.73,0.596606,0.996016,0.0053274,17724.1,-0.00263906,1.05305,12.0203,10.4684,122.169,89.5925,0.771486,12.1305,11.9358,121.23,139.748,0.93965,-50.156 
53,43.1,53,18386.3,-0.0486883,40.8348,11.3967,122.282,0.0304629,41.0296,2.95289e-12,-4.39636,-8.07017,-9.12191,-5.08385,-7.91157,143.223,11280.9,26.136,9395.26,15190.4,-5.2982,-8.972,-10.9256,-5.98569,-8.81341,0.726825,11080,18.6958,9194.37,0.583552,0.997056,0.00373176,18987.2,-0.00253955,1.15748,11.6094,10.3027,121.981,90.5763,0.875322,11.7152,11.9107,121.421,140.86,0.560036,-50.284 
