cyc,detuning,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
77,-3.965,43.2577,77,10761.2,-0.385586,31.0272,-8.943,119.55,0.212907,-394.939,9.55754,3.53937,-2.82775,-4.42767,-5.85052,-6.78603,-500.279,6263.94,21.3463,6706.65,11770,6.6895,0.322372,1.87257,-2.7004,-3.6359,0.265122,6662.43,57.5727,7105.14,0.488969,0.985103,0.014707,13625.5 
78,-3.945,43.2777,78,11419.1,-0.0993517,32.6382,8.73342,119.926,0.021298,23.6574,1.10861,-1.0007,0.789143,-10.5041,-5.56821,-5.35356,-392.619,7089.24,5.70005,6454.35,9295.48,1.47152,3.26136,-5.55961,-3.09599,-2.88134,0.182898,7401.98,34.1306,6767.09,0.527442,0.991995,0.00920534,14033.7 
79,-4.045,43.1777,79,10104,-0.069816,29.6701,8.66424,119.75,0.00539471,87.9042,500,0.392126,-3.74331,-10.8686,-5.92853,-6.38553,-506.992,5829.33,2.30178,6463.91,8383.87,3.58452,-0.550922,-4.48378,-2.73614,-3.19313,0.392397,6233.17,39.0143,6867.75,0.480822,0.989165,0.0103563,12963.6 
80,-3.92,43.3027,80,11101.9,-0.0435251,31.7293,8.78429,119.873,-0.00647124,18.5163,500,-4.08359,-0.486526,-10.8711,-4.53557,-0.484008,-523.317,6714.75,20.0172,6629.76,9077.13,-0.788396,2.80867,-4.28074,-1.24038,2.81118,-5.20699,7131.59,57.9119,7046.6,0.508047,0.985988,0.0149134,14037.3 
81,-4,43.2227,81,11487.1,-0.376074,32.2402,9.06214,119.657,-0.220171,58.0131,4.38086,-2.25983,0.903072,-11.5328,-9.40038,-4.09081,-522.085,7077.65,12.7517,6590.26,9926.74,1.0276,4.1905,-4.95789,-6.11294,-0.803375,0.255136,7493.51,50.5571,7006.12,0.52185,0.988331,0.0131185,14359.5 
82,-3.93,43.2927,82,10781,-0.36678,30.6464,8.99851,119.889,0.16541,93.979,98.9553,2.14382,-4.05839,-3.0157,-6.76762,-4.07895,-465.685,6264.44,17.5902,6589.58,9483.34,5.07611,-1.12609,2.8489,-3.83532,-1.14666,-0.567967,6635.37,51.3116,6960.52,0.493091,0.986648,0.0133977,13456.7 
83,-3.95,43.2727,83,11471.9,-0.38765,32.3797,9.05347,119.926,0.0654745,37.1593,48.9845,0.479965,-2.14078,-9.89043,-6.91674,-5.62362,-522.851,7114.09,21.3334,6630.55,9622.14,3.77222,1.15148,-3.30592,-3.62448,-2.33137,0.237929,7530.56,59.1943,7047.02,0.521628,0.986431,0.0152377,14436.6 
84,-4.01,43.2127,84,10519.3,-0.37779,30.4088,8.92003,119.96,0.0130096,280.345,394.392,-0.48419,-0.686328,-11.6411,-6.06427,-2.43587,-468.96,6143.45,11.8219,6615.78,8948.73,2.46873,2.26659,-5.73527,-3.11135,0.517044,-0.595674,6517,45.7805,6989.33,0.487561,0.987856,0.011922,13366.5 
85,-3.975,43.2477,85,10324.1,-0.351162,29.3279,9.04386,119.925,-0.190591,48.2033,2.51095e-06,1.87625,-2.74593,-11.7772,-9.82526,-4.3808,-487.689,6031.03,30.0409,6439.5,8933.42,4.9471,0.324921,-5.63547,-6.75441,-1.30995,0.331324,6419.5,65.3557,6827.96,0.489631,0.982495,0.0173267,13110.9 
86,-3.915,43.3077,86,11649.6,-0.0354861,32.2791,8.92688,119.897,0.00273575,-8.85528,500,-2.46768,-3.81133,-8.88334,-3.04082,-3.9789,-456.727,6889.32,15.3551,6839.21,9381.08,0.408213,-0.935445,-3.13156,-0.164933,-1.10301,0.364374,7253.12,48.4279,7203.01,0.506783,0.98845,0.0122335,14312.1 
87,-4.025,43.1977,87,11348.3,-0.397352,32.8648,8.87155,119.888,0.0794669,213.883,469.805,-0.955968,4.18663,-4.39614,-1.91946,-4.56584,-442.568,6786.36,19.3494,6785.14,10044.6,1.83076,6.97336,1.17732,0.867272,-1.77911,0.87019,7138.88,51.3968,7137.66,0.505093,0.987558,0.013091,14133.8 
88,-4.05,43.1727,88,11429.5,-0.122925,32.8605,8.75461,119.952,-0.000854116,42.8418,2.06156e-12,-2.25049,-2.05419,-9.06749,-7.73411,-6.02386,-534.909,7068.72,20.8536,6655.12,9366.14,1.11769,1.31399,-2.33113,-4.36593,-2.65568,0.663183,7494.8,59.5877,7081.19,0.519233,0.986277,0.0152646,14434.4 
89,-3.985,43.2377,89,8401.98,-0.01741,24.3436,8.79723,119.972,0.0243756,15.1613,498.988,0.29802,-4.29754,-9.2602,-4.6265,-6.33426,-572.62,4996.34,4.6067,5483.44,6983.51,3.90365,-0.691908,-2.04893,-1.02087,-2.72862,0.207892,5452.45,46.0715,5939.55,0.483664,0.985429,0.0140874,11273.2 
90,-3.955,43.2677,90,10793.4,-0.185811,31.7067,8.71116,119.847,0.16082,157.576,5.01393e-05,-4.88429,0.0402852,-4.35222,-5.95155,-5.23802,-500.454,6651.07,19.135,6560.35,9816.23,-1.73306,3.19151,1.95022,-2.80033,-2.0868,2.31909,7049.7,55.374,6958.98,0.508288,0.98644,0.0144462,13869.5 
91,-3.98,43.2427,91,8801.71,-0.0129427,25.4156,-8.83747,119.961,0.00417723,-35.3539,500,-1.85918,-2.17373,-5.91446,-4.57935,-4.54573,-498.542,5556.01,9.73112,5442.12,7316.6,1.28001,0.965454,0.363905,-1.44016,-1.40654,2.53326,5953.11,45.8317,5839.22,0.509879,0.986706,0.0142525,11675.6 
92,-4.02,43.2027,92,11879.6,-0.36067,33.1017,9.03106,119.811,0.110439,-4.35017,55.4923,-1.48917,-5.30936,-5.36434,-8.18847,-6.45397,-496.258,7035.85,21.0448,6992.62,9747.25,1.63564,-2.18456,0.885276,-5.06366,-3.32917,1.10988,7431.13,56.98,7387.91,0.506509,0.986759,0.0140084,14671.3 
93,-4.055,43.1677,93,11826.3,-0.0932801,32.3907,9.07054,119.857,0.036904,-34.1336,500,2.02142,-2.04073,-6.89662,-6.3955,-6.16498,-491.418,6930.87,15.8925,7030.43,9605.2,5.11575,1.0536,-0.70796,-3.30117,-3.07065,0.22239,7322.3,51.4773,7421.87,0.501674,0.987847,0.0126155,14595.7 
94,-3.99,43.2327,94,8509.57,-0.394453,25.4257,9.02916,119.934,0.127232,753.352,2.8394,-3.4601,-0.0204679,-6.3827,-7.46486,-2.61057,-592.913,5114.6,6.62896,5667.83,10593.6,0.273314,3.71295,1.08412,-3.73145,1.12284,0.559618,5586.88,49.5632,6140.1,0.481454,0.984712,0.0146517,11604.2 
95,-4.015,43.2077,95,10952.1,-0.36743,31.2006,8.96006,119.764,0.288506,-218.041,0.0264162,-1.74936,-0.508429,-8.36721,-2.8487,-8.4493,-481.732,6713.26,19.118,6466.26,11148.4,1.28398,2.52491,-2.30053,0.184637,-5.41596,0.38207,7096.98,54.0014,6849.97,0.513903,0.986859,0.0143143,13810 
96,-4.04,43.1827,96,11230.3,-0.391767,32.2025,8.95478,119.985,0.19053,97.6655,9.9937,-2.10677,-2.18633,-6.04886,-4.35241,-6.65748,-508.152,7055.4,12.4084,6545.16,9993.03,1.09293,1.01337,0.350538,-1.1527,-3.45778,1.16276,7460.16,49.205,6949.92,0.522747,0.988589,0.0128741,14271.1 
97,-4.035,43.1877,97,9971.33,-0.396855,29.6581,8.8221,120.004,0.190394,2.28635,499.424,-4.90311,0.36792,-7.93145,-0.412338,1.14291,-524.131,6229.14,7.11184,6126.91,8531.63,-1.60279,3.66824,-1.33082,2.88798,4.44323,1.16499,6646.63,45.0655,6544.4,0.508925,0.988274,0.0125261,13060.1 
98,-3.925,43.2977,98,10919.6,-0.419884,32.0939,8.87414,120.021,0.0490633,64.1444,0.837926,-5.13509,-5.75481,-9.59371,-6.23256,-9.67456,-539.782,6972.35,10.7423,6359.74,9373.83,-1.73623,-2.35594,-2.79597,-2.83369,-6.27569,0.825225,7402.31,49.8292,6789.69,0.526622,0.988357,0.0133388,14056.2 
99,-3.995,43.2277,99,8335.38,-0.417607,25.5001,8.9574,119.801,-0.0142314,811.783,494.331,-3.11707,-2.78627,-7.679,-9.70474,-4.50676,-542.645,5351.8,18.6953,5345.74,7811.73,0.299821,0.630617,-0.845218,-6.28785,-1.08987,0.884098,5784.03,57.9895,5777.98,0.505312,0.982757,0.0181523,11446.5 
100,-4.03,43.1927,100,10368.2,-0.0123516,30.1586,-8.74393,119.717,-0.00676195,-7.18702,500,1.47876,-2.40511,-8.26671,-3.52509,-4.03089,-513.985,6629.4,1.41161,6004.51,8586.04,4.71518,0.83132,-1.79385,-0.288666,-0.794465,1.67197,7038.81,38.6305,6413.92,0.528262,0.990487,0.0109731,13324.4 
101,-3.96,43.2627,101,10321.3,-0.218804,30.5486,8.69948,119.755,-0.0266344,-200.234,1.18115e-06,-5.70567,-4.8422,-5.46048,-5.71263,-1.82203,-479.525,6231.48,24.268,6415.34,8824.87,-2.68624,-1.82276,0.578401,-2.69319,1.1974,1.10659,6613.44,58.9915,6797.3,0.498195,0.98463,0.0157355,13274.8 
102,-3.94,43.2827,102,11620.6,-0.345161,31.8651,9.14982,119.866,0.208214,-135.988,76.7594,1.22787,-2.60672,-1.69597,-2.31942,-1.93997,-519.014,6835.4,33.5223,6900,10413,4.49596,0.661378,4.84022,0.948671,1.32812,0.605664,7248.81,71.1054,7313.42,0.502832,0.983124,0.0175949,14416 
