cyc,state,freq,VVA,sweepfreq,Blackmantime,dimerswitchtime,squaretime,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
94,97,43.248,0,48.55,-0.2,0.19,0.01,94,14048.9,-0.0103629,28.7045,10.7462,114.513,0.000843686,6.05688,2.47113e-10,0.192568,-2.27176,1.72433,1.50203,1.62294,-183.902,7327.18,1.95606,6909.39,10041.7,1.35055,-1.11378,4.04029,2.66002,2.78093,0.584247,7473.67,15.2729,7055.87,0.483833,0.996437,0.00397151,15446.8,-8.49556e-05,0.957122,10.7167,8.82016,114.205,88.9311,0.804356,10.5441,9.7721,113.676,138.567,0.52942,-49.6364 
95,75,46.2227,0,46.05,0.2,-0.19,-0.01,95,6266.74,-0.0725929,12.9747,11.1259,114.614,-0.0130763,27.4545,262.252,-2.03273,-1.22016,-2.50955,-1.06578,1.5344,-255.696,206.524,51.3131,6367.03,4710.92,-0.422679,0.389882,0.710548,0.544265,3.14445,0.837272,410.195,69.8287,6570.7,0.0523536,0.770471,0.0192007,7835.09,-0.000240251,0.0228763,14.6461,-13.3689,116.143,107.849,0.716974,10.5689,9.98408,114.006,138.426,2.13644,-30.5764 
96,75,47.3227,3,46.05,0.2,-0.19,-0.01,96,7357.94,-0.121102,14.5085,11.9622,114.708,-0.17384,1297.47,179.672,-2.76309,-3.2354,1.90574,1.04893,-2.26626,-274.886,1334.53,24.9242,6564.85,12992.2,-1.03221,-1.50451,5.36751,2.77981,-0.535374,-0.0575909,1553.49,44.8294,6783.8,0.168506,0.951927,0.0120268,9219.18,-0.000413875,0.133337,11.8298,10.2936,114.132,89.7751,0.632431,11.5442,10.9139,114.068,138.73,0.0636484,-48.9546 
97,97,43.248,4.2,48.55,-0.2,0.19,0.01,97,13057.7,-0.0667333,27.4449,10.6104,114.44,0.00826915,10.7492,49.5959,0.287482,-1.11091,-0.75655,0.937946,0.951142,-195.616,6623.83,10.0828,6694.59,9482.46,1.51922,0.120832,1.70693,2.16969,2.18288,0.778308,6779.65,24.2479,6850.4,0.466899,0.99378,0.00647812,14520.6,-0.000181649,0.832463,10.7774,9.15641,114.105,90.0229,0.77071,10.2845,10.1428,113.79,139.605,0.315221,-49.5823 
98,97,43.248,0,48.55,-0.2,0.19,0.01,98,14047.7,-0.0148565,29.8303,10.4298,114.397,-0.00389774,2.04073,500,0.526817,-0.638286,2.41158,0.541541,0.173179,-212.947,7296.57,0.704275,7075.02,10128.4,1.86769,0.702583,5.09332,1.88241,1.51405,0.539485,7466.19,16.1243,7244.64,0.476993,0.996235,0.0040832,15652.6,-0.000274056,0.979973,10.5096,8.78319,114.147,88.878,0.862336,10.3447,9.58459,113.667,138.537,0.479557,-49.6588 
99,75,46.2227,0,46.05,0.2,-0.19,-0.01,99,5720.51,-0.0318001,12.215,10.7684,114.537,-0.00911357,191.638,479.458,-2.23029,-2.1855,-0.403057,0.148512,1.37363,-276.523,82.6692,18.6522,6094.71,4338.78,-0.489094,-0.444308,3.07933,1.8897,3.11483,0.569352,302.93,38.6759,6314.97,0.0407227,0.817376,0.0111561,7438.85,-0.000424169,0.0132321,-17.8359,-13.4286,123.741,109.096,0.70256,10.5042,9.86812,113.733,138.218,10.0079,-29.1225 
100,75,47.3227,3,46.05,0.2,-0.19,-0.01,100,6392.9,-0.0618594,12.3138,11.8467,114.606,0.11093,-119.673,484.642,-2.01747,-1.86699,-7.64739,1.77289,1.82146,-244.479,1179.23,10.9792,5580.3,5180.98,-0.478054,-0.327569,-4.56855,3.31231,3.36088,4.51694,1373.97,28.6825,5775.04,0.173925,0.964755,0.00906613,7899.76,-0.000295376,0.11116,12.4571,10.5873,113.782,89.5598,0.565243,11.4604,10.4641,113.98,137.893,-0.198629,-48.3332 
101,97,43.248,4.2,48.55,-0.2,0.19,0.01,101,12012.4,-0.0401431,24.9137,10.656,114.571,-0.0102001,26.6442,1.51702,-1.31331,0.193576,-0.623938,1.19348,1.2718,-177.746,6270.56,-0.631846,5997.5,8651.07,-0.194091,1.3128,1.61451,2.3127,2.39102,0.782907,6412.14,12.2392,6139.08,0.480335,0.996671,0.00365908,13349.3,-0.000198738,0.819956,10.607,8.90016,114.21,88.6546,0.691071,10.6575,9.85248,113.882,138.395,0.328196,-49.74 
102,97,43.248,0,48.55,-0.2,0.19,0.01,102,13907,-0.0674659,28.7012,10.7916,114.563,-0.014332,-2.8658,53.5114,0.315782,0.661293,0.347531,1.64741,4.12477,-163.645,7460.65,13.721,6752.67,10084.1,1.34621,1.69172,2.40839,2.67784,5.1552,0.818636,7591,25.5709,6883.02,0.493922,0.99414,0.00679704,15368.8,-0.00026896,0.961932,10.7244,8.95161,114.254,89.5094,0.77027,10.6727,9.95266,113.863,139.086,0.391237,-49.5764 
103,75,46.2227,0,46.05,0.2,-0.19,-0.01,103,6048.94,-0.0143382,13.1072,10.7544,114.09,0.00752423,4.94753,9.53148e-11,-1.59219,-1.59301,-1.05204,-0.846294,0.00587128,-287.248,83.3347,14.7599,6551.28,4589.93,0.216529,0.215715,2.5654,0.96243,1.8146,0.555749,312.138,35.5602,6780.08,0.0391463,0.833772,0.00956904,7973.63,-0.000549768,0.0158113,-17.2075,-12.2736,121.902,108.563,0.749796,10.5432,9.92035,113.558,138.586,8.34345,-30.0233 
104,75,47.3227,3,46.05,0.2,-0.19,-0.01,104,5926.25,-0.123342,12.5664,11.3573,114.598,0.0562445,72.7553,480.585,-0.355375,-0.876071,-2.07728,0.827621,2.328,-301.672,1129.54,17.9613,5513.93,4779.2,1.54418,1.02348,1.72182,2.72717,4.22755,0.84687,1369.83,39.8061,5754.23,0.174011,0.951607,0.0125828,7872.11,-0.000624416,0.115979,11.5859,10.2126,113.828,89.9474,0.576236,11.3983,10.288,113.952,138.713,-0.124055,-48.7656 
105,97,43.248,4.2,48.55,-0.2,0.19,0.01,105,12180.2,-0.0543954,25.9018,10.4526,114.577,0.023636,-3.95284,10.5352,-1.89338,0.257583,2.21852,1.22543,0.437971,-200.854,6312.84,-2.07513,6241.58,8816.58,-0.628658,1.52231,4.74797,2.49016,1.7027,0.517212,6472.82,12.4692,6401.56,0.472242,0.99664,0.0035753,13706.6,-0.000280143,0.825496,10.5401,8.9384,114.26,89.4109,0.732978,10.4481,9.844,113.955,138.877,0.305419,-49.4666 
106,97,43.248,0,48.55,-0.2,0.19,0.01,106,13821.7,-0.0485837,28.9973,10.5437,114.573,-0.0362933,35.9083,239.531,-1.8494,1.53567,-0.511286,2.23565,0.837998,-151.435,7293.01,10.3955,6773.4,9995.22,-0.895853,2.48922,1.3958,3.18919,1.79154,0.824866,7413.63,21.3613,6894.02,0.487615,0.994983,0.00567542,15203.9,-9.61744e-05,0.973645,10.4038,8.85582,114.232,89.2786,0.801965,10.5022,9.61899,113.872,139.094,0.359663,-49.8156 
107,75,46.2227,0,46.05,0.2,-0.19,-0.01,107,6106.45,-0.106019,13.596,10.6402,114.63,-0.202777,239.537,424.085,-3.52836,-0.28668,-4.5247,-1.90833,1.11396,-296.77,76.8385,9.60859,6643.99,6290.49,-1.65967,1.582,-0.787335,-0.0396466,2.98264,1.37889,313.227,31.0985,6880.38,0.0387271,0.851972,0.00825734,8088.05,-0.000570876,0.0180566,16.4185,9.70075,119.032,103.046,0.768108,10.3731,10.0261,113.981,138.106,5.05137,-35.0597 
