cyc,freq,vva,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
150,47.3159,9,150,3158.72,-0.0215318,-13.9243,8.3706,123.485,-0.00117325,5.87323,499.692,-8.84424,-2.33483,-9.56268,-6.21399,-3.86177,-850.223,319.005,57.4211,5750.1,3794.48,-3.49062,3.01879,1.14457,-0.860365,1.49185,0.122419,996.239,118.988,6427.34,0.158975,0.82712,0.0329778,6266.65 
151,47.2559,6,151,3171.77,-0.00843878,-14.7676,8.18564,123.475,0.0124267,-2.85272,0.945933,-4.76196,-3.83264,-4.74062,-9.81457,-4.08106,-827.226,450.982,41.0717,5754.32,3936.28,0.446857,1.37618,5.67701,-4.60575,1.12776,-0.411471,1109.9,100.973,6413.24,0.174272,0.862659,0.0281855,6368.75 
152,47.3059,9,152,3198.85,-0.00550305,-13.9939,8.65204,123.331,-0.00869339,19.4585,0.00151845,-4.72852,-2.43282,-5.02857,-8.37501,-6.01545,-825.264,395.061,48.5748,5891.71,3946.92,0.467948,2.76365,5.36437,-3.17854,-0.818986,-0.166564,1052.41,108.334,6549.07,0.16386,0.847355,0.0295709,6422.65 
153,47.2459,5,153,3782.5,-0.000383367,15.1649,8.47959,123.378,0.0022809,-13.325,500,-3.53197,-2.98621,-9.60674,-6.7574,-0.503217,-753.731,546.067,52.0432,5995.07,4187.1,1.21407,1.75983,-0.11466,-2.01136,4.24282,1.02252,1146.44,106.623,6595.45,0.174903,0.860026,0.0289185,6554.71 
154,47.2249,2,154,3072,0.00315071,-13.6923,8.42952,123.212,-0.0428152,13.7972,500,-3.49925,-3.71629,-6.70713,-9.15585,-4.41601,-783.215,261.757,43.3819,5693.8,3776.51,1.43245,1.2154,3.15626,-4.22415,0.515687,-0.5061,885.617,100.096,6317.66,0.145995,0.834869,0.0283585,6066.1 
155,47.2109,2,155,3020.08,-0.00447318,-13.9159,-8.22353,123.345,0.00488007,17.0858,8.68948e-13,-3.8362,-3.2617,-5.15319,-3.25583,-5.79867,-864.02,375.807,43.0003,5533.77,3728.05,1.60431,2.1788,5.72781,2.18467,-0.358171,0.494787,1064.03,105.566,6221.99,0.172562,0.852062,0.0303071,6166.06 
156,47,10,156,3093.42,-0.500616,-14.3763,8.62284,123.3,0.47201,164.205,112.018,-0.115634,-4.18031,-4.46461,-2.77287,-4.79879,-800.531,33.1219,67.92,5904.65,6558.55,4.9251,0.860421,5.61686,2.26786,0.241941,0.596263,670.775,125.888,6542.3,0.111139,0.752766,0.0342328,6035.46 
157,47,10,157,2526.42,-0.00352617,-13.214,8.12544,123.371,0.0048563,18.9127,0.351449,-1.10553,-2.49413,-8.77908,-1.60532,-2.30231,-854.255,-3.5259,45.2594,5540.66,3498.22,4.27348,2.88488,1.97895,3.77369,3.07671,0.87622,676.92,107.118,6221.11,0.11715,0.783131,0.0307431,5778.23 
158,47,10,158,2681.35,-0.030639,-13.0959,8.43126,123.07,0.104907,-1.00611,500,-1.92341,-3.7063,-8.17117,-5.99971,-4.3664,-807.312,2.60784,37.041,5675.33,3597.82,3.16002,1.37713,1.99569,-0.916277,0.717024,0.684904,645.662,95.5004,6318.38,0.11081,0.794379,0.0270886,5826.74 
159,47,10,159,3210.6,-0.0133376,-13.7737,-8.37797,123.473,0.00178883,9.80511,500,-3.65765,-4.02308,-7.35267,-4.08966,-8.76225,-861.683,51.1427,59.3183,5930.84,3757.09,1.76814,1.40271,3.49891,1.33614,-3.33646,0.250679,737.505,121.715,6617.21,0.119655,0.775908,0.0327727,6163.61 
160,47.2189,1.8,160,3145.61,-0.00682855,-14.4506,-8.25027,123.387,-0.0260091,33.1114,500,-6.7556,-4.40878,-4.87593,-1.84699,-2.11069,-887.435,231.018,51.5031,5915.92,3909.1,-1.16766,1.17916,6.29995,3.74095,3.47726,0.53436,937.893,115.764,6622.8,0.147269,0.822366,0.031195,6368.59 
161,47.2144,1.6,161,3085.77,-0.00303226,-14.2488,8.54743,123.326,-0.0128706,-3.69678,358.577,-5.8282,-3.8262,-4.95911,-3.45371,-11.0701,-818.98,154.773,62.2986,6075.04,3966.24,-0.671299,1.3307,5.35468,1.70319,-5.91322,-1.96814,807.12,121.603,6727.39,0.127637,0.791352,0.0322245,6323.58 
162,47,10,162,2847.96,-0.000109167,-13.7324,-8.14757,123.245,0.00320372,10.1487,0.376136,-1.0882,-1.36953,-8.23896,-1.80892,-4.22701,-901.494,68.8471,40.262,5803.96,3643.3,4.58827,4.30694,3.11398,3.86755,1.44946,0.820273,786.921,105.541,6522.03,0.128268,0.809907,0.0289466,6134.99 
163,47.2859,7,163,2655.58,-0.00536045,-13.6697,8.15428,123.356,0.00189301,-28.9119,500,-2.06613,-4.78211,-3.35666,-3.93217,-6.00826,-930.691,304.007,29.6652,5593.6,3630.39,3.79418,1.07821,8.36397,1.92814,-0.147944,0.443017,1045.34,97.0588,6334.93,0.167522,0.860225,0.0274486,6239.98 
164,47.4259,10,164,2994.36,-0.00162378,-14.0344,8.27792,123.512,0.00146562,15.9761,1.50234e-11,-2.6228,-2.16229,-7.26402,-1.15534,-3.85683,-813.962,126.505,67.8844,5936.51,3782.67,2.5025,2.96301,2.98658,3.96996,1.26847,0.781851,774.856,126.825,6584.86,0.125494,0.777343,0.0342636,6174.44 
165,47.2164,1.5,165,3015.53,-0.00899186,-14.1135,8.09274,123.5,0.0168126,22.2483,9.85208e-13,1.21504,-2.56289,-7.55622,-2.43862,-5.02408,-912.982,67.4624,53.9591,5907.1,3730.32,6.96384,3.18591,3.94139,3.31018,0.724727,0.782557,794.686,120.07,6634.32,0.127459,0.790883,0.0322634,6234.83 
166,47.2659,6,166,3346.67,-0.00498911,-14.3834,8.19239,123.551,0.0105466,11.62,500,-2.28687,-4.50615,-12.8171,-3.46781,-5.20233,-886.488,454.236,45.56,5786.71,3839.89,3.2951,1.07583,-1.65317,2.11416,0.379643,1.31721,1160.36,109.753,6492.83,0.178944,0.857983,0.030198,6484.48 
167,47.2139,1.7,167,2948.12,-0.0360074,-14.0309,-8.23415,123.193,0.0482926,-16.371,500,-4.10955,-2.98505,-6.59339,0.87919,-9.04094,-892.71,175.26,71.0249,5835.51,3786.7,1.5116,2.63611,4.64893,6.50035,-3.41979,0.608584,886.336,135.668,6546.59,0.141711,0.788727,0.0367711,6254.54 
168,47.2329,2.5,168,3228.81,-0.0645237,-14.1648,-8.27779,123.289,0.00423337,36.4035,4.2749e-13,-3.44917,-6.43483,-9.97482,-7.69932,-3.80072,-800.115,223.826,49.0119,5736.43,3822,1.58894,-1.39672,0.10141,-2.66121,1.23739,1.08973,861.147,106.95,6373.75,0.141459,0.821462,0.0299833,6087.63 
169,47.2134,1.7,169,2756.49,-0.0496626,-14.3162,8.15864,123.502,0.105697,-50.161,490.269,-3.82519,-3.8656,-7.83799,-6.08998,-6.56345,-895.698,142.083,50.1733,5835.04,3974.85,1.81478,1.77437,3.44194,-0.450012,-0.92348,0.391624,855.539,115.033,6548.49,0.137429,0.80952,0.0313447,6225.3 
170,47.2169,1.6,170,2920.8,-0.0132356,-13.5313,-8.22174,123.58,0.0309596,-14.9002,500,-4.82236,-2.58645,-10.4215,-6.07393,-6.32202,-855.356,124.737,54.8854,5744.95,3636.61,0.563587,2.7995,0.350377,-0.687982,-0.936076,0.832308,806.059,116.824,6426.28,0.132671,0.797683,0.0324027,6075.6 
171,47.2184,1.7,171,2634.42,-0.530711,-13.7647,8.55067,123.406,0.837615,109.402,177.5,-5.41767,-4.29441,-12.2439,-5.50753,-5.14453,-913.794,169.608,45.9099,5607.93,6814.52,0.336249,1.4595,-0.736061,0.246387,0.609392,1.38427,897.478,112.08,6335.8,0.147301,0.820651,0.0315583,6092.83 
172,47.2149,1.6,172,3087.99,-0.0285147,-14.0984,8.11893,123.421,0.12107,67.2348,1.47879e-07,1.63952,-6.28074,-7.86803,-7.43363,-10.2513,-890.262,137.325,65.2358,5892.71,3991.18,7.24527,-0.674998,3.34345,-1.82788,-4.64554,0.0281516,846.452,129.702,6601.83,0.135217,0.788549,0.0349266,6259.96 
173,47.2159,1.5,173,2927.97,-0.00794931,-13.5205,8.21052,123.262,0.0234722,-16.2794,500,-7.76943,-5.90087,-10.0617,-5.44682,-5.0974,-886.23,67.7344,49.077,5750.98,3626.18,-2.18907,-0.320518,1.09905,0.133538,0.482955,2.38412,773.649,113.251,6456.89,0.12749,0.796068,0.0312985,6068.3 
174,47.2959,8,174,3554.17,-0.178013,-14.487,8.72704,123.378,0.0418839,-287.865,500,-1.60207,-2.0298,-7.31723,-8.22249,-10.997,-775.93,349.449,57.0999,6026.89,4508.16,3.28375,2.85603,2.45442,-3.33667,-6.11116,3.87529,967.506,113.287,6644.95,0.150787,0.829937,0.030449,6416.36 
175,47.2369,2.5,175,3118.95,0.0542348,-13.9991,8.31701,123.525,-0.0456636,-16.1945,500,-4.91169,-6.29421,-4.19306,-2.85268,-3.45523,-864.699,184.988,46.6736,5905.64,3814.26,0.533089,-0.849426,6.6965,2.5921,1.98955,0.389107,873.753,109.289,6594.41,0.139107,0.820419,0.0296246,6281.17 
176,47.3459,10,176,2914.84,-0.00898046,-13.5499,8.27294,123.199,0.0117037,1.56884,0.0151758,-4.14798,-1.83482,-7.98156,-7.34009,-5.33829,-795.091,223.525,42.0761,5640.86,3649.74,0.858498,3.17166,2.03139,-2.33362,-0.331818,0.401848,856.844,99.6505,6274.18,0.142767,0.830893,0.0284258,6001.67 
177,47.5459,10,177,2912.95,0.0125555,-13.5453,8.1622,123.447,-0.0345418,-0.222172,4.47034e-11,3.33148,-1.42424,-13.8005,-3.32636,-5.29962,-910.555,75.0617,51.0438,5783.79,3599.33,9.065,4.30928,-2.33343,2.40716,0.433896,1.16809,800.352,116.979,6509.08,0.130397,0.796318,0.0320449,6137.8 
178,47.2039,2.2,178,3442.49,-0.462599,-14.1212,-8.98627,123.35,-0.815233,235.642,264.89,-4.67235,-8.13147,-11.2293,-3.12516,-1.14213,-753.012,86.1837,46.1423,6006.16,10384.5,0.0691707,-3.38996,-1.7463,1.61636,3.59938,12.7478,685.985,100.67,6605.97,0.112404,0.795661,0.0273057,6102.88 
179,47.2209,2,179,3014.39,0.0290373,-13.5473,-8.24846,123.558,-0.0523431,-4.04462,500,-2.03685,-1.89934,-10.7472,-7.9315,-3.88112,-832.698,366.382,30.144,5519.08,3644.53,3.20642,3.34394,-0.260644,-2.68822,1.36216,1.05251,1029.66,90.4416,6182.35,0.168819,0.866766,0.026241,6099.19 
180,47.2179,1.7,180,3278.82,-0.472117,-14.3235,8.71016,123.644,-1.90119,377.639,19.4692,0.404323,-6.15508,-11.847,-4.85801,-3.96451,-905.385,197.123,54.0887,5894.35,27433.5,6.10529,-0.454118,-0.445086,0.842959,1.73645,1.05717,918.296,119.65,6615.52,0.144773,0.814321,0.0322425,6343.02 
181,47.2289,2.2,181,3440.7,-0.0170007,-13.5526,8.36325,123.516,0.00814149,-21.7928,500,-4.81141,-3.29001,-10.5584,-6.41652,-3.89137,-713.083,253.469,59.7331,5621.98,3695.48,-0.321314,1.20009,-1.57824,-1.92642,0.598729,0.221453,821.466,111.369,6189.98,0.139296,0.808241,0.0320797,5897.25 
182,47.2759,7,182,3637.67,-0.00318717,14.5971,8.63633,123.356,0.00570112,-3.89729,2.0783,-4.81069,-2.72848,-10.4202,-6.62472,-0.708553,-841.897,425.317,57.6594,6133.61,4104.57,0.490506,2.57272,0.182201,-1.32352,4.59265,0.972032,1095.92,118.623,6804.21,0.164173,0.840745,0.0311156,6675.37 
183,47.2079,2,183,2969.84,-0.0670453,-13.2491,8.36287,123.52,0.088822,-104.294,500,-3.819,-0.713643,-2.59879,-1.30105,-5.71402,-849.796,249.239,31.644,5567.67,3908.49,1.53194,4.63729,8.10309,4.04989,-0.36308,0.548804,926.133,93.1797,6244.56,0.153164,0.850289,0.0267521,6046.68 
184,47.3259,10,184,3222.11,-0.00516867,-13.5056,8.54731,123.362,-0.0184815,33.2893,1.90584e-13,-1.03672,2.83793,-3.59659,-5.81504,-2.61599,-835.89,371.905,41.3895,5718.9,3777.86,4.22666,8.10131,6.93017,-0.551664,2.64739,0.675461,1037.72,101.918,6384.72,0.165422,0.853334,0.0285653,6273.19 
185,47.5059,10,185,3181.7,-0.030518,-13.6163,8.54133,123.427,0.0526994,33.5655,1.79681e-10,-3.02705,-3.83958,-6.05458,-4.8187,-6.73582,-930.384,149.562,64.4446,5974.04,3843.58,2.83133,2.0188,5.66218,1.03968,-0.877446,0.469562,890.647,131.816,6715.13,0.139228,0.794281,0.0348981,6397.05 
186,47.2174,1.6,186,3085.93,-0.0195151,-13.1834,8.35646,123.573,-0.0079294,24.9901,499.963,-3.57602,-4.65726,-3.69507,-2.63988,-6.24735,-751.32,131.081,38.504,5606.05,3592.74,1.15484,0.0736063,5.76665,2.09099,-1.51648,0.238183,729.535,92.9089,6204.5,0.125409,0.817749,0.026844,5817.23 
187,47.2154,1.5,187,3194.02,-0.0296049,-13.4518,8.5654,123.42,-0.00231934,26.2432,0.0188381,-6.84199,-1.49625,-13.561,-3.75808,-6.34187,-806.194,130.081,59.7588,5798.11,3752.78,-1.7656,3.58013,-3.40826,1.31831,-1.26548,-1.21186,772.244,118.137,6440.27,0.127575,0.788822,0.0326862,6053.26 
188,47.4659,10,188,2563.72,0.000523256,-12.9218,8.12599,123.546,-0.00293147,27.6878,0.2937,-6.55719,-0.813451,-6.5364,-3.87695,-2.93816,-778.746,28.6509,67.8061,5486.21,3420.81,-1.65363,4.0901,3.2707,1.0266,1.96539,0.624021,648.95,124.197,6106.51,0.114731,0.74911,0.0361126,5656.29 
189,47.3859,10,189,3689.21,-0.426777,14.6018,-9.18125,123.242,0.554622,-387.639,499.977,-5.56546,-5.97833,-3.09077,-4.77645,-4.8637,-778.795,223.577,36.0296,6256.04,11362.9,-0.6616,-1.07447,6.71696,0.127419,0.0401693,-0.304649,843.916,92.4241,6876.38,0.130183,0.839168,0.0241612,6482.55 
190,47.3159,9,190,3342.33,-0.0115067,-13.2748,8.35579,123.881,0.0088305,3.08688,7.2055,-3.58356,-4.19884,-1.72591,-2.37984,-3.97455,-772.814,316.972,42.6677,5564.89,3611.75,1.28265,0.667369,8.0065,2.48637,0.891654,0.399567,932.547,98.629,6180.46,0.155411,0.843821,0.0285572,6000.53 
191,47.2559,6,191,3209.08,-0.0341391,-13.7425,8.44087,123.783,0.00261805,45.3284,0.000101445,1.70544,-3.30922,-5.38005,-4.64496,-4.62714,-777.381,481.036,28.4694,5492.4,3779.99,6.6004,1.58574,4.40987,0.250002,0.267822,0.663724,1100.25,84.7615,6111.61,0.180021,0.881199,0.0249116,6111.77 
192,47.3059,9,192,3590.1,-0.417686,-14.2986,8.74177,123.528,3.25691,-2165.65,391.901,-1.32616,-1.46594,-7.96368,-8.06069,-8.32,-727.192,417.596,45.1972,5763.11,233678,3.25277,3.113,1.19419,-3.48176,-3.74106,-2.54218,996.831,97.855,6342.35,0.160843,0.853395,0.0276361,6197.55 
193,47.2459,5,193,3649.67,-0.0808551,14.6728,8.4948,123.669,0.288081,-87.7003,499.962,-4.7534,-3.16933,-8.74572,-5.64419,-6.22146,-758.159,628.444,32.3634,5745.47,4879.98,0.0205291,1.6046,0.802133,-0.870268,-1.44754,-6.32826,1232.35,87.2635,6349.38,0.191393,0.889744,0.0246921,6438.83 
194,47.2249,2,194,3420.36,-0.0378095,-14.2599,8.39474,123.714,0.0352869,-63.7551,499.999,-3.66301,-7.44993,-18.5272,-3.21234,-6.13674,-882.393,331.165,60.909,5941.02,3970.13,1.89318,-1.89373,-7.41482,2.34385,-0.580542,-0.311878,1034.02,124.805,6643.88,0.159522,0.825612,0.0334465,6482.01 
195,47.2109,2,195,3076.92,-0.281977,-14.2682,8.42699,123.42,0.722035,109.226,500,-2.79186,-3.58374,-5.91639,-9.52983,-8.42389,-796.724,469.115,41.0782,5515.84,6481.47,2.22491,1.43302,4.11713,-4.51307,-3.40713,29.367,1103.74,98.771,6150.46,0.179553,0.8646,0.0287326,6147.11 
196,47,10,196,3274.98,-0.428539,-13.8182,-8.66403,123.513,0.105912,-40.7694,497.22,-1.88241,-3.54557,-7.91933,-6.72595,-5.2891,-725.787,98.7358,49.7437,5830.41,4037.88,2.68769,1.02452,1.22085,-2.15586,-0.719012,0.40683,676.852,102.3,6408.53,0.114105,0.790829,0.0285657,5931.85 
197,47,10,197,3111.07,-0.488794,-13.9844,-8.7938,123.414,-0.154486,158.883,200.48,-2.00217,-5.59779,-10.1663,-2.37999,-3.65479,-818.479,64.1701,60.2497,5941.87,4802.3,3.15158,-0.44405,0.141154,2.77375,1.49896,0.980179,716.118,119.518,6593.82,0.116955,0.773952,0.0323106,6123.05 
198,47,10,198,3030.09,0.0104121,-13.9459,-8.05307,123.342,-0.0341825,10.0433,500,-3.58655,-1.01223,-3.57406,-1.58623,-7.63288,-825.175,31.6459,50.6012,5846.47,3667.14,1.60935,4.18368,6.81776,3.60968,-2.43697,0.505368,688.928,110.354,6503.76,0.114402,0.781055,0.030309,6022.01 
199,47,10,199,2684.97,-0.00412388,-12.9716,8.15488,123.194,0.0167263,-9.2124,499.966,-6.74485,-0.294931,-12.6726,-2.52517,-5.35472,-815.998,26.3689,55.1003,5605.85,3448.57,-1.60673,4.84319,-2.39635,2.61295,-0.216595,1.74042,676.341,114.189,6255.83,0.116488,0.771928,0.0325305,5806.12 
