cyc,detuning,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
76,-3.93,43.2927,76,9183.47,-0.433279,29.8635,8.87968,120.059,-0.746613,745.362,9.07438e-08,-3.46493,-5.2456,-10.5356,-8.11498,-4.25516,-892.334,5911.37,11.7095,6749.43,26748.2,2.15387,0.373194,0.702004,-2.49619,1.36364,0.665156,6622.15,76.3256,7460.21,0.510837,0.980229,0.018498,12963.3 
77,-3.95,43.2727,77,8894.06,-0.611297,29.3913,8.93172,120.084,-0.111696,-4546.62,7.42762,-5.38793,-2.74207,-11.6624,-9.68311,-8.67069,-863.914,5973.04,5.18956,6215.05,25077.6,0.051905,2.69776,-0.782685,-4.24328,-3.23086,0.857878,6661.18,67.7477,6903.19,0.531665,0.982513,0.0177573,12528.9 
78,-4.01,43.2127,78,8978.37,-0.0437082,29.0695,8.63975,120.237,0.0526761,21.5604,499.968,-3.23787,-0.878074,-7.35492,-13.9074,-10.4341,-916.881,5699.5,15.6343,6597.05,8212.85,2.53549,4.89528,4.1918,-8.13404,-4.66079,4.57581,6429.83,82.0279,7327.38,0.507962,0.978162,0.0202052,12658.1 
79,-3.975,43.2477,79,8427.05,-0.0356292,27.2177,8.6697,120.182,0.0305165,59.3298,400.985,0.127922,-5.98672,-12.8205,1.74274,-9.4206,-751.994,5307.64,23.0968,6198.98,7740.52,4.86303,-1.25161,-3.35026,6.47785,-4.68549,2.63148,5906.63,77.5505,6797.98,0.505492,0.97754,0.020582,11684.9 
80,-3.915,43.3077,80,10144.9,-0.542045,30.7265,-9.17227,120.124,0.569616,463.825,436.455,-2.26989,-1.5921,-11.9918,-6.54908,-5.82552,-856.203,6212.8,22.6051,6962.41,17775.2,3.12139,3.79919,-1.20924,-1.1578,-0.434237,1.29355,6894.8,84.6049,7644.41,0.514824,0.978977,0.0199802,13392.5 
81,-4.025,43.1977,81,10053.1,-0.0236796,29.794,9.04966,120.316,0.0668671,-127.509,500,-5.1829,-3.66758,-9.26676,-4.06509,-6.01742,-782.829,5904.95,40.1711,7035.54,9054.75,-0.253629,1.26169,0.591773,0.864181,-1.08815,0.56989,6528.51,96.8577,7659.09,0.500701,0.974694,0.0227651,13038.7 
82,-4.05,43.1727,82,9080.57,-0.518309,28.9401,8.84658,120.037,2.21263,726.533,372.533,-10.052,-2.74832,-8.66268,-9.39874,-7.94258,-838.597,5863.22,20.3549,6273.94,60665.3,-4.77158,2.5321,1.89816,-4.11832,-2.66216,1.26653,6531.19,81.0797,6941.91,0.525361,0.978737,0.0210622,12431.8 
83,-3.985,43.2377,83,6866.19,-0.588946,24.1149,8.95549,120.214,1.28645,1208.06,486.767,-3.61576,-2.16005,-13.512,-4.88709,-4.96115,-942.071,4876.03,25.8868,5275.25,57621.6,2.31622,3.77192,-1.64808,1.04488,0.970826,1.25529,5626.42,94.1045,6025.64,0.523475,0.971563,0.0279643,10748.2 
84,-3.955,43.2677,84,9702.08,-0.0980506,30.2035,8.84783,120.043,0.0589201,178.754,499.43,-9.87968,-4.9616,-12.3089,-8.34251,-8.62788,-886.702,6335.94,32.4353,6582.2,9042.25,-4.29635,0.621728,-1.14228,-2.75918,-3.04455,0.892447,7042.23,96.6436,7288.5,0.531993,0.976547,0.0238434,13237.5 
85,-3.98,43.2427,85,7488.81,-0.601103,25.8353,8.93484,120.172,-0.155557,516.097,77.2167,-6.84817,-3.87166,-9.30289,-4.0204,-8.31463,-938.948,5097.6,21.959,5777.25,10127.9,-0.935869,2.04064,2.52172,1.8919,-2.40233,0.190737,5845.51,89.9505,6525.15,0.513129,0.973777,0.0247649,11391.9 
86,-4.02,43.2027,86,7749.1,-0.313225,26.2135,8.8313,120.017,0.813273,91.21,1.0284e-05,-8.0108,-4.67358,-1.42675,-4.06884,-10.7609,-837.641,5283.72,29.5513,5795.48,9950.84,-2.73639,0.600823,9.12206,1.20556,-5.4865,-2.37161,5950.94,90.2069,6462.7,0.519995,0.974158,0.0250677,11444.2 
87,-4.055,43.1677,87,8854.56,-0.122492,28.6197,8.68102,120.108,0.106203,76.6715,500,-4.31022,-3.71977,-12.3584,-7.03474,-12.1714,-900.874,5881.28,18.3628,6210.2,8352.88,1.36234,1.9528,-1.01331,-1.36217,-6.49879,0.817722,6598.86,83.5973,6927.77,0.528438,0.978311,0.0217453,12487.5 
88,-3.99,43.2327,88,7192.55,-0.0164646,24.7311,8.5902,119.884,0.017529,28.869,490.732,-0.379722,-3.90737,-12.2273,-3.74533,-8.93937,-915.942,4920.85,15.04,5714.63,6932.27,5.38772,1.86007,-0.692414,2.02211,-3.17193,1.12809,5650.43,81.3656,6444.21,0.507767,0.97542,0.02273,11128 
89,-4.015,43.2077,89,8997.51,-0.621977,29.8088,8.92263,120.208,0.0662484,185.283,0.00546198,-9.41844,-6.5637,-15.3881,-10.0501,-6.04549,-913.708,5740.85,7.44244,6680.93,9057.87,-3.66506,-0.810323,-3.88139,-4.29671,-0.292113,0.700177,6468.66,73.6063,7408.73,0.506707,0.980476,0.0179725,12766.1 
90,-4.04,43.1827,90,8563.91,-0.0513753,27.464,8.7985,120.264,-0.184271,226.335,402.506,-6.37874,-2.77937,-19.9786,-9.78136,-10.0433,-923.372,5591.45,6.60776,6343.84,9223.94,-0.564516,3.03486,-8.35015,-3.96713,-4.2291,0.406783,6326.95,73.4714,7079.34,0.512537,0.980083,0.0187593,12344.4 
91,-4.035,43.1877,91,8281.5,-0.458669,28.6536,8.64729,120.263,0.309585,689.191,6.81616e-05,-7.65909,-4.93739,-9.84518,-4.48715,-5.90836,-908.98,5664.55,6.75459,6072.26,15011.6,-1.93548,0.78622,1.60203,1.23646,-0.184751,-0.0648424,6388.58,72.5761,6796.3,0.525142,0.980507,0.0192919,12165.4 
92,-3.925,43.2977,92,7983.66,-0.605823,27.9674,8.61291,120.2,2.39778,-397.022,233.337,-3.38309,-5.95584,-9.53086,-9.58806,-9.88168,-883.42,5133.57,8.32819,6159.99,38831.4,2.17956,-0.393178,1.59445,-4.0254,-4.31902,1.32123,5837.25,72.2988,6863.67,0.500134,0.978785,0.0190346,11671.4 
93,-3.995,43.2277,93,8096.97,-0.0482241,26.8492,8.61591,120.339,0.0082517,53.7021,466.873,-5.17203,-6.0603,-14.9052,-3.21477,-8.50544,-825.364,5194.74,6.45624,6098.35,7545,0.0250613,-0.863205,-4.51101,1.98232,-3.30834,0.32421,5852.17,66.2228,6755.78,0.504733,0.980582,0.0177368,11594.6 
94,-4.03,43.1927,94,8355.97,-0.0359808,27.9422,8.64465,120.315,-0.00107109,22.9165,500,-1.70339,-3.8879,-17.7682,-2.74179,-10.0385,-1111.39,5496.84,18.6281,6491.28,7864.07,5.29474,3.11023,-3.77193,4.25634,-3.04038,1.64489,6382.1,99.1066,7376.54,0.504428,0.973544,0.0241516,12652.2 
95,-3.96,43.2627,95,8428.83,-0.466029,27.8763,8.77984,120.036,-0.373778,1313.77,0.0649199,-5.46414,-3.4135,-6.02994,-9.2213,-5.61332,-877.9,5425.45,17.8464,6194.97,23953,0.0637616,2.1144,5.02586,-3.6934,-0.0854199,-0.46732,6124.73,81.4173,6894.25,0.51104,0.977266,0.0212911,11984.8 
96,-3.94,43.2827,96,8660.82,-0.0113357,28.0084,8.70206,120.047,-0.00189583,-18.2534,0.00215509,-1.09174,-4.59578,-10.4192,-4.51728,-8.16624,-748.632,5523.35,21.4211,6287.45,7935.36,3.6222,0.118153,-0.991344,0.196655,-3.4523,-0.956735,6119.66,75.6314,6883.76,0.511213,0.97883,0.0198376,11970.9 
97,-4.005,43.2177,97,8467.45,-0.0556203,27.9174,8.70202,120.172,0.235175,-349.217,500,-9.80128,-2.02152,-12.9883,-6.97698,-8.47567,-899.042,5684.19,3.60165,6238.75,10581.9,-4.14025,3.63951,-1.66626,-1.31595,-2.81464,0.735413,6400.31,68.7035,6954.87,0.519845,0.981561,0.017872,12311.9 
98,-3.935,43.2877,98,7867.13,-0.456511,26.1923,8.84709,120.068,0.502657,516.892,1.97241e-07,-6.37805,-5.12681,-9.45128,-12.0538,-3.26022,-769.122,5328.01,-6.00329,5547.21,16001.4,-1.53509,-0.283854,0.234625,-7.21081,1.58273,1.03253,5940.65,49.6907,6159.84,0.53153,0.985573,0.0146424,11176.5 
99,-3.97,43.2527,99,9003.17,-0.0929471,28.6477,8.78895,120.179,-0.0687382,-2.40366,2.30117e-08,-7.43065,-0.778193,-13.8767,-10.4017,-8.26005,-807.159,5689.34,17.4127,6493.38,8201.76,-2.34818,4.30428,-3.71179,-5.31925,-3.17758,0.637963,6332.27,75.861,7136.32,0.510744,0.979465,0.019206,12398.1 
100,-3.965,43.2577,100,9097.06,-0.312026,29.1659,8.9124,120.154,0.14373,-33.1766,1.05655e-06,-6.40164,-7.41895,-12.8159,-5.02539,-12.8575,-870.598,5917.68,11.7605,6533.35,8617.08,-0.91972,-1.93702,-1.85209,0.456531,-7.37561,0.84072,6611.14,74.8027,7226.81,0.518361,0.980584,0.0187103,12753.9 
101,-3.945,43.2777,101,8356.51,-0.0389438,27.6252,8.69501,120.177,0.0363866,47.2132,500,-1.18258,-6.4158,-10.6941,-4.12395,-9.1378,-673.801,5550.76,18.1792,6054.52,7875.28,3.06017,-2.17306,-2.20864,0.118795,-4.89506,0.637797,6087.47,66.9707,6591.23,0.520741,0.981111,0.018373,11690 
102,-4.045,43.1777,102,9602.99,-0.60282,30.5516,9.065,120.061,0.349717,-32.4542,499.965,-4.93573,2.11052,-10.2404,-3.50681,-3.95497,-705.447,5938.61,16.8247,6828.1,9385.13,-0.493724,6.55253,-1.35643,0.935198,0.487036,1.22147,6500.52,67.9078,7390.02,0.508567,0.982047,0.0166456,12782 
103,-3.92,43.3027,103,8438.78,-0.157637,27.9091,8.69391,120.149,0.0357368,222.731,500,-7.71602,-5.20499,-9.40972,-10.2052,-7.82562,-818.958,5543.44,6.8941,6189.18,8157.83,-2.55926,-0.0482319,0.903791,-5.04843,-2.66886,1.09593,6195.76,66.1968,6841.51,0.515839,0.981646,0.0175116,12011.1 
104,-4,43.2227,104,8647.14,-0.0477487,27.9004,-8.74617,120.252,0.0415336,30.7091,500,-10.3899,-2.58474,-15.4648,-6.18486,-8.86367,-786.24,5329.16,15.0427,6563.35,7985.24,-5.43917,2.366,-5.56327,-1.23412,-3.91292,0.596381,5955.43,71.9763,7189.62,0.493546,0.979288,0.0181076,12066.6 
105,-3.93,43.2927,105,7876.68,-0.102011,26.7048,8.62737,120.337,-0.165268,436.165,1.20057e-08,-3.92614,-4.43162,-15.0586,-5.34188,-5.74428,-893.284,5096.36,14.4315,6158.58,9846.62,1.69864,1.19315,-3.80904,0.282894,-0.119503,-4.05271,5807.89,79.1164,6870.12,0.498639,0.976716,0.020773,11647.5 
106,-3.95,43.2727,106,9111.71,-0.58482,29.3165,9.01334,120.201,-0.254021,218.942,436.42,-8.14189,-6.57039,-10.9886,-6.89887,-9.88308,-892.588,6023.72,20.3439,6443.96,10412.4,-2.5215,-0.950004,0.252204,-1.27848,-4.26269,1.02879,6734.7,84.9783,7154.94,0.525475,0.978396,0.02141,12816.4 
107,-4.01,43.2127,107,9092.09,0.0129332,28.953,8.75563,120.154,0.0297177,-62.3183,1.43102e-12,-4.48435,-6.15659,-14.3514,-10.9837,-12.6806,-863.183,5870.35,24.1258,6583.03,8312.61,0.950885,-0.721355,-3.4809,-5.54846,-7.2454,0.783057,6557.91,86.631,7270.58,0.514834,0.977405,0.0214778,12737.9 
108,-3.975,43.2477,108,7949.79,-0.310645,26.4125,8.75506,120.262,0.0846289,650.767,2.01854e-05,-5.60446,-3.19115,-14.6704,-4.08879,-11.5962,-876.9,5050.75,17.7591,6068.41,9320.57,-0.0828574,2.33045,-3.62715,1.43281,-6.07463,0.397621,5749.23,81.2575,6766.9,0.499886,0.975863,0.0216415,11501.1 
109,-3.915,43.3077,109,8942.57,-0.391535,29.0321,8.77039,120.258,0.321917,3937.22,7.66797,-7.21029,-3.09808,-8.08652,-7.84083,-8.26659,-780.417,5719.07,-0.601441,6422.1,49548.7,-2.29621,1.816,1.74164,-2.92675,-3.35251,1.34709,6340.7,55.9105,7043.73,0.514338,0.984803,0.0144112,12327.9 
110,-4.025,43.1977,110,7589.63,-0.152374,26.2725,8.62992,120.173,-0.809875,1181.29,500,-5.88204,-2.2415,-14.8451,-4.78016,-9.56621,-844.697,5021.94,22.8913,5908.85,38524.5,-0.563211,3.07733,-4.20745,0.538675,-4.24738,0.221136,5694.78,84.0579,6581.68,0.504444,0.97482,0.0229857,11289.2 
111,-4.05,43.1727,111,8537.21,-0.551336,28.3161,8.75699,120.24,0.627744,-440.068,35.5853,-1.24893,-2.06434,-10.4014,-1.97261,-7.4473,-793.126,5742.95,9.82655,5847.78,17064.9,3.74518,2.92976,-0.413214,3.0215,-2.4532,1.0605,6374.7,67.2587,6479.54,0.536487,0.981871,0.0187626,11882.3 
112,-3.985,43.2377,112,7012.28,-0.0936142,23.849,8.71617,119.859,-0.0308986,-11.3966,1.81857e-06,-3.12389,-1.44764,-12.7818,-8.37653,-10.2356,-887.023,4638.27,21.2066,5479.28,6778.37,2.46146,4.13771,-1.6111,-2.79118,-4.65026,0.343309,5344.82,85.4381,6185.82,0.504096,0.972787,0.0248117,10602.8 
113,-3.955,43.2677,113,9612.07,0.0118796,29.2744,8.80027,120.388,-0.00615599,-4.80007,0.0280661,-2.8731,-4.11369,-13.0888,-6.78497,-4.63401,-632.349,5756.41,25.2867,6756.94,8387.42,1.10863,-0.131962,-5.12536,-2.80324,-0.652279,0.325984,6260.1,71.0766,7260.63,0.503562,0.980518,0.0177135,12431.6 
114,-3.98,43.2427,114,7485.84,-0.025436,25.4765,-8.60344,120.066,0.00501868,5.38913,499.992,-7.188,-6.56984,-9.21017,-9.05547,-13.0342,-850.743,4969.8,7.47312,5773.92,7136.08,-1.83109,-1.21294,1.50364,-3.69856,-7.67728,1.11641,5647.45,69.0775,6451.57,0.507349,0.979043,0.0193421,11131.3 
115,-4.02,43.2027,115,8673.42,-0.0109465,28.1924,8.71258,120.305,-0.00855357,9.87116,469.79,-6.78591,-6.76005,-8.08549,-8.84108,-8.23157,-834.298,5593.38,18.8553,6397.57,7998.77,-1.53256,-1.5067,2.42122,-3.58773,-2.97822,1.33703,6257.93,79.2688,7062.12,0.510404,0.978314,0.0202579,12260.7 
116,-4.055,43.1677,116,9334,-0.436144,30.4155,8.86801,119.971,0.11328,95.0116,7.11465e-06,-5.4562,-8.00316,-10.955,-7.91898,-6.83875,-863.983,6277.7,25.9065,6466,9130.81,-0.0159299,-2.56288,-0.0744171,-2.4787,-1.39848,0.988605,6965.89,88.4697,7154.2,0.533909,0.978258,0.0222723,13047 
117,-3.99,43.2327,117,6688.07,-0.0361812,23.4867,8.56562,119.814,0.018559,42.3576,500,-4.34784,-5.12964,-15.0814,-9.02115,-5.88864,-857.691,4692.87,15.544,5270.64,6574.62,1.05281,0.271006,-4.2801,-3.6205,-0.487993,0.394164,5376.06,77.6514,5953.82,0.515105,0.975346,0.0234616,10436.8 
118,-4.015,43.2077,118,8471.3,-0.0431924,27.9374,8.61213,120.122,-0.0357979,33.3249,499.965,-8.53316,-6.65983,-16.9034,-7.9427,-4.10091,-890.184,5520.33,11.7349,6158.47,7871.17,-2.92791,-1.05458,-5.69287,-2.33745,1.50434,0.458259,6229.39,76.1953,6867.54,0.516242,0.979043,0.0200288,12066.8 
119,-4.04,43.1827,119,8398.34,-0.069896,27.4404,8.70744,119.903,0.120806,58.0542,500,-3.05542,-6.98079,-13.7634,-7.58008,-2.49903,-821.757,5552.61,9.1598,6050.34,8006.46,2.11897,-1.8064,-3.41465,-2.40569,2.67536,-0.205561,6207.17,68.6653,6704.9,0.521333,0.981009,0.0185158,11906.3 
120,-4.035,43.1877,120,8468.8,0.00661535,27.3721,8.63852,120.162,-0.0464465,13.8548,4.75936e-09,-5.86602,-4.65367,-21.359,-3.56174,-9.8995,-917.151,5417.22,5.51217,6188.03,7718.31,-0.0909656,1.12139,-9.80891,2.21332,-4.12444,0.0823883,6147.76,71.9253,6918.57,0.511098,0.979937,0.0187906,12028.5 
121,-3.925,43.2977,121,8449.48,-0.554738,27.7689,8.87483,120.128,0.838047,-33.4483,405.12,-3.3273,-3.41344,-11.2125,-11.8835,-4.95876,-777.974,5298.97,6.12744,6298.69,8935.08,1.5714,1.48526,-1.4151,-6.98483,-0.0600646,0.738107,5918.66,62.4624,6918.38,0.501612,0.981866,0.0163593,11799.3 
122,-3.995,43.2277,122,8136.04,-0.026999,26.1638,8.70471,120.11,0.00296981,4.69285,500,-6.01457,-3.31847,-17.9706,-11.9491,-12.4664,-800.908,5271.28,30.0178,5928.59,7414.41,-0.971461,1.72464,-7.88443,-6.906,-7.42333,0.632609,5909.24,88.0135,6566.55,0.514258,0.974597,0.0240954,11490.8 
123,-4.03,43.1927,123,8661.66,-0.484212,28.0548,8.83593,120.176,0.84776,178.285,0.00487688,-9.18432,-1.25267,-11.1322,-5.95619,-9.58702,-848.402,5764.65,18.7354,6051.93,12989.8,-3.84216,4.08949,-0.447905,-0.614031,-4.24486,0.911472,6440.44,80.1703,6727.72,0.529685,0.97868,0.0214798,12159 
124,-3.96,43.2627,124,8241.34,-0.0866023,27.8119,8.66568,120.056,0.113424,9.30706,500,-3.35694,-4.44487,-17.1067,-7.28438,-7.9923,-848.853,5540.41,7.96773,6203.27,7880.02,1.98806,0.900128,-6.41668,-1.93938,-2.64729,0.209298,6216.56,69.4353,6879.41,0.515296,0.980828,0.0182534,12064.1 
125,-3.94,43.2827,125,7349.31,-0.196189,25.604,8.57229,120.021,0.414539,103.924,500,-4.03966,-6.20175,-9.13336,-10.4512,-10.0358,-878.723,4903.82,8.35195,5725.68,8547.37,1.49342,-0.668669,1.93281,-4.91809,-4.50267,1.29007,5603.75,71.9824,6425.62,0.506415,0.978015,0.0202188,11065.5 
126,-4.005,43.2177,126,8496.11,-0.0155842,27.7412,8.69626,120.039,-0.00304215,-10.8602,500,-6.17153,-4.0854,-5.81391,-5.43567,-3.61971,-850.867,5636.29,21.0544,6102.72,7854.4,-0.813855,1.27228,4.90145,-0.0779851,1.73797,0.301773,6314.03,82.6677,6780.46,0.522796,0.977601,0.0219657,12077.4 
127,-3.935,43.2877,127,8361.12,-0.553789,27.4987,8.8883,120.098,0.75719,-125.845,202.828,-4.14939,-4.7499,-14.121,-9.63091,-9.29203,-820.172,5481.19,10.1366,5994.67,11058.5,1.01501,0.4145,-3.79216,-4.4665,-4.12762,0.653898,6134.49,69.5272,6647.96,0.520522,0.980552,0.0189014,11785.3 
128,-3.97,43.2527,128,7761.76,-0.0313432,26.6997,8.48248,120.108,0.0129455,-18.8346,500,-1.72076,-2.57364,-17.5445,-2.98869,-5.78611,-797.017,5080.62,20.2926,5978.88,7380.61,3.29785,2.44496,-7.50729,2.02992,-0.767506,-13.9528,5715.47,78.0066,6613.73,0.504137,0.976673,0.0212649,11337.1 
129,-3.965,43.2577,129,8214.18,-0.0355902,27.4003,8.64279,120.193,-0.0402408,103.046,499.992,-8.50587,-5.60482,-14.3034,-3.73978,-7.37336,-937.435,5592.85,13.259,6008.59,7844.11,-2.60309,0.297955,-2.49789,2.163,-1.47058,0.392331,6339.55,81.141,6755.29,0.52473,0.978092,0.0216474,12081.5 
130,-3.945,43.2777,130,8102.76,-0.255868,28.2049,8.51857,120.334,1.27983,-876.257,0.000239534,-6.01557,-2.08893,-7.99015,-14.7238,-8.00143,-928.463,5216.41,4.23961,6429.27,44328.8,-0.169285,3.75735,3.70242,-8.87749,-2.15514,1.98938,5955.96,71.4719,7168.83,0.494293,0.979432,0.0180342,12049.5 
131,-4.045,43.1777,131,9166.29,-0.596773,29.8185,8.94682,119.94,0.358141,-812.99,122.604,-2.55756,-2.24101,-7.78914,-7.2893,-7.48499,-887.268,5954.37,9.2143,6518.94,18163,3.02933,3.34588,3.38465,-1.70241,-1.8981,0.450486,6661.12,73.4636,7225.68,0.52028,0.981065,0.0183844,12802.9 
132,-3.92,43.3027,132,8507.57,-0.530516,28.3097,8.87344,120.133,1.07146,-276.821,0.0813098,-3.9432,-5.28487,-15.7538,-4.48476,-6.02452,-896.828,5543.49,18.4382,6155.73,17832.9,1.70388,0.362219,-4.45959,1.16232,-0.377437,-1.77234,6257.85,83.3797,6870.08,0.517288,0.977214,0.0218681,12097.4 
133,-4,43.2227,133,6879.74,-0.665121,25.6432,8.8163,120.179,-6.9383,5986.44,416.732,-5.65703,-3.43862,-11.6181,-6.43224,-10.5042,-833.148,5039.64,10.7665,5368.6,1.35948e+06,-0.410919,1.8075,-1.1259,-1.18613,-5.25806,0.817623,5703.27,71.0968,6032.24,0.526585,0.97865,0.0212499,10830.7 
134,-3.93,43.2927,134,8350.3,-0.593351,27.9894,8.8947,120.129,0.533466,1300.75,491.507,-5.68152,-4.35903,-7.6823,-10.4764,-11.6191,-871.404,5443.02,19.9573,6176.42,30693.3,-0.194524,1.12797,3.2917,-4.98938,-6.13214,1.47731,6137.13,83.0578,6870.52,0.512406,0.976864,0.0217841,11977.1 
135,-3.95,43.2727,135,8096.21,-0.192644,27.2272,8.69169,120.141,0.430693,24.1205,3.17288e-09,-7.50469,-5.18862,-9.12669,-6.66278,-5.83045,-968.818,5306.54,10.2476,6235,8041.93,-1.4043,0.911766,3.07408,-0.562391,0.269935,-0.342926,6078.24,80.402,7006.7,0.505091,0.977375,0.0207006,12033.9 
136,-4.01,43.2127,136,9045.11,0.00691691,28.3807,8.75557,120.121,0.00263372,-52.5002,500,-1.32356,-3.35002,-7.82087,-6.06894,-6.67742,-752.145,5721,26.0417,6371.49,8093.64,3.41249,1.38604,1.65124,-1.33289,-1.94137,0.480008,6320.11,80.5063,6970.6,0.516133,0.978194,0.020832,12245.1 
137,-3.975,43.2477,137,8290.33,-0.0997787,27.3666,8.65653,120.056,0.238867,9.27203,1.37905e-10,-6.61417,-0.7736,-14.6861,-6.61097,-9.19167,-958.199,5346.39,13.7381,6232.55,7783.96,-0.580652,5.25992,-2.61902,-0.577446,-3.15815,-0.563273,6109.63,83.1236,6995.79,0.506769,0.976744,0.021419,12056.1 
138,-3.915,43.3077,138,8864.39,-0.0618757,28.4906,8.6091,120.196,0.0912729,-253.903,500,-1.14533,-8.91805,-5.33236,-1.4551,-10.8503,-873.781,5735.23,14.2599,6299.15,8739.02,4.35664,-3.41609,5.67157,4.04687,-5.34832,-0.0679583,6431.23,77.5325,6995.15,0.519607,0.979339,0.0200089,12377.1 
139,-4.025,43.1977,139,8934.64,-0.571012,29.0703,8.9035,119.949,0.510116,-389.353,71.6752,-3.90977,-0.701425,-13.8675,-11.633,-12.0018,-959.558,5958.86,22.4664,6208.01,14891.3,2.13231,5.34065,-1.78331,-5.59089,-5.9597,0.695729,6723.19,91.9503,6972.33,0.531491,0.976625,0.0237173,12649.7 
140,-4.05,43.1727,140,6886.45,-0.00514839,24.0535,8.49077,120.015,-0.0278775,-0.11566,500,-6.57601,-0.244637,-8.26075,-3.78096,-2.49083,-854.373,4842.19,-3.20972,5165.12,6648.56,-1.19625,5.13512,2.49877,1.5988,2.88893,0.771287,5522.73,58.6575,5845.66,0.526399,0.981752,0.0181489,10491.5 
141,-3.985,43.2377,141,5774.03,-0.383797,22.7865,-8.49838,120.068,-0.27539,234.748,500,-7.87258,-5.35739,-9.4824,-8.49072,-12.5227,-1046.15,4340.59,8.49414,5035.18,8408.38,-1.28526,1.22994,3.69225,-1.9034,-5.93542,1.87871,5173.89,84.2484,5868.48,0.509136,0.972294,0.0257641,10162.1 
142,-3.955,43.2677,142,8041.21,-0.236295,26.4909,8.68708,120.127,-2.52765,4360.56,0.674244,-6.18865,-4.03957,-15.8727,-5.00622,-4.82217,-839.302,5286.55,14.2112,5815.23,366293,-0.90379,1.24529,-5.30302,0.278645,0.462695,-0.256586,5955.08,74.9872,6483.76,0.519356,0.978439,0.0208602,11466.3 
143,-3.98,43.2427,143,7287.45,-0.094151,25.4535,8.56291,120.057,0.0238554,128.088,500,-1.94275,-3.81852,-13.1134,-9.21779,-8.70289,-964.168,4980.88,21.8786,5692.13,7194.66,4.12836,2.25259,-0.971199,-3.14668,-2.63178,-1.63404,5748.88,91.6964,6460.12,0.511467,0.972845,0.025481,11240 
144,-4.02,43.2027,144,8871.84,-0.0449454,28.3401,8.82976,120.073,0.00229237,1.66663,500,-3.09711,-5.95146,-6.1395,-7.32095,-12.5633,-789.361,5418.53,24.0781,6691.36,8146.15,1.87328,-0.981062,3.80129,-2.35055,-7.59288,1.72407,6047.29,81.2376,7320.12,0.492876,0.977031,0.0200339,12269.4 
145,-4.055,43.1677,145,8556.11,-0.0134276,27.9061,8.66636,120.165,0.0153453,-33.5182,500,0.0389629,-2.71099,-12.3138,-6.77052,-10.221,-811.8,5506.39,18.5139,6175.22,7889.57,5.15065,2.4007,-2.09045,-1.65884,-5.10933,-0.599102,6153.02,77.2983,6821.84,0.514829,0.978488,0.0204461,11951.6 
146,-3.99,43.2327,146,6028.35,-0.630971,23.0094,8.80069,120.021,-1.06197,1366.35,1.55941,-5.51173,-1.79362,-18.3931,-8.73963,-10.426,-1044.16,4388.04,25.9494,5152.66,53827.6,1.06309,4.7812,-5.24345,-2.16481,-3.85123,0.0317179,5219.75,101.56,5984.38,0.506454,0.967072,0.0303144,10306.5 
147,-4.015,43.2077,147,9384.95,-0.554558,29.4166,9.06771,120.229,-1.98903,816.596,471.288,-2.00712,-0.409457,-9.12406,-2.47395,-7.43407,-820.365,5952.42,16.2822,6494.29,61557.4,3.15851,4.75616,1.20718,2.69167,-2.26845,0.873529,6605.87,75.6868,7147.74,0.520908,0.980343,0.0191327,12681.4 
148,-4.04,43.1827,148,9020.37,-0.513054,29.0464,8.85745,120.006,0.387808,345.609,0.162112,-7.94664,-3.39888,-17.3782,-7.2371,-2.55167,-879.752,5554.56,11.436,6604.48,12738.3,-2.40707,2.14069,-6.29903,-1.69753,2.9879,-0.194118,6255.32,75.141,7305.24,0.50184,0.979411,0.0185954,12464.8 
149,-4.035,43.1877,149,7629.71,-0.226422,26.0462,8.57929,120.037,0.664481,-170.206,500,-1.74318,-4.45774,-16.3516,-4.76091,-5.12762,-839.028,5089.33,-0.641083,5764.89,10956,3.53996,0.825395,-5.78537,0.522226,0.15552,-6.79415,5757.65,60.115,6433.21,0.512891,0.982056,0.0169222,11225.9 
150,-3.925,43.2977,150,8431.75,-0.0332029,27.6687,8.61175,120.103,-0.0275928,54.8464,500,-1.76414,-0.315482,-11.202,-8.23906,-5.17349,-899.044,5290.57,8.34841,6311.46,7805.95,3.89691,5.34556,0.120039,-2.57802,0.487555,0.983493,6006.69,73.4504,7027.58,0.501388,0.979049,0.0188895,11980.1 
151,-3.995,43.2277,151,7178.04,-0.0186544,24.584,8.6167,120.089,0.0181039,-23.4872,496.788,-4.06633,-7.09159,-14.4835,-6.56609,-15.5098,-782.9,4790.94,25.0163,5508.99,6909.72,0.863375,-2.16188,-4.62406,-1.63638,-10.5801,0.745077,5414.55,81.7079,6132.6,0.509497,0.974271,0.0239554,10627.3 
152,-4.03,43.1927,152,7582.61,-0.0151691,25.8521,-8.47409,120.09,-0.00414876,-1.83083,500,-1.12696,-1.52333,-13.9389,-14.0109,-10.8188,-870.953,5057.04,13.0925,5734.44,7131.79,4.3572,3.96083,-2.9706,-8.52679,-5.33461,0.651091,5750.79,76.1603,6428.19,0.512788,0.977349,0.0213589,11214.7 
