cyc,freq,pulsetime,waittime,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,ROIsqsum,c5cwc,c9cwc,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
210,43.288,0.64,0.01,1.62,210,14938.5,-0.0170135,27.0397,13.1332,89.1893,0.234453,172.376,3.03513e-09,-0.921354,0.0852975,1.60188,-0.830754,0.136509,18.4629,7402.25,17.8572,8927.94,12875.9,-1.03761,-0.0309587,1.36937,-0.94701,0.0202531,3.18766,7377.79,17.3777,8903.48,0.484971,0.995895,0.00358251,15212.9,5254.34,54310.7,79075.4,-0.00137455,0.568469,13.4889,11.6866,90.2249,70.4038,0.678653,12.7236,12.7279,88.6537,121.767,1.57114,-51.3636 
211,43.278,0.64,0.01,1.62,211,14968.8,-0.349764,26.8977,13.5628,89.1472,-0.422738,103.582,420.454,-1.57481,-1.45068,-1.07407,-0.0634545,-1.06111,19.9736,7402.17,22.628,8890.01,13301.2,-1.70058,-1.57645,-1.3256,-0.189223,-1.18688,0.77828,7375.71,22.1092,8863.55,0.486023,0.994782,0.00457392,15175.6,5131.16,53707.5,76330.7,-0.00122656,0.562853,13.4597,11.7984,90.1154,70.7495,0.661582,12.9728,12.6692,88.7499,122.349,1.36545,-51.5995 
212,43.213,0.64,0.01,1.62,212,14015.6,-0.327437,25.2902,13.5061,89.7787,0.0856972,461.965,10.0388,-1.67329,-0.362704,-0.103005,-0.45666,0.0842995,-17.4015,6781.35,23.789,8543.69,12408,-1.56371,-0.253132,0.11614,-0.347088,0.193872,1.06265,6804.4,24.241,8566.74,0.474401,0.993804,0.0051855,14343.1,4590.15,45364.8,70722,-0.00110024,0.523972,13.3448,11.5791,90.6429,71.2969,0.640424,12.9726,12.5134,89.1602,122.8,1.48263,-51.5028 
213,43.228,0.64,0.01,1.62,213,13312.2,-0.174258,24.0153,13.4549,89.4212,0.0754968,-853.256,500,-0.179407,0.694933,1.43539,1.19055,-1.06328,17.923,6338.15,13.2819,8314.88,12615.8,-0.292263,0.582077,1.20968,1.07769,-1.17614,0.13659,6314.41,12.8164,8291.14,0.463933,0.996461,0.00283943,13610.6,4176.84,38842.8,66459.5,-0.00118764,0.480858,13.4629,11.6601,90.4041,70.5065,0.614476,13.0497,12.7036,88.9843,121.748,1.41971,-51.2417 
214,43.298,0.64,0.01,1.62,214,14898.5,-0.366781,26.9302,13.5614,89.4386,-0.217913,648.916,464.278,-0.20732,1.16341,-3.37343,-0.0490935,0.719224,-2.92459,7567.78,24.6263,8725.85,16492.1,-0.188904,1.18182,-3.3366,-0.0306782,0.73764,-1.03859,7571.66,24.7022,8729.72,0.496378,0.994323,0.00518552,15253.8,5100.99,56019.8,73451.3,-0.00137076,0.574369,13.468,11.8235,90.4363,70.152,0.644545,13.0645,12.7686,88.797,121.261,1.63938,-51.1088 
215,43.223,0.64,0.01,1.62,215,13576.4,-0.00560421,24.4656,13.2693,89.645,0.0153005,48.1423,500,1.25421,0.884172,-2.3898,0.113561,-0.663877,-21.6325,6766.9,19.8056,8105.26,10592.1,1.39042,1.02039,-2.11737,0.249776,-0.527662,137.162,6795.55,20.3675,8133.91,0.487018,0.994782,0.00459149,13953.4,4274.29,44904,62804.4,-0.00125067,0.511996,13.5463,11.8024,90.5704,70.4621,0.594134,13.0267,12.8541,89.0883,121.723,1.48212,-51.2607 
216,43.258,0.64,0.01,1.62,216,14809.3,-0.00393047,26.8685,13.0331,89.5865,-0.0470191,83.6256,5.67401e-12,2.21243,-0.22936,0.554977,-0.475535,-2.00572,-32.3017,7205.25,19.4383,8980.99,11527.5,2.41583,-0.0259644,0.961767,-0.272139,-1.80232,0.246955,7248.04,20.2773,9023.78,0.477191,0.995128,0.00412232,15189,5251.79,51855.1,81190.9,-0.00131917,0.558645,13.3148,11.6933,90.4705,71.4557,0.694094,12.7889,12.4252,89.0929,123.296,1.37761,-51.84 
217,43.243,0.64,0.01,1.62,217,14047.1,-0.3147,25.8162,13.2015,89.5047,0.856905,-468.871,488.999,-0.807631,-1.27723,1.28861,-0.0298929,-0.664349,-53.9256,6777.73,12.2825,8638.48,24173.7,-0.468076,-0.937675,1.96772,0.309662,-0.324793,-2.59835,6849.16,13.6832,8709.92,0.471904,0.996516,0.00288558,14513.9,4724.19,45718.1,73741.4,-0.00134574,0.521434,13.4172,11.7464,90.4901,71.2818,0.656085,12.7564,12.6736,89.0117,122.715,1.47832,-51.4336 
218,43,0.64,0.01,0,218,15799.9,-0.0194946,28.95,12.9831,89.2947,0.00245867,3.80651,1.05628e-11,0.886053,0.79951,-4.03227,0.561747,0.92885,-30.5547,8085.52,22.8301,9202.58,12235.8,1.07845,0.991904,-3.64748,0.754141,1.12124,13.2294,8125.99,23.6237,9243.05,0.499757,0.994938,0.00468606,16259.9,5888.77,65074.6,84265.7,-0.00146372,0.624019,13.3849,11.7269,90.1556,71.4954,0.703238,12.7817,12.5929,88.7441,123.316,1.41141,-51.821 
219,43.218,0.64,0.01,1.62,219,14250.7,-0.00428249,25.5383,13.2613,89.6983,-0.0142004,-7.39897,500,-0.481075,0.705442,1.78667,-0.774016,0.753192,-57.1202,6973.79,20.5997,8643.05,11028.3,-0.121404,1.06511,2.50601,-0.414345,1.11286,0.395885,7049.46,22.0834,8718.71,0.478841,0.994548,0.00464414,14721.9,4723.54,48037.9,71260.6,-0.00124388,0.538143,13.3725,11.6073,90.6811,71.1671,0.633661,13.0214,12.8462,89.0612,122.666,1.61988,-51.4988 
220,43.198,0.64,0.01,1.62,220,16054.7,-0.340249,29.0814,13.3184,89.3717,-0.125112,1512.16,7.50862,0.502001,0.0222687,0.109044,-0.458671,-0.13931,-24.7892,7899.06,24.366,9478.66,18767.2,0.658092,0.17836,0.421226,-0.30258,0.0167806,0.566586,7931.9,25.0099,9511.5,0.486559,0.994512,0.00482035,16302,5848.51,61632,86915.1,-0.00124362,0.607771,13.2619,11.7778,90.2689,71.4517,0.70212,12.9549,12.8298,88.9043,123.02,1.36465,-51.5687 
221,43.2405,0.64,0.01,1.62,221,13931.2,-0.108676,24.7276,13.5102,89.3195,0.0290628,42.7844,1.01559e-12,0.155182,0.253351,1.59322,-0.953779,-0.623357,-34.1252,6594.43,22.3824,8689.55,10915.7,0.370059,0.468228,2.02298,-0.738902,-0.40848,-0.180348,6639.63,23.2687,8734.76,0.46346,0.993904,0.00488327,14326.2,4348.54,40231.1,69539.9,-0.00125265,0.475606,13.7589,12.0824,90.2136,71.4855,0.6152,13.2445,13.089,88.877,123.24,1.33655,-51.7548 
222,43.268,0.64,0.01,1.62,222,15389.7,-0.0549357,27.6128,13.2673,89.4513,0.0663889,-44.9564,500,1.02287,0.00792562,-0.536004,-0.431442,0.681197,-3.38468,7757.73,23.5142,8988.79,12023,1.04418,0.029238,-0.493379,-0.410129,0.70251,1.56553,7762.21,23.6021,8993.28,0.495156,0.994707,0.00481119,15676.3,5416.78,59204.3,78267.2,-0.00133561,0.589638,13.5559,11.7777,90.4844,71.729,0.668679,12.9963,12.7084,88.9823,123.512,1.50211,-51.7827 
223,43,0.64,0.01,0,223,15086.7,-0.366788,27.2521,13.5513,89.5562,0.092709,32.5079,397.267,-0.118468,-0.620131,-2.71633,0.502584,-2.74622,-15.5591,7483.71,21.6299,8996.22,12120,-0.0204962,-0.522159,-2.52038,0.600555,-2.64825,0.506845,7504.32,22.0341,9016.83,0.486059,0.994888,0.00448131,15439.1,5259.25,54595.1,78606.4,-0.00131377,0.568137,13.4575,11.7741,90.6563,71.1505,0.670378,12.9634,12.7249,88.9899,122.513,1.66637,-51.3628 
224,43,0.64,0.01,0,224,14672.7,-0.0576264,26.7527,13.0465,89.5512,-0.0588655,-10.8997,0.443643,0.106575,1.65869,3.74177,0.780959,-0.797946,-12.3796,7239.18,20.7552,8721.47,11382.9,0.184526,1.73664,3.89768,0.85891,-0.719995,0.345782,7255.58,21.0768,8737.87,0.485488,0.994942,0.00442372,14944.9,5187.17,54203.5,77173,-0.00130038,0.573448,13.3525,11.5403,90.4348,70.8736,0.680114,12.6903,12.3985,89.0148,122.32,1.42004,-51.4462 
225,43,0.64,0.01,0,225,14407,-0.158553,26.175,13.2216,89.1627,0.0251416,79.658,1.61822e-05,-1.7769,-0.475828,0.725821,2.91149,1.06176,-10.3943,7357.58,17.2848,8409.99,11331.1,-1.71145,-0.410377,0.856721,2.97694,1.12721,0.698236,7371.34,17.5548,8423.76,0.498594,0.99585,0.00382419,14784.3,4964.1,54517.1,70916.7,-0.00127986,0.576559,13.2834,11.5587,89.9977,71.5046,0.646312,12.7969,12.4954,88.6549,123.109,1.34278,-51.6044 
226,43.188,0.64,0.01,1.62,226,14701.3,-0.347794,26.6952,13.4397,89.4112,-0.143026,387.849,438.68,-0.953341,-1.47439,3.77256,0.304012,0.84002,7.63728,7316.7,19.6978,8703.66,13485.1,-1.00143,-1.52248,3.67638,0.255922,0.79193,-0.670839,7306.58,19.4994,8693.54,0.488509,0.995351,0.0041148,14956.9,4995.64,53224,73188,-0.00122812,0.564865,13.4514,11.6118,90.2882,71.1494,0.64725,12.9012,12.7696,88.8295,122.654,1.45868,-51.5041 
227,43.2305,0.64,0.01,1.62,227,13429.3,-0.0553974,24.2166,13.1821,89.2503,-0.0665689,-30.5949,500,0.685947,0.567259,0.452761,-1.00373,0.710415,2.9138,6378.71,14.2177,8305.8,10458.2,0.6676,0.548912,0.416066,-1.02208,0.692068,0.68058,6374.85,14.142,8301.94,0.465979,0.996133,0.00312814,13680.6,4151.91,38863.3,65759.1,-0.0011466,0.474373,13.4957,11.9404,90.1632,71.5107,0.60797,12.8804,13.0064,88.7768,123.174,1.38648,-51.6633 
228,43,0.64,0.01,0,228,15016.2,-0.00904939,27.6006,12.8417,89.4007,-0.00465744,45.3703,3.93311e-11,-1.54041,-1.30381,1.03632,0.217046,-1.15275,-82.2296,7697.68,19.9283,8811.45,11545,-1.02263,-0.786031,2.07187,0.734824,-0.634972,-4.7067,7806.61,22.0641,8920.37,0.498616,0.995078,0.0045357,15656.5,5512.31,60429.2,79405.1,-0.00137741,0.611978,13.0973,11.5531,90.1506,71.2789,0.694266,12.6302,12.3055,88.9048,122.943,1.24574,-51.6642 
229,43,0.64,0.01,0,229,16208.1,-0.31155,29.4697,13.2159,89.3656,-0.762798,662.547,3.61887e-06,-0.908791,2.37545,1.10625,1.15313,0.232897,-26.0944,8186.17,24.7041,9398.35,29130.6,-0.744482,2.53976,1.43487,1.31744,0.397206,0.709822,8220.74,25.3819,9432.92,0.497572,0.994626,0.00493225,16521.7,5973.88,65439.5,86424.3,-0.00139273,0.620284,13.3143,11.9929,90.3156,72.1979,0.701588,12.9349,12.8099,88.8014,124.293,1.51416,-52.0954 
230,43,0.64,0.01,0,230,14141.4,-0.0901926,25.8156,13.0848,89.3158,0.671451,-461.247,4.65864e-07,-0.496299,2.34512,-1.45572,0.518032,-0.141371,-40.9685,6972.98,19.5365,8581.16,21078.2,-0.238331,2.60309,-0.939784,0.776,0.116597,1.4055,7027.25,20.6006,8635.43,0.480449,0.994896,0.00437528,14626.4,4800.6,48774.5,72657.7,-0.00130899,0.54447,13.2274,11.6608,90.2308,71.994,0.652779,12.663,12.7004,88.8248,123.869,1.40602,-51.8753 
231,43,0.64,0.01,0,231,15478.3,-0.339888,27.9702,13.3983,89.4755,-0.958353,854.235,52.1994,1.98755,1.64795,-2.64328,-0.826039,-0.544006,-35.3748,7413.78,18.9741,9360.55,38849.6,2.2103,1.87069,-2.19779,-0.603293,-0.32126,3.29259,7460.64,19.8929,9407.41,0.474018,0.995356,0.0038802,15739.2,5473.84,54481.9,84272.8,-0.00123235,0.569625,13.3588,11.782,90.4961,71.7748,0.692425,13.0583,12.6938,88.8659,123.494,1.6302,-51.7197 
