cyc,state,freq,VVA,sweepfreq,Blackmantime,dimerswitchtime,squaretime,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
105,97,43.248,4.5,48.55,-0.2,0.19,0.01,105,23220.5,-0.0439787,37.7874,13.4799,114.515,-0.00230505,-31.0255,330.815,0.442402,-2.27836,0.831546,-1.17769,2.62755,-155.778,11647.3,77.7511,10989.3,16584,1.42329,-1.29746,2.79333,-0.196803,3.60844,0.558771,11771.4,89.0313,11113.4,0.483831,0.986937,0.0145428,24329.5,7.33328e-05,0.946705,13.6788,11.288,114.094,90.8803,0.824435,13.1831,12.6394,113.654,141.24,0.439908,-50.3597 
106,97,43.248,0,48.55,-0.2,0.19,0.01,106,24353,-0.0388597,40.16,13.2055,114.462,-0.0119899,26.3908,1.1497e-10,0.71276,-1.74779,0.989683,-1.12693,0.203228,-182.968,11969.8,56.0918,11714.1,17274.3,1.86486,-0.595686,3.29388,0.0251686,1.35533,0.445806,12115.5,69.3409,11859.9,0.474799,0.990084,0.0106555,25517.1,0.000125135,1.00333,13.4299,11.2017,114.008,90.9579,0.907943,13.0207,12.3305,113.748,141.572,0.260226,-50.6145 
107,75,46.2227,0,46.05,0.2,-0.19,-0.01,107,12752.8,-0.0821935,21.3046,13.4399,114.501,0.136466,-76.9788,32.104,-1.35277,1.26428,-0.470514,0.860342,-0.124532,-253.821,327.766,113.456,12225.3,9662.99,0.245476,2.86253,2.72598,2.45859,1.47371,0.720879,529.944,131.836,12427.4,0.0363649,0.696693,0.0191673,14573,-0.000972751,0.0172205,19.942,66.1532,125.649,113,0.930455,12.9058,12.2871,113.635,141.869,12.014,-28.8693 
108,75,47.3227,3.2,46.05,0.2,-0.19,-0.01,108,12329,-0.109679,20.3473,13.7729,114.409,-0.0372805,33.6692,467.743,-0.525886,0.162678,-3.76621,-0.388184,1.73609,-280.126,1435.33,105.191,10802.6,9163.69,1.23799,1.92656,-0.238457,1.37569,3.49997,1.03056,1658.46,125.476,11025.8,0.117475,0.883079,0.0205331,14117.6,-0.000259209,0.0983547,13.4306,13.8071,114.137,93.7876,0.772954,13.6239,12.9577,113.599,142.038,0.537257,-48.2504 
109,97,43.248,4.5,48.55,-0.2,0.19,0.01,109,22594.5,-0.0373502,37.745,13.1149,114.662,0.0191558,-53.9913,237.242,-0.0376777,0.219459,2.02302,2.00926,1.76424,-157.853,11033.2,27.5607,11182,16148.2,0.956282,1.21342,4.01094,3.00322,2.7582,0.664134,11159,38.9912,11307.7,0.466186,0.993922,0.00631183,23936.7,-0.000146221,0.954454,13.4364,10.824,114.331,91.1623,0.888481,13.032,12.101,113.865,141.856,0.466309,-50.6939 
110,97,43.248,0,48.55,-0.2,0.19,0.01,110,23137.9,0.00356446,38.2429,-13.1487,114.44,0.00278738,22.3246,500,-1.15268,1.26328,0.624892,2.64561,-0.370364,-170.908,11771.7,41.2387,10893.2,16371.3,-0.0765167,2.33944,2.77721,3.72177,0.705796,0.706665,11907.8,53.6145,11029.3,0.488607,0.992182,0.00887519,24370.9,-3.31481e-06,1.00094,13.3919,11.0006,113.992,90.9113,0.835245,13.2007,12.3479,113.705,141.567,0.286827,-50.6554 
111,75,46.2227,0,46.05,0.2,-0.19,-0.01,111,12577.6,-0.0933794,21.6266,13.1224,114.49,0.0297283,-67.5162,30.9449,-3.15418,-1.61263,1.80493,-3.28907,-0.668772,-237.665,185.236,62.0949,12417.2,9303.74,-1.65767,-0.116112,4.79796,-1.79256,0.827743,-1.32983,374.545,79.3048,12606.5,0.0256188,0.72964,0.0114555,14619.9,-0.000393456,0.030688,-13.9213,-10.2932,119.996,109.335,0.97223,13.0667,12.2171,113.705,141.75,6.29179,-32.415 
112,75,47.3227,3.2,46.05,0.2,-0.19,-0.01,112,12313.5,-0.119359,20.7629,13.5339,114.398,0.0897707,-51.7913,12.4922,-2.40802,0.000613934,-0.840136,0.853402,-0.335758,-240.913,1403.41,74.2565,10947,9298.94,-0.891062,1.51758,2.19379,2.37036,1.1812,0.655707,1595.31,91.7015,11138.9,0.112486,0.908601,0.0149387,14182.3,-0.000445648,0.100277,13.0874,13.8714,114.332,93.752,0.803434,13.5477,12.7597,113.604,141.838,0.727995,-48.0857 
113,97,43.248,4.5,48.55,-0.2,0.19,0.01,113,22545.4,-0.0599822,36.5959,13.5677,114.591,-0.00503737,-23.2763,163.53,0.30374,-1.37571,0.379955,-0.028728,3.10818,-184.026,11425,65.2922,10655.4,16167.3,1.4625,-0.216947,2.69748,1.13003,4.26694,0.711191,11571.6,78.618,10801.9,0.486655,0.98825,0.0132297,23777.7,-0.000130442,0.915198,13.8472,11.3897,114.171,91.2496,0.797658,13.3218,12.5882,113.706,141.976,0.465163,-50.7261 
114,97,43.248,0,48.55,-0.2,0.19,0.01,114,25476.4,-0.013779,41.6543,13.3227,114.344,-0.0122739,-21.44,185.794,-3.03016,-0.44836,1.62483,2.69619,0.803611,-126.595,12369.8,59.1095,12479.9,18073.9,-2.23303,0.348774,3.21909,3.49332,1.60074,0.499278,12470.7,68.2765,12580.8,0.467294,0.99051,0.00989824,26686.9,0.00011008,1.03712,13.4981,11.0938,113.832,91.8267,0.967524,13.0613,12.2956,113.54,142.516,0.292792,-50.6892 
115,75,46.2227,0,46.05,0.2,-0.19,-0.01,115,13534.3,-0.0592384,22.4408,13.6311,114.194,-0.107295,-543.962,274.585,-1.77603,0.274615,0.649941,0.445511,-0.557476,-247.596,228.356,92.6026,13161.9,11857.8,-0.216984,1.83366,3.76803,2.00456,1.00157,0.550935,425.575,110.532,13359.2,0.0274186,0.687514,0.0150125,15521.4,-0.00025638,0.0267261,-14.9883,11.457,120.06,106.425,0.972262,13.4107,12.6419,113.384,141.517,6.67677,-35.0919 
116,75,47.3227,3.2,46.05,0.2,-0.19,-0.01,116,12192.6,-0.0941029,20.3876,13.5138,114.263,-0.00821542,-1.32184,10.8056,1.1351,-0.418252,-0.272108,0.694227,1.22843,-229.068,1329.77,96.0725,10764.6,8969.22,2.57748,1.02413,2.61266,2.13661,2.67082,0.762953,1512.24,112.66,10947,0.108932,0.884664,0.0186051,13882.4,-0.000209549,0.0881923,13.6557,14.2339,114.788,93.494,0.794404,13.3642,12.7337,113.539,141.451,1.24929,-47.9569 
117,97,43.248,4.5,48.55,-0.2,0.19,0.01,117,22502.9,-0.0304221,37.0045,-13.3024,114.373,-0.018746,-10.9419,205.093,-0.855009,0.405013,-0.479865,1.77973,2.71905,-104.784,10996.2,53.0934,10944.7,16031,-0.195211,1.06481,0.839731,2.43952,3.37885,0.888448,11079.7,60.6811,11028.1,0.470646,0.990507,0.0100343,23541.5,7.82074e-05,0.921858,13.4367,11.1666,114.057,91.5108,0.844497,13.1303,12.2984,113.484,142.419,0.573224,-50.9077 
118,97,43.248,0,48.55,-0.2,0.19,0.01,118,24356,-0.018383,40.5188,13.1083,114.408,-0.0501488,20.7761,474.668,-1.09328,1.7112,1.67812,-0.704947,3.0252,-164.085,12007.9,56.9208,11851.8,17324,-0.060078,2.7444,3.74452,0.328251,4.0584,0.653782,12138.6,68.8026,11982.4,0.47271,0.990178,0.0104666,25678.8,4.59177e-05,1.04948,13.1989,10.8946,113.997,91.6169,0.951037,12.9793,11.9035,113.519,142.067,0.477512,-50.4499 
119,75,46.2227,0,46.05,0.2,-0.19,-0.01,119,12857.6,-0.109229,21.675,13.4602,114.298,-0.0220548,93.2182,2.57609,-1.82643,1.94786,-1.19485,1.07197,-0.00244702,-207.215,244.917,83.7997,12460.3,9564.33,-0.521659,3.25263,1.4147,2.37674,1.30233,0.819201,409.971,98.8046,12625.3,0.0279337,0.703355,0.0142113,14676.6,-0.00129724,0.0138765,22.5642,77.4957,129.498,113,0.919905,13.0932,12.6605,113.453,141.662,16.0449,-28.6617 
120,75,47.3227,3.2,46.05,0.2,-0.19,-0.01,120,12528.5,-0.0930478,20.603,13.7208,114.293,0.028895,9.02776,54.5429,-1.23063,-0.470722,1.2421,-2.16065,0.596278,-192.274,1388.06,89.1797,10993.4,9210.99,-0.0199299,0.739974,3.66349,-0.949951,1.80697,0.300935,1541.22,103.103,11146.5,0.109022,0.895199,0.0167536,14136.8,-0.000273495,0.0922231,13.932,13.8312,114.167,93.9226,0.776294,13.6776,13.1443,113.542,141.692,0.625429,-47.7694 
121,97,43.248,4.5,48.55,-0.2,0.19,0.01,121,22873.6,-0.0177616,37.6346,13.2554,114.518,-0.011731,24.2245,429.86,3.38047,1.65267,-1.23542,-0.760157,2.00207,-120.711,11233.8,49.2089,11097.7,16248.9,4.14056,2.41276,0.284753,-7.22118e-05,2.76216,0.970339,11329.9,57.9498,11193.8,0.472495,0.991129,0.00944639,23979,-3.35886e-06,0.936312,13.5491,11.1654,114.095,90.9932,0.866072,13.0417,12.2813,113.694,141.758,0.401609,-50.7645 
122,97,43.248,0,48.55,-0.2,0.19,0.01,122,23579,-0.00596462,38.3948,13.3423,114.398,-0.0571129,14.995,500,-0.962186,2.32858,3.62303,0.972851,-0.646565,-113.12,11869.3,66.1346,11029.4,16704.1,-0.249901,3.04087,5.0476,1.68514,0.06572,0.473628,11959.4,74.3259,11119.5,0.487651,0.989241,0.0121633,24524.5,5.41146e-05,0.967352,13.5851,11.4023,113.961,91.2211,0.824193,13.1764,12.7411,113.607,141.694,0.354219,-50.4724 
123,75,46.2227,0,46.05,0.2,-0.19,-0.01,123,12929.4,-0.109003,21.898,13.3607,114.322,0.00186847,73.4647,2.36207,-3.71565,-1.26013,3.184,0.303781,-0.561679,-185.432,193.17,67.688,12598.6,9528.67,-2.54803,-0.0925093,5.51924,1.4714,0.605939,-0.113639,340.874,81.1156,12746.3,0.0231192,0.705997,0.0115871,14744.2,-0.00147446,0.0136591,-21.6983,89.7119,132.217,113,0.962817,12.9293,12.4246,113.39,141.96,18.8262,-28.9605 
124,75,47.3227,3.2,46.05,0.2,-0.19,-0.01,124,12116.9,-0.112598,19.6948,14.0121,114.488,0.133873,-46.7992,370.84,-2.2891,-1.90932,0.0619291,-1.07609,1.1382,-211.218,1247.51,93.4484,10774.4,9187.55,-0.959122,-0.579335,2.72189,0.253897,2.46818,0.303064,1415.75,108.743,10942.6,0.102733,0.88151,0.017977,13780.9,-0.00029954,0.078396,14.3066,14.6451,114.972,93.8508,0.76056,13.8774,12.9068,113.648,141.118,1.32413,-47.2675 
125,97,43.248,4.5,48.55,-0.2,0.19,0.01,125,20678.7,0.0235043,34.4573,12.9582,114.535,-0.0103403,-54.8993,1.45965,0.176661,1.82982,2.62993,0.541161,1.31359,-79.0174,10074.6,40.3864,9999.53,14553.7,0.674212,2.32738,3.62503,1.03871,1.81114,0.61747,10137.5,46.1083,10062.5,0.471334,0.992103,0.00837025,21508.1,0.000160518,0.881831,13.1568,10.8964,114.145,91.2111,0.799678,12.9543,12.0442,113.701,141.757,0.443579,-50.5455 
