cyc,state,freq,VVA,sweepfreq,Blackmantime,dimerswitchtime,squaretime,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
50,97,43.248,4,48.5,-0.2,0.19,0.01,50,7707.1,-0.026811,19.1034,9.10021,114.291,0.00301478,25.7627,500,-0.223199,-0.480189,-0.00237238,-2.63767,1.82837,-13.2714,3930.44,-25.2915,4296.21,5661.75,-0.139632,-0.396623,0.164761,-2.5541,1.91193,1.16254,3941.01,-24.3305,4306.79,0.447452,1.01092,-0.0105161,8807.68,-0.000397812,0.646551,9.14473,8.29286,113.992,88.943,0.594671,9.16991,9.34191,113.678,138.671,0.314434,-49.7279 
51,97,43.248,0,48.5,-0.2,0.19,0.01,51,8741.14,-0.0631376,21.3815,-9.21499,114.285,0.00289171,20.6748,497.046,-2.53728,-1.35023,-1.81064,0.126722,1.48357,-6.19532,4408.53,-21.3435,4798.32,6415.94,-2.49827,-1.31122,-1.73262,0.165732,1.52258,0.550413,4413.47,-20.8949,4803.26,0.448471,1.00835,-0.00807817,9841.15,-0.000377742,0.751064,9.0892,8.10892,113.88,89.7475,0.673394,9.24971,9.15302,113.58,139.265,0.299955,-49.5177 
52,95,43.248,0,40,-0.2,0.19,0.01,52,4185.13,-0.00232178,10.4934,9.2228,114.354,0.0189528,2.42701,4.99013e-12,-0.852798,-0.0246534,-0.52126,0.0719401,-2.36136,-42.1712,-20.0368,-0.977297,4685.39,3151.97,-0.587257,0.240887,0.00982116,0.337481,-2.09582,1.00469,13.5541,2.07642,4718.98,0.00253536,0.788587,0.000809896,5346.01,-0.000342996,0.00134125,2605.29,-5.30402,118.586,80.9264,0.660687,9.13262,9.15587,113.853,138.545,4.73252,-57.6188 
53,75,46.2227,0,46.05,0.2,-0.19,-0.01,53,2274.83,-0.115396,-6.98797,8.94376,114.483,-0.49675,335.966,302.208,-2.52913,-1.45544,-0.512749,-3.53229,-2.0372,-17.568,-111.985,-31.4685,3197.1,7467.4,-2.41851,-1.34482,-0.291506,-3.42166,-1.92658,0.968999,-97.9912,-30.1963,3211.1,-0.0277552,0.649659,-0.0176281,3530.55,-0.000589255,-0.00730917,-14.195,-17.4933,109.268,70.0045,0.450563,9.06482,9.27327,113.959,138.374,-4.69109,-68.3693 
54,75,47.3227,2.5,46.05,0.2,-0.19,-0.01,54,3040.78,0.00249987,-7.75405,-9.54766,114.29,-0.00570587,4.10079,499.871,-3.71632,-0.747785,1.14727,-1.65899,-0.442735,-28.5152,459.316,-24.4858,3217.04,2410.78,-3.53676,-0.568232,1.50638,-1.47944,-0.263182,1.34699,482.03,-22.4209,3239.75,0.116349,1.08861,-0.012913,4142.95,-0.000488479,0.0729112,9.22222,9.34967,113.826,89.7003,0.40127,9.58503,9.81754,113.784,138.127,0.0416428,-48.4263 
55,7,43.248,4,46.05,-0.2,0.19,0.01,55,2544.19,-0.0102837,-6.89707,9.40287,114.454,-0.00125615,18.5738,499.997,-1.251,-0.230497,-4.76189,-1.40514,-0.247132,-45.9878,-56.8683,-16.1672,3226.61,2111.92,-0.961424,0.0590764,-4.18274,-1.11556,0.0424412,0.320786,-20.2373,-12.8371,3263.25,-0.00551842,0.473916,-0.00729948,3667.23,-0.000394158,-0.0146878,-13.9085,9.24347,90,112.164,0.44835,9.25688,9.28604,113.683,138.257,-23.6828,-26.0927 
56,97,43.248,4,48.5,-0.2,0.19,0.01,56,7672.01,-0.024984,18.9298,9.17185,114.425,0.00320652,32.2593,500,-0.733389,-2.29656,0.532651,-0.223509,0.841673,-33.4411,3921.21,-38.291,4307.32,5655.32,-0.52282,-2.086,0.95379,-0.0129397,1.05224,2.54906,3947.85,-35.8695,4333.96,0.446325,1.01616,-0.015482,8845.22,-0.000502141,0.645577,9.18228,8.31377,114.023,90.202,0.598809,9.46319,9.12525,113.811,139.713,0.212699,-49.5107 
57,97,43.248,0,48.5,-0.2,0.19,0.01,57,8499.58,-0.0133796,20.5274,9.19678,114.468,0.0417883,17.9283,500,0.378937,-1.89411,-1.63311,-3.39558,-1.1773,2.43085,4414.77,-21.0658,4532.02,6170,0.363631,-1.90942,-1.66372,-3.41088,-1.1926,0.787057,4412.83,-21.2419,4530.08,0.462958,1.0085,-0.00871302,9531.83,-0.000303213,0.7167,9.13075,8.35502,114.065,90.346,0.606475,9.51714,9.30318,113.884,139.527,0.181487,-49.1812 
58,95,43.248,0,40,-0.2,0.19,0.01,58,3827.83,-0.10038,10.4384,9.1251,114.45,0.542732,-244.492,50.4448,-1.98407,-0.543769,-2.83777,-1.44653,-3.01577,-42.8366,-108.042,-9.20645,4707.84,7420.35,-1.71434,-0.274038,-2.29831,-1.1768,-2.74604,0.720044,-73.9213,-6.10455,4741.96,-0.0139884,0.87373,-0.00237707,5284.49,-0.000355935,-0.0051617,7.79406,5866.56,107.3,71.4781,0.670239,9.1071,9.30176,113.727,138.954,-6.42682,-67.4757 
59,75,46.2227,0,46.05,0.2,-0.19,-0.01,59,2620.12,-0.00202304,-7.50743,9.07787,114.812,0.0102492,-4.95692,500,-0.809528,-3.23742,-4.08809,-5.0526,-3.07448,-23.7944,-72.6104,-20.4588,3483.3,2220.21,-0.659701,-3.08759,-3.78843,-4.90277,-2.92466,0.753408,-53.6573,-18.7357,3502.26,-0.0137446,0.620711,-0.00995264,3903.89,-0.00070308,0.00120937,2437.28,-5.46461,90.1867,81.6217,0.478486,9.15265,9.39,114.386,138.312,-24.1993,-56.6901 
60,75,47.3227,2.5,46.05,0.2,-0.19,-0.01,60,2541.52,-0.145841,-7.42409,9.66374,114.66,-0.124028,-148.258,458.438,0.983628,0.465809,-4.42616,-3.89954,-2.5397,-9.33135,470.763,-17.9912,2983.04,2934.11,1.04238,0.524566,-4.30865,-3.84078,-2.48094,0.524611,478.196,-17.3155,2990.47,0.123967,1.06765,-0.0107812,3857.43,-0.000793629,0.0851824,8.68564,8.50396,114.367,89.7429,0.381679,9.6483,9.74142,113.983,138.524,0.384123,-48.7807 
61,7,43.248,4,46.05,-0.2,0.19,0.01,61,2324.54,-0.101265,-6.5102,9.51987,114.656,0.0762768,4.97576,353.845,-1.62122,-1.92622,-1.67077,-3.97331,-1.50397,-36.4825,-49.1172,-13.1121,3078.36,2029.89,-1.39149,-1.6965,-1.21133,-3.74359,-1.27425,0.869989,-20.0576,-10.4703,3107.42,-0.00574498,0.522597,-0.00624565,3491.33,-0.000577025,0.00754933,-17.4138,-5.24253,121.456,101.537,0.421346,9.16624,9.27188,113.819,138.357,7.63662,-36.8207 
62,97,43.248,4,48.5,-0.2,0.19,0.01,62,8121.6,-0.00720233,20.0329,8.95498,114.421,0.0162811,-1.6778,500,-2.5055,-0.430858,3.29236,-1.96643,-1.50504,52.8499,3914.51,-32.8188,4588.39,5840.78,-2.83828,-0.76364,2.6268,-2.29921,-1.83782,1.51383,3872.42,-36.6458,4546.29,0.429804,1.01684,-0.0150723,9009.72,-0.000226072,0.663671,8.88773,8.17921,114.094,89.4497,0.649891,9.1654,9.13689,113.785,139.033,0.308606,-49.5833 
63,97,43.248,0,48.5,-0.2,0.19,0.01,63,9555.16,-0.0209781,22.2616,9.43022,114.472,-0.00379095,20.1666,473.543,-0.138981,-1.50465,-0.162755,-0.0312141,-0.731936,3.23333,4831.1,-8.16485,5006.07,6836.45,-0.15934,-1.52501,-0.203473,-0.0515735,-0.752295,0.924407,4828.52,-8.39899,5003.49,0.460629,1.00305,-0.0031018,10482.5,-9.37386e-05,0.770259,9.29582,8.26272,114.126,89.0492,0.668889,9.39593,9.42549,113.724,138.615,0.402108,-49.5659 
64,95,43.248,0,40,-0.2,0.19,0.01,64,4023.53,-0.00429413,10.2946,9.40717,114.54,0.0561226,-13.1866,500,-3.8699,0.49017,-0.816918,-3.79121,-2.99922,-57.5857,-6.76815,-3.97222,4720.75,3176.65,-3.5073,0.852772,-0.0917153,-3.42861,-2.63662,0.989591,39.1009,0.197694,4766.62,0.00720704,0.99123,7.63949e-05,5425.38,-0.000279234,-0.0265647,-9.15939,-8.24112,90,112.403,0.663912,9.05918,9.17625,113.893,138.606,-23.8935,-26.2029 
65,75,46.2227,0,46.05,0.2,-0.19,-0.01,65,2829.67,-0.0255141,-7.83887,8.71795,114.606,0.0700398,-2.05164,500,-1.3236,-2.03677,-2.6526,-1.57552,-1.53515,13.4664,-12.6659,-14.4063,3432.38,2229.33,-1.4084,-2.12156,-2.82219,-1.66031,-1.61994,0.707011,-23.3924,-15.3814,3421.66,-0.00608688,0.464966,-0.00835,3843.08,-0.000440674,0.00106741,9.94758,-0.0376969,116.982,95.4996,0.5,8.95159,9.1148,113.98,137.621,3.0014,-42.1216 
66,75,47.3227,2.5,46.05,0.2,-0.19,-0.01,66,3525.67,-0.0489353,8.26779,10.3333,114.813,-0.106709,-40.201,500,1.14916,-1.91059,-5.01691,-1.51164,-0.462705,-63.9866,504.968,5.05068,3601.04,2920.8,1.55207,-1.50769,-4.2111,-1.10873,-0.0597983,0.210702,555.936,9.68411,3652.01,0.118721,0.970418,0.004861,4682.71,-0.000431509,0.0698913,10.4825,9.1975,114.446,90.241,0.428131,10.0347,9.88321,114.151,138.809,0.295425,-48.5675 
67,7,43.248,4,46.05,-0.2,0.19,0.01,67,2502.33,-0.0702554,-6.7575,9.4698,114.305,-0.250547,-537.901,135.572,0.207197,-2.47076,-2.06389,-2.96149,-1.895,-41.9578,-71.7275,-15.9385,3131.93,6470.35,0.471394,-2.20657,-1.53549,-2.69729,-1.6308,0.797928,-38.3065,-12.9002,3165.36,-0.0108255,0.629194,-0.00756418,3538.54,-0.000306815,-0.0171951,13.7214,-8.67954,90,110.531,0.442759,9.0169,9.26122,113.701,138.733,-23.7012,-28.2021 
68,97,43.248,4,48.5,-0.2,0.19,0.01,68,8229.85,-0.0297871,19.9597,9.12549,114.577,0.00978765,41.6747,105.692,-1.51007,-1.63236,-2.12589,-0.802261,-0.0907299,2.29014,4004.39,-16.5559,4572.43,5942.62,-1.52449,-1.64678,-2.15473,-0.816681,-0.10515,0.655123,4002.57,-16.7217,4570.61,0.436611,1.00736,-0.00678512,9167.36,-0.000211372,0.685051,8.99884,8.02502,114.203,89.8166,0.638014,9.26071,9.19363,113.9,139.1,0.303138,-49.2836 
69,97,43.248,0,48.5,-0.2,0.19,0.01,69,8624.21,-0.0530314,21.3358,9.06199,114.401,0.106153,52.5859,0.100557,-1.46487,0.356098,2.5807,-3.20314,-0.793193,-1.97647,4399.38,-9.96662,4691.44,6475.73,-1.45242,0.368543,2.60559,-3.19069,-0.780748,2.06362,4400.95,-9.8235,4693.01,0.453517,1.00392,-0.00387085,9704.06,-0.000253238,0.749387,8.94247,8.11578,114.062,89.0756,0.670326,9.15412,8.93366,113.747,138.262,0.315336,-49.1867 
70,95,43.248,0,40,-0.2,0.19,0.01,70,3842,-0.0930221,10.1105,9.2978,114.888,0.768692,487.853,54.4248,-1.71935,-1.24225,-4.43494,-2.90165,-2.044,-18.4992,-6.4944,-7.00196,4545.4,15268,-1.60287,-1.12577,-4.20197,-2.78517,-1.92751,0.639108,8.24086,-5.66239,4560.14,0.0015967,-4.93964,-0.00229261,5161.2,-0.00098697,0.00553058,22.2062,-63.1839,134.977,113,0.664146,9.03277,8.85981,114.203,138.317,20.7734,-25.3168 
71,75,46.2227,0,46.05,0.2,-0.19,-0.01,71,2718.61,-0.00498631,-7.18202,9.06355,115.039,0.0407225,-13.5578,491.075,-0.279736,0.932848,-3.60193,-0.582615,-3.82228,-31.4159,-62.2184,-16.5222,3345.35,2137.02,-0.081918,1.13067,-3.20629,-0.384797,-3.62447,0.480072,-37.1945,-14.2473,3370.38,-0.00986243,0.598683,-0.00784806,3771.33,-0.000265099,-0.013389,16.3231,9.41629,90,110.604,0.47525,9.04207,9.0886,114.161,137.393,-24.161,-26.7892 
72,75,47.3227,2.5,46.05,0.2,-0.19,-0.01,72,3185.44,-0.0910411,-8.15736,9.74786,114.527,1.25336,-951.051,313.504,-0.778435,-2.76507,-0.813819,-1.16458,-2.62512,-49.4404,542.659,-18.8777,3366,41392.4,-0.467122,-2.45375,-0.191193,-0.853262,-2.31381,0.969551,582.04,-15.2976,3405.38,0.131382,1.04821,-0.00834411,4430.12,-0.000523941,0.0802092,9.24974,9.20826,114.592,90.246,0.424324,9.60939,9.68247,113.658,138.723,0.933821,-48.4773 
73,7,43.248,4,46.05,-0.2,0.19,0.01,73,2516.11,-0.112246,-7.34538,9.17292,114.453,0.0661196,-96.9887,108.117,-1.96125,0.191735,1.56453,-1.71277,-2.07964,-23.0613,-47.7958,-7.06925,3284.15,2402.15,-1.81604,0.336946,1.85496,-1.56756,-1.93443,1.59337,-29.4266,-5.39933,3302.52,-0.00794795,0.756946,-0.00302078,3702.42,-0.000971407,0.00424142,-21.9273,63.108,134.994,113,0.436694,9.11473,9.68236,113.896,138.914,21.0979,-25.9141 
74,97,43.248,4,48.5,-0.2,0.19,0.01,74,7865.63,-0.0730295,19.7319,9.07844,114.457,0.0613652,-124.541,126.669,-2.30143,0.507358,0.192284,-2.59592,-0.648134,-20.6257,3964.05,-17.5015,4430.47,6080.22,-2.17155,0.637232,0.452032,-2.46604,-0.51826,1.11116,3980.48,-16.008,4446.9,0.442007,1.00709,-0.00667549,9005.47,-0.000436963,0.664035,8.9764,8.32892,114.102,90.2353,0.61352,9.17131,9.38629,113.72,139.363,0.382543,-49.1274 
75,97,43.248,0,48.5,-0.2,0.19,0.01,75,8155.81,-0.0253742,19.9597,9.13208,114.639,0.0105509,-33.4239,500,1.0562,-0.544162,-2.44027,-0.609243,-1.67839,-25.3881,4402.93,-18.8983,4213.34,5945.08,1.21606,-0.3843,-2.12054,-0.449381,-1.51853,0.348866,4423.16,-17.0599,4233.56,0.480408,1.0068,-0.00747863,9207.08,-0.000287927,0.730873,9.10947,8.13612,114.303,87.9448,0.604028,9.23865,8.92015,113.879,137.158,0.424019,-49.2131 
76,95,43.248,0,40,-0.2,0.19,0.01,76,4598.1,-0.0727808,11.5088,9.39782,114.177,0.00533699,58.2959,61.272,-1.37031,-0.715799,-0.824006,-0.895944,0.590405,-18.9136,-25.1258,0.498731,5159.27,3531.02,-1.25122,-0.596705,-0.585819,-0.776851,0.709498,0.765775,-10.0604,1.86831,5174.33,-0.00172358,1.48146,0.000664691,5836.94,-0.000256578,-0.00919835,13.0238,-7.40207,106.803,82.9617,0.70535,9.02353,9.55253,113.668,138.144,-6.86458,-55.1822 
77,75,46.2227,0,46.05,0.2,-0.19,-0.01,77,2777.15,-0.0757013,-7.42615,9.27919,114.239,0.157891,-77.6281,160.335,-0.594584,-0.475138,1.76058,-1.33305,-3.3446,-31.477,-46.9067,-8.16609,3409.2,2642.21,-0.396382,-0.276936,2.15698,-1.13485,-3.1464,1.77102,-21.8341,-5.88676,3434.27,-0.00565813,0.67943,-0.0031676,3858.89,-0.000438413,0.00231795,15.2365,0.0203857,118.259,97.5534,0.473008,8.99278,9.4321,113.763,138.2,4.49594,-40.6463 
78,75,47.3227,2.5,46.05,0.2,-0.19,-0.01,78,3207.97,-0.0122422,-7.90859,9.80887,114.196,0.0367756,-16.0603,499.851,-1.13297,-0.983844,-1.26814,-0.434582,-2.28221,-23.3381,524.104,-10.1418,3315.56,2544.53,-0.986021,-0.83689,-0.974228,-0.287628,-2.13526,0.813367,542.694,-8.45185,3334.15,0.125907,1.02802,-0.00469152,4310.28,-0.000464511,0.0772583,9.90834,9.02426,113.795,90.2,0.40829,9.52091,9.99537,113.481,138.923,0.314786,-48.7226 
79,7,43.248,4,46.05,-0.2,0.19,0.01,79,2239.55,-0.00206188,-6.49946,9.12701,114.526,0.000427945,0.651128,499.986,-2.19137,-2.35024,0.291214,-3.42706,-2.65912,-36.8052,-36.289,-4.515,3043.25,1931.09,-1.95962,-2.11849,0.754719,-3.1953,-2.42737,1.08436,-6.97231,-1.84985,3072.57,-0.00201219,0.682921,-0.00111028,3465.03,-0.000497171,-0.0145178,11.003,-9.35451,90,112.651,0.416894,9.21972,9.32499,113.918,138.161,-23.9183,-25.5099 
80,97,43.248,4,48.5,-0.2,0.19,0.01,80,7761.96,-0.101096,19.5281,9.221,114.597,-0.0550618,161.842,491.899,-0.312458,0.245005,-0.466849,-0.551365,-3.28715,-17.21,3804.81,-19.3101,4526.18,6151.92,-0.204091,0.353372,-0.250116,-0.442998,-3.17878,0.932812,3818.52,-18.0639,4539.89,0.426717,1.00835,-0.00738373,8948.59,-0.000576139,0.61751,9.34179,8.424,114.232,89.4879,0.626355,9.31064,9.35002,113.898,139.125,0.334637,-49.6371 
81,97,43.248,0,48.5,-0.2,0.19,0.01,81,9120.22,-0.0518685,22.0789,9.23899,114.585,-0.00523321,-6.42615,0.265506,-1.63126,0.311152,-0.343012,-0.842891,-2.27137,15.302,4697.77,-20.72,4909.58,6641.54,-1.72761,0.214799,-0.535718,-0.939244,-2.36772,0.899969,4685.59,-21.8281,4897.39,0.458488,1.00822,-0.00827839,10219.6,-0.000332972,0.76632,9.19485,8.3253,114.132,89.9842,0.683764,9.2412,9.13621,113.965,139.45,0.167207,-49.4654 
82,95,43.248,0,40,-0.2,0.19,0.01,82,3941.08,-0.0211084,10.3467,9.12679,114.373,0.0316657,-22.9137,500,-3.40753,-2.32893,-3.79815,-2.43142,-1.46487,-27.3145,-23.7616,-15.0439,4643.93,3097.69,-3.23554,-2.15694,-3.45416,-2.25943,-1.29288,0.721415,-2.00459,-13.066,4665.69,-0.000380361,0.0806023,-0.00518547,5270.22,-0.000319325,-0.00818353,9.80276,-15.9046,112.314,71.0787,0.674237,8.85794,9.0429,113.775,137.694,-1.46182,-66.6151 
83,75,46.2227,0,46.05,0.2,-0.19,-0.01,83,2557.44,-0.047905,-7.39022,8.79671,114.82,0.0566428,-75.1207,500,-3.03467,-0.101048,-3.16539,-0.387264,-1.47089,-40.9638,-68.8395,-1.44813,3321.56,2254.79,-2.77673,0.156891,-2.64952,-0.129325,-1.21295,0.599265,-36.2103,1.51816,3354.19,-0.00964573,1.07918,0.000833073,3754.03,-0.000669017,0.00138199,-2502.89,-8.24243,110.146,85.1547,0.472612,8.89914,9.35304,114.149,138.248,-4.00351,-53.0931 
84,75,47.3227,2.5,46.05,0.2,-0.19,-0.01,84,3530.58,-0.00372984,-8.24075,9.81484,114.675,0.0087333,11.1009,2.82318e-12,-3.37981,-1.35851,0.681732,-0.854611,-1.35578,-31.159,557.579,-16.4782,3495.62,2636.12,-3.18361,-1.16231,1.07413,-0.658411,-1.15958,1.21104,582.399,-14.2219,3520.44,0.127705,1.04464,-0.00749755,4560.5,-0.000333071,0.081559,9.98649,8.77295,114.211,89.4166,0.442569,9.59791,9.59246,113.898,138.131,0.313212,-48.7139 
85,7,43.248,4,46.05,-0.2,0.19,0.01,85,2211.88,-0.1244,-6.79846,9.14215,114.694,-0.367395,55.8347,122.334,-0.904637,-2.22304,-6.66917,-5.39696,-3.33671,-24.1293,-97.6829,-20.6261,3151.04,2691.05,-0.752701,-2.0711,-6.3653,-5.24502,-3.18477,0.638723,-78.463,-18.8788,3170.26,-0.0223929,0.703698,-0.0110914,3503.93,-0.000743467,-0.0434034,0.123552,-1.44781,105.44,75.2672,0.450844,9.09911,9.1239,114.014,137.728,-8.57453,-62.4605 
86,97,43.248,4,48.5,-0.2,0.19,0.01,86,7050.4,-0.0573848,18.0982,8.82148,114.379,0.0246823,45.5366,12.7708,-3.10881,-2.39285,2.16916,0.457399,-0.996675,-15.6365,3600.43,-26.0103,3951.89,5233.82,-3.01035,-2.29439,2.36608,0.555858,-0.898216,1.72114,3612.88,-24.878,3964.35,0.446443,1.0122,-0.0116952,8092.6,-0.00043615,0.632652,8.862,8.04282,114.009,88.5167,0.583535,9.0568,8.96237,113.661,137.559,0.347343,-49.0419 
87,97,43.248,0,48.5,-0.2,0.19,0.01,87,8503.52,-0.0115822,21.4035,8.95487,114.643,0.0178904,1.24453,4.08105,-1.12097,-2.40945,2.95988,1.17908,-0.583265,14.3927,4536.11,-30.2912,4490.86,6240.08,-1.21159,-2.50008,2.77863,1.08845,-0.673892,6.35915,4524.64,-31.3335,4479.4,0.471987,1.01227,-0.0130538,9586.37,-0.000389464,0.761493,8.99626,8.20169,114.15,88.766,0.650854,9.1615,8.96088,114.125,137.855,0.0248834,-49.0894 
88,95,43.248,0,40,-0.2,0.19,0.01,88,3761.54,-0.000129109,9.87346,9.20617,114.643,-0.00665358,0.998204,9.01907e-12,-2.55004,-2.54811,0.427502,-1.6869,-1.9408,-34.1295,-39.8757,-9.8613,4488.76,2959.21,-2.33514,-2.33321,0.85731,-1.472,-1.7259,1.12232,-12.6902,-7.38989,4515.94,-0.00249301,0.495276,-0.00302354,5090.33,-0.000261139,-0.00408051,7.86625,7002.67,106.658,70.0674,0.640596,9.11737,9.18625,113.897,137.761,-7.23865,-67.6932 
89,75,46.2227,0,46.05,0.2,-0.19,-0.01,89,2915.41,-0.105118,-8.04749,9.35046,114.643,0.0558014,56.4952,11.6667,-0.254899,-0.00241759,-3.3677,-0.721863,-2.52759,-22.3826,-23.0751,-18.7596,3666.36,2552.19,-0.113961,0.13852,-3.08582,-0.580925,-2.38666,0.488157,-5.24652,-17.1388,3684.19,-0.00126182,0.148882,-0.00864351,4157.89,-0.000568492,0.00807426,-9.70165,14.1627,123.81,106.788,0.524641,8.88113,9.12285,113.962,138.736,9.84792,-31.9478 
90,75,47.3227,2.5,46.05,0.2,-0.19,-0.01,90,3193.66,-0.0138052,-8.49576,9.35812,114.556,0.0102623,0.067681,1.76794e-12,-2.41482,-1.14257,-2.86563,-0.706273,0.216853,3.19287,485.844,-14.9846,3414.3,2588.15,-2.43492,-1.16267,-2.90584,-0.726378,0.196749,0.586831,483.3,-15.2158,3411.76,0.111396,1.05831,-0.00828348,4338.59,-0.000559736,0.0707042,10.0882,9.10222,114.201,89.6331,0.435236,9.41985,9.8582,113.98,138.66,0.221669,-49.0266 
91,7,43.248,4,46.05,-0.2,0.19,0.01,91,2199.06,-4.22396e-05,-6.6256,8.97225,114.357,-0.019477,10.0892,500,-4.23433,-0.288958,-5.72035,-2.31066,-3.54684,1.73307,-79.9067,-41.3452,3059.1,1941.58,-4.24525,-0.299871,-5.74217,-2.32157,-3.55775,0.644813,-81.2872,-41.4707,3057.72,-0.0240927,0.528316,-0.025624,3373.93,-0.000558643,-0.0147813,14.0979,9.5414,90,112.092,0.443158,9.09321,9.10585,113.572,137.96,-23.5718,-25.8681 
92,97,43.248,4,48.5,-0.2,0.19,0.01,92,7404.66,-0.0422257,18.7267,9.07578,114.69,0.01061,182.078,0.485235,-2.48898,-1.27981,2.40151,-2.26513,-2.71848,14.4688,3778.99,-29.9905,4236.73,5595.64,-2.58009,-1.37092,2.21929,-2.35623,-2.80958,1.32175,3767.47,-31.0382,4225.2,0.441055,1.01463,-0.0137177,8541.95,-0.000527218,0.631381,9.1133,8.26295,114.364,90.1873,0.589628,9.21236,9.30057,113.981,139.736,0.383345,-49.5487 
93,97,43.248,0,48.5,-0.2,0.19,0.01,93,8731.6,-0.0113023,21.4332,-9.11057,114.69,-0.074035,75.887,2.98591e-11,1.88306,-1.54126,2.28205,0.23983,-1.55324,0.215567,4651.01,-33.7636,4573.13,6539.55,1.8817,-1.54262,2.27933,0.238473,-1.5546,-0.750253,4650.84,-33.7792,4572.96,0.473692,1.01287,-0.0137948,9818.29,-0.000391895,0.752759,9.13694,8.43178,114.28,89.1335,0.623837,9.28445,9.40162,113.968,138.733,0.311995,-49.5995 
94,95,43.248,0,40,-0.2,0.19,0.01,94,3970.92,-0.00714778,10.3017,9.03671,114.488,0.00760987,1.94666,0.0105195,-3.62623,-0.391676,0.463121,-3.42984,-0.0131342,-19.3325,-37.0403,-8.61115,4602.46,3030.98,-3.5045,-0.269945,0.706585,-3.3081,0.108597,1.11274,-21.6412,-7.21123,4617.86,-0.00416454,0.63166,-0.00288492,5196.55,-0.000510783,0.00912676,-12.4652,-12.3997,125.799,108.295,0.644318,8.94815,9.42588,113.849,138.785,11.9499,-30.4898 
95,75,46.2227,0,46.05,0.2,-0.19,-0.01,95,2513.99,-0.100489,7.484,8.81927,114.684,-0.148589,192.685,198.861,-2.38604,0.643121,-2.8144,-1.81029,-0.33699,-45.6428,-58.4958,-20.8664,3273.26,3080.66,-2.09864,0.930522,-2.2396,-1.52289,-0.0495898,0.550299,-22.1396,-17.5613,3309.61,-0.00595516,0.418741,-0.00987095,3717.72,-0.000629706,0.0108408,14.1081,-6.65352,123.104,102.564,0.478678,8.81261,9.13479,113.917,137.915,9.18699,-35.3509 
96,75,47.3227,2.5,46.05,0.2,-0.19,-0.01,96,2893.27,-0.0992704,-7.72253,9.59577,114.841,0.144563,-41.0311,134.625,-2.4526,-2.03471,-3.69138,-4.58754,-1.64192,-26.4275,524.811,-17.9308,3164.75,2605.41,-2.28619,-1.8683,-3.35856,-4.42113,-1.47551,0.749542,545.862,-16.0171,3185.81,0.131665,1.05413,-0.00934803,4145.82,-0.000647961,0.0652263,10.5282,9.9824,115.186,89.5899,0.410897,9.5126,9.6191,113.841,137.651,1.345,-48.0613 
97,7,43.248,4,46.05,-0.2,0.19,0.01,97,2516.01,-0.00363512,-7.16994,9.07887,114.564,0.0223711,-6.26203,500,-1.53593,0.271223,-2.04755,-2.93094,-0.431106,-1.19709,-37.3926,-12.3868,3276.42,2123.62,-1.52839,0.278761,-2.03248,-2.9234,-0.423568,0.6934,-36.4391,-12.3002,3277.38,-0.00993704,0.628646,-0.00696165,3667,-0.000622448,0.00834367,11.0957,6.8608,119.965,101.216,0.450189,9.15931,9.41925,113.828,139.264,6.13726,-38.0482 
98,97,43.248,4,48.5,-0.2,0.19,0.01,98,7013.82,-0.0233974,18.0224,-8.91304,114.64,0.0285998,3.94568,0.226407,-0.94492,0.0627779,-3.23575,-3.13111,-2.54173,-5.27051,3634.01,-29.8131,3901.18,5232.84,-0.911733,0.0959649,-3.16937,-3.09792,-2.50855,0.669568,3638.21,-29.4315,3905.38,0.45188,1.01436,-0.0140778,8051.28,-0.000478204,0.638548,8.92771,8.06312,114.368,89.1866,0.578157,9.0661,8.89569,113.867,138.458,0.501277,-49.271 
99,97,43.248,0,48.5,-0.2,0.19,0.01,99,8591.52,-0.0432013,21.5216,8.89896,114.638,-0.0046929,19.149,459.587,0.213975,0.0513876,-1.46812,0.800517,-0.0645661,-1.10327,4496.27,-28.5486,4513.36,6237.53,0.220922,0.0583346,-1.45423,0.807464,-0.0576191,-2.4207,4497.15,-28.4687,4514.24,0.468539,1.0112,-0.0117536,9598.24,-0.000315854,0.774264,8.85361,8.17929,114.187,89.8272,0.644874,9.09726,9.1374,114.056,139.353,0.130249,-49.5253 
100,95,43.248,0,40,-0.2,0.19,0.01,100,3970.72,-0.0225564,10.3283,9.06751,114.473,0.0170189,-71.1742,50.8543,-1.55976,-1.56284,-1.06758,-0.533282,-2.12146,-37.247,-17.93,4.76623,4644.21,3088.1,-1.32523,-1.32831,-0.598515,-0.298747,-1.88692,0.889933,11.7386,7.46337,4673.88,0.00221767,0.47334,0.00293289,5293.23,-0.000469392,-0.000477201,-0.129571,13.6698,113.592,85.1272,0.677008,9.09428,8.962,113.776,138.177,-0.184,-53.0501 
