cyc,detuning,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
77,-3.955,43.2677,77,9321.97,-0.149488,27.5068,8.76667,119.473,-0.0222516,244.963,3.70838e-11,1.38026,0.100538,-4.42716,-6.01267,-10.7052,-507.827,5272.55,-5.57934,6287.2,8027.44,4.57791,3.29819,1.96814,-2.81502,-7.50757,5.11454,5677.05,31.1937,6691.7,0.499521,0.990476,0.00851394,11365 
78,-3.95,43.2727,78,8705.23,-0.391888,26.3877,8.85,119.306,-0.396289,-1801.82,91.6493,-0.818021,-3.22311,-4.8342,-5.1677,-5.84473,-569.646,5202.08,-4.70221,5833.85,30846.7,2.76889,0.363792,2.33962,-1.58079,-2.25782,-0.432112,5655.82,36.5472,6287.6,0.514153,0.988818,0.010594,11000.3 
79,-3.975,43.2477,79,8132.17,-0.0298494,24.8221,8.60357,119.296,-5.55131e-05,28.3734,499.999,-0.0775442,-1.91444,-1.08967,-5.02467,-5.57949,-504.299,4701.35,-1.74414,5706.74,6952.09,3.09789,1.261,5.2612,-1.84923,-2.40406,0.0196768,5103.05,34.7734,6108.43,0.495672,0.988216,0.0103777,10295.2 
80,-4.065,43.1577,80,8390.75,-0.356807,25.9319,8.58874,119.458,0.450026,-10.8163,429.873,-2.69867,1.80594,-8.75186,-3.20229,-7.48821,-508.259,4631.68,-13.5227,5893.15,7408.81,0.501701,5.00631,-2.35112,-0.00191543,-4.28784,-1.07539,5036.53,23.2816,6297.99,0.484756,0.991975,0.00676359,10389.8 
81,-3.985,43.2377,81,8931.1,-0.328432,26.093,9.00832,119.045,1.70191,-878.136,498.828,-0.231548,-0.357249,-6.34989,-2.41167,-4.6186,-420.16,5183.15,-4.73739,5857.2,56302.8,2.41409,2.28839,-1.05862,0.233964,-1.97296,1.55574,5517.82,25.6875,6191.87,0.511814,0.991919,0.00758415,10780.9 
82,-3.97,43.2527,82,9316.81,-0.0103359,26.8085,8.73306,119.214,-0.0122578,-76.6879,500,-4.03172,-2.54176,-9.64353,-7.18543,-1.75142,-545.621,5237.88,-3.34213,6122.92,7651.98,-0.596088,0.893873,-2.77227,-3.74979,1.68422,0.389376,5672.49,36.1676,6557.53,0.504383,0.988965,0.0100578,11246.4 
83,-3.995,43.2277,83,8646.31,-0.022837,26.1569,8.54368,119.356,0.00497726,-23.229,500,-2.72721,-1.87015,-3.18896,-4.36175,-4.40166,-568.511,5148.17,-10.5118,5708.44,7278.65,0.852559,1.70962,3.97057,-0.781984,-0.821898,0.194425,5601.01,30.6555,6161.28,0.516789,0.990513,0.00908217,10838.1 
84,-3.995,43.2277,84,8058.52,-0.355576,24.2775,8.88215,119.205,1.68609,-452.866,126.227,0.477825,0.652636,-10.2442,-4.23097,-1.56065,-536.69,4635.87,-7.03991,5540.49,31876.5,3.85722,4.03203,-3.48541,-0.851572,1.81875,1.64893,5063.37,31.8231,5967.98,0.499536,0.989121,0.00972714,10136.2 
85,-3.995,43.2277,85,9544.69,-0.0292746,27.2269,8.83652,119.347,0.00378319,3.02123,500,-0.996659,-4.68003,-6.63588,-3.68506,-2.78792,-496.176,5154.96,-0.866093,6429.66,7832.41,2.12763,-1.55574,-0.387309,-0.56077,0.336366,-8.72376,5550.19,35.0632,6824.89,0.488945,0.989065,0.00937518,11351.3 
86,-3.995,43.2277,86,7798.99,-0.00538672,24.5107,8.44304,119.394,-0.0405998,26.6925,500,-3.802,-2.6557,-4.28494,-4.71475,-4.4112,-558.148,4726.38,-7.85058,5338.94,6772.01,-0.287486,0.85881,2.74408,-1.20024,-0.896688,-1.25207,5170.97,32.5663,5783.52,0.512639,0.989099,0.0102662,10087 
87,-3.995,43.2277,87,8926.75,-0.00749031,26.3248,8.57325,119.247,0.015927,-5.47838,500,1.21495,-1.54546,-8.79478,-4.31248,-4.72151,-410.768,5222.63,-6.93637,5672.64,7349.77,3.80145,1.04104,-3.62179,-1.72599,-2.13502,-0.371729,5549.83,22.8083,5999.83,0.521126,0.992859,0.00695405,10649.7 
88,-3.995,43.2277,88,7675.69,-0.324383,23.4691,8.67154,119.255,8.56427,-9921.32,195.206,-1.92667,-1.09155,-8.89685,-3.33932,-2.73951,-464.974,4478.83,-22.3694,5101.98,2.77264e+06,1.00115,1.83627,-3.04121,-0.411507,0.188309,-6.12246,4849.2,11.3005,5472.35,0.510405,0.995938,0.00378958,9500.69 
