cyc,detuning,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
76,-3.97,43.2527,76,10684.7,-0.379079,30.3297,-9.0695,119.988,-0.361834,-627.656,295.744,1.24399,-1.33571,-9.51462,-3.14894,-6.57873,-546.909,6399.78,14.0072,6480.31,16347.7,4.68773,2.10803,-2.62714,0.294804,-3.13499,2.97761,6835.41,53.6103,6915.94,0.502123,0.986461,0.0140784,13613 
77,-3.965,43.2577,77,10670.8,-0.046665,30.4754,-8.77551,119.937,0.00371737,-1.02695,500,0.776992,-1.82636,-4.92461,-3.72733,-2.32984,-472.313,6450.48,4.28504,6311.67,8706.09,3.75102,1.14767,1.02345,-0.753303,0.644195,0.823939,6826.7,38.4864,6687.89,0.510185,0.990231,0.0104895,13380.8 
78,-3.945,43.2777,78,12168.3,-0.0638791,32.8571,9.0238,119.927,-0.0166536,20.0211,499.314,-1.02823,-4.04374,-7.64884,-2.20421,-4.75334,-417.585,7126.8,8.32228,6997.89,9662.76,1.6012,-1.41432,-2.38999,0.425214,-2.12392,0.387466,7459.42,38.5607,7330.51,0.509408,0.991035,0.00959702,14643.3 
79,-4.045,43.1777,79,10622.5,-0.0427615,30.4932,-8.86803,120.004,0.0466111,33.6565,0.235356,0.102761,-3.05699,-3.4048,-6.21085,-4.21452,-470.665,6501.03,9.76856,6336.66,8853.95,3.06641,-0.093337,2.52251,-3.24719,-1.25087,-1.52876,6875.93,43.8506,6711.56,0.511098,0.988963,0.0118924,13453.3 
80,-3.92,43.3027,80,10235.3,-0.095216,29.8705,8.80671,119.838,0.0498375,-50.0916,500,-3.27882,-6.08431,-9.70899,-5.10397,-6.29494,-561.291,5959.52,15.8259,6670.24,8644.79,0.255474,-2.55001,-2.6404,-1.56967,-2.76064,0.715021,6406.61,56.4704,7117.33,0.478763,0.984809,0.0144051,13381.6 
81,-4,43.2227,81,10689.9,-0.384434,30.7582,8.96659,120.101,0.294366,-81.976,135.483,-3.48137,-2.04608,-13.0347,-3.03844,-0.401777,-559.597,6239.2,18.3736,6697.09,9763.62,0.042263,1.47755,-5.9874,0.485194,3.12185,-5.95777,6684.94,58.8954,7142.82,0.48849,0.984816,0.0149616,13684.9 
82,-3.93,43.2927,82,10991.5,-0.02153,31.3797,8.83714,119.889,0.0183483,-9.41556,4.7575e-13,-2.37698,-5.72483,-8.09383,-2.65758,-4.06492,-520.723,6411.51,13.0265,6860.5,9032.87,0.901873,-2.44597,-1.53612,0.621276,-0.78606,0.52662,6826.28,50.7334,7275.28,0.489127,0.987161,0.0126828,13956.1 
83,-3.95,43.2727,83,11490,-0.120643,31.6716,9.0663,120.067,-0.0259549,30.2536,0.00234287,-3.5816,-0.584712,-12.497,-1.41213,-3.91121,-458.436,6590.65,32.8198,6971.5,9373.06,-0.694954,2.30194,-6.72365,1.47452,-1.02456,-0.440769,6955.81,66.0162,7336.66,0.491725,0.983662,0.0163052,14145.7 
84,-4.01,43.2127,84,11914.6,-0.360383,32.9561,9.09304,119.991,0.0201734,144.543,165.517,-4.78506,-2.81906,-4.63401,-2.58067,-4.07299,-476.319,6721.46,19.3505,7268.92,9850.22,-1.78581,0.180193,1.3645,0.418582,-1.07373,2.52243,7100.86,53.8419,7648.32,0.486487,0.986904,0.0128019,14596.2 
85,-3.975,43.2477,85,10359.3,-0.00476321,29.3747,8.97261,120.111,0.0101117,-21.9974,1.15886e-12,-1.56158,-3.86155,-9.28251,-8.0247,-7.14362,-477.449,6227.05,6.31477,6371.73,8587.24,1.44478,-0.855186,-3.26978,-5.01833,-4.13725,0.723738,6607.36,40.888,6752.03,0.499636,0.989287,0.0110321,13224.3 
86,-3.915,43.3077,86,10238.6,-0.0202516,30.3463,8.76621,120.015,0.000180637,-48.2279,499.999,-7.14257,-1.51789,-12.1158,-5.50075,-4.6897,-526.144,6310.78,4.7682,6354.31,8660.16,-3.82959,1.7951,-5.4898,-2.18777,-1.37671,0.504923,6729.87,42.8675,6773.4,0.503439,0.988976,0.011524,13367.8 
87,-4.025,43.1977,87,10614.3,-0.374107,30.1994,-9.03931,120.049,0.212324,-337.229,36.0631,-0.711237,-2.47539,-10.9862,-0.807178,-3.29577,-520.686,6450.91,16.6092,6271.25,11217.4,2.56739,0.803237,-4.42899,2.47145,-0.0171504,4.17279,6865.65,54.3134,6685.99,0.511678,0.986345,0.0147436,13417.9 
88,-4.05,43.1727,88,11060.9,-0.0775867,32.1198,8.81315,120.317,0.00997959,-5.10505,500,-3.46926,-0.84439,-6.61914,-4.4978,-4.17331,-524.301,6997.01,5.2067,6455.44,9216.75,-0.167877,2.45699,-0.0163738,-1.19642,-0.871926,1.08011,7414.63,43.1726,6873.06,0.523994,0.989913,0.0114387,14150.2 
89,-3.985,43.2377,89,10270.1,-0.411241,29.6157,9.10728,120.25,-0.134736,-64.7981,355.658,-1.72971,-6.30268,-6.13474,-3.89263,-7.14566,-514.269,6199.78,12.3929,6404.71,9064.44,1.5085,-3.06447,0.341682,-0.654417,-3.90745,1.05915,6609.41,49.6324,6814.35,0.497417,0.987029,0.0132394,13287.5 
90,-3.955,43.2677,90,10907.7,-0.369915,30.9784,9.0024,119.985,0.2703,132.126,19.5185,-4.89994,-0.574773,-5.16858,-2.65279,-0.291555,-371.38,6381.72,12.4222,6630.3,10241.1,-2.56146,1.76371,-0.491615,-0.314308,2.04693,2.10911,6677.54,39.3147,6926.12,0.495913,0.989802,0.0103481,13465.1 
91,-3.98,43.2427,91,10416.6,-0.0309692,29.4955,8.9988,120.049,-0.0103548,-26.1257,499.991,-0.354817,-5.16508,-3.01358,-1.17702,-1.25589,-553.533,6338.9,9.891,6500.95,8649.24,3.13064,-1.67963,3.95733,2.30843,2.22956,0.602132,6779.81,49.9737,6941.86,0.499145,0.987265,0.0130876,13582.8 
92,-4.02,43.2027,92,10269.2,-0.164833,30.3721,8.76401,120.237,0.0253534,41.7727,9.04314e-08,1.2559,-4.44297,-9.36169,-5.77042,-7.13462,-552.088,6129.75,4.85807,6557.13,8699.55,4.73225,-0.966618,-2.40899,-2.29407,-3.65826,0.475816,6569.51,44.8361,6996.88,0.489296,0.988197,0.0116665,13426.5 
93,-4.055,43.1677,93,11180.9,-0.394408,31.293,9.1903,119.782,0.0332195,-144.698,214.213,-3.58307,-1.7551,-0.0822126,-2.78624,-1.67002,-465.644,6626.63,11.3102,6745.76,9518.55,-0.651032,1.17693,5.78186,0.145793,1.26201,0.250624,6997.54,45.0286,7116.66,0.500831,0.988864,0.0115211,13971.9 
94,-3.99,43.2327,94,10479,-0.38476,29.7261,9.12502,119.954,0.0611952,-83.0785,11.7685,1.14833,-2.73162,-12.2394,-5.76486,-4.93101,-500.777,6192.53,14.1182,6486.4,8995.64,4.30159,0.421644,-5.93288,-2.61161,-1.77775,-0.0596315,6591.42,50.3807,6885.29,0.494146,0.986801,0.0132997,13339 
95,-4.015,43.2077,95,10529.7,-0.0456471,30.3105,8.7629,119.952,-0.0125708,12.5461,500,-2.94345,0.608957,-7.02592,-4.86346,-5.50535,-543.446,6397.95,11.0649,6373.41,8651.55,0.478484,4.03089,-0.182058,-1.44153,-2.08342,1.2269,6830.83,50.4171,6806.29,0.50595,0.987248,0.0134616,13501 
96,-4.04,43.1827,96,10370.8,-0.0371436,30.1124,8.82624,120.057,0.0124688,-2.8213,500,-5.25071,0.958567,-5.85828,-11.3171,-4.26035,-443.591,6078.2,2.38039,6558.57,8653.13,-2.45754,3.75174,-0.27194,-8.52393,-1.46718,0.969679,6431.54,34.5019,6911.9,0.487046,0.990699,0.00911138,13205.2 
97,-4.035,43.1877,97,10671.9,-0.031246,30.6956,8.82591,119.854,-0.0168427,-43.8324,500,-1.12337,-3.52808,-5.49538,-3.20401,-3.38315,-572.084,6512.82,14.5467,6406.07,8843.25,2.47889,0.074177,1.70914,0.398251,0.219108,0.649735,6968.51,55.9727,6861.76,0.508909,0.986138,0.014804,13693 
98,-3.925,43.2977,98,10621.4,-0.012777,30.2431,-8.84647,120.265,-0.0104355,18.2817,499.908,1.23422,-3.83529,-11.425,-3.50495,-4.26483,-516.594,6221.26,16.7134,6631.71,8715.67,4.48708,-0.582431,-4.91929,-0.252098,-1.01197,-1.1588,6632.75,54.1212,7043.19,0.490041,0.985922,0.0139575,13535.1 
99,-3.995,43.2277,99,10001.1,-0.359461,29.0886,9.02644,119.877,0.177817,6.53533,341.548,-3.4644,-2.21996,-2.18113,-3.66404,-5.7919,-443.364,6144.46,-1.43605,6085.01,8585.22,-0.672657,0.571784,3.40235,-0.872301,-3.00015,6.95884,6497.62,30.669,6438.17,0.507348,0.991808,0.00869876,12807 
100,-4.03,43.1927,100,10136.3,-0.429333,30.5973,8.78718,119.935,0.136025,409.129,311.311,-2.58827,-0.756351,-9.64189,-3.68783,-4.62759,-534.479,6487.79,3.84909,6149.15,10564.1,0.777204,2.60912,-2.91094,-0.322357,-1.26211,-1.62464,6913.52,42.552,6574.89,0.517599,0.989344,0.0117815,13356.9 
101,-3.96,43.2627,101,11165.7,-0.303898,31.5366,-9.08065,119.797,0.0913125,-144.666,499.997,-2.96876,-2.60715,-10.2831,-4.2413,-6.71818,-522.807,6560.69,18.3909,6833.45,9752.4,0.323216,0.684828,-3.69914,-0.949327,-3.42621,0.476534,6977.13,56.2486,7249.89,0.495464,0.986088,0.0140907,14082 
102,-3.94,43.2827,102,11252,-0.100077,31.4017,9.00205,120.098,0.0598277,-19.9793,0.0236357,-0.743498,-1.08108,-8.41235,-8.42943,-5.87252,-492.891,6485.27,15.709,7011.22,9241.08,2.36011,2.02252,-2.20515,-5.32583,-2.76892,0.627337,6877.88,51.4004,7403.83,0.486632,0.987091,0.0126272,14133.6 
103,-4.005,43.2177,103,10098.7,-0.0167851,29.7798,8.65826,120.075,-0.00677468,0.312381,500,-1.55712,-1.16178,-4.32835,-2.29705,-7.48421,-525.56,6183.48,13.7437,6209.93,8393.66,1.75219,2.14754,2.29028,1.01226,-4.1749,0.243476,6602.11,51.8008,6628.56,0.504051,0.986455,0.0141914,13098.1 
104,-3.935,43.2877,104,10013.1,-0.39815,29.4445,8.95695,119.978,-0.492949,3522.18,21.5072,-2.75122,-2.8217,-1.16334,-6.40417,-3.3943,-519.63,5991.47,12.3049,6343.82,65106.2,0.520744,0.450269,5.38059,-3.1322,-0.122333,-0.737315,6405.37,49.9326,6757.72,0.491664,0.986542,0.0134285,13027.9 
105,-3.97,43.2527,105,10353.3,-0.0716216,29.9213,8.8954,120.106,0.0148935,-5.12492,490.068,-2.54622,-0.353785,-10.5609,-5.76657,-7.78414,-583.487,6334.05,-0.662939,6453.88,8666.92,1.12784,3.32028,-3.21279,-2.0925,-4.11007,0.353204,6798.82,41.5888,6918.65,0.500683,0.989409,0.0109518,13579.1 
106,-3.965,43.2577,106,10297.7,-0.374358,29.6112,8.9876,119.915,0.0262265,-88.8297,1.8799,-1.82437,-2.68262,-10.3497,-3.07472,-0.526253,-469.122,6237.67,15.937,6222.6,8739.38,1.12957,0.271322,-4.44181,-0.12078,2.42768,-5.05135,6611.35,49.9073,6596.27,0.505621,0.986962,0.0137458,13075.7 
107,-3.945,43.2777,107,10070.4,-0.355575,29.1849,8.87671,120.065,0.199315,-206.283,488.588,-0.0139246,-6.98388,-6.63514,-7.22301,-7.98962,-545.107,5878.91,16.2207,6323.07,9771.9,3.41847,-3.55149,0.229644,-3.79062,-4.55723,1.02783,6313.11,55.6932,6757.26,0.488055,0.984797,0.0149555,12935.2 
108,-4.045,43.1777,108,10769.1,-0.354452,30.3514,9.02893,120.184,-1.91146,-3413.41,263.708,0.852253,-1.29775,-0.987139,-5.20319,-3.39568,-457.043,6605.31,5.69293,6301.39,221318,3.73013,1.58013,4.76862,-2.32531,-0.517804,0.340965,6969.36,38.7885,6665.44,0.516192,0.990354,0.0106062,13501.5 
109,-3.92,43.3027,109,10781,-0.397301,30.9796,9.01354,119.956,0.0685271,-1.82216,498.804,-2.31855,-2.50672,-5.16264,-2.8659,2.1953,-412.161,6408.47,16.6319,6565.49,9094.11,0.276724,0.0885505,0.0279016,-0.270629,4.79057,0.994321,6736.78,46.4775,6893.79,0.499291,0.988071,0.012267,13492.7 
110,-4,43.2227,110,10550.7,-0.0805225,30.3287,8.78257,120.067,-0.0174742,487.764,499.82,-3.58892,-0.764201,-2.4148,-3.28494,-4.73769,-432.777,6391.8,11.4567,6352.7,8948.47,-0.863838,1.96088,3.03537,-0.559859,-2.01261,-0.945815,6736.52,42.7951,6697.42,0.506505,0.989005,0.0116337,13300 
111,-3.93,43.2927,111,10626.6,-0.024245,30.2992,8.96214,119.855,0.00521996,-7.99618,0.573856,-3.94863,-3.61669,-5.55772,-11.7638,-9.34102,-560.369,6700.17,21.2055,6315.94,8841.08,-0.420135,-0.0881913,1.49927,-8.23535,-5.81253,1.11483,7146.52,61.7832,6762.29,0.518858,0.985096,0.0165517,13773.6 
112,-3.95,43.2727,112,10934.5,-0.36368,30.8095,9.04799,119.807,0.0800988,-164.279,266.295,-7.0675,-2.56898,-9.24824,-3.22845,-1.91895,-437.793,6525.11,8.97774,6500.81,9503.04,-4.31083,0.187693,-3.7349,-0.471786,0.837716,0.501489,6873.83,40.6794,6849.53,0.505936,0.98975,0.0108219,13586.4 
113,-4.01,43.2127,113,10868.3,-0.226989,30.3022,9.05007,119.962,0.44139,-1425.29,500,-3.37673,-2.03602,-4.31828,-9.52801,-2.24589,-471.353,6653.62,20.2887,6343.05,29406.9,-0.408744,0.931967,1.61769,-6.56003,0.722098,1.43757,7029.07,54.4206,6718.51,0.516342,0.986632,0.0147019,13613.2 
114,-3.975,43.2477,114,9854.71,-0.0205578,29.0019,8.73231,120.105,-0.00111475,24.7957,500,-3.80247,1.00791,-7.80227,-2.53107,-9.14489,-543.165,5868.64,11.1924,6337.12,8245.15,-0.382305,4.42807,-0.961948,0.889093,-5.72472,0.450884,6301.29,50.5243,6769.77,0.487125,0.986163,0.0135616,12935.7 
115,-3.915,43.3077,115,11022.8,-0.0287692,30.4777,8.98127,120.175,0.0139072,-14.9946,500,-6.84083,-4.05354,-1.37174,-5.29374,-2.88586,-508.792,6793.02,8.85646,6359.31,8917.57,-3.63711,-0.849811,5.03571,-2.09001,0.317864,5.11632,7198.29,45.6993,6764.58,0.520575,0.989012,0.0122917,13827.6 
116,-4.025,43.1977,116,10427.2,-0.0318771,30.8683,8.68294,120.009,0.0449827,85.6651,1.51695e-11,-1.98378,-0.648555,-8.07424,-6.57477,-9.43275,-562.136,6174.49,4.50405,6736.42,8850.61,1.55584,2.89106,-0.995002,-3.03515,-5.89313,0.81831,6622.25,45.2097,7184.18,0.484694,0.988194,0.0114594,13662.7 
117,-4.05,43.1727,117,11424.2,-0.345507,31.363,9.16154,120.08,-0.225148,416.917,499.948,-0.645402,-1.73794,-2.18686,-8.19664,-5.13451,-372.684,6721.74,21.0464,6718.83,12409.3,1.70129,0.608747,2.50652,-5.84995,-2.78782,1.65595,7018.59,48.0334,7015.69,0.505154,0.988165,0.012455,13894 
118,-3.985,43.2377,118,8624.52,-0.42447,26.8016,8.7858,120.003,0.537438,22.2869,23.9036,-5.84404,-3.31849,-7.77284,-4.55211,-7.39524,-547.152,5429.02,9.06308,5678.25,8055.35,-2.39877,0.126779,-0.882299,-1.10684,-3.94997,0.892548,5864.84,48.6837,6114.07,0.494647,0.985681,0.0144558,11856.6 
119,-3.955,43.2677,119,10795.2,-0.0425856,30.4497,8.95382,119.872,0.000359566,-1.12042,500,-4.05981,-2.58193,-6.01963,-1.98313,-2.71486,-559.255,6284.15,18.6417,6830.1,8875.39,-0.538334,0.939546,1.02333,1.53835,0.806624,0.728525,6729.62,59.1387,7275.57,0.485554,0.984854,0.0147525,13859.7 
120,-3.98,43.2427,120,9303.76,-0.361562,27.3871,8.87621,119.774,4.59536,4795.44,289.507,-3.67051,-4.75622,-7.91534,-3.6392,-6.46819,-551.592,5462.79,21.1295,6014.18,725283,-0.197282,-1.28299,-0.968884,-0.16597,-2.99496,0.827296,5902.15,61.0716,6453.54,0.48273,0.982214,0.0171337,12226.6 
121,-4.02,43.2027,121,10901.4,-0.27532,30.5398,9.01287,120.03,0.0439664,-14.4485,10.7235,-5.41939,-0.547872,-2.93987,-5.17712,-3.4008,-487.846,6472.59,16.7569,6569.54,8981.01,-2.34756,2.52396,3.2038,-2.10528,-0.328963,-2.38682,6861.17,52.083,6958.13,0.501543,0.98689,0.013601,13680.1 
122,-4.02,43.2027,122,11439.6,-0.108913,30.7786,9.15972,120.011,0.0192294,-3.17055,500,-0.504176,-3.02685,-7.57898,-3.66774,-3.2261,-440.763,6870.7,10.1085,6501.06,9179.52,2.27119,-0.251486,-2.02824,-0.892375,-0.450733,-0.500573,7221.78,42.0253,6852.14,0.518178,0.989919,0.0111717,13936.9 
123,-4.02,43.2027,123,10787.3,-0.0959097,30.3231,9.04201,119.951,0.0374054,19.9141,28.6644,-2.20298,-2.72013,-2.7339,-6.01339,-2.60055,-450.616,6847.27,7.71148,6128.96,8949.79,0.634427,0.117284,2.94092,-3.17598,0.236864,-2.9029,7206.2,40.3417,6487.89,0.531261,0.990298,0.0113245,13564.3 
124,-4.02,43.2027,124,10226.8,-0.242153,29.3657,8.85744,120.209,0.0886364,-1144.03,500,-4.51998,-0.661275,-1.22649,-6.00362,-4.41842,-555.927,6121.27,10.6824,6331.51,11768.3,-1.01945,2.83925,5.77456,-2.50309,-0.917897,-0.383668,6564.09,50.9384,6774.33,0.497169,0.986602,0.0136622,13202.9 
125,-4.02,43.2027,125,10455.1,-0.166707,29.4308,8.9255,120.036,0.15969,247.301,492.202,1.50896,1.54538,-3.37326,-2.63486,0.431584,-475.209,6164.84,27.3938,6265.13,9836.82,4.50122,4.53764,2.61127,0.357403,3.42385,0.830782,6543.36,61.8048,6643.66,0.501248,0.983739,0.0168481,13054.1 
126,-4.02,43.2027,126,10723,-0.367061,31.1196,8.82228,120.15,0.00999463,-484.873,64.2274,-3.43505,-3.93381,-2.33254,-4.98791,-1.79672,-475.228,6535.51,-1.6754,6390.98,9095.13,-0.442664,-0.941424,3.65223,-1.99552,1.19567,-1.4874,6914.05,32.737,6769.52,0.51033,0.991782,0.00882967,13548.2 
127,-4.02,43.2027,127,10228.7,-0.0922714,29.6116,8.74015,120.01,0.0470202,169.074,0.0661398,-4.14981,-0.380062,-4.07572,-4.19614,-2.32528,-541.717,5853.54,10.5837,6573.87,8683.91,-0.738766,3.03099,2.74638,-0.785089,1.08577,0.485627,6285.04,49.8108,7005.36,0.477939,0.98632,0.0129287,13150.3 
128,-4.02,43.2027,128,10644,-0.370288,30.0726,-9.08451,119.925,-0.0180132,-57.0966,212.514,-0.943517,-2.60125,-0.480549,-3.99867,-4.10954,-585.474,6488.77,8.92254,6350.84,8926.88,2.74306,1.08532,6.8926,-0.312096,-0.422966,0.309768,6955.12,51.3181,6817.19,0.510057,0.987252,0.0136773,13636 
129,-4.02,43.2027,129,11661,-0.349732,32.1777,9.10432,119.915,-0.283671,280.083,102.841,-6.49692,-1.9266,-5.84866,-5.17098,-6.45082,-483.775,6850.98,22.1984,6859.11,12123.1,-3.45071,1.11961,0.243753,-2.12477,-3.40462,1.032,7236.33,57.2298,7244.46,0.50477,0.986349,0.0143435,14335.9 
