cyc,state,freq,VVA,sweepfreq,Blackmantime,dimerswitchtime,squaretime,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
52,75,47.3227,3.2,46.05,0.2,-0.19,-0.01,52,9596.96,-0.0186542,17.0781,12.6808,114.606,0.000602891,5.69461,500,0.170206,0.311996,0.079339,1.70174,-2.04792,-205.747,1346.37,22.3365,8513.36,7050.01,1.46574,1.60753,2.6704,2.99727,-0.752387,0.665721,1510.25,37.2352,8677.25,0.133467,0.958639,0.00784271,11315.5,-0.000293254,0.117847,12.7061,11.1406,114.697,89.9572,0.731038,12.496,11.4943,113.723,139.172,0.974101,-49.2149 
53,97,43.248,4.5,48.55,-0.2,0.19,0.01,53,18993.8,-0.0101234,34.6647,11.9837,114.816,-0.0201664,-16.0347,497.964,1.62887,1.3829,1.46251,3.66541,-1.94247,-168.934,9820.97,30.1182,9127.1,13533.5,2.6926,2.44663,3.58998,4.72915,-0.878733,0.71462,9955.53,42.3511,9261.66,0.487509,0.99261,0.0083531,20421.2,-4.43984e-05,1.02457,12.1307,9.79131,114.386,89.0497,0.857392,11.8795,10.966,114.14,139.036,0.245881,-49.9862 
54,97,43.248,0,48.55,-0.2,0.19,0.01,54,20026.2,-0.0164905,36.3083,-12.0322,114.441,0.047447,-9.66066,14.5158,2.08323,-1.30259,1.14877,2.74219,2.59944,-175.318,10549.6,17.1563,9345.89,14236.5,3.18716,-0.198656,3.35662,3.84612,3.70337,0.758423,10689.2,29.8515,9485.54,0.499313,0.995137,0.00576378,21407.9,-4.25218e-05,1.0814,12.3541,9.83714,113.956,88.8697,0.886546,11.8468,10.9106,113.813,138.742,0.143621,-49.8724 
55,75,46.2227,0,46.05,0.2,-0.19,-0.01,55,10544.3,-0.0851087,19.3761,12.3188,114.332,-0.0581781,-89.4542,259.803,-1.55177,-2.16081,-0.20281,0.676373,-3.33395,-280.761,145.372,48.0017,10614.5,7939.56,0.216104,-0.392939,3.33294,2.44425,-1.56608,0.173844,369.008,68.3322,10838.2,0.0292489,0.755252,0.0114807,12616.1,-0.000401545,0.0235899,-16.1865,-11.3034,121.265,106.868,0.964898,12.1254,11.1524,113.634,138.957,7.63093,-32.0897 
56,75,47.3227,3.2,46.05,0.2,-0.19,-0.01,56,10097.6,-0.131439,18.2899,12.8071,114.516,0.0023522,-29.4245,311.44,-0.523242,-1.10302,-0.84684,-0.757245,0.110694,-247.176,1510.35,21.106,8984.52,7627.54,1.03316,0.453377,2.26596,0.799156,1.66709,0.635624,1707.23,39.0046,9181.41,0.141301,0.961555,0.0077649,12082.2,-0.000471348,0.129317,12.84,11.3372,114.178,90.5986,0.778033,12.6398,11.3346,113.721,139.206,0.457366,-48.6079 
57,97,43.248,4.5,48.55,-0.2,0.19,0.01,57,19350.4,-0.0389188,35.7708,11.8738,114.41,-0.00371065,31.5352,37.7675,2.39738,2.88344,0.780997,2.43724,-1.57971,-97.1334,9797.2,8.76938,9490.09,13830.3,3.009,3.49506,2.00424,3.04886,-0.96809,0.810725,9874.57,15.8031,9567.46,0.47736,0.997207,0.00303347,20685.8,-0.000123191,1.04013,12.1027,9.74698,114.068,89.813,0.915039,11.8558,10.7068,113.628,139.725,0.439426,-49.912 
58,97,43.248,0,48.55,-0.2,0.19,0.01,58,18629,-0.0366809,33.9474,11.9543,114.491,0.0293472,81.2637,2.44659e-12,-3.73878,0.401932,0.0956296,-0.380726,-0.650242,-126.241,9747.32,4.54042,8738.04,13288.4,-2.94388,1.19684,1.68544,0.41418,0.144664,-2.38956,9847.88,13.6818,8838.6,0.496478,0.997575,0.0028434,19835.5,-7.1746e-05,1.02621,12.1205,9.78365,113.963,88.5573,0.83492,11.979,10.7588,113.926,138.558,0.0370902,-50.0003 
59,75,46.2227,0,46.05,0.2,-0.19,-0.01,59,10059.8,-0.108642,18.2447,12.6522,114.542,0.0683571,28.0304,498.597,-0.262997,-2.34225,-4.68745,0.676529,-0.872123,-322.104,63.8331,27.5421,10278.4,7576.8,1.7652,-0.314053,-0.631053,2.70473,1.15608,1.13481,320.4,50.8664,10534.9,0.0262089,0.782578,0.00881593,12224.9,-0.000481359,0.018598,15.5413,-11.6182,123.877,106.894,0.914557,12.3989,11.165,113.752,139.372,10.1251,-32.4785 
60,75,47.3227,3.2,46.05,0.2,-0.19,-0.01,60,9658.31,-0.0762961,16.9968,12.8487,114.469,0.121575,438.809,479.74,-0.485783,0.464844,-1.62164,2.7546,-0.748777,-253.379,1521.03,45.6612,8283.06,8845.88,1.10967,2.0603,1.56928,4.35005,0.846681,0.842061,1722.85,64.009,8484.88,0.15232,0.938952,0.0137062,11310.8,-0.000272456,0.138003,12.7219,10.7162,114.398,90.1131,0.677689,12.8628,11.854,113.672,138.751,0.726334,-48.6377 
61,97,43.248,4.5,48.55,-0.2,0.19,0.01,61,17827.9,0.00259827,32.5598,11.8844,114.448,0.000659165,-1.90094,184.94,-1.75317,-0.580278,2.06628,-0.0822519,-0.641106,-112.394,9520.64,13.8331,8125.6,12596.6,-1.04545,0.127439,3.48171,0.625465,0.0666103,-0.0693964,9610.17,21.9719,8215.13,0.508656,0.996015,0.00490267,18893.3,-5.01851e-05,1.0103,12.2168,9.64422,113.935,88.4678,0.780369,11.855,10.8247,113.746,138.296,0.188949,-49.8286 
62,97,43.248,0,48.55,-0.2,0.19,0.01,62,20583.4,-0.0268449,36.3569,12.4769,114.259,0.00165897,1.57865,1.56554e-10,1.16014,1.36592,-1.23574,1.44364,1.79403,-110.223,11175.3,49.5862,9226.05,14767,1.85418,2.05997,0.152355,2.13769,2.48808,0.982472,11263.1,57.5678,9313.85,0.516945,0.991135,0.0112576,21787.7,3.27358e-05,1.07704,12.5974,10.2513,113.786,89.7439,0.827256,12.0752,11.2829,113.41,139.767,0.376478,-50.0229 
63,75,46.2227,0,46.05,0.2,-0.19,-0.01,63,9278.48,-0.0983689,17.5934,12.0896,114.536,-0.0310291,136.584,182.553,-2.00385,-3.59756,-3.62203,-0.722974,-1.96888,-350.983,80.0822,17.2842,9652.38,7061.98,0.206191,-1.38751,0.798057,1.48707,0.241161,0.406633,359.653,42.6998,9931.95,0.0310507,0.827973,0.00785741,11582.8,-0.00147505,0.0110393,-23.6133,67.6845,135,113,0.902211,11.8889,10.9049,113.655,139.543,21.3448,-26.5434 
64,75,47.3227,3.2,46.05,0.2,-0.19,-0.01,64,9769.42,-0.00223459,17.0315,12.8433,114.689,-0.00195647,-26.827,499.987,-1.30069,-1.36999,-1.3812,-0.153618,0.536333,-252.107,1459.7,21.3918,8542.83,7122.44,0.28676,0.217459,1.79369,1.43383,2.12378,0.693675,1660.51,39.6474,8743.64,0.143881,0.959892,0.0082837,11540.8,-0.000349979,0.120118,13.4828,11.3398,114.549,90.4767,0.717062,12.7756,11.5948,113.9,138.97,0.649554,-48.4928 
65,97,43.248,4.5,48.55,-0.2,0.19,0.01,65,18293.8,0.0330474,33.092,11.9449,114.705,-0.0322152,17.6847,0.0406594,3.11152,0.0627567,0.961369,1.54368,0.24012,-155.046,9289.19,14.8002,8760.72,12886.2,4.0878,1.03904,2.91393,2.51996,1.2164,0.752577,9412.69,26.0274,8884.22,0.483897,0.995184,0.0053677,19451.9,0.000101717,0.961899,12.2068,9.80532,114.344,88.7551,0.828009,11.8211,10.998,114.002,138.592,0.342794,-49.8372 
66,97,43.248,0,48.55,-0.2,0.19,0.01,66,20456.8,-0.0382405,37.0838,12.0778,114.518,0.0226327,21.47,6.08745e-10,3.21618,-0.255685,0.724128,-0.919376,0.261671,-205.419,10628.1,19.0561,9678.31,14596.2,4.50965,1.03779,3.31107,0.374096,1.55514,0.693071,10791.7,33.931,9841.93,0.492477,0.994528,0.00631076,21913.1,2.68485e-06,1.08823,12.3116,9.88514,114.06,89.3485,0.912702,11.8103,10.9676,113.874,139.458,0.185384,-50.1094 
67,75,46.2227,0,46.05,0.2,-0.19,-0.01,67,9264.63,-0.0463957,17.4611,12.0823,114.593,0.108725,-121.988,1.51883e-07,-1.80009,-1.99268,-1.68221,0.330244,-1.40491,-282.181,45.4308,21.4558,9594.51,7299.52,-0.0232776,-0.215864,1.87142,2.10706,0.371912,0.544805,270.198,41.8892,9819.28,0.0237725,0.786593,0.00779718,11366,-0.00129509,0.00943153,-23.2964,69.6618,135,113,0.924292,11.8463,10.6524,113.769,138.609,21.2306,-25.6092 
68,75,47.3227,3.2,46.05,0.2,-0.19,-0.01,68,9908.79,-0.0859129,17.3213,12.9884,114.701,0.0087035,127.164,438.958,-2.34428,-0.705634,-4.42196,0.0965939,2.08463,-280.658,1393,46.2512,8648.03,7359.76,-0.577058,1.06159,-0.887511,1.86382,3.85185,1.16705,1616.55,66.5743,8871.58,0.138862,0.932775,0.0136351,11641.4,-0.000255081,0.114947,13.6561,11.0271,114.186,90.2356,0.710014,12.6745,11.9639,113.919,139.51,0.267314,-49.2739 
69,97,43.248,4.5,48.55,-0.2,0.19,0.01,69,17139.7,-0.00319548,31.2379,11.9528,114.391,-0.05096,-43.4111,1.2067e-10,1.98681,-0.362181,3.38498,1.00822,1.93125,-165.324,9384.96,7.00092,7696.99,12226.8,3.02782,0.67882,5.46698,2.04922,2.97225,0.614868,9516.65,18.9724,7828.68,0.51825,0.996523,0.00444441,18363.1,-0.000117431,0.980197,12.2591,9.75943,113.904,88.175,0.732922,11.8134,10.9034,113.711,138.023,0.193333,-49.8478 
70,97,43.248,0,48.55,-0.2,0.19,0.01,70,20698.1,0.0375493,37.0388,12.1954,114.719,-0.0205271,-60.2272,9.818e-11,-2.69064,-2.6277,-1.95387,0.237132,2.01211,-231.649,10673.8,27.6662,9928.13,14744.7,-1.23201,-1.16907,0.963397,1.69577,3.47074,0.741635,10858.3,44.4405,10112.6,0.487234,0.992889,0.00803021,22285.6,-8.75437e-05,1.04901,12.3871,10.2274,114.14,89.8653,0.900514,12.0862,11.2069,114.11,139.984,0.0298694,-50.1182 
71,75,46.2227,0,46.05,0.2,-0.19,-0.01,71,9903.83,-0.0399854,18.244,12.1671,114.44,-0.00476878,-92.4053,6.08719e-08,-3.13287,0.259222,0.284232,-0.156672,0.291357,-292.615,91.7342,39.3971,10007,7240.41,-1.29035,2.10174,3.96927,1.68585,2.13388,0.538478,324.813,60.5861,10240.1,0.0273042,0.753909,0.0107815,11896.1,-0.000341323,0.0192645,15.3995,-10.6286,122.476,107.476,0.928349,12.0172,11.0215,113.709,139.084,8.76697,-31.6081 
72,75,47.3227,3.2,46.05,0.2,-0.19,-0.01,72,9130.71,-0.0862461,16.6066,12.5263,114.581,0.0176012,173.995,113.142,-0.876989,0.872503,-2.16962,0.878636,0.37326,-287.371,1338.9,14.3842,8072.09,6871.4,0.932509,2.682,1.44937,2.68813,2.18276,0.854111,1567.8,35.1934,8300.99,0.143205,0.962201,0.00774939,10947.9,-0.000388748,0.108941,13.2036,11.8375,114.471,90.257,0.705766,12.4866,11.3777,113.747,138.961,0.723824,-48.7042 
73,97,43.248,4.5,48.55,-0.2,0.19,0.01,73,17205,-0.0105983,31.6566,11.9628,114.696,-0.00318002,12.7026,2.02841e-11,0.175608,1.53553,-0.71587,1.71163,2.11951,-226.124,8975.01,25.1082,8289.69,12329.4,1.59945,2.95937,2.13182,3.13547,3.54335,0.840546,9155.12,41.4824,8469.81,0.488899,0.992133,0.00894138,18726,-0.00014401,0.921534,12.1402,9.94905,114.282,88.8648,0.786048,11.8498,10.9014,114.009,138.92,0.273246,-50.0554 
74,97,43.248,0,48.55,-0.2,0.19,0.01,74,18662.2,-0.0322164,34.2322,11.9482,114.6,0.0247538,-34.4689,0.609604,-0.121445,0.764314,3.94213,-1.54585,-0.157142,-167.928,9948.19,1.7502,8736.36,13342.5,0.935955,1.82171,6.05693,-0.488453,0.900258,0.343522,10082,13.9103,8870.12,0.50146,0.997591,0.00288051,20105.2,-0.000143787,1.0368,12.1507,9.80481,114.141,89.3167,0.830199,11.8666,10.8797,113.959,139.337,0.18246,-50.02 
75,75,46.2227,0,46.05,0.2,-0.19,-0.01,75,9478.29,-0.029689,17.6131,12.243,114.513,0.00829551,18.6643,500,-1.56743,-1.28583,0.920187,-1.06285,-1.36695,-295.983,105.4,31.7908,9734.91,7024.74,0.296294,0.577894,4.64764,0.800872,0.496778,0.318476,341.162,53.2237,9970.68,0.0293902,0.785538,0.00973744,11608,-0.000483878,0.0199248,-15.7808,-11.3325,122.125,107.582,0.894404,12.0143,11.1032,113.751,139.59,8.37432,-32.008 
76,75,47.3227,3.2,46.05,0.2,-0.19,-0.01,76,9479,-0.0671657,16.4988,12.9412,114.337,0.054869,89.0145,487.874,-4.4941,0.512762,1.95777,-1.94294,-2.47066,-287.926,1383.73,38.0787,8294.94,7109.61,-2.68111,2.32575,5.58375,-0.12995,-0.657665,-0.25738,1613.07,58.9281,8524.28,0.143442,0.939911,0.0125743,11245.5,-0.000342047,0.109397,13.5484,11.679,114.011,90.5649,0.6899,12.7589,11.77,113.55,138.849,0.461017,-48.2839 
77,97,43.248,4.5,48.55,-0.2,0.19,0.01,77,17949.8,-0.0370267,32.7786,12.023,114.825,0.00489303,-4.33923,476.705,0.606151,1.4505,0.320919,1.16603,0.378419,-141.788,9243.83,11.7636,8687.43,12829.8,1.49895,2.34331,2.10653,2.05883,1.27122,0.772975,9356.77,22.0309,8800.37,0.484777,0.995896,0.00459037,19301.2,-0.000156835,0.961544,12.2055,9.80761,114.455,89.4649,0.823446,11.9503,10.8786,114.091,139.51,0.364256,-50.0446 
78,97,43.248,0,48.55,-0.2,0.19,0.01,78,20532.8,-0.0223183,37.5724,11.9378,114.577,0.00985251,15.0827,305.633,-0.360888,0.434313,0.0100585,0.944703,0.295777,-145.462,10689.9,31.4697,9729.37,14606.1,0.555048,1.35025,1.84193,1.86064,1.21171,0.729906,10805.8,42.0029,9845.23,0.492719,0.993244,0.00779773,21930.9,-4.40017e-05,1.12832,12.0937,9.75366,114.187,89.148,0.935906,11.8895,10.7075,113.824,139.049,0.362695,-49.9008 
79,75,46.2227,0,46.05,0.2,-0.19,-0.01,79,9008.96,-0.0109849,16.6043,12.3186,114.543,0.0327861,23.4686,500,0.290374,-2.30054,-0.239953,-0.0828526,-2.70108,-293.58,92.0651,33.5668,9257.66,6683.54,2.13897,-0.451947,3.45724,1.76574,-0.852486,0.429265,325.913,54.8256,9491.51,0.0294908,0.772566,0.0105285,11051.3,-0.000490343,0.0215441,-15.0163,10.4397,122.509,106.077,0.854714,12.1341,10.9754,113.785,138.33,8.72378,-32.2525 
80,75,47.3227,3.2,46.05,0.2,-0.19,-0.01,80,9199.28,-0.11654,16.651,12.7943,114.72,-0.512361,236.895,374.448,-2.64892,-1.06795,1.87202,0.895515,1.85713,-266.863,1223.16,10.0024,8292.86,10886.3,-0.968559,0.612408,5.23275,2.57588,3.53749,0.523861,1435.73,29.3266,8505.42,0.129967,0.965488,0.00631146,11046.9,-0.000444107,0.1092,13.2898,10.8415,114.684,90.8127,0.69938,12.5155,11.7867,113.79,139.388,0.893555,-48.5757 
81,97,43.248,4.5,48.55,-0.2,0.19,0.01,81,18120.4,-0.0435503,32.7041,12.1863,114.633,-0.014604,56.4881,488.442,-1.77192,2.01757,3.15917,1.26615,2.00855,-138.816,9300.43,25.6973,8735,13000.7,-0.897832,2.89166,4.90735,2.14024,2.88264,0.588449,9411,35.7494,8845.57,0.484941,0.993396,0.00738985,19406.5,-1.82812e-05,0.944555,12.2016,10.0042,114.217,89.212,0.807101,12.026,11.0261,113.919,139.172,0.298102,-49.9597 
82,97,43.248,0,48.55,-0.2,0.19,0.01,82,19493.9,-0.0114661,35.8749,11.8394,114.684,-0.011241,-2.02832,34.0742,-2.09046,0.078026,1.76999,0.413113,-0.116348,-203.151,10841.7,-0.249035,8668.81,13827.3,-0.811276,1.35721,4.32836,1.6923,1.16284,0.440016,11003.5,14.4616,8830.63,0.524424,0.997705,0.00300768,20982.2,-0.000162302,1.16411,12.0932,9.63811,114.219,89.3285,0.853468,11.7099,10.5531,113.901,139.333,0.317774,-50.0041 
83,75,46.2227,0,46.05,0.2,-0.19,-0.01,83,8682.63,-0.0818053,16.4384,12.0374,114.731,-0.00471158,86.3099,494.977,1.75879,-1.86734,-1.3317,0.629338,1.80449,-283.358,16.3176,19.7529,9039.38,6454.78,3.54302,-0.0831046,2.23676,2.41357,3.58872,0.808807,242.023,40.2716,9265.09,0.0225945,0.774478,0.00794328,10711.6,-0.000544785,0.0193923,13.443,10.6241,125.631,109.227,0.855673,12.0017,10.828,113.884,138.387,11.7465,-29.1603 
84,75,47.3227,3.2,46.05,0.2,-0.19,-0.01,84,10397.6,-0.0804259,18.4932,12.7058,114.65,-0.046136,-130.016,468.975,-0.523409,1.26393,-0.449679,-0.896719,0.679373,-262.433,1499.76,33.9942,9132.31,7844.35,1.12906,2.9164,2.85527,0.755754,2.33185,0.71414,1708.8,52.9976,9341.35,0.139328,0.948519,0.010343,12264.5,-0.000368221,0.137712,12.5081,10.9379,114.375,89.9921,0.768127,12.7767,11.5847,113.84,138.864,0.534607,-48.8718 
85,97,43.248,4.5,48.55,-0.2,0.19,0.01,85,17511.3,0.0140261,31.7655,12.0785,114.616,-0.00342582,-20.2035,3.60555e-12,1.94118,1.87344,3.15992,-2.35557,1.57279,-226.839,9164.77,15.7304,8324.17,12492.3,3.36952,3.30179,6.01662,-0.927223,3.00113,0.592421,9345.45,32.1564,8504.85,0.493009,0.994015,0.00691673,18955.9,-0.00017693,0.947034,12.3223,9.79315,114.24,88.8004,0.785656,12.1395,10.7759,113.915,138.693,0.325148,-49.893 
86,97,43.248,0,48.55,-0.2,0.19,0.01,86,18347.4,-0.0759405,33.954,11.9911,114.786,-0.184632,289.339,4.21888,1.05976,0.405208,2.77462,0.782234,-1.11294,-189.958,9727.05,29.9256,8747.32,14992.9,2.25588,1.60132,5.16686,1.97835,0.083171,0.533912,9878.35,43.681,8898.63,0.495558,0.992321,0.00896137,19933.8,-0.000228644,1.02115,12.1148,9.76267,114.378,89.3199,0.825998,11.8401,10.9661,114.046,139.282,0.332559,-49.9616 
87,75,46.2227,0,46.05,0.2,-0.19,-0.01,87,9526.37,-0.0147618,17.7529,12.1081,114.513,0.0169951,-4.97962,500,-2.50955,1.7336,-0.167619,-0.889416,-1.93391,-354.081,65.5267,35.73,9815.49,7000.22,-0.279996,3.96315,4.29149,1.34014,0.295642,0.553455,347.565,61.3699,10097.5,0.0295605,0.763943,0.0110718,11757.8,-0.00141013,0.010736,-23.7285,70.8085,135,113,0.902586,11.923,11.0432,113.676,139.14,21.3243,-26.1403 
88,75,47.3227,3.2,46.05,0.2,-0.19,-0.01,88,9632.84,-0.067418,17.1235,12.6659,114.598,-0.0145837,39.3262,492.672,1.07692,-0.672542,0.781113,0.731704,-2.80956,-278.556,1359.94,30.6716,8476.47,7079,2.83092,1.08145,4.2891,2.4857,-1.05557,0.554684,1581.82,50.8425,8698.35,0.138623,0.946747,0.0106526,11411,-0.000257145,0.113807,13.0555,11.4478,113.941,90.3368,0.717105,12.434,11.7324,113.826,139.477,0.114479,-49.1401 
89,97,43.248,4.5,48.55,-0.2,0.19,0.01,89,18053.8,-0.0193977,32.8964,11.9386,114.451,0.0404687,-31.43,500,-0.872124,1.62493,4.0252,-1.44808,-2.21027,-209.19,9240.68,7.95859,8769.05,12826.3,0.445091,2.94215,6.65963,-0.130863,-0.893055,0.261923,9407.31,23.1066,8935.68,0.482312,0.99572,0.00474088,19504.6,-8.45998e-05,0.97621,12.1217,9.70685,113.973,88.8199,0.845101,11.9073,10.6888,113.836,138.514,0.13725,-49.6939 
90,97,43.248,0,48.55,-0.2,0.19,0.01,90,19865.8,0.0105071,35.869,12.0683,114.428,-0.0222149,-11.7914,500,0.961694,0.767859,-1.40635,-1.55703,-1.38652,-217.19,10387.1,11.3216,9348.08,14100.1,2.32928,2.13545,1.32883,-0.189439,-0.0189313,0.76208,10560.1,27.0489,9521.08,0.49534,0.995538,0.00520608,21318.9,-4.16177e-05,1.06595,12.1702,9.95915,113.911,89.4356,0.870026,12.0195,10.9813,113.725,139.524,0.186632,-50.088 
91,75,46.2227,0,46.05,0.2,-0.19,-0.01,91,10011.3,-0.084438,18.7773,12.091,114.613,0.00405876,148.656,479.366,0.973543,-0.657172,-3.50419,0.617767,2.72634,-325.943,-14.3037,11.4681,10381.5,7410.42,3.02592,1.39521,0.600566,2.67015,4.77872,0.951841,245.322,35.0704,10641.1,0.019994,0.799889,0.00603449,12269.8,-0.000597701,0.0188469,14.2196,10.5158,122.928,107.403,0.979652,12.0796,10.8307,113.885,138.782,9.04312,-31.3792 
92,75,47.3227,3.2,46.05,0.2,-0.19,-0.01,92,9868.34,-0.0218926,17.4656,12.7781,114.431,0.00561467,17.7603,499.914,1.76095,-2.87201,1.3202,0.582444,-2.29785,-295.345,1422.79,41.2875,8728.72,7268.38,3.62066,-1.0123,5.03962,2.44215,-0.438146,0.477867,1658.04,62.6741,8963.97,0.140663,0.937954,0.0127158,11787.3,-0.000363721,0.129038,12.7147,10.7488,113.75,90.7777,0.727057,12.8532,11.5946,113.741,139.699,0.00810573,-48.9215 
93,97,43.248,4.5,48.55,-0.2,0.19,0.01,93,17938.3,-0.0221406,32.5206,12.0587,114.443,0.0116952,-23.7068,44.4668,0.401184,0.412876,2.15451,2.67291,1.9163,-187.942,9335.8,22.269,8544.41,12775,1.5846,1.5963,4.52135,3.85633,3.09972,0.69155,9485.51,35.8783,8694.12,0.491226,0.993424,0.00754453,19309.9,-4.14928e-05,0.963872,12.3341,9.76462,114.021,88.7273,0.820215,11.8592,10.7251,113.704,138.596,0.316905,-49.8688 
94,97,43.248,0,48.55,-0.2,0.19,0.01,94,19338.4,0.00598838,35.2775,11.8881,114.624,-0.0705195,125.855,349.415,2.11208,-1.98104,2.88536,0.0781774,-1.66813,-230.822,10182.8,-4.93653,9078.71,13941.1,3.5655,-0.527619,5.79221,1.5316,-0.2147,0.42917,10366.7,11.7779,9262.57,0.4976,0.998016,0.00233686,20833.4,-0.000131226,1.08096,12.1369,9.71211,114.241,89.9111,0.882506,11.8348,10.6659,113.792,139.983,0.448905,-50.0718 
95,75,46.2227,0,46.05,0.2,-0.19,-0.01,95,9317.69,-0.0336401,17.2173,12.403,114.58,0.00173246,40.2943,500,-2.66316,-0.859767,-2.96051,-5.08245,-4.88407,-305.18,35.0547,17.1803,9686.13,6953.89,-0.741525,1.06187,0.882765,-3.16081,-2.96243,1.17942,278.142,39.2792,9929.22,0.0241901,0.801838,0.0072345,11498.2,-0.000551973,0.0172001,15.6918,10.1562,122.869,106.605,0.871228,12.1943,11.2115,113.833,138.93,9.03585,-32.325 
96,75,47.3227,3.2,46.05,0.2,-0.19,-0.01,96,10098.9,-0.110168,17.7659,13.0506,114.617,0.0353474,81.7519,297.814,-0.758195,-1.62662,-1.81651,3.91486,0.847196,-294.266,1519.8,47.578,8838.69,7641.76,1.09472,0.226295,1.88931,5.76778,2.70011,0.838219,1754.2,68.8865,9073.08,0.1461,0.935697,0.0137931,12006.8,-0.000380376,0.123325,13.5371,11.4882,114.245,91.2191,0.722765,12.7644,11.9085,113.735,139.81,0.509935,-48.5908 
97,97,43.248,4.5,48.55,-0.2,0.19,0.01,97,17477.4,-0.00975492,31.9708,11.909,114.595,-0.000811338,-11.4321,199.599,0.997442,1.14477,-0.527504,0.635885,-1.97997,-220.831,8971.61,5.28177,8537.41,12394.7,2.38796,2.53529,2.25353,2.0264,-0.589454,0.738379,9147.51,21.2727,8713.31,0.481611,0.995947,0.00447718,18993.6,-0.000186464,0.950585,12.1058,9.73014,114.181,89.5181,0.815359,11.8747,10.8244,113.945,139.56,0.235938,-50.0417 
98,97,43.248,0,48.55,-0.2,0.19,0.01,98,18790.9,-0.0219594,34.6901,11.8001,114.371,-0.0139921,17.2624,4.88906e-10,0.0571968,0.466908,-0.0286185,0.579867,1.31586,-209.606,10593.7,3.01199,8156.07,13333.4,1.37703,1.78674,2.61104,1.8997,2.63569,0.746752,10760.6,18.19,8323.02,0.533612,0.99705,0.00400979,20165.6,-8.30369e-05,1.13841,12.0546,9.59354,113.893,88.9074,0.792953,11.7639,10.697,113.741,138.8,0.151982,-49.8926 
99,75,46.2227,0,46.05,0.2,-0.19,-0.01,99,9635.29,-0.0139884,17.6844,12.3537,114.673,0.00144284,4.19622,500,-0.865873,0.0343523,0.524171,0.0860292,3.22776,-353.229,114.735,38.4559,9825.5,7112.08,1.35832,2.25854,4.97255,2.31022,5.45195,0.695898,396.095,64.034,10106.9,0.0335196,0.779478,0.0115364,11816.8,-0.000501992,0.019772,-16.4676,12.0814,122.459,104.967,0.897536,12.2854,10.9841,113.887,137.726,8.57267,-32.759 
100,75,47.3227,3.2,46.05,0.2,-0.19,-0.01,100,9112.29,-0.121434,16.8651,12.5528,114.529,0.0427649,151.059,499.997,-2.42029,0.720882,0.44638,-0.158669,0.425281,-308.354,1315.3,27.9964,8181,7101.95,-0.478669,2.66251,4.32963,1.78296,2.36691,0.59397,1560.91,50.3251,8426.62,0.140839,0.946592,0.0108816,11083,-0.000494383,0.114607,12.9998,11.2637,114.523,89.6728,0.707209,12.451,11.5558,113.708,138.627,0.814852,-48.9538 
101,97,43.248,4.5,48.55,-0.2,0.19,0.01,101,18740.6,-0.00155664,33.5193,12.3382,114.88,-0.00846888,-10.9912,2.34151e-10,2.94769,-1.20516,2.00485,2.01886,3.12485,-170.857,10012,26.1347,8702.72,13466,4.02353,-0.129315,4.15653,3.0947,4.2007,0.729148,10148.1,38.5069,8838.81,0.503979,0.993403,0.00796136,20136,-0.000144688,0.99161,12.581,10.0082,114.45,88.8739,0.791311,12.1509,11.1095,114.08,138.865,0.370171,-49.9916 
102,97,43.248,0,48.55,-0.2,0.19,0.01,102,20732.5,0.00158846,37.8012,11.9087,114.343,0.0438972,-79.9065,312.44,0.772726,2.13262,3.99376,2.76982,1.87865,-112.414,10957,24.5999,9609.03,14768.4,1.48056,2.84046,5.40944,3.47766,2.58649,0.657514,11046.5,32.74,9698.58,0.50198,0.99484,0.00618006,22005.9,1.17497e-05,1.14996,12.0317,9.83243,113.85,88.6642,0.913354,11.9055,10.84,113.813,138.672,0.0370049,-50.008 
103,75,46.2227,0,46.05,0.2,-0.19,-0.01,103,9576.6,-0.0215325,17.7597,12.2938,114.445,0.00171909,3.74407,500,-1.88351,-0.247878,-2.48824,-1.85589,-0.414523,-290.657,118.253,39.987,9895.5,7107.67,-0.0533186,1.58231,1.17214,-0.0257021,1.41567,0.713491,349.772,61.0342,10127,0.0296585,0.766066,0.0109802,11793.3,-0.000550445,0.0203005,-16.368,-10.3452,122.563,107.462,0.897138,12.0769,11.2201,113.69,139.377,8.8737,-31.9145 
104,75,47.3227,3.2,46.05,0.2,-0.19,-0.01,104,9079.75,0.00905825,16.0402,12.7585,114.914,-0.0729272,-99.8897,500,-0.7025,0.193953,-1.79169,1.61966,3.92446,-322.026,1271.87,27.0129,8072.83,6899.17,1.32521,2.22166,2.26373,3.64737,5.95217,0.853101,1528.38,50.3316,8329.33,0.139699,0.94551,0.0110087,10940.5,-0.000391367,0.10568,13.8923,11.0966,114.42,90.5412,0.676936,12.7079,11.6729,113.994,139.064,0.425607,-48.5228 
