cyc,state,freq,VVA,sweepfreq,Blackmantime,dimerswitchtime,squaretime,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
50,97,43.248,4.2,48.5,-0.2,0.19,0.01,50,18341.7,-0.0457125,33.1397,11.7016,114.984,0.00482439,11.5781,1.38194e-12,-0.0441804,-3.92386,-4.14585,-2.33888,-1.62085,51.0927,9192.35,16.9685,8521.99,12625.6,-0.365897,-4.24558,-4.78928,-2.6606,-1.94256,0.658004,9151.65,13.2688,8481.29,0.488465,0.997469,0.00287365,18735.5,0.000471786,1.06801,11.4959,9.35895,114.335,86.6207,0.868009,11.7918,10.0945,114.168,135.611,0.166738,-48.9901 
51,97,43.248,0,48.5,-0.2,0.19,0.01,51,19556.2,0.12366,34.8583,11.7839,115.006,0.0326537,-107.307,319.557,4.13524,-3.37958,-1.45361,-3.27056,-0.701728,24.9004,10132.3,28.2019,8673.63,13485.9,3.97845,-3.53637,-1.76719,-3.42735,-0.858519,0.685048,10112.4,26.3988,8653.8,0.508387,0.995452,0.00558803,19891.2,0.000685329,1.15141,11.6872,9.31388,114.368,86.182,0.864158,11.7665,10.3081,114.326,134.889,0.0410861,-48.7072 
52,95,43.248,0,40,-0.2,0.19,0.01,52,9936.82,-0.007233,18.0182,12.0247,114.993,0.00942845,5.51312,251.988,-1.41316,-2.29725,0.241456,-2.74243,-3.87445,-45.8181,62.0031,76.0562,9791.58,7054.78,-1.12466,-2.00875,0.818464,-2.45392,-3.58594,1.09796,98.4989,79.374,9828.08,0.00879122,0.414901,0.0146592,11204.2,-0.000476196,0.0170888,-12.5288,61.7,125.992,113,0.963499,11.5355,10.3785,114.103,135.673,11.8893,-22.6735 
53,75,46.2227,0,46.05,0.2,-0.19,-0.01,53,8794.56,-0.0160692,15.4245,12.503,115.012,-0.00548975,11.2277,470.001,-1.66866,-1.46887,-1.82644,-1.26867,-5.23555,6.90427,32.8502,47.645,8697.76,6280.02,-1.71213,-1.51235,-1.91339,-1.31214,-5.27902,0.836867,27.3507,47.1451,8692.26,0.00277683,0.248972,0.00989238,9849.6,-6.36774e-05,0.0218386,14.2075,9.32774,123.267,107.057,0.832554,12.1318,10.4716,114.157,134.75,9.10985,-27.6926 
54,75,47.3227,2.8,46.05,0.2,-0.19,-0.01,54,8497.65,0.00192771,14.4333,12.7735,114.836,-0.0146051,-1.1675,134.176,-0.927102,-4.23075,-7.11722,-3.84449,-2.42375,38.2697,1277.14,62.7167,7092.45,6002.19,-1.16808,-4.47173,-7.59917,-4.08547,-2.66472,0.619835,1246.66,59.9455,7061.97,0.135114,0.922383,0.015396,9226.68,0.000178381,0.117208,11.9817,11.0162,114.233,86.621,0.619431,12.503,11.1291,114.104,134.968,0.129766,-48.347 
55,7,43.248,4.2,46.05,-0.2,0.19,0.01,55,7518.83,-0.0145697,12.7859,12.9354,114.884,-0.00196149,2.879,500,-1.9937,-4.0468,-3.661,-2.29377,-4.32553,-17.5655,87.4186,55.4328,7346.59,5384.16,-1.88309,-3.93619,-3.43979,-2.18317,-4.21492,0.780306,101.41,56.7047,7360.58,0.0120456,0.505425,0.0139927,8418.87,-0.000967089,0.00934549,29.4778,66.976,135,113,0.661429,12.2748,10.783,114.055,135.651,20.9446,-22.6511 
56,97,43.248,4.2,48.5,-0.2,0.19,0.01,56,18819.4,-0.0169061,34.1628,11.7694,114.862,-0.0457616,14.2506,3.6651e-11,0.360601,-1.84223,-2.38987,-0.355268,-3.5476,48.0185,9224.03,14.1926,9000.88,13110.1,0.0582414,-2.14459,-2.99459,-0.657628,-3.84996,0.68769,9185.78,10.7154,8962.64,0.475613,0.997963,0.00219752,19313.6,0.000475062,1.04901,11.6391,9.39507,114.282,86.9708,0.901357,11.769,10.3061,114.074,135.963,0.207931,-48.992 
57,97,43.248,0,48.5,-0.2,0.19,0.01,57,21003.9,0.0299644,37.2289,12.1636,114.945,-0.00667776,-0.112561,0.0721397,-2.27462,-2.46015,1.33101,-3.43057,-3.92292,93.7174,10876.8,57.714,9626.9,14741.4,-2.86473,-3.05026,0.150786,-4.02069,-4.51303,1.01055,10802.1,50.9277,9552.25,0.500187,0.991817,0.00972565,21596.2,0.000503799,1.13271,11.9387,9.94169,114.299,86.9885,0.889868,12.0182,10.8435,114.226,136.036,0.0727556,-49.0475 
58,95,43.248,0,40,-0.2,0.19,0.01,58,9251.27,0.0340261,16.4969,11.9473,114.807,-0.122135,-15.1192,18.0919,-0.545701,-2.8927,-1.60926,-0.949358,-2.00175,38.5613,-48.4675,42.4459,9129.97,6476.14,-0.788512,-3.13551,-2.09488,-1.19217,-2.24456,0.778452,-79.183,39.6536,9099.25,-0.00776078,8.08875,0.00796376,10203,-0.00101401,0.0102858,-26.7509,71.0463,135,113,0.906791,11.5084,10.3989,113.954,135.349,21.046,-22.3493 
59,75,46.2227,0,46.05,0.2,-0.19,-0.01,59,7425.98,-0.00553146,13.2438,12.2269,114.76,-0.00109689,9.17949,128.365,-3.61204,-2.92644,-6.17276,-0.745533,-2.49525,-36.4722,0.0896613,41.3573,7509.91,5271.71,-3.38238,-2.69678,-5.71345,-0.515877,-2.26559,0.607972,29.1411,43.9984,7538.97,0.00340904,0.274558,0.0106364,8548.17,-0.000201659,0.0179189,-14.6156,-8.6394,121.622,108.315,0.725346,11.9856,10.5298,114,135.06,7.62216,-26.7453 
60,75,47.3227,2.8,46.05,0.2,-0.19,-0.01,60,8102.55,-0.0324621,13.8815,13.0239,114.94,0.00725158,27.7031,500,-1.97328,-3.7836,-2.54899,-0.635488,-5.14686,51.4454,1235.76,65.3492,6872.35,5891.89,-2.29722,-4.10754,-3.19686,-0.959425,-5.4708,0.800593,1194.78,61.6239,6831.38,0.134031,0.917212,0.0163455,8914.24,7.40161e-05,0.105727,12.0321,11.4586,114.156,87.5009,0.591391,12.5642,11.2636,114.181,135.086,-0.0247872,-47.5849 
61,7,43.248,4.2,46.05,-0.2,0.19,0.01,61,6685.2,-0.00164941,11.8289,12.5118,114.776,-0.0148215,-13.8713,2.76618e-11,-1.73509,-4.41287,-2.94593,-0.921304,-5.57413,-7.94702,26.1621,37.4299,6741.08,4824.61,-1.68505,-4.36283,-2.84585,-0.871263,-5.52409,0.813864,32.4922,38.0054,6747.41,0.00424343,0.328199,0.0102693,7657.07,0.000109762,-0.00512168,38.8399,-8.7481,90.6763,83.8469,0.635846,12.1741,10.6116,113.979,134.907,-23.3025,-51.0604 
62,97,43.248,4.2,48.5,-0.2,0.19,0.01,62,16377.6,0.0859002,29.3047,11.8072,114.927,-0.0387442,-36.8883,58.7484,-0.943958,-2.45463,5.90563,-0.453278,-1.46136,80.5017,8550.66,30.7395,7243.76,11310.2,-1.45086,-2.96153,4.89183,-0.960176,-1.96825,2.9975,8486.54,24.9101,7179.64,0.511252,0.99489,0.0063507,16599.5,0.000577502,0.968512,11.5599,9.46727,114.325,85.5913,0.719548,11.7863,10.2227,114.139,134.199,0.185688,-48.6079 
63,97,43.248,0,48.5,-0.2,0.19,0.01,63,19177.9,0.013265,34.0764,12.0922,114.744,-0.0287827,0.0224622,32.1565,-1.66782,0.424109,3.59968,0.748977,0.71373,92.1795,10211.5,49.1478,8318.55,13413.9,-2.24825,-0.15632,2.43882,0.168548,0.1333,-6.2563,10138.1,42.4728,8245.13,0.521102,0.992722,0.00939997,19455.1,0.000595713,1.09028,11.8758,9.78713,114.207,86.8156,0.776628,11.9407,10.7869,114.092,136.122,0.115543,-49.3059 
64,95,43.248,0,40,-0.2,0.19,0.01,64,10009.6,0.004938,18.006,12.044,114.827,-0.0295355,4.15573,98.6951,-2.86172,-1.73464,-4.26511,-0.565176,-0.936626,62.752,7.25126,87.9012,9788.69,7063.66,-3.25685,-2.12978,-5.05538,-0.960308,-1.33176,0.603004,-42.733,83.3572,9738.71,-0.00389828,-0.414312,0.0155225,10962,0.000539311,-0.0140737,31.8622,6.42236,113.568,85.5762,0.954515,11.5814,10.6798,114.093,136.119,-0.525174,-50.543 
65,75,46.2227,0,46.05,0.2,-0.19,-0.01,65,7849.15,-0.00975995,13.6916,12.5334,114.913,0.00228008,10.9712,265.613,-3.16533,-1.20579,-4.85438,-2.61732,-4.80362,37.2984,-4.50406,66.5788,7829,5587.03,-3.40019,-1.44064,-5.3241,-2.85218,-5.03848,0.705128,-34.2136,63.8779,7799.29,-0.00389722,-0.441052,0.014863,8778.98,0.000286716,-0.0118624,26.8169,6.73122,115.884,86.3269,0.748531,11.9513,10.547,114.111,135.034,1.77321,-48.7067 
66,75,47.3227,2.8,46.05,0.2,-0.19,-0.01,66,8030.13,-0.0415442,13.793,12.9876,114.951,0.0266392,43.011,192.496,-0.671406,-2.07162,-4.58076,-1.00968,-0.878675,-5.50186,1104.99,38.4765,6909.07,5868.82,-0.636762,-2.03697,-4.51148,-0.975036,-0.844031,0.498963,1109.38,38.8749,6913.45,0.124347,0.942219,0.0102521,8921.57,1.04008e-05,0.105128,11.5539,11.0077,114.376,86.7897,0.59385,12.7877,11.1793,114.184,134.968,0.192351,-48.1786 
67,7,43.248,4.2,46.05,-0.2,0.19,0.01,67,6644.57,-0.046956,12.2775,12.1891,114.96,-0.005421,42.2397,465.809,-4.4192,-4.41032,-7.62055,-3.51171,-2.51151,20.331,-26.9831,15.5061,6832.76,4879.12,-4.54722,-4.53834,-7.87659,-3.63973,-2.63953,0.661097,-43.1775,14.0339,6816.57,-0.00563708,2.3191,0.00377818,7659.54,0.000137614,-0.02411,12.5249,-12.3786,90,108.941,0.66023,11.9012,10.5958,114.182,135.369,-24.1823,-26.4281 
68,97,43.248,4.2,48.5,-0.2,0.19,0.01,68,18518.1,-0.00158873,33.5575,11.7829,114.951,-0.0332415,22.6514,0.823728,-0.539372,-0.588086,0.848062,-3.24595,-2.67976,18.8849,9393.62,23.1142,8613.71,12896.3,-0.658285,-0.706999,0.610236,-3.36487,-2.79868,1.0882,9378.57,21.7467,8598.66,0.491152,0.995959,0.00463722,19095.1,0.000428827,1.048,11.6643,9.54654,114.366,87.113,0.854858,11.6658,10.4575,114.244,136.019,0.1221,-48.9058 
69,97,43.248,0,48.5,-0.2,0.19,0.01,69,20016.7,0.0235748,35.4599,-12.1559,114.779,-0.0528662,-0.976371,500,0.167279,-1.06753,0.0814835,-3.45675,-3.01896,45.8946,10509.3,50.3215,8979.52,14033.7,-0.121707,-1.35652,-0.496489,-3.74574,-3.30795,0.945008,10472.8,46.9982,8942.96,0.508922,0.992208,0.00958804,20578.3,0.000442641,1.13048,12.03,9.56262,114.163,86.0898,0.8413,12.067,10.7478,114.096,135.208,0.0669338,-49.1178 
70,95,43.248,0,40,-0.2,0.19,0.01,70,9714.53,-0.00330081,17.5964,11.9922,114.775,-0.00232175,-2.47924,1.57393e-10,0.0228383,-4.75015,-7.6216,-1.29968,-4.41499,-40.1221,88.2913,94.6205,9453.11,6869.58,0.275477,-4.49751,-7.11632,-1.04704,-4.16235,0.569952,120.25,97.5258,9485.07,0.0110948,0.413344,0.0185885,10838.4,3.3829e-05,0.042342,13.4503,-9.8387,117.125,108.932,0.946287,11.648,10.25,114.005,134.842,3.1191,-25.9102 
71,75,46.2227,0,46.05,0.2,-0.19,-0.01,71,8360.55,-0.011703,14.7023,12.4423,114.891,0.0241491,6.72069,121.782,-2.45107,-0.781241,-3.72032,-1.04421,-4.74016,30.6932,68.4063,54.9265,8169.91,5960.29,-2.64434,-0.974507,-4.10685,-1.23748,-4.93343,0.704471,43.958,52.7039,8145.46,0.00475308,0.32277,0.0117787,9248.33,-0.000282484,0.0160289,10.4849,59.0723,124.013,113,0.78114,11.9364,10.355,113.935,134.809,10.0778,-21.8092 
72,75,47.3227,2.8,46.05,0.2,-0.19,-0.01,72,9262.18,-0.0041045,15.1689,13.2739,115.098,-0.000921618,-2.39872,1.68172e-10,-0.191473,-2.95733,-2.05694,-0.690255,-2.88415,36.8308,1322.62,43.9215,7683.15,6554.66,-0.423387,-3.18924,-2.52077,-0.922169,-3.11607,0.752176,1293.28,41.2545,7653.81,0.130082,0.947128,0.00983144,9942.09,0.000186649,0.115638,12.4363,11.2316,114.567,87.4064,0.638125,13.0416,11.387,114.143,135.528,0.423739,-48.1215 
73,7,43.248,4.2,46.05,-0.2,0.19,0.01,73,6982.35,-0.0141974,12.4783,12.2835,115.003,0.0588269,-28.1724,320.606,-0.284014,-2.00291,-3.61975,-1.38018,-5.30689,-41.3653,4.09354,48.1035,7054.82,5043.63,-0.0235476,-1.74245,-3.09882,-1.11972,-5.04642,0.71908,37.0425,51.0988,7087.77,0.00460371,0.292906,0.0131065,8046.22,0.000154744,-0.00524391,-4.60722,3490.51,106.483,84.3724,0.670874,11.9578,10.7672,114.08,135.566,-7.59699,-51.1935 
74,97,43.248,4.2,48.5,-0.2,0.19,0.01,74,17424.9,0.00978149,31.6834,-11.8609,114.836,0.00100049,-20.3561,2.49665e-09,1.55647,-3.57491,-1.81361,-0.027062,-1.45249,20.5505,9168.63,39.82,7901.87,12234,1.42707,-3.70431,-2.07241,-0.156463,-1.58189,0.659592,9152.26,38.3319,7885.5,0.506689,0.992724,0.00887512,18062.9,0.000284255,1.00175,11.7292,9.70882,114.24,86.1122,0.772759,11.7547,10.5158,114.03,135.056,0.210812,-48.9434 
75,97,43.248,0,48.5,-0.2,0.19,0.01,75,18915,0.0021524,34.4402,-11.7487,114.82,-0.00205096,-43.1735,500,2.31509,-1.67547,-3.24432,1.41731,-2.78772,28.9101,9834.76,27.4044,8496.5,13174.9,2.13305,-1.85751,-3.6084,1.23527,-2.96976,0.287912,9811.73,25.311,8473.47,0.506105,0.995506,0.00547241,19386.8,0.000525308,1.10667,11.7508,9.40588,114.235,87.0008,0.847416,11.5485,10.4425,114.135,136.104,0.100277,-49.1034 
76,95,43.248,0,40,-0.2,0.19,0.01,76,10622.8,0.00683689,19.0838,12.0504,114.955,-0.0236439,53.4266,231.854,0.609111,-3.1472,-4.18898,-0.282467,-3.33597,38.1575,63.5433,87.5778,10423.6,7527.33,0.368843,-3.38746,-4.66951,-0.522735,-3.57623,0.603846,33.1494,84.8147,10393.2,0.00281465,0.182566,0.0148101,11777.4,0.000485524,-0.00752095,40.6964,9.23591,94.9749,87.5313,1.01887,11.8363,10.4702,114.107,135.092,-19.1319,-47.5609 
77,75,46.2227,0,46.05,0.2,-0.19,-0.01,77,7655.27,-0.0219836,13.9008,-12.333,114.925,0.00642109,-1.60384,500,-4.46447,-2.53083,-6.44367,-0.263993,-3.82518,2.24354,97.0448,53.2176,7682.52,5581.19,-4.4786,-2.54496,-6.47192,-0.27812,-3.8393,0.632546,95.2577,53.0551,7680.73,0.0108562,0.506409,0.0125646,8774.48,-0.000209814,0.0246662,13.8483,-9.6258,120.329,107.423,0.729497,12.0124,10.6631,114.112,135.671,6.21654,-28.2485 
78,75,47.3227,2.8,46.05,0.2,-0.19,-0.01,78,8648.83,-0.052048,14.6853,13.1948,114.969,0.113842,27.185,499.933,-1.09229,-2.67802,0.266518,-1.79818,-2.60608,-4.69589,1382.32,58.0645,7254.39,6408.59,-1.06273,-2.64845,0.325655,-1.76861,-2.57651,1.04213,1386.06,58.4046,7258.13,0.144565,0.931324,0.0146065,9587.75,-8.30603e-05,0.113195,12.271,12.301,114.825,87.3986,0.603829,13.0221,11.4533,114.119,135.495,0.70577,-48.0961 
79,7,43.248,4.2,46.05,-0.2,0.19,0.01,79,7862.36,-0.0629557,14.19,12.5385,115.063,-0.222805,179.315,53.2056,-1.02272,-2.34853,-6.45497,-1.38466,-3.83316,-36.4405,11.1394,50.9294,8002.71,7092.52,-0.793264,-2.11908,-5.99606,-1.15521,-3.60371,0.561285,40.1656,53.5682,8031.74,0.00440604,0.299945,0.0121369,9116.03,-0.000102684,0.0167283,0.0364444,-29.8981,92.6696,88.0381,0.734103,12.1507,10.962,114.256,135.831,-21.5865,-47.7924 
80,97,43.248,4.2,48.5,-0.2,0.19,0.01,80,19064.6,0.00853292,34.672,11.9217,115.033,-0.0465918,36.7705,1.85704e-09,0.972685,-3.14529,-4.82258,0.589556,-3.95188,19.8938,9753.85,34.6396,8965.46,13511.7,0.847419,-3.27056,-5.07311,0.46429,-4.07715,0.543338,9738,33.1991,8949.61,0.490553,0.994069,0.00678701,19851.1,0.000203218,1.049,11.8374,9.80927,114.428,87.2024,0.846481,11.9035,10.8188,114.35,136.175,0.0777452,-48.9724 
81,97,43.248,0,48.5,-0.2,0.19,0.01,81,21482.2,0.0297734,39.0868,11.8518,115.008,-0.0684306,-23.6398,291.64,2.22634,0.629996,-0.0152886,-2.29352,-5.13172,55.5888,11343,43.0417,9730.5,15133,1.87631,0.279968,-0.715345,-2.64355,-5.48175,0.892982,11298.7,39.0164,9686.23,0.50794,0.993993,0.0073654,22244.1,0.00023512,1.2301,11.8751,9.70808,114.382,86.8705,0.938527,11.8412,10.635,114.277,135.841,0.104824,-48.9705 
82,95,43.248,0,40,-0.2,0.19,0.01,82,9280.85,-0.0715386,17.5454,11.9522,114.953,0.0236449,99.0664,498.633,-2.6077,-2.74436,-7.99248,-1.98872,-1.68013,-83.5027,98.6674,65.517,9441.45,6902.9,-2.08191,-2.21857,-6.94089,-1.46293,-1.15433,0.499165,165.18,71.5636,9507.96,0.0151414,0.56877,0.0136754,10909.2,-0.000790375,0.0174576,-13.6836,58.3608,124.896,113,0.934814,11.5694,10.2532,114.017,135.082,10.8782,-22.0817 
83,75,46.2227,0,46.05,0.2,-0.19,-0.01,83,8213.21,-0.0557347,15.0233,12.2965,114.943,-0.0041495,146.308,310.021,-0.807302,-2.45061,-2.75434,0.611362,-2.25281,-3.93864,12.6958,53.6728,8350.93,6033.46,-0.782501,-2.42581,-2.70474,0.636163,-2.22801,0.639603,15.8331,53.958,8354.07,0.00167441,0.143598,0.011758,9455.93,0.000123766,-0.0225958,10.8294,-12.4327,90,110.542,0.79053,12.0654,10.6917,114.273,135.582,-24.273,-25.0408 
84,75,47.3227,2.8,46.05,0.2,-0.19,-0.01,84,7628.05,-0.0401597,13.0701,13.0257,114.88,0.00414257,44.0822,490.04,-3.43366,-2.16436,-2.6288,-2.35638,-2.73135,19.8638,1207.08,39.3516,6432.62,5548.05,-3.55873,-2.28943,-2.87896,-2.48146,-2.85643,0.795311,1191.26,37.9132,6416.8,0.141107,0.947243,0.0107668,8442.24,-4.23218e-05,0.111746,12.002,11.0618,114.486,87.2516,0.556949,12.8142,11.1021,114.11,135.271,0.375775,-48.0198 
85,7,43.248,4.2,46.05,-0.2,0.19,0.01,85,7183.43,-0.0178739,13.1367,12.3075,114.685,0.00408239,14.6176,499.337,0.71798,-4.15184,-3.74947,-1.28432,-6.11567,39.1247,-18.17,57.6582,7377.93,5265.17,0.471622,-4.39819,-4.24219,-1.53068,-6.36203,0.735878,-49.3342,54.8251,7346.77,-0.00597809,-1.05845,0.0135603,8252.51,-1.53464e-05,-0.0187392,8.43412,13.1467,90,112.946,0.696079,12.1187,10.7076,113.933,135.798,-23.933,-22.8512 
86,97,43.248,4.2,48.5,-0.2,0.19,0.01,86,18361.5,-0.012106,33.3414,11.9388,114.881,-0.0236089,-19.1581,500,-2.34278,-0.0207823,2.63097,-0.78266,-2.55006,70.0537,9461.68,35.9082,8522.91,12972.8,-2.78389,-0.461892,1.74875,-1.22377,-2.99117,1.30616,9405.88,30.8355,8467.11,0.495732,0.994296,0.00666386,18973.7,0.000340964,1.02688,11.7156,9.72423,114.37,87.4565,0.81554,11.8305,10.7065,114.199,136.496,0.171273,-49.0399 
87,97,43.248,0,48.5,-0.2,0.19,0.01,87,20234.8,0.00903738,36.8765,11.8912,114.89,0.0184839,-12.4209,246.071,0.733425,-0.168853,-2.54161,0.257495,0.191404,-27.3174,10775.2,29.6662,9141.73,14282.3,0.905436,0.00315685,-2.19759,0.429506,0.363415,-3.42992,10797,31.6443,9163.49,0.510454,0.994897,0.00632114,21151.7,0.000241188,1.17423,11.8563,9.63895,114.373,87.3325,0.892251,11.746,10.5375,114.188,136.435,0.18501,-49.1023 
88,95,43.248,0,40,-0.2,0.19,0.01,88,9026.59,-0.0817576,17.0601,12.0364,114.753,0.024107,-13.9504,311.905,-0.360661,-5.01931,-4.9531,-3.38673,-3.47486,-6.5814,-0.352507,51.6788,9283.56,6695.53,-0.31922,-4.97787,-4.87022,-3.34529,-3.43342,0.712604,4.88982,52.1554,9288.8,0.000465642,0.05085,0.0102373,10501.2,4.61942e-05,-0.0100708,-11.6597,18.2072,113.22,70.0003,0.933222,11.5746,10.3797,114.04,135.7,-0.820032,-65.6996 
89,75,46.2227,0,46.05,0.2,-0.19,-0.01,89,8353.6,-0.0771332,15.5064,12.3084,114.958,0.214094,139.043,388.527,-3.4747,-6.19566,-9.11992,-3.81659,-3.6978,-38.1066,3.61965,54.6104,8671.75,7182.11,-3.23475,-5.95571,-8.64003,-3.57664,-3.45785,0.652522,33.9729,57.3698,8702.1,0.00344296,0.252831,0.0119986,9867.35,-0.00119496,0.00852028,26.2064,-66.4193,134.999,113,0.786281,12.1718,10.9141,114.191,135.333,20.8081,-22.3326 
90,75,47.3227,2.8,46.05,0.2,-0.19,-0.01,90,8037.3,-0.030429,14.7585,12.4966,114.599,0.0427769,15.7771,500,-0.975689,-1.81733,-1.30776,-1.15456,-5.08935,-74.59,1359.72,50.6719,7019.03,6025.83,-0.506016,-1.34766,-0.36841,-0.684887,-4.61968,0.951053,1419.13,56.0732,7078.44,0.150687,0.935326,0.0143827,9417.77,-0.000423101,0.120434,11.9806,12.0775,114.3,87.7656,0.609313,12.6207,11.3064,113.922,135.687,0.378176,-47.921 
91,7,43.248,4.2,46.05,-0.2,0.19,0.01,91,7475.45,-0.0396582,13.3699,12.4815,114.55,0.00985636,11.1312,499.623,3.30769,-1.77621,0.580585,-1.27962,-4.20996,-45.1085,33.8555,40.8308,7453.79,5435.93,3.59173,-1.49218,1.14866,-0.995588,-3.92592,1.68646,69.7861,44.0972,7489.72,0.00817821,0.474877,0.0107294,8533.17,-0.000151859,0.0196003,-14.135,8.97862,119.058,105.8,0.691826,12.0817,10.915,113.86,135.908,5.19754,-30.1075 
92,97,43.248,4.2,48.5,-0.2,0.19,0.01,92,15879.4,-0.126986,31.3283,11.4696,114.928,0.016128,8.88528,397.382,-3.87206,-3.01812,-2.72455,-1.69015,-3.96951,-80.6708,8658.42,-3.55645,7777.4,11701.9,-3.3641,-2.51016,-1.70863,-1.18219,-3.46155,0.860254,8722.68,2.28512,7841.66,0.496065,0.999542,0.000536516,17583.8,-0.000658367,0.989707,11.7251,9.38563,114.364,86.3619,0.790542,11.483,10.4462,114.188,135.469,0.175908,-49.1068 
93,97,43.248,0,48.5,-0.2,0.19,0.01,93,18202.7,0.0141758,34.2315,11.5035,114.916,0.0424913,-16.7574,144.222,-0.454273,-0.562372,0.558084,1.05415,-2.61606,18.9036,9482.43,15.1815,8530.81,12842.1,-0.573303,-0.681403,0.320022,0.935116,-2.73509,1.11702,9467.38,13.8127,8515.75,0.495929,0.997453,0.00297902,19090.2,0.00015612,1.09627,11.5,9.35547,114.366,86.9352,0.886206,11.4563,10.1414,114.249,135.847,0.116543,-48.9121 
94,95,43.248,0,40,-0.2,0.19,0.01,94,10184.6,-0.0780144,18.841,12.2126,114.885,0.0417409,80.1853,324.407,-0.979394,-1.61041,-3.29312,-1.68069,-4.30383,-29.8804,80.5098,58.7959,10330,7599.4,-0.791245,-1.42226,-2.91682,-1.49254,-4.11568,0.728379,104.311,60.9596,10353.8,0.00883679,0.494387,0.0107293,11804.1,-0.000304339,0.0327575,12.9697,-9.12568,120.223,108.191,1.00234,11.9096,10.4846,114.139,134.879,6.08383,-26.6882 
95,75,46.2227,0,46.05,0.2,-0.19,-0.01,95,7733.35,-0.0176081,14.0193,12.2406,114.704,0.00172301,8.48121,500,-1.08363,-3.88973,-2.3175,2.8615,-0.217064,-11.6834,56.2146,49.3192,7721.58,5586.77,-1.01006,-3.81616,-2.17037,2.93507,-0.143497,0.483862,65.5208,50.1652,7730.88,0.00744435,0.427375,0.0118121,8801.42,-0.000373367,0.0127615,10.4757,-63.0361,123.946,113,0.740062,11.8173,10.4806,113.841,135.04,10.1051,-22.0405 
96,75,47.3227,2.8,46.05,0.2,-0.19,-0.01,96,8319.43,-0.0827483,15.0854,12.6012,114.912,0.148711,41.248,429.878,-3.09191,-3.21186,-4.99701,-0.3007,-4.59314,-52.6803,1302.61,40.5648,7327.84,6387.89,-2.7602,-2.88015,-4.33358,0.0310138,-4.26143,0.694911,1344.57,44.3795,7369.8,0.13901,0.945393,0.0109711,9672.45,-0.000374414,0.121999,11.8202,11.2704,114.721,87.6325,0.626618,12.663,11.4559,114.144,135.384,0.576667,-47.7517 
97,7,43.248,4.2,46.05,-0.2,0.19,0.01,97,6679.27,-0.0158808,12.6714,12.0021,114.806,0.0130709,-22.1998,500,-1.94127,-1.73139,-1.27399,1.30727,-5.86046,-0.26263,19.1498,22.4258,6974.38,4960.27,-1.93961,-1.72974,-1.27068,1.30893,-5.85881,0.866102,19.359,22.4448,6974.59,0.00245031,0.330148,0.00589312,7900.64,-0.000235798,-0.00405583,2607.31,0.508032,107.855,100.503,0.685547,11.7826,10.5633,114.028,135.82,-6.17355,-35.3175 
98,97,43.248,4.2,48.5,-0.2,0.19,0.01,98,16923.6,0.0249194,31.8853,11.4606,115.036,-0.0264727,-14.2052,1.19132e-10,2.42879,1.29425,0.466285,-1.98236,-0.766549,-33.1846,8801.27,11.0131,8014.41,11908.1,2.63774,1.5032,0.884194,-1.7734,-0.557595,0.671809,8827.71,13.4161,8040.84,0.492787,0.997347,0.00306412,17913.9,9.8645e-05,1.01521,11.4211,9.40186,114.426,87.1595,0.823163,11.5419,10.2115,114.397,135.943,0.0288416,-48.7837 
99,97,43.248,0,48.5,-0.2,0.19,0.01,99,18656.3,-0.0195933,34.8136,11.7187,114.707,0.0208278,-126.822,500,2.46758,2.72795,-0.453734,0.250949,-2.21258,49.1492,10100.6,16.8937,8431.51,13366.8,2.1581,2.41848,-1.07269,-0.0585306,-2.52206,2.16181,10061.4,13.3347,8392.36,0.514788,0.997686,0.00291839,19544.8,7.8831e-05,1.13512,11.6706,9.48415,114.175,87.3272,0.839658,11.6412,10.4248,113.924,136.487,0.251214,-49.1597 
100,95,43.248,0,40,-0.2,0.19,0.01,100,10430,-0.0664428,19.2097,12.186,114.81,-0.0133667,-33.3735,179.013,-3.90516,-1.22667,-8.00566,-0.714121,-3.85498,-15.6696,142.45,75.0961,10454.8,7634.93,-3.80649,-1.128,-7.80833,-0.615454,-3.75631,0.543762,154.931,76.2308,10467.3,0.0129293,0.537331,0.013238,11983,-0.000245361,0.0326148,14.0775,9.86768,119.731,107.753,1.01985,11.8649,10.4705,114.156,135.039,5.57509,-27.2859 
101,75,46.2227,0,46.05,0.2,-0.19,-0.01,101,7573.41,-0.0530846,14.2504,12.291,114.82,0.0473256,30.0372,484.161,-3.44608,-2.81365,0.0118814,1.28872,-3.69816,-4.15214,49.8892,35.8225,7892.68,5748.03,-3.41993,-2.78751,0.0641712,1.31487,-3.67201,1.00755,53.1965,36.1232,7895.98,0.00592675,0.456967,0.00835699,8975.66,-0.000127182,-0.00797972,21.9402,5.36596,126.902,87.3028,0.783751,11.7931,10.3342,114.216,135.069,12.6856,-47.7664 
