cyc,time,buffer,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
55,3,4,10,55,22362.5,-0.281521,40.4279,12.8048,118.456,0.163237,64.1275,7.7499,-4.82331,-4.89059,-10.976,-4.17754,-2.31809,-148.861,12048,21.2392,11237.5,17192.7,-3.88597,-3.95325,-9.10137,-3.2402,-1.38075,0.577889,12166.6,32.0186,11356,0.51723,0.995416,0.00516703,23522.6,-0.00134156,1.12608,12.9938,10.3729,117.858,87.363,0.97041,12.8136,11.3315,117.91,136.45,-0.0522442,-49.0871 
56,5,6,10,56,22352.2,-0.0602219,40.8623,12.5849,118.368,0.0246767,30.9861,490.3,-6.71041,-4.48352,-8.80197,-4.32276,-5.55702,-201.428,11806.2,31.315,11482.9,16765.3,-5.44207,-3.21518,-6.2653,-3.05443,-4.28868,0.718612,11966.7,45.9009,11643.3,0.506848,0.993332,0.0072097,23610,-0.00129689,1.12696,12.7924,10.2923,117.844,87.5517,1.006,12.6372,11.2918,117.711,136.957,0.132562,-49.4057 
57,16,17,10,57,16031.1,-0.0635145,29.1644,12.8459,118.641,-0.0235303,50.6601,499.506,-4.5034,-3.53688,-11.1418,-1.51577,-1.41432,-167.85,8262.32,0.0525096,8808,12234.7,-3.4465,-2.47998,-9.02799,-0.458863,-0.357416,0.427548,8396.01,12.2069,8941.7,0.484263,0.997462,0.00250848,17337.7,-0.00145946,0.759426,13.2564,10.4429,118.158,87.2776,0.745613,13.0117,11.5025,117.777,136.602,0.381325,-49.3242 
58,14,15,10,58,17021.7,-0.109692,30.999,12.7301,118.617,-0.21602,217.122,498.093,-2.50918,-1.82137,-3.53946,-4.73064,-4.04196,-189.103,8867.58,16.2957,9213.03,14373,-1.31845,-0.63064,-1.158,-3.53991,-2.85123,0.878083,9018.21,29.9892,9363.66,0.490603,0.994214,0.00586514,18381.9,-0.00142308,0.805628,13.2054,10.5837,118.094,87.6711,0.772443,12.9299,11.5906,118.002,137.072,0.0916515,-49.4012 
59,4,5,10,59,21054.3,0.0102502,37.9051,12.714,118.672,-0.0409364,36.5997,3.46625e-12,-5.62424,-4.87198,-8.98483,-1.99719,-2.22147,-186.34,10879.4,25.6728,11025.5,15737.1,-4.4509,-3.69865,-6.63816,-0.823854,-1.04814,0.601544,11027.8,39.1661,11174,0.496708,0.993823,0.00641539,22201.8,-0.00124849,1.00208,12.8869,10.6138,118.196,87.7593,0.927519,12.8449,11.6076,118.027,137.232,0.169128,-49.4729 
60,7,8,10,60,20411,-0.0439413,36.6092,12.7249,118.657,-0.00819494,40.2341,345.371,-6.84204,-3.8297,-2.35327,-2.93346,-4.71908,-129.917,10582.6,21.7825,10545.6,15175.7,-6.02399,-3.01165,-0.717173,-2.11541,-3.90103,0.954521,10686.1,31.1901,10649,0.500868,0.994918,0.00536641,21335.1,-0.00100598,1.00042,12.8656,10.3016,118.112,87.471,0.914731,12.8016,11.2307,118.007,136.822,0.105432,-49.3509 
61,2,3,10,61,24034.4,-0.241971,43.566,12.6131,118.62,0.0517159,143.802,147.867,-5.5317,-5.32395,-5.2428,-3.4609,-3.20506,-215.249,12542.6,52.9429,12253.4,18130.3,-4.17633,-3.96859,-2.53207,-2.10553,-1.84969,0.826952,12714.1,68.5296,12424.8,0.505753,0.990656,0.010058,25138.9,-0.00113343,1.19527,12.776,10.3108,118.136,87.1641,1.05994,12.6382,11.4085,117.91,136.484,0.225982,-49.3201 
62,1,2,10,62,23329.6,-0.000209615,42.4884,12.5301,118.582,-0.0147663,9.59448,3.71232e-12,-5.14962,-6.20556,-5.38437,-3.00334,-0.726912,-214.167,12342.9,31.8296,11923.9,17335.5,-3.80106,-4.85701,-2.68726,-1.65479,0.621641,0.782909,12513.5,47.3379,12094.5,0.508514,0.993423,0.00715842,24607.9,-0.00133199,1.19148,12.8434,10.1448,118.008,87.7645,1.05475,12.5725,11.2479,117.954,136.977,0.0543744,-49.2124 
63,9,10,10,63,18911.5,5.32774e-05,34.6518,12.5972,118.774,-0.0356386,-5.27934,500,-7.4482,-7.70312,-11.2966,-6.67824,-6.23691,-237.752,10209.4,40.8649,9808.68,14216.1,-5.95114,-6.20606,-8.30244,-5.18118,-4.73985,0.72672,10398.8,58.081,9998.06,0.509823,0.99032,0.0105879,20396.8,-0.00144388,0.932222,13.0925,10.5531,118.027,87.3926,0.846503,12.7125,11.4306,118.292,136.861,-0.265244,-49.4688 
64,30,31,10,64,16664.6,-0.00176761,29.9906,12.9394,118.422,-0.0231801,-7.37304,476.722,-3.53203,-3.34555,-5.34137,-5.17011,-2.36478,-175.47,8658.05,21.9626,9038.8,12638.2,-2.42714,-2.24066,-3.13159,-4.06522,-1.25989,0.761394,8797.82,34.6688,9178.57,0.48941,0.993151,0.00690983,17976.4,-0.00149265,0.779812,13.3766,10.5535,117.925,87.6221,0.737084,13.2159,11.7914,117.762,137.098,0.163151,-49.476 
65,25,26,10,65,16190.4,-0.0810012,29.4142,12.896,118.555,0.00810471,22.1842,500,-4.16943,0.725987,-7.19281,-4.38573,-6.42454,-180.45,8296.25,18.3103,8893.93,12354.1,-3.03318,1.86223,-4.92032,-3.24948,-5.28829,0.663661,8439.99,31.3772,9037.67,0.482902,0.993536,0.00635482,17477.7,-0.00142211,0.764312,13.2205,10.4076,118.1,86.9749,0.731786,13.2597,11.6449,117.852,136.38,0.248612,-49.4054 
66,20,21,10,66,15470.3,-0.29557,28.8056,12.8293,118.668,0.475858,-56.3549,470.762,-5.17813,-5.92793,-4.02859,-1.38026,-4.85927,-176.122,7988.55,9.17747,8594.79,12903.3,-4.06914,-4.81893,-1.8106,-0.271265,-3.75028,0.876999,8128.83,21.9309,8735.08,0.482025,0.995301,0.00460363,16863.9,-0.00155229,0.744492,13.0462,10.4667,118.019,87.8684,0.713203,13.0508,11.7622,118.053,137.183,-0.0343052,-49.3143 
67,6,7,10,67,22024.6,-0.0613774,39.6965,12.6842,118.496,0.301049,49.7684,500,-6.68851,-3.61234,-10.6169,-9.63339,-5.60613,-143.442,11447.5,29.2485,11444.9,16879,-5.7853,-2.70912,-8.81044,-8.73018,-4.70292,0.713369,11561.8,39.6354,11559.2,0.500056,0.994037,0.00627677,23121,-0.00126831,1.08167,12.9467,10.3088,117.941,86.7403,1.00427,12.7002,11.2241,117.732,135.955,0.208279,-49.2146 
68,8,9,10,68,21081.8,0.0475109,37.8818,12.7273,118.571,-0.0368921,-24.8115,2.27774e-12,-6.89086,-7.79367,-8.35445,-2.50055,-5.56225,-162.871,11075.5,31.5045,10981.2,15724.9,-5.8653,-6.76812,-6.30334,-1.475,-4.5367,0.747346,11205.3,43.2984,11111,0.502113,0.993283,0.00712734,22316.2,-0.00137248,1.02839,13.0692,10.387,118.016,87.3781,0.943695,12.8432,11.3704,117.956,136.767,0.0602501,-49.3892 
69,10,11,10,69,18712.5,-0.023817,34.5327,12.4215,118.416,0.00080039,-47.9361,500,-5.03997,-3.40508,-1.42322,-2.10863,-4.68654,-201.696,9431.76,24.3263,10175.3,13964.9,-3.76995,-2.13505,1.11683,-0.838606,-3.41651,1.1235,9592.42,38.9317,10336,0.481344,0.992948,0.00689067,19928.4,-0.00121883,0.916207,12.7073,10.2098,117.846,87.143,0.886772,12.6513,11.3538,117.792,136.474,0.0541602,-49.331 
70,18,19,10,70,15787.1,-0.035725,29.1483,12.5997,118.499,0.0288605,-23.865,0.000286668,-3.66922,-3.24788,-11.0027,-3.01399,-1.42824,-157.908,8001,5.69442,8828.4,11978,-2.67491,-2.25358,-9.01406,-2.01969,-0.433935,0.450234,8126.78,17.1289,8954.18,0.47578,0.996325,0.00351148,17081,-0.00143737,0.749926,13.0036,10.418,117.95,87.6109,0.745684,12.9667,11.5661,117.901,136.983,0.0495402,-49.372 
71,12,13,10,71,18867.1,-0.280725,34.4334,12.8264,118.476,0.554833,-638.588,401.549,-6.99928,-5.26265,-8.8082,-7.69804,-2.33374,-178.356,9615.38,18.8339,10275.6,25911.3,-5.87622,-4.13959,-6.56208,-6.57498,-1.21069,0.73066,9757.44,31.749,10417.7,0.483637,0.994338,0.00558266,20175.2,-0.00137603,0.899981,12.9496,10.4197,117.955,87.5608,0.868535,12.9194,11.4863,117.872,136.956,0.0831138,-49.3955 
72,40,41,10,72,17019.3,-0.242009,31.5984,12.568,118.604,0.281033,-139.884,25.3144,-4.37509,-4.01475,-9.35552,-6.96655,-3.68173,-187.566,8707.92,3.58214,9187.75,14207.6,-3.19403,-2.8337,-6.99341,-5.7855,-2.50067,0.671784,8857.33,17.1643,9337.15,0.486814,0.99662,0.00337487,18194.5,-0.00120935,0.835966,12.8657,10.2322,117.851,86.6441,0.811255,12.6072,11.2746,118.096,135.842,-0.24508,-49.1978 
73,60,61,10,73,17419,-0.331171,32.1091,12.9533,118.777,0.0740056,72.1602,499.001,-4.84997,-3.07258,-8.99175,-2.46299,-1.44887,-179.683,9069.3,21.9653,9465.5,13713.3,-3.71855,-1.94117,-6.72892,-1.33158,-0.317455,0.520653,9212.42,34.9766,9608.62,0.489475,0.9934,0.00666082,18821,-0.00152057,0.843507,13.1464,10.3968,118.308,87.4314,0.786823,13.0535,11.6146,118.091,136.794,0.216664,-49.3624 
74,50,51,10,74,17540.1,-0.0184907,31.9399,12.6088,118.584,-0.0122315,4.78832,500,-3.15399,-5.30108,-7.53815,-3.62253,-7.06753,-187.954,9084.79,4.53184,9383.74,13111.9,-1.9705,-4.11759,-5.17116,-2.43903,-5.88403,0.735927,9234.5,18.142,9533.46,0.492036,0.996574,0.00349326,18768,-0.00126677,0.872977,12.8152,10.2521,118.141,87.0977,0.809894,12.8554,11.3191,117.779,136.342,0.361479,-49.2446 
75,3,4,10,75,22859.6,-0.00683799,41.86,12.5271,118.484,-0.00612187,-6.59757,8.60564e-11,-6.89351,-8.77789,-12.9842,-4.71875,-4.63608,-218.844,12136.1,29.3786,11718,17071.8,-5.5155,-7.39989,-10.2282,-3.34074,-3.25808,0.656107,12310.4,45.2257,11892.3,0.508637,0.993612,0.00695665,24202.8,-0.00140475,1.16601,12.7432,10.2958,117.924,87.3268,1.01794,12.7354,11.3134,117.847,136.452,0.0771319,-49.1255 
76,5,6,10,76,20594.6,-0.0346992,38.3821,-12.2492,118.412,-0.0469288,36.9791,5.88142e-08,-8.53013,-2.28702,-9.33709,-1.61231,-5.04918,-166.269,11149.3,32.563,10418.3,15361.4,-7.48318,-1.24006,-7.24318,-0.565351,-4.00223,0.647259,11281.7,44.6029,10550.8,0.51674,0.993129,0.00772726,21832.5,-0.00121807,1.09927,12.5329,10.1487,117.856,87.292,0.941119,12.3395,11.1496,117.868,136.567,-0.0114674,-49.2749 
77,16,17,10,77,16522.2,-0.0214892,30.0557,12.8547,118.512,-0.0123847,8.68374,500,-5.31406,-7.57004,-11.2774,-0.892758,-6.01242,-151.311,8334.29,23.8753,9320.73,12580.7,-4.3613,-6.61727,-9.37188,0.0600056,-5.05966,0.630302,8454.81,34.8321,9441.25,0.47244,0.992842,0.0067503,17896.1,-0.00148059,0.754078,13.289,10.5419,117.996,87.2144,0.771522,13.039,11.6698,117.855,136.785,0.140465,-49.5709 
78,14,15,10,78,16898.4,-0.236156,31.2909,12.8121,118.691,-0.0468295,497.895,6.69363e-05,-3.62087,-10.2879,-7.62422,-2.60463,-6.3033,-137.834,8665.15,18.4303,9412.78,13809.7,-2.75297,-9.42001,-5.88842,-1.73673,-5.4354,0.766643,8774.94,28.4112,9522.57,0.47957,0.994366,0.005466,18297.5,-0.00154206,0.795878,13.1865,10.5056,118.114,87.6933,0.790718,12.8083,11.6753,118.064,137.004,0.0499224,-49.3107 
79,4,5,10,79,23140.2,-0.271553,41.9652,12.7113,118.403,-0.0315058,69.2628,1.51204,-3.07732,-7.6995,-9.66418,-4.91214,-5.90727,-149.817,12249.3,36.3116,11732.2,17436.1,-2.13396,-6.75614,-7.77746,-3.96878,-4.96391,0.696196,12368.6,47.1603,11851.5,0.510676,0.993372,0.00727689,24220.1,-0.00124519,1.13912,12.8496,10.5244,117.885,87.5803,0.9935,12.7535,11.5877,117.846,136.879,0.0390914,-49.2982 
