cyc,time,buffer,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
283,9,10,3,283,21620.5,-0.208854,40.7408,12.3637,118.376,0.27859,-199.312,500,-4.53725,-7.70845,-9.47628,-4.07153,-2.68611,-195.451,11603.1,40.7556,11107.9,18204.9,-3.30655,-6.47775,-7.01488,-2.84083,-1.45541,0.667469,11758.7,54.9086,11263.6,0.510753,0.991894,0.00890008,23022.4,-0.00142465,1.15876,12.5073,10.1012,117.934,86.9065,0.993259,12.4218,11.2126,117.674,136.113,0.259493,-49.2067 
284,30,31,3,284,18541.6,-0.235271,34.4784,12.627,118.329,0.275781,-251.638,453.135,-8.31819,-4.45397,-10.1942,-2.49053,-3.47366,-218.183,10303.5,28.5041,9335.54,16431.5,-6.94435,-3.08013,-7.44648,-1.11669,-2.09982,0.640049,10477.3,44.3033,9509.33,0.524216,0.992654,0.0085092,19986.7,-0.0013686,0.98725,12.8482,10.2221,117.865,86.3254,0.828109,12.6949,11.0882,117.784,135.184,0.0808551,-48.8589 
285,25,26,3,285,19066,-0.307138,35.8471,12.5247,118.157,-0.0424046,1204.84,7.04139,-5.71835,-5.52837,-9.71602,-4.83892,-2.0784,-237.321,10381.7,14.4116,9766.49,16278.8,-4.224,-4.03402,-6.72733,-3.34458,-0.584056,0.64432,10570.8,31.5966,9955.53,0.514987,0.994796,0.00581245,20526.3,-0.00137285,1.00669,12.6096,10.2751,117.652,87.6351,0.868012,12.5221,11.2505,117.512,136.784,0.140501,-49.149 
286,20,21,3,286,19284.1,-0.0603716,36.2579,12.4421,118.592,0.052194,118.862,0.0033922,-4.10689,-6.15,-5.73146,-3.15668,-4.95598,-189.011,10756.7,37.6941,9763.58,14887.6,-2.91674,-4.95985,-3.35116,-1.96653,-3.76583,0.802409,10907.2,51.3808,9914.14,0.523848,0.991824,0.00945659,20821.4,-0.00152116,1.0228,12.7068,10.3943,118.163,87.7662,0.856478,12.502,11.427,117.883,137.203,0.279638,-49.4365 
287,6,7,3,287,23125.7,-0.0922248,42.9596,12.3441,118.489,0.014853,-34.9461,500,-6.26753,-10.1899,-7.60867,-6.42946,-6.1295,-194.168,12527.6,38.4038,11588.1,17279.8,-5.04491,-8.96723,-5.16342,-5.20684,-4.90688,0.823709,12682.2,52.464,11742.7,0.519233,0.992813,0.00816295,24425,-0.00120966,1.23364,12.5602,10.1128,118.046,87.0197,1.04423,12.3169,11.1577,117.772,136.08,0.274267,-49.06 
288,8,9,3,288,21704,-0.343328,41.4514,12.3127,118.499,0.240708,-123.591,93.466,-3.62303,-8.34429,-8.3097,-5.06538,-4.15326,-172.196,12074,38.1821,10862.5,17582.9,-2.53876,-7.26001,-6.14116,-3.98111,-3.06899,0.732877,12211.2,50.6512,10999.6,0.526098,0.992793,0.00841118,23210.8,-0.00145901,1.21414,12.3527,10.0795,117.949,86.6603,0.993834,12.3138,11.037,117.948,135.872,0.000686427,-49.2115 
289,10,11,3,289,22509.6,-0.375084,41.5487,12.7917,118.522,0.00488805,-692.981,104.859,-5.17912,-6.56664,-6.05204,-4.59816,-5.36414,-239.163,12045.2,36.5871,11739.6,17411.6,-3.67317,-5.06069,-3.04015,-3.09221,-3.8582,0.837637,12235.7,53.9055,11930.1,0.506322,0.992349,0.00825475,24165.7,-0.00164102,1.12006,13.0437,10.4184,117.97,87.8013,1.01678,12.563,11.4633,117.876,137.145,0.093408,-49.3436 
290,18,19,3,290,21094.5,0.0670156,38.6422,-12.5778,118.408,-0.0320384,-29.2624,500,-4.25048,-5.87378,-5.45438,-1.76475,-1.24052,-170.397,11628.6,56.3567,10618.6,15852.6,-3.17754,-4.80083,-3.30849,-0.691801,-0.167573,0.727612,11764.3,68.6956,10754.3,0.522425,0.989885,0.01163,22518.6,-0.00148211,1.07252,13.0489,10.4841,117.858,87.6172,0.925972,12.4979,11.4376,117.713,136.812,0.144069,-49.1947 
291,12,13,3,291,22413.7,-0.0587387,41.2585,12.4851,118.37,0.00985697,-3.86545,500,-5.05661,-5.8888,-10.7271,-3.49305,-7.46088,-164.104,12220.7,44.5993,11167.2,16770,-4.02329,-4.85548,-8.66048,-2.45973,-6.42756,0.672281,12351.4,56.4825,11297.9,0.522274,0.992061,0.00912535,23649.3,-0.00124804,1.18333,12.6614,10.2106,117.817,87.0255,0.987828,12.5415,11.2219,117.804,136.146,0.012747,-49.1209 
292,40,41,3,292,17705.6,-0.343138,33.3332,12.7052,118.599,-0.0675426,127.832,299.899,-5.11154,-7.35966,-6.89782,-5.99352,-7.26928,-201.605,9822.91,19.507,9110.39,14067.5,-3.84209,-6.09021,-4.35891,-4.72407,-5.99983,0.825749,9983.5,34.1057,9270.98,0.518503,0.994057,0.00673105,19254.5,-0.001523,0.932608,12.9396,10.2777,118.045,87.218,0.802911,12.6484,11.2354,118.039,136.383,0.00569009,-49.1646 
293,60,61,3,293,17105.9,-0.0379377,31.5099,12.6774,118.468,0.00726125,-6.68667,500,-1.36925,-4.61419,-7.29048,-5.23695,-2.50897,-187.074,8992.73,27.8113,9265.98,13005.4,-0.191299,-3.43624,-4.93457,-4.059,-1.33102,0.646321,9141.74,41.3578,9415,0.492637,0.992145,0.00802697,18556.7,-0.00153336,0.817018,13.2048,10.5952,118.045,87.0178,0.767253,12.9083,11.7747,117.754,136.186,0.291245,-49.1685 
294,50,51,3,294,18211.4,-0.0467851,33.3926,12.6532,118.508,0.0117935,-1.63535,500,-4.66528,-1.83586,-7.7547,-1.83193,-3.11596,-225.541,9521.51,31.6559,9743.2,13755.2,-3.24511,-0.415689,-4.91435,-0.411752,-1.69579,0.539971,9701.16,47.9879,9922.86,0.494352,0.991418,0.00882994,19624,-0.00136244,0.882254,12.8853,10.5469,117.954,87.6184,0.834953,12.8213,11.4149,117.871,136.94,0.0830269,-49.3214 
295,3,4,3,295,21841.9,-0.121354,40.7616,12.4083,118.613,-0.00808759,99.6285,499.905,-6.22986,-5.22261,-6.94418,-9.65972,-4.75533,-248.579,12215.8,34.0298,10776,16491.1,-4.66462,-3.65738,-3.8137,-8.09448,-3.19009,0.837162,12413.8,52.03,10974,0.53078,0.992719,0.00865815,23387.9,-0.00139886,1.17061,12.6233,10.3582,117.995,86.434,0.981543,12.4557,10.963,118.08,135.392,-0.0853906,-48.958 
