cyc,state,freq,VVA,sweepfreq,Blackmantime,dimerswitchtime,squaretime,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
52,75,47.3227,3.2,46.05,0.2,-0.19,-0.01,52,13270.9,-0.21772,22.2834,14.0443,114.517,0.14638,65.4114,289.779,-1.03055,-0.747824,0.544876,-0.500534,1.92983,-219.591,1012.31,94.8301,12256.3,10499.4,0.352155,0.634879,3.31028,0.882169,3.31253,0.610189,1187.22,110.731,12431.3,0.0779296,0.859682,0.0161436,15234.5,-0.000533808,0.0671316,14.5299,13.8368,115.336,96.2226,0.827316,13.9683,13.5468,113.948,143.847,1.38791,-47.6248 
53,97,43.248,4.5,48.55,-0.2,0.19,0.01,53,24055.9,-0.136181,38.8422,13.8509,114.329,0.238929,4.3914,492.081,0.76228,1.15947,2.87293,-0.7464,0.725404,-109.19,11892.6,104.69,11546.9,17547.8,1.44982,1.84701,4.24801,-0.0588575,1.41295,0.522638,11979.6,112.596,11633.9,0.476782,0.983818,0.0175162,25125.9,-0.000203272,0.892558,14.2364,11.8423,114.043,92.8102,0.802933,13.7467,13.3317,113.594,143.867,0.4493,-51.0572 
54,97,43.248,0,48.55,-0.2,0.19,0.01,54,25983,-0.137339,41.9794,13.8155,114.41,0.193796,-94.246,37.7026,2.27611,-0.246198,-3.29648,-0.65,-1.8019,-157.045,12735.5,89.0236,12622.9,19474.3,3.26498,0.742672,-1.31874,0.33887,-0.81303,1.59544,12860.6,100.396,12748,0.471675,0.986523,0.0142999,27265.8,-0.00019749,0.963213,14.2043,11.7629,114.121,92.7051,0.88605,13.6592,13.2389,113.621,143.944,0.499827,-51.2392 
55,75,46.2227,0,46.05,0.2,-0.19,-0.01,55,13555.8,-0.186557,23.3748,13.502,114.361,0.039057,43.8804,112.265,0.618823,-1.4982,-0.139997,-0.695644,1.11829,-244.704,286.894,113.473,13235.3,10329.9,2.15966,0.04264,2.94168,0.845194,2.65913,0.659855,481.81,131.193,13430.2,0.030771,0.677273,0.0176765,15657.9,-0.00132376,0.0161431,18.2363,82.7272,123.484,113,0.950198,13.3355,12.7623,113.655,143.364,9.82908,-30.3637 
56,75,47.3227,3.2,46.05,0.2,-0.19,-0.01,56,13606.7,-0.201142,22.604,14.0846,114.323,0.0440679,94.7977,98.5816,-1.52962,-1.88605,-0.438002,0.803936,0.0515234,-291.917,1277.87,115.001,12241.6,10499.9,0.308506,-0.0479291,3.23825,2.64206,1.88965,0.596758,1510.39,136.139,12474.2,0.0967814,0.863754,0.019708,15606.2,-0.000398248,0.0832194,15.1254,12.9155,114.275,95.6568,0.827732,13.8827,13.5777,113.665,144.18,0.610018,-48.5233 
57,97,43.248,4.5,48.55,-0.2,0.19,0.01,57,22993.1,-0.162282,38.0467,13.6108,114.478,0.0411749,62.3121,7.95564,0.972676,-0.293315,-1.67983,0.0926367,2.31954,-133.069,10949,91.7975,11587,16941.2,1.81057,0.544583,-0.0040338,0.930535,3.15744,1.00063,11055,101.433,11693,0.455537,0.984197,0.0157284,24268.1,-0.000237922,0.849546,13.9212,11.716,114.148,93.4751,0.820599,13.4383,13.2872,113.843,144.893,0.305019,-51.4178 
58,97,43.248,0,48.55,-0.2,0.19,0.01,58,25972.8,-0.0189095,41.743,13.853,114.607,-0.0960509,43.2507,500,1.30989,1.2235,-0.496091,-0.304866,2.35135,-163.72,12398,110.594,12757.8,18959.8,2.34079,2.2544,1.56571,0.726033,3.38225,0.847533,12528.5,122.449,12888.2,0.462438,0.983184,0.0172005,27092.2,-1.5757e-06,0.948479,14.2924,11.5464,114.248,92.8459,0.887358,13.5917,13.4152,113.906,144.131,0.341675,-51.2856 
59,75,46.2227,0,46.05,0.2,-0.19,-0.01,59,13450.6,-0.00190841,22.7838,13.6336,114.409,-0.0105853,5.89964,500,3.01354,1.30664,-1.20217,-3.284,1.16559,-230.772,463.767,122.783,12981.2,10113.9,4.46665,2.75974,1.70405,-1.83089,2.6187,0.824655,647.586,139.494,13165,0.0417149,0.726238,0.0191448,15524.1,-0.00157081,0.0186231,19.8349,81.3291,124.313,113,0.899827,13.44,13.0978,113.601,144.13,10.7114,-31.1297 
60,75,47.3227,3.2,46.05,0.2,-0.19,-0.01,60,11646.1,-0.225923,19.9092,13.9931,114.215,-0.0870991,44.1708,484.512,0.842579,-1.37597,-0.962754,-2.45268,-0.160161,-190.747,941.197,85.0997,10856.9,9194.31,2.04366,-0.174886,1.43941,-1.25159,1.04092,0.535301,1093.13,98.9121,11008.9,0.0807744,0.863298,0.0162814,13533.2,-0.000675466,0.0575581,13.9151,15.2598,114.419,96.1421,0.719086,14.0875,13.8083,113.652,143.724,0.767418,-47.5823 
61,97,43.248,4.5,48.55,-0.2,0.19,0.01,61,25028.9,-0.116592,41.2633,13.5455,114.426,0.120145,-84.5389,8.95698,1.95035,1.92914,3.00481,1.39081,2.00148,-89.8409,12129.3,88.7365,12506.7,18525.7,2.51606,2.49484,4.13621,1.95651,2.56718,0.697442,12200.9,95.2421,12578.3,0.461904,0.986523,0.0137564,26414.4,-0.000372464,0.93695,13.8977,11.7898,114.219,92.3553,0.896332,13.5799,13.0118,113.649,143.472,0.570422,-51.1163 
62,97,43.248,0,48.55,-0.2,0.19,0.01,62,28078.6,-0.0318028,45.1224,13.8598,114.402,-0.0120683,-3.08824,500,0.362803,-0.65287,3.9798,-1.71576,-0.587161,-156.391,13878.5,103.826,13578.6,20359.6,1.34756,0.331883,5.94931,-0.731007,0.397592,0.184505,14003.1,115.151,13703.2,0.47488,0.985813,0.0152437,29487.7,-0.000251015,1.05216,14.165,11.7841,114.072,92.6877,0.947156,13.685,13.2668,113.617,143.654,0.454887,-50.9664 
63,75,46.2227,0,46.05,0.2,-0.19,-0.01,63,13096.7,-0.000738142,21.8704,13.7464,114.503,-0.0121129,7.56696,1.23386e-11,-0.583665,-3.0691,-3.55883,0.365061,0.0418006,-282.776,271.948,90.5804,12698.6,9789.81,1.1969,-1.28854,0.00229171,2.14562,1.82236,0.999409,497.189,111.057,12923.8,0.032924,0.718961,0.0155829,15101.1,-0.000343331,0.0232899,14.9921,12.832,119.038,106.197,0.897909,13.6994,13.0709,113.884,142.914,5.15402,-36.7171 
64,75,47.3227,3.2,46.05,0.2,-0.19,-0.01,64,12165.9,-0.217339,20.8025,13.8882,114.366,0.122198,389.991,320.733,-1.58113,-1.39748,-0.937211,0.108497,-2.06217,-295.286,1041.7,93.4225,11313.5,10956.3,0.27821,0.461856,2.78147,1.96784,-0.202832,0.473858,1276.91,114.805,11548.7,0.0891262,0.864051,0.0179829,14327,-0.000640577,0.0651584,14.6238,14.4148,114.651,95.0116,0.777857,13.8534,13.3865,113.765,143.672,0.886305,-48.66 
65,97,43.248,4.5,48.55,-0.2,0.19,0.01,65,23962.3,-0.13139,38.4421,13.9274,114.545,0.10905,62.4478,499.468,-0.572568,-0.917017,-0.830956,-2.30964,0.66516,-200.212,11490.8,106.857,11828.1,17650.6,0.688114,0.343665,1.69041,-1.04896,1.92584,0.530321,11650.3,121.355,11987.6,0.462383,0.982098,0.0183069,25196.3,-0.000216236,0.844004,14.3738,12.0566,114.249,92.7819,0.805366,13.7021,13.6288,113.757,144.169,0.492046,-51.3871 
66,97,43.248,0,48.55,-0.2,0.19,0.01,66,26166.7,-0.101652,42.0483,13.7898,114.286,0.0327442,-9.73646,499.896,-0.595394,-2.02824,-2.73174,0.84872,1.19367,-217.504,12606.1,102.569,12818.7,18886,0.774168,-0.658678,0.00738683,2.21828,2.56323,0.998494,12779.3,118.319,12991.9,0.465376,0.984056,0.0164995,27460.2,-0.000148909,0.948486,14.1633,11.9382,113.848,93.1356,0.888869,13.692,13.3412,113.609,144.355,0.238767,-51.2193 
67,75,46.2227,0,46.05,0.2,-0.19,-0.01,67,12586,-0.181708,21.5646,13.6332,114.358,-0.153038,233.449,44.7003,-1.66033,-1.07138,-1.61986,-0.81951,2.79366,-331.217,133.142,68.6026,12568.9,10733.5,0.425255,1.01421,2.55132,1.26608,4.87924,0.748294,396.968,92.5868,12832.7,0.0266458,0.710146,0.0131163,14898,3.34718e-05,-0.0264369,12.6623,-15.7145,90,113,0.913621,13.558,12.8392,113.691,142.993,-23.6911,-29.9934 
68,75,47.3227,3.2,46.05,0.2,-0.19,-0.01,68,13147.7,-0.212567,22.2407,13.9246,114.263,-0.248283,347.838,30.3779,-0.161457,-2.70941,-0.0515762,0.0707919,-2.45993,-251.01,1137.62,91.8629,11983.4,12892.9,1.41909,-1.12887,3.10951,1.65134,-0.87939,0.254613,1337.56,110.039,12183.4,0.0885523,0.874149,0.0163654,15104.8,-0.00048698,0.073459,13.3855,14.8819,114.36,96.2491,0.810739,13.9415,13.5588,113.703,143.936,0.657505,-47.6865 
69,97,43.248,4.5,48.55,-0.2,0.19,0.01,69,23782.2,-0.14398,38.1685,13.9621,114.682,0.146113,-71.9836,1.3374,-2.24841,-0.537232,-0.549085,-2.69704,-2.28786,-233.355,11431.7,84.7096,11714.2,17690.5,-0.779031,0.932144,2.38967,-1.22766,-0.818482,-3.8117,11617.5,101.607,11900,0.463504,0.984925,0.0154851,25064.6,-0.000174886,0.854316,14.3197,11.8581,114.364,92.8028,0.821858,13.8353,13.0874,113.99,144,0.373932,-51.1969 
70,97,43.248,0,48.55,-0.2,0.19,0.01,70,25273.8,-0.0947308,41.0208,13.645,114.45,0.132412,-63.3032,87.6154,0.216142,-0.0700311,-2.18008,-0.239311,-0.480931,-197.907,12270.3,107.843,12361.1,18493.9,1.46231,1.17613,0.312255,1.00685,0.765234,0.933883,12427.9,122.174,12518.7,0.467671,0.983087,0.0176602,26574,-3.10229e-05,0.960207,13.9158,11.5648,114.026,92.8211,0.884014,13.4651,13.0747,113.841,144.031,0.185619,-51.2098 
71,75,46.2227,0,46.05,0.2,-0.19,-0.01,71,14286.9,-0.224051,24.2817,13.8269,114.339,-0.290381,279.115,91.1663,-1.93272,-0.204764,-2.1871,1.54179,-1.01269,-286.238,261.667,109.321,14006.5,13567.9,-0.130363,1.5976,1.41762,3.34415,0.78967,0.798021,489.666,130.048,14234.5,0.0295431,0.682698,0.0165512,16574.6,-0.00149902,0.0160906,-18.0362,89.5183,125.207,113,0.981424,13.4598,13.0345,113.53,143.934,11.6769,-30.9337 
72,75,47.3227,3.2,46.05,0.2,-0.19,-0.01,72,12438,-0.186614,21.1571,13.77,114.542,-0.42212,770.265,11.4244,1.34139,0.810649,-1.97684,-0.53536,2.42548,-260.084,1058.29,79.6611,11388.3,20068.4,2.97907,2.44833,1.29852,1.10232,4.06315,0.890802,1265.46,98.4944,11595.5,0.0880727,0.880121,0.0154062,14368.3,-0.000460796,0.0643605,13.5103,16.2169,115.061,96.4227,0.797389,13.7908,13.1608,113.834,142.96,1.22648,-46.5369 
73,97,43.248,4.5,48.55,-0.2,0.19,0.01,73,25339.1,-0.0397017,41.0816,13.7351,114.51,0.0566014,-112.48,500,0.601647,3.36096,1.43935,-1.20322,-2.11841,-143.299,12266.6,106.564,12444.1,18575.8,1.50396,4.26327,3.24398,-0.300906,-1.21609,0.567135,12380.8,116.941,12558.2,0.46594,0.983739,0.0168642,26571.6,-0.000219559,0.919025,14.1394,12.0034,114.095,93.3762,0.881268,13.538,13.2099,113.797,144.603,0.298034,-51.2267 
74,97,43.248,0,48.55,-0.2,0.19,0.01,74,25067,-0.0709516,40.9118,13.5056,114.586,0.0231405,23.9314,166.928,2.83196,0.827063,0.319061,1.59135,0.655997,-177.814,12067.7,84.8556,12307.4,18005,3.95161,1.94671,2.55836,2.711,1.77565,0.802341,12209.3,97.7316,12449,0.464644,0.986185,0.0142554,26276.7,-8.09773e-05,0.935793,13.9114,11.7387,114.245,93.4033,0.893137,13.395,12.9982,113.82,144.686,0.424863,-51.283 
75,75,46.2227,0,46.05,0.2,-0.19,-0.01,75,14442,-0.0800817,25.1783,13.1931,114.237,-0.104937,-95.9216,4.77052,-0.739366,-2.1199,-1.32401,-3.10516,-2.09826,-341.862,201.256,105.526,14430.4,11141.2,1.41325,0.0327097,2.98122,-0.952546,0.0543526,0.155219,473.562,130.281,14702.7,0.0277138,0.675019,0.0160608,17087.6,-0.000561274,0.027874,13.2114,-11.6609,119.135,107.54,1.07748,13.1879,12.7016,113.53,143.093,5.60467,-35.5525 
76,75,47.3227,3.2,46.05,0.2,-0.19,-0.01,76,12931.7,-0.0227273,21.2646,14.0669,114.238,0.010199,-3.60237,8.61793e-12,-0.8927,-0.957658,-1.07957,1.23077,0.173029,-309.895,1178.25,102.059,11691.1,9738.74,1.05862,0.993666,2.82308,3.18209,2.12435,0.722733,1425.1,124.499,11938,0.0955479,0.86739,0.018849,14915,-0.000500381,0.0756581,14.8205,13.6192,114.996,95.9456,0.774227,14.1602,13.6962,113.587,143.33,1.40866,-47.384 
77,97,43.248,4.5,48.55,-0.2,0.19,0.01,77,25195.1,-0.0574605,40.9511,13.6454,114.463,0.0881179,0.647784,495.132,2.61186,-0.649012,1.53124,-0.585181,-1.4852,-191.344,11954.8,72.698,12707.2,18192.5,3.8167,0.555831,3.94092,0.619661,-0.280362,0.544547,12107.2,86.5537,12859.6,0.454499,0.987644,0.0122468,26638.5,-0.000202658,0.939565,14.0861,11.4376,114.22,93.3495,0.930292,13.4857,12.7699,113.682,144.34,0.537624,-50.9902 
78,97,43.248,0,48.55,-0.2,0.19,0.01,78,24072,-0.0935606,39.5979,13.5555,114.53,-0.0480178,37.185,499.934,1.72116,1.1705,0.424701,-1.09218,0.250118,-157.066,11782.1,72.0653,11842.6,17531.8,2.71016,2.1595,2.4027,-0.103175,1.23912,0.714246,11907.2,83.4388,11967.7,0.468221,0.987886,0.0126803,25430.6,-0.000276504,0.915418,14.0084,11.6402,114.071,92.7349,0.860878,13.3763,12.989,113.86,143.705,0.210846,-50.9706 
79,75,46.2227,0,46.05,0.2,-0.19,-0.01,79,12995.4,-0.176676,22.1891,13.6229,114.394,0.375566,-432.89,499.776,-1.68698,-2.91342,-1.65767,-3.73485,-2.72602,-266.815,234.652,90.872,12781.8,15132.6,-0.0069157,-1.23335,1.70246,-2.05479,-1.04596,1.64523,447.18,110.193,12994.3,0.0295545,0.6987,0.015381,15130.7,-0.000518662,0.0280513,14.2341,12.4431,120.189,110.152,0.922548,13.5026,12.9641,113.773,143.83,6.41596,-33.6783 
80,75,47.3227,3.2,46.05,0.2,-0.19,-0.01,80,12533.7,-0.217996,21.172,14.0267,114.479,0.529942,-308.652,430.884,-2.9114,-1.70548,-0.975708,-0.938731,-2.82604,-296.58,1147.88,88.229,11528.1,14992.1,-1.04391,0.162009,2.75927,0.928757,-0.958548,-0.493454,1384.12,109.705,11764.3,0.0943003,0.878191,0.016888,14677.8,-0.000643705,0.0723433,14.777,13.9901,114.924,95.6026,0.780007,13.9826,13.5317,113.734,143.034,1.19032,-47.4316 
81,97,43.248,4.5,48.55,-0.2,0.19,0.01,81,24013.9,-0.0413755,39.8174,13.3247,114.488,-0.0191437,26.3812,500,0.429959,0.527058,2.68427,-0.310802,1.02377,-191.251,11713.7,73.0082,11913.5,17287.8,1.63421,1.73131,5.09278,0.893453,2.22803,0.560201,11866.1,86.8571,12065.8,0.465328,0.987352,0.0130871,25500.4,-0.000256503,0.950988,13.7349,11.3226,114.128,92.2056,0.891001,13.257,12.6956,113.79,143.157,0.3378,-50.9518 
82,97,43.248,0,48.55,-0.2,0.19,0.01,82,24535.6,-0.161516,40.4083,13.6424,114.482,0.111699,74.2223,38.4199,-0.238781,3.10356,-0.635023,1.28814,0.405433,-161.419,12235,110.479,11771.2,18215.4,0.777632,4.11997,1.3978,2.30456,1.42185,0.860524,12363.6,122.167,11899.8,0.479017,0.983002,0.0185607,25810.4,-0.000219633,0.943596,14.0483,11.6944,114.114,92.5947,0.836953,13.3923,13.2677,113.831,143.485,0.282158,-50.8907 
83,75,46.2227,0,46.05,0.2,-0.19,-0.01,83,14214.2,-0.208824,24.3853,13.6518,114.256,0.0821101,-37.1962,62.9089,-3.84889,-3.31252,3.61173,3.94651,0.206891,-255.889,363.15,136.555,13864.9,10936.5,-2.23763,-1.70125,6.83426,5.55778,1.81816,0.334627,566.975,155.085,14068.7,0.034436,0.67628,0.0199021,16464.6,-0.00151208,0.0172951,19.0596,82.3225,124.541,113,0.982253,13.3379,12.9577,113.482,142.714,11.0588,-29.7142 
84,75,47.3227,3.2,46.05,0.2,-0.19,-0.01,84,12952,-0.223129,21.7828,14.0771,114.432,2.49766,-1484.07,436.55,-1.47008,-0.909057,4.22223,-1.77819,0.280032,-200.997,1223.14,107.477,11771.2,130648,-0.204453,0.356567,6.75348,-0.512565,1.54566,0.149295,1383.24,122.032,11931.3,0.0930497,0.86626,0.0184925,14865.6,-0.000532363,0.073071,14.1369,15.3176,114.382,96.2407,0.798575,13.9794,13.4629,113.816,143.397,0.566303,-47.1565 
85,97,43.248,4.5,48.55,-0.2,0.19,0.01,85,24206.4,-0.0791265,39.7756,13.7328,114.52,0.00337558,30.0514,500,3.59651,1.9797,2.71068,1.36248,1.50793,-138.748,11530.6,87.4429,12256,17784.9,4.47017,2.85336,4.458,2.23615,2.38159,0.728159,11641.1,97.49,12366.5,0.45446,0.985556,0.0143142,25615.3,-0.000454456,0.879446,14.1023,11.8111,114.104,93.1909,0.85963,13.7145,13.2726,113.924,144.708,0.179309,-51.5171 
86,97,43.248,0,48.55,-0.2,0.19,0.01,86,26069.1,-0.136321,42.4163,13.7937,114.49,0.184196,-67.0404,499.474,2.16865,0.0867023,3.38275,2.12373,-0.162276,-92.5672,12730.7,96.6608,12765.3,19448.2,2.75152,0.669573,4.54849,2.7066,0.420595,0.590107,12804.5,103.364,12839,0.468812,0.98607,0.0146136,27312.6,-0.000251268,0.956375,14.2548,11.8504,114.004,93.0349,0.90603,13.535,13.1624,113.796,144.116,0.20838,-51.0807 
87,75,46.2227,0,46.05,0.2,-0.19,-0.01,87,13136.6,-0.278932,23.0093,13.776,114.478,0.675473,-527.142,22.0951,-1.98852,-0.906362,-0.763098,-2.38496,1.073,-270.552,164.216,73.8808,13156.8,21909.9,-0.284931,0.797229,2.64408,-0.681365,2.77659,0.496519,379.72,93.4721,13372.3,0.0245132,0.698919,0.0127126,15490.4,-0.000735199,0.024639,13.7023,10.6643,119.714,105.376,0.918012,13.651,13.3737,113.789,142.916,5.92463,-37.5396 
88,75,47.3227,3.2,46.05,0.2,-0.19,-0.01,88,13598.9,-0.123512,22.5407,13.99,114.37,0.0311529,14.9246,500,-1.27955,-1.63139,1.05419,1.64444,-1.1215,-232.086,1261.21,98.443,12211.2,10280.7,0.181831,-0.170008,3.97696,3.10582,0.339883,0.465066,1446.08,115.249,12396.1,0.0935751,0.8776,0.0168381,15453.6,-0.000370046,0.0703081,15.0266,15.6395,114.422,95.8757,0.833973,13.9718,13.3254,113.703,143.322,0.719809,-47.4461 
89,97,43.248,4.5,48.55,-0.2,0.19,0.01,89,23133.5,-0.181693,38.1673,13.7054,114.443,-0.0677131,-56.366,6.95793,2.15393,3.15641,4.57734,0.467353,-0.766599,-188.408,11337.3,87.319,11421.8,17152.8,3.34029,4.34277,6.95005,1.65371,0.419759,0.583993,11487.4,100.962,11571.8,0.467659,0.984852,0.0158178,24563.5,-0.000392333,0.874811,14.1445,11.6423,114.256,92.7398,0.80963,13.5423,13.2147,113.656,143.872,0.600029,-51.132 
90,97,43.248,0,48.55,-0.2,0.19,0.01,90,23613,-0.0343372,38.6876,13.6472,114.497,0.0553927,-79.2115,500,3.20348,2.69412,1.4489,-1.35995,0.578235,-180.743,11681.1,92.8337,11482.9,17330.3,4.34157,3.83221,3.72509,-0.221854,1.71633,0.72187,11825.1,105.922,11626.9,0.473696,0.984567,0.0165048,24963.4,-0.00028924,0.907578,14.0754,11.5716,114.136,92.8574,0.811851,13.5599,13.2234,113.863,144.1,0.273146,-51.2428 
91,75,46.2227,0,46.05,0.2,-0.19,-0.01,91,12894.2,-0.0249732,22.1089,13.5215,114.093,-0.00480944,-0.213073,500,0.325905,-1.44229,0.467639,1.46631,-2.87544,-275.288,246.904,94.2012,12770.1,9731.65,2.05932,0.291126,3.93447,3.19973,-1.14202,0.528389,466.18,114.136,12989.3,0.0307829,0.700057,0.0159285,15144.1,-0.0018561,0.0139113,-23.6363,88.9736,129.822,113,0.924487,13.3476,12.7253,113.31,143.368,16.5121,-30.3676 
92,75,47.3227,3.2,46.05,0.2,-0.19,-0.01,92,13661.5,-0.286167,23.2315,14.1705,114.195,0.0285614,188.111,451.246,-4.40548,-0.748257,-3.24316,0.430937,-2.20778,-221.984,1254.77,117.9,12321.8,10891.5,-3.00771,0.649515,-0.447619,1.82871,-0.810009,0.74953,1431.59,133.974,12498.6,0.0920336,0.859274,0.0193634,15555,-0.000576234,0.0849851,13.9288,13.3819,113.72,96.5087,0.785878,14.0326,14.4707,113.523,143.958,0.196866,-47.4491 
93,97,43.248,4.5,48.55,-0.2,0.19,0.01,93,24294,-0.0810494,38.6209,13.9057,114.418,0.211957,-204.298,492.958,0.0252727,1.4362,2.24715,0.665223,2.42286,-111.586,11580.8,97.9226,11780,18892.4,0.727898,2.13882,3.6524,1.36785,3.12549,0.668339,11669.7,106.003,11868.9,0.465271,0.984352,0.0161858,25081.5,0.000103271,0.875925,14.2894,11.7418,114.108,93.376,0.830159,13.5718,13.2536,113.665,144.863,0.443022,-51.4872 
94,97,43.248,0,48.55,-0.2,0.19,0.01,94,25937.8,-0.130475,42.7603,13.5479,114.549,0.00566212,79.0065,4.75838,4.261,3.03933,3.98283,0.212407,0.261723,-63.8934,12405,89.1638,12842.6,18873.1,4.66332,3.44165,4.78747,0.614726,0.664043,0.662169,12455.9,93.7905,12893.5,0.460892,0.986994,0.0132227,27025.6,-4.45865e-05,0.990607,13.8594,11.3869,114.245,92.9398,0.939876,13.3449,12.9283,113.921,143.934,0.323554,-50.9939 
95,75,46.2227,0,46.05,0.2,-0.19,-0.01,95,13446.3,-0.203822,23.2255,13.5708,114.221,-0.124136,-543.071,458.481,-0.320281,-2.18474,-2.71392,-2.50419,-2.96299,-231.857,281.172,104.602,13186.3,12455,1.13966,-0.724798,0.205973,-1.04425,-1.50305,1.10692,465.855,121.391,13371,0.0299102,0.686808,0.0164488,15575.1,-0.00149331,0.0153537,18.3648,91.5605,124.727,113,0.929819,13.4485,12.9661,113.415,143.189,11.3126,-30.1891 
96,75,47.3227,3.2,46.05,0.2,-0.19,-0.01,96,12644.2,-0.0272397,21.4742,13.8627,114.488,-0.00102333,22.7197,495.994,-1.09315,-0.378145,-3.7741,-2.5168,-1.66131,-153.263,1058.54,104.679,11667.5,9691.6,-0.128099,0.58691,-1.84399,-1.55175,-0.696256,0.492459,1180.62,115.778,11789.5,0.0814064,0.853524,0.0177687,14502.8,-0.000577844,0.0644815,14.0557,15.1303,114.272,97.6538,0.779237,13.9571,13.7244,113.865,144.017,0.407164,-46.3636 
97,97,43.248,4.5,48.55,-0.2,0.19,0.01,97,24335.7,-0.175807,39.6364,13.8394,114.472,0.108638,-141.953,422.723,4.35232,3.39251,1.78317,0.701983,2.98123,-120.183,12029.1,112.905,11696.2,18359,5.10908,4.14927,3.29669,1.45874,3.73799,0.81429,12124.9,121.608,11791.9,0.476424,0.982751,0.0186431,25449.7,-0.00022444,0.895049,14.2921,11.9326,114.013,92.3163,0.808601,13.5535,13.5691,113.83,143.465,0.182513,-51.1487 
98,97,43.248,0,48.55,-0.2,0.19,0.01,98,24507.7,-0.155044,40.2037,13.6785,114.406,-0.0589809,118.928,255.511,1.89685,2.71045,2.77653,-2.00146,-0.2019,-71.5586,12297.1,102.823,11617.5,18130.2,2.34744,3.16103,3.6777,-1.55088,0.248685,0.533522,12354.1,108.005,11674.5,0.483596,0.984931,0.0167564,25546.3,-0.000116169,0.944621,14.0119,11.7027,113.975,92.295,0.819156,13.4364,13.3612,113.807,143.452,0.168113,-51.1566 
99,75,46.2227,0,46.05,0.2,-0.19,-0.01,99,11927,-0.26129,21.279,13.5675,114.405,-0.121722,165.334,81.7775,-3.0229,0.910525,-1.81197,-1.6278,-1.20519,-251.121,245.919,83.6895,12029.4,10053.4,-1.44166,2.49177,1.35051,-0.0465599,0.376052,0.505327,445.946,101.874,12229.4,0.0312612,0.714399,0.0151133,14265.1,-0.00151703,0.0158696,15.526,88.749,123.608,113,0.860114,13.264,12.9031,113.54,143.199,10.068,-30.1986 
100,75,47.3227,3.2,46.05,0.2,-0.19,-0.01,100,13138.7,-0.207135,21.8845,14.114,114.176,0.293934,-163.708,50.04,-2.14129,-1.66378,-2.04943,0.0125333,0.133529,-161.265,1173.13,127.685,11789,11621.5,-1.12585,-0.648336,-0.0185445,1.02797,1.14897,1.04827,1301.59,139.363,11917.5,0.0881338,0.842194,0.0210873,14768.3,-0.000390024,0.0656013,14.9008,15.4912,113.915,96.5745,0.782412,13.9699,13.8412,113.653,143.483,0.261923,-46.9084 
101,97,43.248,4.5,48.55,-0.2,0.19,0.01,101,23720.1,-0.161916,39.3902,13.6004,114.527,0.208683,182.64,0.318274,1.07047,1.18597,3.37846,1.39084,-0.781294,-192.249,11913.9,93.4545,11491.5,18680.3,2.28101,2.3965,5.79954,2.60137,0.429245,0.570649,12067,107.376,11644.6,0.478367,0.984667,0.0167025,25225.4,-0.000463662,0.917873,13.8978,11.8312,114.323,92.9748,0.812832,13.6251,13.2014,113.717,144.294,0.605566,-51.3193 
102,97,43.248,0,48.55,-0.2,0.19,0.01,102,27063,-0.216994,44.117,13.8826,114.621,0.35392,-86.4163,249.873,1.85384,0.80523,6.27079,0.791863,-2.29983,-83.1996,13575.3,154.132,12843.6,20933.1,2.37773,1.32912,7.31856,1.31575,-1.77594,0.307296,13641.6,160.157,12909.8,0.483236,0.979868,0.0223422,28229.7,-0.000323167,1.01535,14.2162,11.8853,114.191,92.2864,0.869558,13.7287,13.7871,114.017,143.447,0.173214,-51.161 
103,75,46.2227,0,46.05,0.2,-0.19,-0.01,103,13325.8,-0.20198,22.8136,13.6919,114.43,0.00991082,94.9127,31.461,-0.970032,-0.00445583,-1.81886,-1.84676,-2.7434,-185.725,428.695,145.235,12885.7,10199,0.199432,1.16501,0.520069,-0.677298,-1.57394,2.41813,576.632,158.684,13033.6,0.037677,0.674953,0.0219357,15304.6,-0.00133873,0.0176097,18.4906,76.9534,123.029,113,0.895698,13.427,13.1384,113.733,144.17,9.29585,-31.1704 
104,75,47.3227,3.2,46.05,0.2,-0.19,-0.01,104,12523.3,-0.225178,21.1532,14.067,114.363,0.0598606,252.208,294.498,-0.438525,-4.52113,0.212914,-1.28753,-0.00393188,-210.328,1128.31,109.687,11392.8,10178.1,0.885856,-3.19675,2.86168,0.0368537,1.32045,-0.49976,1295.85,124.917,11560.3,0.0902463,0.855654,0.0195168,14359,-0.000540178,0.0638075,14.2038,16.5183,114.894,97.5307,0.758062,14.0041,13.7532,113.692,143.885,1.20276,-46.3539 
105,97,43.248,4.5,48.55,-0.2,0.19,0.01,105,23604.1,-0.0459422,38.6943,13.5944,114.37,0.129067,-100.357,500,2.02072,0.0784562,3.5558,0.0884016,2.23528,-121.614,11510.8,99.8503,11590.7,17545.5,2.78649,0.844229,5.08734,0.854174,3.00105,0.595385,11607.6,108.657,11687.5,0.467775,0.983883,0.0168373,24814.6,-0.000246426,0.892041,13.9264,11.6875,113.936,92.5794,0.810143,13.6008,13.3863,113.844,143.828,0.0923461,-51.249 
