cyc,time,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,ROIsqsum,c5cwc,c9cwc,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
103,120,0,103,7767.25,-0.268873,18.9158,10.5312,89.2472,1.65281,-201.43,484.521,0.0498784,0.393181,-3.59283,-1.0502,-2.48615,-75.8712,266.388,19.5483,9026.95,17322.7,0.527619,0.870922,-2.63735,-0.572456,-2.00841,0.309535,366.892,21.519,9127.46,0.0436826,0.906913,0.00432419,8399.05,4865.07,435.839,122666,-0.0011387,-0.0146217,7.72953,8.56272,99.3902,55.2873,1.05019,10.4022,10.0492,89.2231,124.748,10.1672,-69.4608 
104,120,0,104,7868.25,-0.234862,18.873,10.4671,89.1371,0.85105,-22.3777,55.6213,0.289548,-0.933069,1.14171,-0.0795249,-2.93967,-87.0204,303.325,19.5547,8944.89,7050.68,0.837493,-0.385124,2.23759,0.46842,-2.39173,-1.91865,418.599,21.8149,9060.17,0.0498834,0.916422,0.00441581,8391.55,4765.48,424.521,120133,-0.000945862,-0.0137429,-8.54954,-6.9447,100.178,53.9738,1.03899,10.3943,10.0522,89.0758,124.232,11.1027,-70.2581 
105,120,0,105,7787.12,-0.237682,18.4241,10.6437,89.3481,0.324763,241.172,44.9204,-0.65665,0.940913,-1.37754,-0.399019,-0.808494,-75.6771,290.181,22.3712,8832.08,8933.45,-0.180131,1.41743,-0.424507,0.077499,-0.331975,1.76033,390.429,24.3368,8932.33,0.0473197,0.901645,0.00499389,8250.88,4569.81,413.332,115082,-0.000921032,-0.0110769,9.22179,8.1265,98.3771,55.9797,1.00668,10.4854,10.1636,89.223,123.467,9.15407,-67.4871 
106,120,0,106,7421.15,-0.039629,17.5123,10.5637,89.3668,0.0410195,17.8184,465.46,-1.31118,-1.26717,1.59056,-2.00558,-2.72591,-97.5791,295.241,19.9113,8518.32,6045.98,-0.696752,-0.652746,2.81942,-1.39115,-2.11148,2.38702,424.501,22.4459,8647.58,0.0528357,0.915304,0.00475866,8034.37,4300.78,438.714,108060,-0.000943674,-0.0103256,9.87592,8.48541,101.514,55.1099,0.984721,10.3808,10.0858,89.1798,124.566,12.3337,-69.4556 
107,120,0,107,7420.37,-0.041704,17.5777,10.4418,89.3782,0.00331176,45.1934,455.491,-0.777904,-0.701874,-1.82675,-0.31087,1.04867,-62.2647,263.275,18.8028,8484.95,5979.77,-0.38584,-0.30981,-1.04262,0.0811941,1.44073,-3.81927,345.756,20.4201,8567.43,0.0438493,0.906328,0.00437138,7885.09,4263.84,419.837,107211,-0.000923882,-0.01068,7.07289,9.58357,99.2748,56.4448,0.978994,10.5008,9.99145,89.1693,123.726,10.1055,-67.2809 
108,120,0,108,7312.59,-0.218424,17.1357,10.7151,89.4883,0.248468,2.45474,7.20513,-2.38992,-0.933688,-3.77911,-0.114874,0.550291,-99.4587,310.985,21.4152,8321.14,5996.98,-1.76366,-0.307423,-2.52658,0.511391,1.17656,0.131674,442.735,23.9985,8452.89,0.0561756,0.91336,0.0052027,7881.28,4104.4,413.44,103009,-0.000863553,-0.00984052,9.54248,7.81338,98.5773,55.0788,0.957527,10.5428,9.97353,89.3814,123.284,9.19595,-68.2056 
109,120,0,109,7330.92,-0.225336,17.4874,10.5672,89.2082,-0.364355,215.575,254.689,0.973809,0.699518,0.65239,0.145305,0.516151,-127.399,288.602,17.7992,8418.69,8572.53,1.776,1.50171,2.25678,0.9475,1.31835,0.710682,457.364,21.1082,8587.45,0.0570684,0.92527,0.00450754,8014.32,4158.19,441.757,104335,-0.000903327,-0.0128263,9.14473,6.12965,98.0895,56.2835,0.966231,10.3808,10.1062,89.0611,124.189,9.0284,-67.9051 
110,120,0,110,7513.18,0.0294875,17.7051,10.4088,89.026,-0.00783205,-9.96276,1.25086e-12,-0.542335,-2.77924,-5.94675,-1.5212,-2.80654,-93.2917,269.926,13.816,8635.28,6001.78,0.0450986,-2.19181,-4.77188,-0.933763,-2.21911,0.526198,393.508,16.2391,8758.86,0.0485734,0.932646,0.00340368,8101.3,4252.27,391.803,106965,-0.00100744,-0.0107252,8.47066,8.7771,98.8587,53.4304,0.957587,10.5692,10.3672,88.9432,123.921,9.91551,-70.4905 
111,120,0,111,7817.44,-0.0335316,18.3687,10.5253,89.3212,-0.0467574,24.8718,499.985,0.245924,0.461677,-0.671926,0.233974,-2.34371,-93.2234,285.37,21.6657,8981.1,6331.6,0.832927,1.04868,0.50208,0.820977,-1.75671,0.65325,408.86,24.0871,9104.59,0.048553,0.906538,0.00484983,8420.9,4662.51,449.684,117335,-0.00108746,-0.0115249,7.36572,-8.55709,99.2984,56.1927,1.00685,10.652,10.2136,89.2516,123.953,10.0468,-67.7602 
112,120,0,112,7861.4,-0.273525,19.0894,10.5703,89.5069,-0.616425,618.942,385.323,-2.29298,0.302225,-2.12553,0.651068,0.693273,-89.9465,309.539,19.2362,9136.29,18988.7,-1.72661,0.868595,-0.992789,1.21744,1.25964,2.58522,428.689,21.5725,9255.44,0.0500018,0.919064,0.00427521,8573.48,4912.58,456.87,123688,-0.00115818,-0.0131287,9.78219,7.30131,100.106,54.683,1.04661,10.4866,10.126,89.363,123.84,10.7427,-69.1566 
113,120,0,113,7127.22,-0.210631,16.8527,10.6036,89.4945,-0.170289,318.869,466.217,1.52847,-0.585249,-2.13742,-1.03254,1.94031,-97.954,309.752,16.4021,8105,7584.91,2.14526,0.0315411,-0.903841,-0.415755,2.5571,1.26472,439.509,18.9463,8234.76,0.0571823,0.929853,0.00422038,7686.1,3855.42,406.418,96645.7,-0.00080919,-0.00876563,8.02928,8.24242,97.6584,54.7778,0.928386,10.4185,10.0917,89.3158,123.38,8.34259,-68.602 
114,120,0,114,7519.42,-0.0869927,18.1698,10.4637,89.2954,-0.0138548,60.7781,3.43289e-09,-2.74135,-0.626905,0.503034,-0.326328,-0.423125,-71.5312,299.536,18.6347,8744.75,6216.53,-2.29094,-0.176492,1.40386,0.124085,0.0272878,2.53898,394.292,20.4927,8839.5,0.0482429,0.916629,0.0042524,8173.05,4537.94,426.463,114082,-0.00117263,-0.0126649,8.87689,7.20948,101.896,57.7566,1.00318,10.5352,10.1244,89.1838,125.185,12.7122,-67.428 
115,120,0,115,7695.14,-0.0100672,17.8403,10.7088,89.3579,-0.0203363,12.9609,500,-0.172341,-0.548766,0.281145,-1.32979,-0.244069,-92.8902,334.278,16.7606,8769.14,6227.81,0.412564,0.0361389,1.45095,-0.744888,0.340836,0.0298546,457.328,19.1734,8892.19,0.0552164,0.931647,0.00395623,8282.46,4446.14,447.814,111739,-0.000959847,-0.011351,-9.26886,8.36513,101.25,56.1424,0.984103,10.6522,10.1755,89.1867,124.057,12.0631,-67.9149 
116,120,0,116,7660.3,0.00663124,18.1108,10.3847,89.0793,-0.00115478,-0.113877,2.77549e-12,0.383004,-0.968603,-2.72209,-0.4063,0.351033,-90.3251,305.046,22.0098,8786.5,6122.46,0.951757,-0.39985,-1.58458,0.162453,0.919787,32.9691,424.698,24.3559,8906.15,0.0514031,0.908793,0.00501241,8262.11,4493.61,451.218,112940,-0.000950171,-0.0127472,7.98802,7.78059,99.1564,55.926,0.999676,10.4375,10.1627,88.9408,125.148,10.2156,-69.2216 
117,120,0,117,7556.24,-0.255195,17.9227,10.7725,88.9596,0.117862,670.25,493.716,0.254233,0.00880303,0.422396,-1.18602,-1.19795,-73.6069,301.042,22.9234,8728.98,8856.77,0.717716,0.472286,1.34936,-0.722538,-0.734467,-0.246687,398.547,24.8353,8826.48,0.0488066,0.901672,0.00515646,8165.85,4461.86,447.087,112046,-0.00108035,-0.0118125,10.5777,7.37607,98.858,55.7697,0.988461,10.6351,10.1261,88.8984,124.155,9.95958,-68.3854 
118,120,0,118,7730.18,-0.268435,18.5597,10.6872,89.4932,0.168151,-37.8191,382.581,0.811033,0.459251,-3.36233,-0.489832,1.16273,-81.8821,309.497,21.834,8923.38,6664.04,1.32662,0.974841,-2.33115,0.0257581,1.67832,2.39225,417.964,23.9608,9031.85,0.0499599,0.908824,0.00486319,8365.99,4722.41,437.97,118867,-0.00134854,0.0128187,2.67258,77.9655,96.8833,90,1.02405,10.5309,10.0555,89.3152,123.453,7.56812,-33.4534 
119,120,0,119,7449.91,-0.00431838,17.6603,10.4325,89.2201,0.0343803,-44.5042,1.1042,-2.42333,-0.928108,0.0561795,-0.0590859,-0.971354,-52.748,313.765,12.1954,8560.73,6047.46,-2.09119,-0.595967,0.72046,0.273054,-0.639214,1.30883,383.639,13.5655,8630.61,0.0480836,0.941726,0.00288704,7978.57,4309.73,446.671,108343,-0.0010005,-0.0125858,8.21077,8.20899,100.242,56.3915,0.977371,10.4644,10.1801,89.1421,123.855,11.0998,-67.4635 
120,120,0,120,7033.5,-0.00123961,17.077,10.3365,89.4241,-0.0209249,11.1452,500,-1.01465,-2.17774,1.79861,-2.69385,-1.61718,-58.1836,228.804,17.5028,8207.48,5753.76,-0.648279,-1.81137,2.53134,-2.32748,-1.25082,1.72188,305.879,19.014,8284.55,0.0402669,0.901889,0.00421005,7596.28,4024.23,401.314,100904,-0.00108603,-0.0112666,8.60437,9.00856,102.088,56.7512,0.948314,10.4188,10.1279,89.2799,123.774,12.808,-67.0224 
121,120,0,121,7160.04,-0.251585,17.2588,10.6645,89.3872,-0.533497,451.776,479.112,-1.33145,0.509388,-1.21319,-1.29571,-1.85532,-63.7564,324.901,16.7846,8222.5,13837.7,-0.929994,0.910846,-0.410279,-0.894252,-1.45386,0.852287,409.358,18.4406,8306.96,0.0530292,0.926927,0.00407264,7719.48,4003.06,436.515,100409,-0.000887455,-0.010401,-9.09979,8.53709,101.002,55.3543,0.949903,10.3868,10.0515,89.3016,124.159,11.7006,-68.8043 
122,120,0,122,7702.88,-0.268984,18.7981,10.5235,89.3719,-0.0187974,334.045,203.785,1.17205,1.0519,-1.96052,0.328205,0.847109,-95.9418,316.799,19.5585,8923.93,6644.15,1.77617,1.65602,-0.752282,0.932325,1.45123,1.14857,443.891,22.0505,9051.03,0.0527889,0.920021,0.00446776,8408.79,4684.95,429.235,117966,-0.00111304,-0.0116453,8.12316,8.02772,101.913,56.8037,1.02164,10.4658,10.1453,89.2627,124.247,12.65,-67.4428 
123,120,0,123,7364.48,-0.279009,17.7204,10.8129,89.2109,0.272469,338.22,499.91,-1.17188,-2.10784,-4.72348,1.37906,-0.128545,-64.1596,235.549,20.9679,8555.69,9237.4,-0.767888,-1.70385,-3.91549,1.78305,0.27545,0.0954633,320.539,22.6344,8640.68,0.04045,0.890017,0.00480225,7924.34,4217.1,417.884,106006,-0.00109965,-0.0121544,9.23461,8.6959,101.808,55.3164,0.954185,10.7244,10.2008,89.123,124.45,12.6854,-69.1336 
124,120,0,124,7519.5,-0.251376,18.2033,10.5389,89.3488,-0.154157,184.868,414.509,-0.621848,-2.24568,0.0056434,-1.36364,1.04064,-73.759,231.551,17.9705,8711.61,7172.8,-0.157407,-1.78124,0.934525,-0.899197,1.50508,3.34666,329.258,19.8864,8809.32,0.0407424,0.904408,0.00414119,8081.46,4378.66,419.774,110155,-0.00112881,-0.0119561,9.63669,8.24664,100.037,56.059,0.971304,10.5107,10.4423,89.2702,124.232,10.7672,-68.1726 
125,120,0,125,7611.8,-0.00856807,17.7277,10.5542,89.4191,-0.0147711,7.58062,500,-0.675662,-0.674296,0.882764,-1.74718,-1.44974,-74.3537,320.003,22.1974,8631.1,6094.42,-0.207477,-0.20611,1.81913,-1.279,-0.981554,3.12763,418.497,24.1286,8729.59,0.0516629,0.90835,0.00506579,8100.54,4333.2,434.828,108970,-0.000890185,-0.0128397,8.04152,8.73659,100.844,56.0897,0.975595,10.5735,10.163,89.3187,124.026,11.5257,-67.9361 
126,120,0,126,7351.54,-0.0316817,18.0541,10.3412,89.114,0.000374932,28.4592,500,0.375387,2.68411,-2.63579,-1.02774,-1.73668,-77.9427,209.963,13.1121,8712.09,6078.08,0.866172,3.17489,-1.65423,-0.53696,-1.2459,3.73886,313.212,15.1366,8815.34,0.0388084,0.922022,0.00315306,8070.71,4489.47,407.35,113004,-0.00132901,-0.0127241,9.19187,9.10314,102.317,58.6155,0.993129,10.56,10.2082,89.0208,125.945,13.2966,-67.3299 
127,120,0,127,7555.27,-0.0567991,17.8103,10.4611,89.3508,0.17945,-76.9916,500,0.727318,-0.450374,-0.111996,1.53478,-0.404555,-55.2736,285.63,19.3488,8577.25,6514.9,1.07536,-0.102331,0.58409,1.88282,-0.0565119,0.827368,358.849,20.7845,8650.47,0.0450179,0.907969,0.00440653,7971.26,4318.12,406.87,108651,-0.000943428,-0.0121413,7.08368,8.1461,100.768,55.3261,0.975906,10.4392,10.2652,89.2108,124.322,11.5574,-68.9963 
128,120,0,128,7404.82,-0.00943207,17.9507,10.3015,89.1368,-0.0214321,5.85219,500,-1.80009,0.64057,-0.207848,-0.659557,-0.124041,-85.0601,264.847,16.7981,8579.18,6023.84,-1.26449,1.17617,0.863354,-0.123956,0.41156,0.187536,377.524,19.0075,8691.85,0.0470355,0.919026,0.00401218,8026.35,4450.2,399.91,111941,-0.00111154,-0.0110916,8.37893,7.60081,100.313,54.279,1.00326,10.4255,10.0151,89.1239,123.285,11.1891,-69.0063 
129,120,0,129,7515.24,-0.262333,18.1154,10.6534,89.0459,-0.257251,312.821,426.609,-2.2556,-2.20011,-2.8285,0.193158,1.33201,-56.2412,215.164,19.2647,8676.73,8902.19,-1.90146,-1.84598,-2.12023,0.547294,1.68614,0.416595,289.665,20.7255,8751.23,0.0362501,0.888721,0.00434369,7990.75,4473.92,410.899,112530,-0.00110619,-0.0134659,9.69436,9.02119,99.8069,54.5115,0.9931,10.5739,10.1432,89.0429,123.004,10.7641,-68.4927 
130,120,0,130,7545.71,-0.254072,18.0211,10.7002,89.7469,-0.238663,162.697,256.681,0.194899,-0.31375,-2.42682,1.06313,-0.770821,-114.036,327.741,23.7126,8637.62,7541.25,0.912956,0.404307,-0.99071,1.78119,-0.0527639,1.4821,478.802,26.6746,8788.68,0.0582991,0.911166,0.00555989,8212.84,4366.23,445.567,109609,-0.000942413,-0.0113112,9.49527,-8.61985,103.178,54.5615,0.983178,10.5267,10.1139,89.6143,123.716,13.564,-69.1545 
131,120,0,131,7254.1,-0.274428,18.0208,10.4707,89.2091,0.453843,-54.9453,464.669,-1.17158,-0.1867,-3.16025,0.300331,1.98022,-79.2522,212.373,14.6911,8574.55,6954.28,-0.672548,0.31233,-2.16219,0.799361,2.47925,3.85929,317.357,16.7496,8679.54,0.0398923,0.915447,0.00354227,7955.35,4405.62,423.747,110645,-0.00123751,-0.0112693,8.39383,8.28036,99.562,56.7878,0.996217,10.3919,10.0931,89.1166,124.742,10.4454,-67.9541 
132,120,0,132,7507.48,-0.251393,18.1193,10.5734,89.6979,0.0218652,137.243,1.85567,0.0999066,1.08541,-3.63186,0.165061,1.45817,-74.9026,201.157,17.4104,8752.07,6334.32,0.571548,1.55705,-2.68858,0.636702,1.92981,2.33992,300.379,19.3559,8851.3,0.0371318,0.898661,0.00401212,8089.52,4406.93,403.846,110838,-0.0012396,-0.128272,-0.0296354,-7.11106,97.9573,56.9946,0.975251,10.6169,10.3244,89.6667,125.167,8.29061,-68.1724 
133,120,0,133,6975.73,-0.261179,17.1788,10.5445,89.2881,-0.145324,162.386,491.5,-0.704111,-2.96017,-2.56175,-0.878853,1.02831,-56.6991,209.178,12.5887,8178.65,6664.97,-0.347092,-2.60316,-1.84771,-0.521834,1.38533,0.530378,284.286,14.0614,8253.76,0.0376658,0.920337,0.00312845,7547.59,4013.29,404.439,100577,-0.00118055,-0.0152008,8.59091,8.68208,100.316,54.2721,0.938283,10.4896,10.2361,89.225,124.592,11.0911,-70.3202 
134,120,0,134,7405.34,-0.163954,17.8077,10.5693,89.2753,0.0586271,68.9421,500,-0.314382,-0.466667,-0.335166,0.570819,-0.320659,-76.7658,233.72,16.0743,8584.72,6258.58,0.168992,0.0167071,0.631581,1.05419,0.162715,0.689517,335.409,18.0682,8686.41,0.0420341,0.91385,0.00381706,7979.45,4327.92,422.599,108704,-0.0011718,-0.0126864,9.76193,7.60954,98.5077,55.8317,0.965978,10.6689,10.2577,89.1701,123.256,9.33766,-67.4244 
135,120,0,135,7526.49,-0.0336212,17.9174,10.5606,89.6094,-0.0256326,34.592,495.582,-1.3206,-0.647451,-3.28307,1.00305,0.614887,-65.6109,226.672,16.2637,8763.85,6188.57,-0.90747,-0.234317,-2.4568,1.41618,1.02802,-1.12824,313.585,17.9678,8850.76,0.0387035,0.908867,0.0037257,8102.26,4509.2,454.206,113341,-0.00110861,-0.0128902,10.5255,9.90709,100.634,55.4732,0.996679,10.5484,10.163,89.4589,123.903,11.1748,-68.4301 
136,120,0,136,7280.66,-0.00878495,17.8094,10.2296,89.4205,-0.00290646,2.02584,499.989,-2.16613,-1.08284,-3.34632,-1.23074,0.086665,-99.687,239.825,20.8628,8532.7,5930.85,-1.53843,-0.455136,-2.09091,-0.603041,0.714368,0.473739,371.878,23.4521,8664.76,0.046503,0.900607,0.00496113,7996.86,4363.36,432.09,109547,-0.00116252,-0.0147269,8.03204,8.34815,101.825,54.7351,0.989485,10.3843,10.1333,89.3031,124.133,12.5221,-69.3976 
137,120,0,137,7050.67,-0.122084,17.0402,10.5138,89.5048,-0.371205,44.078,499.991,-0.494749,-0.946532,-2.57646,1.2649,0.181611,-53.5502,231.235,14.493,8202.33,6364.79,-0.157558,-0.609341,-1.90207,1.60209,0.518802,-2.47042,302.172,15.884,8273.26,0.0398505,0.915759,0.00352422,7582.64,3973.9,403.154,99622.3,-0.000993584,-0.0127989,9.33191,8.78238,99.4743,56.1567,0.942072,10.3841,10.1552,89.361,123.131,10.1133,-66.9738 
