cyc,delaytime,windowsamples,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
52,5.3,6,44.62,52,32038.9,0.0209791,64.2336,11.4408,114.911,-0.0155942,-107.206,500,4.38912,-0.842169,7.91881,-2.53758,1.86654,80.4425,1197.2,53.8971,32231.4,23977.4,3.8826,-1.34869,6.90576,-3.04411,1.36002,0.109575,1084.37,49.7183,32118.6,0.032659,0.925723,0.0028434,33202.9 
53,5.3,6,44.38,53,33784,-0.510834,67.4586,11.7364,114.648,0.684599,225.221,22.5238,2.26068,1.59965,4.74663,-0.638884,-3.96742,-10.0037,687.704,35.3523,34578.3,30792.3,2.32367,1.66265,4.87261,-0.575893,-3.90443,-0.112823,701.735,35.8719,34592.4,0.0198825,0.917888,0.0019066,35294.1 
54,5.3,6,44.32,54,34922.5,-0.0808958,67.7397,11.8503,114.853,0.145098,-112.91,0.227407,4.69455,0.998033,1.28743,-0.808842,-0.848933,-7.16899,707.369,45.6198,35499.2,26664.9,4.73969,1.04317,1.37771,-0.763701,-0.803792,0.753676,717.424,45.9923,35509.3,0.0198038,0.899128,0.00238025,36226.7 
55,5.3,6,45.1,55,34920.6,-0.0614685,68.6748,11.7472,114.855,0.121448,-76.2779,500,2.92293,-1.10342,5.33136,-0.226456,-2.53916,13.4833,1158.32,60.119,35106.6,26563.6,2.83803,-1.18832,5.16156,-0.311357,-2.62406,-0.331723,1139.41,59.4186,35087.7,0.0314518,0.916372,0.00310978,36227.1 
56,5.3,6,44.86,56,33685.4,-0.532267,67.02,11.8182,114.958,1.29374,-4572.25,436.214,1.48528,0.100987,6.20778,0.571915,1.56555,40.7773,1344.96,35.3506,33956.4,218347,1.22851,-0.155777,5.69425,0.315152,1.30879,0.32138,1287.77,33.2323,33899.2,0.0365979,0.956791,0.00180261,35186.9 
57,5.3,6,44.8,57,33999.7,-0.0325109,68.3412,11.56,114.803,0.0400017,-41.049,8.00314e-11,4.68153,-1.36469,-0.981174,0.519048,-1.89158,23.3355,1157.76,42.2119,34462.4,25771.3,4.53459,-1.51162,-1.27505,0.372111,-2.03852,16.6437,1125.03,40.9997,34429.6,0.0316424,0.940048,0.00218883,35554.7 
58,5.3,6,45.04,58,32907,-0.474216,66.2611,11.5991,114.696,1.21328,-407.616,247.778,2.82301,-1.33067,2.59637,2.01175,2.37737,26.6872,1187.88,44.3147,33163.2,41118.7,2.65497,-1.49871,2.26029,1.8437,2.20933,0.697401,1150.44,42.9284,33125.8,0.0335639,0.938702,0.00238154,34276.2 
59,5.3,6,44.98,59,33185.9,-0.0845789,66.3177,11.5313,114.456,0.0455703,-10.349,500,5.19503,-1.62134,3.07658,0.00835677,-2.65613,48.629,1163.24,51.6822,33403.4,24909.9,4.88883,-1.92755,2.46417,-0.297847,-2.96233,-0.13804,1095.04,49.156,33335.2,0.0318045,0.927164,0.00270901,34430.2 
60,5.3,6,44.68,60,33054.7,-0.160816,65.0241,11.7107,114.868,-0.0587926,215.444,154.846,5.2732,1.93846,2.92085,1.9098,0.66611,30.7678,1273.35,47.3161,33248.4,25200.9,5.07946,1.74472,2.53337,1.71606,0.472374,0.780584,1230.2,45.7178,33205.3,0.0357247,0.938936,0.00252984,34435.5 
61,5.3,6,45.16,61,32564.1,-0.00555824,65.0551,11.5386,114.792,-0.019164,28.9183,500,2.26472,2.91197,0.27317,-1.21407,0.786797,74.5083,1024.97,41.2314,32924.5,24454.1,1.79556,2.44281,-0.665148,-1.68323,0.317638,1.3013,920.461,37.3608,32820,0.0272806,0.93368,0.00209258,33740.5 
62,5.3,6,44.92,62,34172.1,-0.0318403,67.4307,11.6971,114.778,0.0114312,19.5574,3.14822e-11,-0.981733,0.136326,5.37672,-1.87703,0.621483,35.8645,1518.35,50.2377,34199.5,25683.5,-1.20756,-0.089503,4.92506,-2.10286,0.395654,-1.56408,1468.05,48.3746,34149.2,0.0412172,0.945479,0.00260267,35617.3 
